,col_a,col_b,pvalue
46,0,sqr_score,0.3144495497314855
94,0,sqr_score,0.3144495497314855
369,0,sqr_score,0.1082814006706646
467,0,sqr_score,0.9963458540160606
575,0,sqr_score,0.4980958629298223
679,0,sqr_score,0.6512202735474216
761,0,sqr_score,0.555181016846357
811,0,sqr_score,0.2691292203138416
873,0,sqr_score,0.7808841459694565
926,0,sqr_score,0.2737455121088284
978,0,sqr_score,0.4332529850930766
1041,0,sqr_score,0.9085019724269427
1108,0,sqr_score,0.7226292052508113
1153,0,sqr_score,0.753374757664386
1193,0,sqr_score,0.093899153648959
45,0,oci_score,0.6953280212598762
93,0,oci_score,0.6953280212598762
244,0,oci_score,0.2992194890408396
368,0,oci_score,0.7769202875471821
466,0,oci_score,0.4509087519369911
574,0,oci_score,0.4724130916050719
678,0,oci_score,0.5737330353374499
760,0,oci_score,0.1668153329444164
810,0,oci_score,0.4794471374229451
872,0,oci_score,0.1282077353120329
977,0,oci_score,0.1055670234605774
1040,0,oci_score,0.2718964790867724
1107,0,oci_score,0.8239303454804114
1152,0,oci_score,0.6855068201089953
1192,0,oci_score,0.1827360654022793
41,0,dbi_score,0.3472197696234632
89,0,dbi_score,0.3472197696234632
241,0,dbi_score,0.1860470053328773
364,0,dbi_score,0.6327498479458843
462,0,dbi_score,0.3935606833394437
570,0,dbi_score,0.8654231158302491
674,0,dbi_score,0.2184719294868005
756,0,dbi_score,0.3126116473595256
806,0,dbi_score,0.0967229525200805
869,0,dbi_score,0.3960122540626556
973,0,dbi_score,0.1461952437609691
1036,0,dbi_score,0.6981845816139066
1103,0,dbi_score,0.5019223991950847
1148,0,dbi_score,0.481738900964381
1190,0,dbi_score,0.5200392918414726
42,0,bai_score,0.2657375139630233
90,0,bai_score,0.2657375139630233
365,0,bai_score,0.0723994718585882
463,0,bai_score,0.8594028642503293
571,0,bai_score,0.5521975640641764
675,0,bai_score,0.7358907732511956
757,0,bai_score,0.9592248023668268
807,0,bai_score,0.1043666621941619
870,0,bai_score,0.6460293618152657
924,0,bai_score,0.3961120484063949
974,0,bai_score,0.4094026961501601
1037,0,bai_score,0.774649368562913
1104,0,bai_score,0.3804847273074376
1149,0,bai_score,0.4581651395048913
44,0,asrsb_score,0.5057115202362336
92,0,asrsb_score,0.5057115202362336
243,0,asrsb_score,0.344311424476211
367,0,asrsb_score,0.1997646507349373
465,0,asrsb_score,0.2976144790859326
573,0,asrsb_score,0.3409717941848317
677,0,asrsb_score,0.3006927884723913
759,0,asrsb_score,0.2876181337533638
809,0,asrsb_score,0.7556296997908718
871,0,asrsb_score,0.7609449784177651
976,0,asrsb_score,0.1058211518695462
1039,0,asrsb_score,0.1320462560072636
1106,0,asrsb_score,0.704590994368944
1151,0,asrsb_score,0.2750784048564724
43,0,asrsa_score,0.2060622807046635
91,0,asrsa_score,0.2060622807046635
242,0,asrsa_score,0.4670099628054796
366,0,asrsa_score,0.3140270617467123
464,0,asrsa_score,0.5722148537667521
572,0,asrsa_score,0.9371002965665644
676,0,asrsa_score,0.2625188094598569
758,0,asrsa_score,0.6907238905831685
808,0,asrsa_score,0.2137158018351693
925,0,asrsa_score,0.5246206353086457
975,0,asrsa_score,0.3425911208072963
1038,0,asrsa_score,0.694102240493574
1105,0,asrsa_score,0.4006795117928629
1150,0,asrsa_score,0.1290997023413326
1191,0,asrsa_score,0.1199908296013672
47,0,age,0.7748802105098047
95,0,age,0.7748802105098047
468,0,age,0.4947464002969325
576,0,age,0.5367162090254955
680,0,age,0.7088342795311284
762,0,age,0.6861439405231649
812,0,age,0.2249989586173612
874,0,age,0.2364637698108912
927,0,age,0.8467151441508667
979,0,age,0.9914930139633168
1042,0,age,0.1039670009947171
1109,0,age,0.3265758497163124
1154,0,age,0.962171206237846
1194,0,age,0.311416115090999
240,0,07-01_5,0.4040820299316144
569,0,07-01_5,0.1390117212569174
1035,0,07-01_5,0.129127669460192
239,0,07-01_4,0.8808272882604197
363,0,07-01_4,0.1300336785633054
568,0,07-01_4,0.3253665777420239
1034,0,07-01_4,0.1044645196226287
238,0,07-01_3,0.6404851305826348
362,0,07-01_3,0.0981941275668529
567,0,07-01_3,0.2283136025309216
1033,0,07-01_3,0.060057266420254
40,0,07-01_2,0.057875203404518
88,0,07-01_2,0.057875203404518
673,0,07-01_2,0.1118779260882721
1032,0,07-01_2,0.1801173949659681
237,0,07-01_1,0.5844797138940371
566,0,07-01_1,0.1909608938375983
1031,0,07-01_1,0.1497403776751154
672,0,07-01_0,0.1189563834918085
972,0,07-01_0,0.1448145025495361
1030,0,07-01_0,0.0715938825556204
39,0,07-00_5,0.3771782415417059
87,0,07-00_5,0.3771782415417059
38,0,07-00_4,0.2707580623286571
86,0,07-00_4,0.2707580623286571
361,0,07-00_4,0.0897092511572137
