,col_a,col_b,pvalue
18,0,sqr_score,0.9963458540160606
46,0,sqr_score,0.9085019724269427
35,0,bai_score,0.9592248023668268
23,0,asrsa_score,0.9371002965665644
45,0,age,0.9914930139633168
52,0,age,0.962171206237846
1,0,05-00_1,0.9320637466939832
3,0,05-00_1,0.9320637466939832
0,0,01-00_5,0.989391123794701
2,0,01-00_5,0.989391123794701
13,1,sqr_score,0.9572112280891464
20,1,sqr_score,0.9545080309419864
25,1,sqr_score,0.9713317099736898
19,1,oci_score,0.9523588533440098
32,1,oci_score,0.995934096139172
48,1,dbi_score,0.9062934084380226
24,1,bai_score,0.9314023161640858
31,1,bai_score,0.9776279835855513
53,1,bai_score,0.99371729955497
57,1,asrsb_score,0.965967579524874
43,1,06-00_2,0.9744758687195916
11,1,05-01_0,0.9553031676113982
4,1,05-00_0,0.9510443089992496
21,2,oci_score,0.9360375186503128
38,2,asrsb_score,0.914425062378453
37,2,05-00_4,0.9101634156752014
6,2,03-00_3,0.9940592267304712
5,2,01-00_0,0.9025517238612684
51,3,sqr_score,0.9238287231242884
22,3,oci_score,0.9858258183254484
34,3,oci_score,0.9442159945396708
36,3,oci_score,0.9734560486032924
40,3,dbi_score,0.9732520704842508
49,3,dbi_score,0.9202087430104776
26,3,bai_score,0.9097813999810292
50,3,bai_score,0.9690797313410106
14,3,asrsa_score,0.9761597191337504
33,3,asrsa_score,0.963784278096306
47,3,07-01_2,0.9420280947536628
29,4,sqr_score,0.9294430466278104
56,4,oci_score,0.9090959031976704
28,4,dbi_score,0.9981144146148652
41,4,dbi_score,0.9550655793208732
54,4,dbi_score,0.9618168431816853
42,4,bai_score,0.9652705162102247
55,4,bai_score,0.9901406829816484
39,4,asrsb_score,0.9479056926745548
58,4,asrsb_score,0.9914372581233968
12,4,asrsa_score,0.9250303265747312
9,4,age,0.9623840789957728
44,4,06-00_2,0.9897100083221484
27,4,05-00_3,0.940119093705103
8,4,05-00_0,0.9449830732713694
7,4,03-01_0,0.9759316214126816
17,5,sqr_score,0.90342735575381
15,5,bai_score,0.932822333788858
16,5,asrsa_score,0.9534361926391564
30,5,05-00_0,0.9713867635640188
10,5,01-00_0,0.9899872270270648
