,col_a,col_b,pvalue
0,00-01_0,01-00_1,0.5614236847691139
1,00-01_0,01-00_3,0.8851140830439957
2,00-01_0,01-00_4,0.7200812537028242
3,00-01_0,01-00_5,0.989391123794701
4,00-01_0,03-00_1,0.7251061183900482
5,00-01_0,05-00_1,0.9320637466939832
6,00-01_0,05-00_4,0.6746476162934092
7,00-01_0,05-00_5,0.5139483914454641
8,00-01_0,07-00_0,0.6297140657359174
9,00-01_0,asrsb_score,0.5057115202362336
10,00-01_0,oci_score,0.6953280212598762
11,00-01_0,age,0.7748802105098047
12,00-01_0,01-00_1,0.5614236847691139
13,00-01_0,01-00_3,0.8851140830439957
14,00-01_0,01-00_4,0.7200812537028242
15,00-01_0,01-00_5,0.989391123794701
16,00-01_0,03-00_1,0.7251061183900482
17,00-01_0,05-00_1,0.9320637466939832
18,00-01_0,05-00_4,0.6746476162934092
19,00-01_0,05-00_5,0.5139483914454641
20,00-01_0,07-00_0,0.6297140657359174
21,00-01_0,asrsb_score,0.5057115202362336
22,00-01_0,oci_score,0.6953280212598762
23,00-01_0,age,0.7748802105098047
24,00-01_1,01-00_0,0.5083163904718807
25,00-01_1,03-01_0,0.8518769673618748
26,00-01_1,05-00_0,0.9510443089992496
27,00-01_1,asrsb_score,0.6301797113739267
28,00-01_1,age,0.7791825176251846
29,00-01_2,01-00_0,0.9025517238612684
30,00-01_2,03-00_0,0.7437920531051256
31,00-01_2,03-00_1,0.8626729115099295
32,00-01_2,03-00_3,0.9940592267304712
33,00-01_2,03-00_5,0.6216155640198469
34,00-01_2,05-00_0,0.6563108244289972
35,00-01_2,05-00_1,0.8096852654800202
36,00-01_2,05-00_2,0.6035343856514209
37,00-01_2,07-00_0,0.5002470103284181
38,00-01_2,dbi_score,0.6669720926997336
39,00-01_2,asrsa_score,0.5815928631609434
40,00-01_2,oci_score,0.5968258350287943
41,00-01_3,01-00_0,0.8778691599318632
42,00-01_3,03-01_0,0.6883083550797707
43,00-01_3,age,0.7481580898313862
44,00-01_4,03-01_0,0.9759316214126816
45,00-01_4,05-00_0,0.9449830732713694
46,00-01_4,asrsa_score,0.6523805483261821
47,00-01_4,asrsb_score,0.6757944788335789
48,00-01_4,age,0.9623840789957729
49,00-01_5,01-00_0,0.9899872270270648
50,00-01_5,07-00_0,0.5823291543024782
51,00-01_5,asrsb_score,0.6210346330613019
52,00-01_5,age,0.5870053546750752
53,01-00_0,06-01_2,0.7627832661718938
54,01-00_0,06-01_4,0.5921285395468088
55,01-00_0,07-01_1,0.5844797138940371
56,01-00_0,07-01_3,0.6404851305826348
57,01-00_0,07-01_4,0.8808272882604197
58,01-00_1,05-01_0,0.9553031676113982
59,01-00_1,05-01_3,0.7427935547390462
60,01-00_1,07-01_4,0.5884462044257552
61,01-00_1,asrsb_score,0.6790599124646697
62,01-00_2,dbi_score,0.6031106681021202
63,01-00_2,bai_score,0.8335878158023191
64,01-00_2,sqr_score,0.5784265706592203
65,01-00_3,05-00_3,0.5540932481743859
66,01-00_3,05-00_4,0.7078598184795409
