,col_a,col_b,pvalue
73,0,sqr_score,0.3144495497314855
148,0,sqr_score,0.3144495497314855
392,0,sqr_score,0.0474072421978989
580,0,sqr_score,0.1082814006706646
744,0,sqr_score,0.9963458540160606
912,0,sqr_score,0.4980958629298223
1071,0,sqr_score,0.6512202735474216
1199,0,sqr_score,0.555181016846357
1311,0,sqr_score,0.2691292203138416
1421,0,sqr_score,0.7808841459694565
1502,0,sqr_score,0.2737455121088284
1592,0,sqr_score,0.4332529850930766
1680,0,sqr_score,0.9085019724269427
1765,0,sqr_score,0.7226292052508113
1817,0,sqr_score,0.753374757664386
1859,0,sqr_score,0.093899153648959
72,0,oci_score,0.6953280212598762
147,0,oci_score,0.6953280212598762
391,0,oci_score,0.2992194890408396
579,0,oci_score,0.7769202875471821
743,0,oci_score,0.4509087519369911
911,0,oci_score,0.4724130916050719
1070,0,oci_score,0.5737330353374499
1198,0,oci_score,0.1668153329444164
1310,0,oci_score,0.4794471374229451
1420,0,oci_score,0.1282077353120329
1501,0,oci_score,0.0066701433828937
1591,0,oci_score,0.1055670234605774
1679,0,oci_score,0.2718964790867724
1764,0,oci_score,0.8239303454804114
1816,0,oci_score,0.6855068201089953
1858,0,oci_score,0.1827360654022793
68,0,dbi_score,0.3472197696234632
143,0,dbi_score,0.3472197696234632
388,0,dbi_score,0.1860470053328773
575,0,dbi_score,0.6327498479458843
739,0,dbi_score,0.3935606833394437
907,0,dbi_score,0.8654231158302491
1066,0,dbi_score,0.2184719294868005
1194,0,dbi_score,0.3126116473595256
1306,0,dbi_score,0.0967229525200805
1416,0,dbi_score,0.3960122540626556
1498,0,dbi_score,0.0175686307327638
1587,0,dbi_score,0.1461952437609691
1675,0,dbi_score,0.6981845816139066
1760,0,dbi_score,0.5019223991950847
1812,0,dbi_score,0.481738900964381
1854,0,dbi_score,0.5200392918414726
69,0,bai_score,0.2657375139630233
144,0,bai_score,0.2657375139630233
576,0,bai_score,0.0723994718585882
740,0,bai_score,0.8594028642503293
908,0,bai_score,0.5521975640641764
1067,0,bai_score,0.7358907732511956
1195,0,bai_score,0.9592248023668268
1307,0,bai_score,0.1043666621941619
1417,0,bai_score,0.6460293618152657
1499,0,bai_score,0.3961120484063949
1588,0,bai_score,0.4094026961501601
1676,0,bai_score,0.774649368562913
1761,0,bai_score,0.3804847273074376
1813,0,bai_score,0.4581651395048913
1855,0,bai_score,0.0445177024620116
71,0,asrsb_score,0.5057115202362336
146,0,asrsb_score,0.5057115202362336
390,0,asrsb_score,0.344311424476211
578,0,asrsb_score,0.1997646507349373
742,0,asrsb_score,0.2976144790859326
910,0,asrsb_score,0.3409717941848317
1069,0,asrsb_score,0.3006927884723913
1197,0,asrsb_score,0.2876181337533638
1309,0,asrsb_score,0.7556296997908718
1419,0,asrsb_score,0.7609449784177651
1590,0,asrsb_score,0.1058211518695462
1678,0,asrsb_score,0.1320462560072636
1763,0,asrsb_score,0.704590994368944
1815,0,asrsb_score,0.2750784048564724
1857,0,asrsb_score,0.0304779614770254
70,0,asrsa_score,0.2060622807046635
145,0,asrsa_score,0.2060622807046635
389,0,asrsa_score,0.4670099628054796
577,0,asrsa_score,0.3140270617467123
741,0,asrsa_score,0.5722148537667521
909,0,asrsa_score,0.9371002965665644
1068,0,asrsa_score,0.2625188094598569
1196,0,asrsa_score,0.6907238905831685
1308,0,asrsa_score,0.2137158018351693
1418,0,asrsa_score,0.0276256275677263
1500,0,asrsa_score,0.5246206353086457
1589,0,asrsa_score,0.3425911208072963
1677,0,asrsa_score,0.694102240493574
1762,0,asrsa_score,0.4006795117928629
1814,0,asrsa_score,0.1290997023413326
1856,0,asrsa_score,0.1199908296013672
74,0,age,0.7748802105098047
149,0,age,0.7748802105098047
745,0,age,0.4947464002969325
913,0,age,0.5367162090254955
1072,0,age,0.7088342795311284
1200,0,age,0.6861439405231649
1312,0,age,0.2249989586173612
1422,0,age,0.2364637698108912
1503,0,age,0.8467151441508667
1593,0,age,0.9914930139633168
1681,0,age,0.1039670009947171
1766,0,age,0.3265758497163124
1818,0,age,0.962171206237846
1860,0,age,0.311416115090999
67,0,07-01_5,0.0467180010619654
142,0,07-01_5,0.0467180010619654
387,0,07-01_5,0.4040820299316144
574,0,07-01_5,0.013229420248507
906,0,07-01_5,0.1390117212569174
1065,0,07-01_5,0.0052045328871235
1674,0,07-01_5,0.129127669460192
66,0,07-01_4,0.0345170227005193
141,0,07-01_4,0.0345170227005193
386,0,07-01_4,0.8808272882604197
573,0,07-01_4,0.1300336785633054
905,0,07-01_4,0.3253665777420239
1064,0,07-01_4,0.038079978431721
1193,0,07-01_4,0.0058717880215057
1673,0,07-01_4,0.1044645196226287
65,0,07-01_3,0.0422778160419368
140,0,07-01_3,0.0422778160419368
385,0,07-01_3,0.6404851305826348
572,0,07-01_3,0.0981941275668529
904,0,07-01_3,0.2283136025309216
1063,0,07-01_3,0.0232075688664369
1192,0,07-01_3,0.0068317938629204
1672,0,07-01_3,0.060057266420254
64,0,07-01_2,0.057875203404518
139,0,07-01_2,0.057875203404518
384,0,07-01_2,0.0426940838769564
1062,0,07-01_2,0.1118779260882721
1497,0,07-01_2,0.0094279787976318
1671,0,07-01_2,0.1801173949659681
63,0,07-01_1,0.0349578479770247
138,0,07-01_1,0.0349578479770247
383,0,07-01_1,0.5844797138940371
571,0,07-01_1,0.013594066812801
903,0,07-01_1,0.1909608938375983
1061,0,07-01_1,0.0137909942249434
1496,0,07-01_1,0.0074197253679892
1586,0,07-01_1,0.0069409266248982
1670,0,07-01_1,0.1497403776751154
62,0,07-01_0,0.0284110483570017
137,0,07-01_0,0.0284110483570017
738,0,07-01_0,0.0050366024437084
902,0,07-01_0,0.0481385357465982
1060,0,07-01_0,0.1189563834918085
1495,0,07-01_0,0.0179418479951218
1585,0,07-01_0,0.1448145025495361
1669,0,07-01_0,0.0715938825556204
1759,0,07-01_0,0.026310606921881
61,0,07-00_5,0.3771782415417059
136,0,07-00_5,0.3771782415417059
570,0,07-00_5,0.005649975128748
901,0,07-00_5,0.0257173598109889
1191,0,07-00_5,0.0317994256076248
1584,0,07-00_5,0.0206090784128274
1668,0,07-00_5,0.0101873823600177
1758,0,07-00_5,0.0058135233033324
60,0,07-00_4,0.2707580623286571
135,0,07-00_4,0.2707580623286571
569,0,07-00_4,0.0897092511572137
900,0,07-00_4,0.0140741334805246
1190,0,07-00_4,0.0319475181213631
1583,0,07-00_4,0.0349718163438816
59,0,07-00_3,0.2207556117753605
