,col_a,col_b,pvalue
0,00-01_0,01-00_1,0.5614236847691139
1,00-01_0,01-00_2,0.23995687339098493
2,00-01_0,01-00_3,0.8851140830439957
3,00-01_0,01-00_4,0.7200812537028242
4,00-01_0,01-00_5,0.989391123794701
5,00-01_0,01-01_2,0.20010517422974297
6,00-01_0,01-01_4,0.12500833285243707
7,00-01_0,02-00_2,0.38022523609942305
8,00-01_0,02-00_4,0.12140934606195444
9,00-01_0,02-01_2,0.2334765113986748
10,00-01_0,03-00_1,0.7251061183900482
11,00-01_0,03-00_2,0.13002548084592933
12,00-01_0,03-00_3,0.3742701007249915
13,00-01_0,03-00_4,0.38562289910152375
14,00-01_0,03-00_5,0.49312773605176324
15,00-01_0,04-00_1,0.4830927861078266
16,00-01_0,04-00_3,0.3258475879573474
17,00-01_0,04-00_4,0.47039662165635643
18,00-01_0,04-00_5,0.25413286997431345
19,00-01_0,05-00_1,0.9320637466939832
20,00-01_0,05-00_2,0.4692364607267921
21,00-01_0,05-00_3,0.4326769134467936
22,00-01_0,05-00_4,0.6746476162934092
23,00-01_0,05-00_5,0.5139483914454641
24,00-01_0,05-01_1,0.47004715808064207
25,00-01_0,05-01_4,0.3702852451629269
26,00-01_0,05-01_5,0.14000684380122175
27,00-01_0,06-00_1,0.15635595454550488
28,00-01_0,06-00_3,0.20249151572744245
29,00-01_0,06-00_4,0.2059812766601978
30,00-01_0,07-00_0,0.6297140657359174
31,00-01_0,07-00_1,0.37742179463201275
32,00-01_0,07-00_2,0.20628123195731113
33,00-01_0,07-00_3,0.22075561177536057
34,00-01_0,07-00_4,0.2707580623286571
35,00-01_0,07-00_5,0.3771782415417059
36,00-01_0,dbi_score,0.34721976962346324
37,00-01_0,bai_score,0.2657375139630233
38,00-01_0,asrsa_score,0.20606228070466356
39,00-01_0,asrsb_score,0.5057115202362336
40,00-01_0,oci_score,0.6953280212598762
41,00-01_0,sqr_score,0.31444954973148553
42,00-01_0,age,0.7748802105098047
43,00-01_0,01-00_1,0.5614236847691139
44,00-01_0,01-00_2,0.23995687339098493
45,00-01_0,01-00_3,0.8851140830439957
46,00-01_0,01-00_4,0.7200812537028242
47,00-01_0,01-00_5,0.989391123794701
48,00-01_0,01-01_2,0.20010517422974297
49,00-01_0,01-01_4,0.12500833285243707
50,00-01_0,02-00_2,0.38022523609942305
51,00-01_0,02-00_4,0.12140934606195444
52,00-01_0,02-01_2,0.2334765113986748
53,00-01_0,03-00_1,0.7251061183900482
54,00-01_0,03-00_2,0.13002548084592933
55,00-01_0,03-00_3,0.3742701007249915
56,00-01_0,03-00_4,0.38562289910152375
57,00-01_0,03-00_5,0.49312773605176324
58,00-01_0,04-00_1,0.4830927861078266
59,00-01_0,04-00_3,0.3258475879573474
60,00-01_0,04-00_4,0.47039662165635643
61,00-01_0,04-00_5,0.25413286997431345
62,00-01_0,05-00_1,0.9320637466939832
63,00-01_0,05-00_2,0.4692364607267921
64,00-01_0,05-00_3,0.4326769134467936
65,00-01_0,05-00_4,0.6746476162934092
66,00-01_0,05-00_5,0.5139483914454641
67,00-01_0,05-01_1,0.47004715808064207
68,00-01_0,05-01_4,0.3702852451629269
69,00-01_0,05-01_5,0.14000684380122175
70,00-01_0,06-00_1,0.15635595454550488
71,00-01_0,06-00_3,0.20249151572744245
72,00-01_0,06-00_4,0.2059812766601978
73,00-01_0,07-00_0,0.6297140657359174
74,00-01_0,07-00_1,0.37742179463201275
75,00-01_0,07-00_2,0.20628123195731113
76,00-01_0,07-00_3,0.22075561177536057
77,00-01_0,07-00_4,0.2707580623286571
78,00-01_0,07-00_5,0.3771782415417059
79,00-01_0,dbi_score,0.34721976962346324
80,00-01_0,bai_score,0.2657375139630233
81,00-01_0,asrsa_score,0.20606228070466356
82,00-01_0,asrsb_score,0.5057115202362336
83,00-01_0,oci_score,0.6953280212598762
84,00-01_0,sqr_score,0.31444954973148553
85,00-01_0,age,0.7748802105098047
86,00-01_1,01-00_0,0.5083163904718807
87,00-01_1,01-00_2,0.36289468094455923
88,00-01_1,02-00_0,0.4077583481231914
89,00-01_1,02-00_2,0.10763025240496198
90,00-01_1,02-01_0,0.20607054328258986
91,00-01_1,03-00_0,0.13880489376572536
