,col_a,col_b,pvalue
41,0,sqr_score,0.3144495497314855
84,0,sqr_score,0.3144495497314855
301,0,sqr_score,0.1082814006706646
381,0,sqr_score,0.9963458540160606
473,0,sqr_score,0.4980958629298223
562,0,sqr_score,0.6512202735474216
629,0,sqr_score,0.555181016846357
670,0,sqr_score,0.2691292203138416
720,0,sqr_score,0.7808841459694565
765,0,sqr_score,0.2737455121088284
804,0,sqr_score,0.4332529850930766
857,0,sqr_score,0.9085019724269427
921,0,sqr_score,0.7226292052508113
962,0,sqr_score,0.753374757664386
40,0,oci_score,0.6953280212598762
83,0,oci_score,0.6953280212598762
207,0,oci_score,0.2992194890408396
300,0,oci_score,0.7769202875471821
380,0,oci_score,0.4509087519369911
472,0,oci_score,0.4724130916050719
561,0,oci_score,0.5737330353374499
628,0,oci_score,0.1668153329444164
669,0,oci_score,0.4794471374229451
719,0,oci_score,0.1282077353120329
803,0,oci_score,0.1055670234605774
856,0,oci_score,0.2718964790867724
920,0,oci_score,0.8239303454804114
961,0,oci_score,0.6855068201089953
1000,0,oci_score,0.1827360654022793
36,0,dbi_score,0.3472197696234632
79,0,dbi_score,0.3472197696234632
204,0,dbi_score,0.1860470053328773
297,0,dbi_score,0.6327498479458843
376,0,dbi_score,0.3935606833394437
468,0,dbi_score,0.8654231158302491
557,0,dbi_score,0.2184719294868005
624,0,dbi_score,0.3126116473595256
716,0,dbi_score,0.3960122540626556
799,0,dbi_score,0.1461952437609691
852,0,dbi_score,0.6981845816139066
916,0,dbi_score,0.5019223991950847
957,0,dbi_score,0.481738900964381
998,0,dbi_score,0.5200392918414726
37,0,bai_score,0.2657375139630233
80,0,bai_score,0.2657375139630233
377,0,bai_score,0.8594028642503293
469,0,bai_score,0.5521975640641764
558,0,bai_score,0.7358907732511956
625,0,bai_score,0.9592248023668268
666,0,bai_score,0.1043666621941619
717,0,bai_score,0.6460293618152657
763,0,bai_score,0.3961120484063949
800,0,bai_score,0.4094026961501601
853,0,bai_score,0.774649368562913
917,0,bai_score,0.3804847273074376
958,0,bai_score,0.4581651395048913
39,0,asrsb_score,0.5057115202362336
82,0,asrsb_score,0.5057115202362336
206,0,asrsb_score,0.344311424476211
299,0,asrsb_score,0.1997646507349373
379,0,asrsb_score,0.2976144790859326
471,0,asrsb_score,0.3409717941848317
560,0,asrsb_score,0.3006927884723913
627,0,asrsb_score,0.2876181337533638
668,0,asrsb_score,0.7556296997908718
718,0,asrsb_score,0.7609449784177651
802,0,asrsb_score,0.1058211518695462
855,0,asrsb_score,0.1320462560072636
919,0,asrsb_score,0.704590994368944
960,0,asrsb_score,0.2750784048564724
38,0,asrsa_score,0.2060622807046635
81,0,asrsa_score,0.2060622807046635
205,0,asrsa_score,0.4670099628054796
298,0,asrsa_score,0.3140270617467123
378,0,asrsa_score,0.5722148537667521
470,0,asrsa_score,0.9371002965665644
559,0,asrsa_score,0.2625188094598569
626,0,asrsa_score,0.6907238905831685
667,0,asrsa_score,0.2137158018351693
764,0,asrsa_score,0.5246206353086457
801,0,asrsa_score,0.3425911208072963
854,0,asrsa_score,0.694102240493574
918,0,asrsa_score,0.4006795117928629
959,0,asrsa_score,0.1290997023413326
999,0,asrsa_score,0.1199908296013672
42,0,age,0.7748802105098047
85,0,age,0.7748802105098047
382,0,age,0.4947464002969325
474,0,age,0.5367162090254955
563,0,age,0.7088342795311284
630,0,age,0.6861439405231649
671,0,age,0.2249989586173612
721,0,age,0.2364637698108912
766,0,age,0.8467151441508667
805,0,age,0.9914930139633168
858,0,age,0.1039670009947171
922,0,age,0.3265758497163124
963,0,age,0.962171206237846
1001,0,age,0.311416115090999
203,0,07-01_5,0.4040820299316144
467,0,07-01_5,0.1390117212569174
851,0,07-01_5,0.129127669460192
202,0,07-01_4,0.8808272882604197
296,0,07-01_4,0.1300336785633054
466,0,07-01_4,0.3253665777420239
850,0,07-01_4,0.1044645196226287
201,0,07-01_3,0.6404851305826348
465,0,07-01_3,0.2283136025309216
556,0,07-01_2,0.1118779260882721
849,0,07-01_2,0.1801173949659681
200,0,07-01_1,0.5844797138940371
464,0,07-01_1,0.1909608938375983
848,0,07-01_1,0.1497403776751154
555,0,07-01_0,0.1189563834918085
798,0,07-01_0,0.1448145025495361
35,0,07-00_5,0.3771782415417059
78,0,07-00_5,0.3771782415417059
34,0,07-00_4,0.2707580623286571
77,0,07-00_4,0.2707580623286571
33,0,07-00_3,0.2207556117753605
76,0,07-00_3,0.2207556117753605
32,0,07-00_2,0.2062812319573111
75,0,07-00_2,0.2062812319573111
31,0,07-00_1,0.3774217946320127
74,0,07-00_1,0.3774217946320127
30,0,07-00_0,0.6297140657359174
73,0,07-00_0,0.6297140657359174
199,0,06-01_4,0.5921285395468088
762,0,06-01_4,0.1213528828837572
198,0,06-01_3,0.1911558714571068
761,0,06-01_3,0.1019092110648847
197,0,06-01_2,0.7627832661718938
665,0,06-01_2,0.6616750646209802
760,0,06-01_2,0.6241799850856863
196,0,06-01_1,0.1619341893806266
29,0,06-00_4,0.2059812766601978
72,0,06-00_4,0.2059812766601978
623,0,06-00_4,0.3664459850765852
797,0,06-00_4,0.1523151924099116
28,0,06-00_3,0.2024915157274424
71,0,06-00_3,0.2024915157274424
622,0,06-00_3,0.2765054590896417
27,0,06-00_1,0.1563559545455048
70,0,06-00_1,0.1563559545455048
554,0,06-00_1,0.1145090079581202
621,0,06-00_1,0.3061672657236627
26,0,05-01_5,0.1400068438012217
69,0,05-01_5,0.1400068438012217
463,0,05-01_5,0.4072915606764934
25,0,05-01_4,0.3702852451629269
68,0,05-01_4,0.3702852451629269
195,0,05-01_4,0.3011149898981752
295,0,05-01_4,0.1078732499905056
375,0,05-01_4,0.4713425302152606
462,0,05-01_4,0.8521166575229809
620,0,05-01_4,0.2315617444784985
715,0,05-01_4,0.251754543269277
374,0,05-01_3,0.1335999278668661
461,0,05-01_3,0.8210043726760136
664,0,05-01_3,0.1461475716395905
24,0,05-01_1,0.470047158080642
67,0,05-01_1,0.470047158080642
373,0,05-01_1,0.29254065682737
460,0,05-01_1,0.5243065536452548
619,0,05-01_1,0.1505787041524799
23,0,05-00_5,0.5139483914454641
66,0,05-00_5,0.5139483914454641
459,0,05-00_5,0.3155716416702742
22,0,05-00_4,0.6746476162934092
65,0,05-00_4,0.6746476162934092
372,0,05-00_4,0.1550034513981698
458,0,05-00_4,0.2867328767064914
618,0,05-00_4,0.1715576399399684
21,0,05-00_3,0.4326769134467936
64,0,05-00_3,0.4326769134467936
457,0,05-00_3,0.3452768783626949
663,0,05-00_3,0.1760835431871708
20,0,05-00_2,0.4692364607267921
63,0,05-00_2,0.4692364607267921
19,0,05-00_1,0.9320637466939832
62,0,05-00_1,0.9320637466939832
456,0,05-00_1,0.1741559733045775
553,0,04-01_5,0.1507970013887288
194,0,04-01_4,0.1181658974564751
455,0,04-01_4,0.1167482931138011
552,0,04-01_4,0.1930204341278618
454,0,04-01_3,0.1196347063633895
551,0,04-01_3,0.2439125798601228
18,0,04-00_5,0.2541328699743134
61,0,04-00_5,0.2541328699743134
617,0,04-00_5,0.137644705125677
17,0,04-00_4,0.4703966216563564
60,0,04-00_4,0.4703966216563564
16,0,04-00_3,0.3258475879573474
59,0,04-00_3,0.3258475879573474
15,0,04-00_1,0.4830927861078266
58,0,04-00_1,0.4830927861078266
193,0,03-01_4,0.131648147264745
192,0,03-01_3,0.1128481081311135
14,0,03-00_5,0.4931277360517632
57,0,03-00_5,0.4931277360517632
453,0,03-00_5,0.2771107475922455
13,0,03-00_4,0.3856228991015237
56,0,03-00_4,0.3856228991015237
452,0,03-00_4,0.1577205751281177
12,0,03-00_3,0.3742701007249915
55,0,03-00_3,0.3742701007249915
451,0,03-00_3,0.1680629843928359
11,0,03-00_2,0.1300254808459293
54,0,03-00_2,0.1300254808459293
10,0,03-00_1,0.7251061183900482
53,0,03-00_1,0.7251061183900482
450,0,03-00_1,0.2611956110230998
9,0,02-01_2,0.2334765113986748
52,0,02-01_2,0.2334765113986748
8,0,02-00_4,0.1214093460619544
51,0,02-00_4,0.1214093460619544
7,0,02-00_2,0.380225236099423
50,0,02-00_2,0.380225236099423
6,0,01-01_4,0.125008332852437
49,0,01-01_4,0.125008332852437
5,0,01-01_2,0.2001051742297429
48,0,01-01_2,0.2001051742297429
4,0,01-00_5,0.989391123794701
47,0,01-00_5,0.989391123794701
3,0,01-00_4,0.7200812537028242
46,0,01-00_4,0.7200812537028242
2,0,01-00_3,0.8851140830439957
45,0,01-00_3,0.8851140830439957
1,0,01-00_2,0.2399568733909849
44,0,01-00_2,0.2399568733909849
0,0,01-00_1,0.5614236847691139
43,0,01-00_1,0.5614236847691139
105,1,sqr_score,0.2054340218875342
