,col_a,col_b,pvalue
57,0,sqr_score,0.9963458540160606
122,0,sqr_score,0.7808841459694565
149,0,sqr_score,0.9085019724269427
162,0,sqr_score,0.7226292052508113
176,0,sqr_score,0.753374757664386
40,0,oci_score,0.7769202875471821
161,0,oci_score,0.8239303454804114
70,0,dbi_score,0.8654231158302491
56,0,bai_score,0.8594028642503293
91,0,bai_score,0.7358907732511956
106,0,bai_score,0.9592248023668268
148,0,bai_score,0.774649368562913
112,0,asrsb_score,0.7556296997908718
121,0,asrsb_score,0.7609449784177651
160,0,asrsb_score,0.704590994368944
71,0,asrsa_score,0.9371002965665644
5,0,age,0.7748802105098047
11,0,age,0.7748802105098047
92,0,age,0.7088342795311284
137,0,age,0.8467151441508667
144,0,age,0.9914930139633168
177,0,age,0.962171206237846
27,0,07-01_4,0.8808272882604197
26,0,06-01_2,0.7627832661718938
69,0,05-01_4,0.8521166575229809
68,0,05-01_3,0.8210043726760136
4,0,05-00_1,0.9320637466939832
10,0,05-00_1,0.9320637466939832
3,0,03-00_1,0.7251061183900482
9,0,03-00_1,0.7251061183900482
2,0,01-00_5,0.989391123794701
8,0,01-00_5,0.989391123794701
1,0,01-00_4,0.7200812537028242
7,0,01-00_4,0.7200812537028242
0,0,01-00_3,0.8851140830439957
6,0,01-00_3,0.8851140830439957
44,1,sqr_score,0.9572112280891464
59,1,sqr_score,0.9545080309419864
76,1,sqr_score,0.9713317099736898
126,1,sqr_score,0.7839939829267697
166,1,sqr_score,0.8785928830356067
182,1,sqr_score,0.8949678096382411
58,1,oci_score,0.9523588533440098
95,1,oci_score,0.995934096139172
107,1,oci_score,0.7334211932372569
125,1,oci_score,0.8532581703680886
181,1,oci_score,0.8170920891631503
73,1,dbi_score,0.7999545647695275
123,1,dbi_score,0.8297795982334152
163,1,dbi_score,0.9062934084380226
178,1,dbi_score,0.7395285288051342
42,1,bai_score,0.8422672751972499
74,1,bai_score,0.9314023161640858
93,1,bai_score,0.9776279835855513
124,1,bai_score,0.8639377628142024
164,1,bai_score,0.8097765628482959
179,1,bai_score,0.99371729955497
75,1,asrsb_score,0.777535141234053
94,1,asrsb_score,0.7540901349763139
180,1,asrsb_score,0.8290590385100166
191,1,asrsb_score,0.965967579524874
43,1,asrsa_score,0.8081853740877122
165,1,asrsa_score,0.701159533010969
14,1,age,0.7791825176251846
96,1,age,0.7908439246499284
108,1,age,0.8320161429185148
140,1,06-00_4,0.8736675867921999
139,1,06-00_3,0.8901637851116824
145,1,06-00_3,0.8601433704608551
138,1,06-00_2,0.9744758687195916
29,1,05-01_3,0.7427935547390462
28,1,05-01_0,0.9553031676113982
72,1,05-00_5,0.7479380065798121
13,1,05-00_0,0.9510443089992496
41,1,05-00_0,0.8008548566237116
12,1,03-01_0,0.8518769673618748
77,2,sqr_score,0.838919722597511
128,2,sqr_score,0.832201550316515
153,2,sqr_score,0.7236735842059239
48,2,oci_score,0.8316861489220835
61,2,oci_score,0.9360375186503128
109,2,oci_score,0.8695254743943709
116,2,oci_score,0.7077013554972111
45,2,dbi_score,0.8414807654915729
127,2,dbi_score,0.8150369122489879
192,2,dbi_score,0.8476246725989026
30,2,bai_score,0.8335878158023191
46,2,bai_score,0.8693578110535638
183,2,bai_score,0.7991034098450718
115,2,asrsb_score,0.914425062378453
167,2,asrsb_score,0.8315787196918847
47,2,asrsa_score,0.8319420748476454
60,2,asrsa_score,0.8583816091529579
152,2,asrsa_score,0.7027866048162076
151,2,07-01_5,0.7590845716183549
150,2,07-01_1,0.820537884302549
114,2,05-00_4,0.9101634156752014
19,2,05-00_1,0.8096852654800202
113,2,05-00_1,0.8156165720475311
18,2,03-00_3,0.9940592267304712
17,2,03-00_1,0.8626729115099295
16,2,03-00_0,0.7437920531051256
15,2,01-00_0,0.9025517238612684
50,3,sqr_score,0.8029028267776924
65,3,sqr_score,0.7737246484028886
131,3,sqr_score,0.8447664918186766
171,3,sqr_score,0.9238287231242884
64,3,oci_score,0.9858258183254484
99,3,oci_score,0.9442159945396708
110,3,oci_score,0.9734560486032924
130,3,oci_score,0.7587510863539247
79,3,dbi_score,0.8884162506953428
129,3,dbi_score,0.9732520704842508
168,3,dbi_score,0.9202087430104776
62,3,bai_score,0.7583756961493823
80,3,bai_score,0.9097813999810292
97,3,bai_score,0.7150985583065371
169,3,bai_score,0.9690797313410106
34,3,asrsb_score,0.8088995920816339
117,3,asrsb_score,0.7887930306855825
157,3,asrsb_score,0.837735752094502
49,3,asrsa_score,0.9761597191337504
63,3,asrsa_score,0.7476422307463543
98,3,asrsa_score,0.963784278096306
170,3,asrsa_score,0.8985285521246229
21,3,age,0.7481580898313862
118,3,age,0.8443233691218974
132,3,age,0.8986558616203587
146,3,age,0.8411722333032826
156,3,07-01_4,0.7396521321639901
155,3,07-01_3,0.79009737128014
154,3,07-01_2,0.9420280947536628
33,3,05-01_4,0.8283342969831808
32,3,05-01_3,0.795745884877692
31,3,05-00_4,0.7078598184795409
78,3,05-00_0,0.7659051557762663
20,3,01-00_0,0.8778691599318632
38,4,sqr_score,0.7446263464687932
87,4,sqr_score,0.9294430466278104
187,4,sqr_score,0.8938748017716345
103,4,oci_score,0.7625425251446746
111,4,oci_score,0.7658628604243759
186,4,oci_score,0.9090959031976704
85,4,dbi_score,0.9981144146148652
133,4,dbi_score,0.9550655793208732
172,4,dbi_score,0.7112348447844865
184,4,dbi_score,0.9618168431816853
51,4,bai_score,0.7110806396774463
66,4,bai_score,0.8539996857628176
86,4,bai_score,0.8946198255686987
100,4,bai_score,0.8387677532360043
134,4,bai_score,0.9652705162102247
185,4,bai_score,0.9901406829816484
102,4,asrsb_score,0.8238674011180935
119,4,asrsb_score,0.9479056926745548
159,4,asrsb_score,0.7089911540213633
193,4,asrsb_score,0.9914372581233968
37,4,asrsa_score,0.9250303265747312
52,4,asrsa_score,0.7516998365191503
101,4,asrsa_score,0.8629864006196108
173,4,asrsa_score,0.7901252834300763
24,4,age,0.9623840789957728
120,4,age,0.7338269555653946
158,4,07-01_2,0.7684680750958599
142,4,06-00_3,0.7324722416753287
141,4,06-00_2,0.9897100083221484
36,4,05-01_5,0.8730722750516188
84,4,05-01_5,0.8777596646254283
35,4,05-01_0,0.8663929502725685
83,4,05-00_5,0.8145261706863764
82,4,05-00_3,0.940119093705103
23,4,05-00_0,0.9449830732713694
81,4,05-00_0,0.710949692302088
22,4,03-01_0,0.9759316214126816
55,5,sqr_score,0.90342735575381
67,5,sqr_score,0.7981639559799936
136,5,sqr_score,0.7384066613374397
104,5,oci_score,0.7833622475589006
135,5,oci_score,0.7913924289257372
189,5,oci_score,0.7849949392522138
174,5,dbi_score,0.839971807998437
53,5,bai_score,0.932822333788858
89,5,bai_score,0.8926597731904734
175,5,bai_score,0.7514321508832318
39,5,asrsb_score,0.8840588240392633
188,5,asrsb_score,0.8931450341716377
194,5,asrsb_score,0.7506595297915599
54,5,asrsa_score,0.9534361926391564
147,5,asrsa_score,0.7670376686740205
90,5,age,0.7669355237968319
105,5,age,0.7605049499960532
143,5,age,0.7194650776457937
190,5,age,0.7345831841149574
88,5,05-00_0,0.9713867635640188
25,5,01-00_0,0.9899872270270648
