,col_a,col_b,pvalue
113,0,sqr_score,0.9963458540160606
174,0,sqr_score,0.6512202735474216
195,0,sqr_score,0.555181016846357
221,0,sqr_score,0.7808841459694565
268,0,sqr_score,0.9085019724269427
292,0,sqr_score,0.7226292052508113
313,0,sqr_score,0.753374757664386
10,0,oci_score,0.6953280212598762
22,0,oci_score,0.6953280212598762
84,0,oci_score,0.7769202875471821
173,0,oci_score,0.5737330353374499
291,0,oci_score,0.8239303454804114
312,0,oci_score,0.6855068201089953
83,0,dbi_score,0.6327498479458843
139,0,dbi_score,0.8654231158302491
265,0,dbi_score,0.6981845816139066
289,0,dbi_score,0.5019223991950847
337,0,dbi_score,0.5200392918414726
111,0,bai_score,0.8594028642503293
140,0,bai_score,0.5521975640641764
172,0,bai_score,0.7358907732511956
193,0,bai_score,0.9592248023668268
219,0,bai_score,0.6460293618152657
266,0,bai_score,0.774649368562913
9,0,asrsb_score,0.5057115202362336
21,0,asrsb_score,0.5057115202362336
208,0,asrsb_score,0.7556296997908718
220,0,asrsb_score,0.7609449784177651
290,0,asrsb_score,0.704590994368944
112,0,asrsa_score,0.5722148537667521
141,0,asrsa_score,0.9371002965665644
194,0,asrsa_score,0.6907238905831685
245,0,asrsa_score,0.5246206353086457
267,0,asrsa_score,0.694102240493574
11,0,age,0.7748802105098047
23,0,age,0.7748802105098047
142,0,age,0.5367162090254955
175,0,age,0.7088342795311284
196,0,age,0.6861439405231649
246,0,age,0.8467151441508667
256,0,age,0.9914930139633168
314,0,age,0.962171206237846
57,0,07-01_4,0.8808272882604197
56,0,07-01_3,0.6404851305826348
55,0,07-01_1,0.5844797138940371
8,0,07-00_0,0.6297140657359174
20,0,07-00_0,0.6297140657359174
54,0,06-01_4,0.5921285395468088
53,0,06-01_2,0.7627832661718938
207,0,06-01_2,0.6616750646209802
244,0,06-01_2,0.6241799850856863
138,0,05-01_4,0.8521166575229809
137,0,05-01_3,0.8210043726760136
136,0,05-01_1,0.5243065536452548
7,0,05-00_5,0.5139483914454641
19,0,05-00_5,0.5139483914454641
6,0,05-00_4,0.6746476162934092
18,0,05-00_4,0.6746476162934092
5,0,05-00_1,0.9320637466939832
17,0,05-00_1,0.9320637466939832
4,0,03-00_1,0.7251061183900482
16,0,03-00_1,0.7251061183900482
3,0,01-00_5,0.989391123794701
15,0,01-00_5,0.989391123794701
2,0,01-00_4,0.7200812537028242
14,0,01-00_4,0.7200812537028242
1,0,01-00_3,0.8851140830439957
13,0,01-00_3,0.8851140830439957
0,0,01-00_1,0.5614236847691139
12,0,01-00_1,0.5614236847691139
88,1,sqr_score,0.9572112280891464
117,1,sqr_score,0.9545080309419864
151,1,sqr_score,0.9713317099736898
179,1,sqr_score,0.6565463146812901
225,1,sqr_score,0.7839939829267697
271,1,sqr_score,0.6321894258663678
296,1,sqr_score,0.8785928830356067
319,1,sqr_score,0.8949678096382411
116,1,oci_score,0.9523588533440098
178,1,oci_score,0.995934096139172
197,1,oci_score,0.7334211932372569
224,1,oci_score,0.8532581703680886
318,1,oci_score,0.8170920891631503
