,col_a,col_b,rvalue
19,4,06-01_4,0.5107488959744775
80,4,06-01_4,0.5604628548156316
114,4,06-01_4,0.508653568643625
277,4,06-01_4,1.0
79,4,06-01_3,0.5253752838144006
78,4,06-01_1,0.5154413864374225
262,4,06-00_5,0.8053761917230525
261,4,06-00_4,0.9999999999999998
249,4,05-01_5,0.6565114473934611
231,4,05-01_4,0.6814566913273782
248,4,05-01_4,0.9999999999999996
230,4,05-01_3,0.5621288082700912
229,4,05-01_1,0.6610868920853126
228,4,05-00_5,0.6927985525778423
227,4,05-00_4,1.0
189,4,04-01_5,0.8704084865960227
188,4,04-01_4,1.0
159,4,04-01_1,0.5122477209145534
158,4,04-00_5,0.8963026119199108
157,4,04-00_4,1.0
139,4,03-01_5,0.6469033396614704
138,4,03-01_4,1.0
127,4,03-00_5,0.7317384540413243
100,4,03-00_4,0.5000020031461583
126,4,03-00_4,1.0
113,4,02-01_5,0.8763042403767572
112,4,02-01_4,0.9999999999999998
99,4,02-00_5,0.7841407514475939
98,4,02-00_4,0.9999999999999996
46,4,01-01_5,0.5573466657065425
77,4,01-01_5,0.8550782602018532
45,4,01-01_4,0.6231908595346808
76,4,01-01_4,0.9999999999999998
44,4,01-01_3,0.5923766951020395
43,4,01-01_1,0.6024436429403339
42,4,01-00_5,0.7854119635660232
41,4,01-00_4,1.0
18,4,00-01_5,0.7847869435593495
17,4,00-01_4,1.0
201,5,07-01_5,0.6802766706190445
318,5,07-01_5,0.6396121062085115
335,5,07-01_5,1.0
200,5,07-01_4,0.6347358284934251
317,5,07-01_4,0.5815399447803865
199,5,07-01_3,0.6275968103488093
316,5,07-01_3,0.5876509285488472
198,5,07-01_1,0.6765767096525017
315,5,07-01_1,0.6292578556057578
314,5,07-00_5,0.9999999999999998
21,5,06-01_5,0.5166363607357927
86,5,06-01_5,0.5408715027312503
279,5,06-01_5,1.0
85,5,06-01_3,0.5191371541220893
84,5,06-01_1,0.5225162085538395
263,5,06-00_5,1.0
235,5,05-01_5,0.6972056365203305
250,5,05-01_5,0.9999999999999998
234,5,05-01_3,0.5456220043163219
233,5,05-01_1,0.5586956732730947
232,5,05-00_5,1.0
197,5,04-01_5,1.0
160,5,04-00_5,1.0
140,5,03-01_5,0.9999999999999996
128,5,03-00_5,0.9999999999999998
83,5,02-01_5,0.5289305261977499
115,5,02-01_5,1.0
82,5,02-01_3,0.5253281490140493
101,5,02-00_5,1.0
51,5,01-01_5,0.5961718269867595
81,5,01-01_5,1.0
50,5,01-01_4,0.5093164801925358
49,5,01-01_3,0.5617091762102101
48,5,01-01_1,0.5652199147254012
47,5,01-00_5,1.0
20,5,00-01_5,1.0
349,age,age,1.0
344,asrsa_score,sqr_score,0.5355663123248429
343,asrsa_score,asrsa_score,0.9999999999999998
345,asrsb_score,asrsb_score,1.0
342,bai_score,sqr_score,0.7248291499986641
341,bai_score,oci_score,0.5733741390040541
340,bai_score,bai_score,1.0
339,dbi_score,sqr_score,0.7246854936314172
338,dbi_score,oci_score,0.5503216939092286
336,dbi_score,dbi_score,1.0
337,dbi_score,bai_score,0.680828993759898
347,oci_score,sqr_score,0.5450037215096415
346,oci_score,oci_score,1.0
348,sqr_score,sqr_score,0.9999999999999998
