,col_a,col_b,rvalue
0,00-01_0,00-01_0,0.9999999999999999
1,00-01_1,00-01_1,0.9999999999999997
2,00-01_1,00-01_3,0.8500366088264047
3,00-01_1,00-01_4,0.920126982632598
4,00-01_1,00-01_5,0.8856502882230867
5,00-01_2,00-01_2,1.0
6,00-01_3,00-01_3,1.0
7,00-01_3,00-01_4,0.8924966735890459
8,00-01_3,00-01_5,0.8878255425684229
9,00-01_4,00-01_4,1.0
10,00-01_4,00-01_5,0.7847869435593495
11,00-01_5,00-01_5,0.9999999999999999
12,01-00_0,01-00_0,0.9999999999999999
13,01-00_1,01-00_1,1.0
14,01-00_1,01-00_3,0.8787898433556856
15,01-00_1,01-00_4,0.9125298352308253
16,01-00_1,01-00_5,0.9079793525985974
17,01-00_2,01-00_2,1.0
18,01-00_3,01-00_3,1.0
19,01-00_3,01-00_4,0.904506296498678
20,01-00_3,01-00_5,0.8748013920372024
21,01-00_4,01-00_4,1.0
22,01-00_4,01-00_5,0.7854119635660232
23,01-00_5,01-00_5,1.0
24,01-01_0,01-01_0,1.0
25,01-01_1,01-01_1,0.9999999999999997
26,01-01_1,01-01_3,0.9168622315070322
27,01-01_1,01-01_4,0.9349844793052807
28,01-01_1,01-01_5,0.9395317821053307
29,01-01_2,01-01_2,1.0
30,01-01_3,01-01_3,1.0
31,01-01_3,01-01_4,0.9124448735212377
32,01-01_3,01-01_5,0.9324764381598024
33,01-01_4,01-01_4,0.9999999999999998
34,01-01_4,01-01_5,0.8550782602018532
35,01-01_5,01-01_5,1.0
36,02-00_0,02-00_0,1.0
37,02-00_1,02-00_1,1.0
38,02-00_1,02-00_3,0.8207031986373025
39,02-00_1,02-00_4,0.9287987480724009
40,02-00_1,02-00_5,0.8409713185087482
41,02-00_2,02-00_2,1.0
42,02-00_3,02-00_3,1.0
43,02-00_3,02-00_4,0.8817901763475389
44,02-00_3,02-00_5,0.9019104059110991
45,02-00_4,02-00_4,0.9999999999999997
46,02-00_4,02-00_5,0.7841407514475939
47,02-00_5,02-00_5,1.0
48,02-01_0,02-01_0,0.9999999999999999
49,02-01_1,02-01_1,0.9999999999999999
50,02-01_1,02-01_3,0.8914720523879944
51,02-01_1,02-01_4,0.9523318710218844
52,02-01_1,02-01_5,0.9207967100512799
53,02-01_2,02-01_2,1.0
54,02-01_3,02-01_3,1.0
55,02-01_3,02-01_4,0.9218052332440981
56,02-01_3,02-01_5,0.9340643241616637
57,02-01_4,02-01_4,0.9999999999999998
58,02-01_4,02-01_5,0.8763042403767572
59,02-01_5,02-01_5,1.0
60,03-00_0,03-00_0,0.9999999999999997
61,03-00_1,03-00_1,0.9999999999999998
62,03-00_1,03-00_3,0.8145478135175828
63,03-00_1,03-00_4,0.9015213198398835
64,03-00_1,03-00_5,0.8657837922818022
65,03-00_2,03-00_2,1.0
66,03-00_3,03-00_3,1.0
67,03-00_3,03-00_4,0.8638561718312471
68,03-00_3,03-00_5,0.8718989669206128
69,03-00_4,03-00_4,1.0
70,03-00_4,03-00_5,0.7317384540413243
71,03-00_5,03-00_5,0.9999999999999998
72,03-01_0,03-01_0,0.9999999999999999
73,03-01_1,03-01_1,1.0
74,03-01_1,03-01_3,0.7393198051349144
75,03-01_1,03-01_4,0.8879891573201336
76,03-01_1,03-01_5,0.7864155893071263
77,03-01_2,03-01_2,0.9999999999999996
78,03-01_3,03-01_3,1.0
79,03-01_3,03-01_4,0.7816176337874475
80,03-01_3,03-01_5,0.8560582868860397
81,03-01_4,03-01_4,0.9999999999999999
82,03-01_5,03-01_5,0.9999999999999997
83,04-00_0,04-00_0,1.0
84,04-00_1,04-00_1,1.0
85,04-00_1,04-00_3,0.9326675845975193
86,04-00_1,04-00_4,0.9572905121070291
87,04-00_1,04-00_5,0.9448436025460019
88,04-00_2,04-00_2,0.9999999999999999
89,04-00_3,04-00_3,1.0
90,04-00_3,04-00_4,0.9590505136239069
91,04-00_3,04-00_5,0.93660857106676
92,04-00_4,04-00_4,0.9999999999999999
93,04-00_4,04-00_5,0.8963026119199108
94,04-00_5,04-00_5,1.0
95,04-01_0,04-01_0,1.0
96,04-01_1,04-01_1,1.0
97,04-01_1,04-01_3,0.8905451450533671
98,04-01_1,04-01_4,0.9329489916915928
99,04-01_1,04-01_5,0.9367569416042869
100,04-01_1,07-01_1,0.704832616538561
101,04-01_2,04-01_2,0.9999999999999999
102,04-01_3,04-01_3,0.9999999999999999
103,04-01_3,04-01_4,0.9457203219385958
104,04-01_3,04-01_5,0.9188832076029122
105,04-01_4,04-01_4,1.0
106,04-01_4,04-01_5,0.8704084865960227
107,04-01_5,04-01_5,1.0
108,05-00_0,05-00_0,1.0
109,05-00_1,05-00_1,0.9999999999999999
110,05-00_1,05-00_3,0.7979666825557986
111,05-00_1,05-00_4,0.9219177477495247
112,05-00_1,05-00_5,0.8276985459986232
113,05-00_2,05-00_2,1.0
114,05-00_3,05-00_3,0.9999999999999999
115,05-00_3,05-00_4,0.855252485558957
116,05-00_3,05-00_5,0.8210671901705698
117,05-00_4,05-00_4,1.0
118,05-00_5,05-00_5,1.0
119,05-01_0,05-01_0,1.0
120,05-01_1,05-01_1,1.0
121,05-01_1,05-01_3,0.730837006430558
122,05-01_1,05-01_4,0.9014393038678079
123,05-01_1,05-01_5,0.7970538286598886
124,05-01_2,05-01_2,1.0
125,05-01_3,05-01_3,1.0
126,05-01_3,05-01_4,0.8081991003758052
127,05-01_3,05-01_5,0.8198066776759401
128,05-01_4,05-01_4,0.9999999999999997
129,05-01_5,05-01_5,0.9999999999999998
130,06-00_0,06-00_0,0.9999999999999998
131,06-00_1,06-00_1,1.0
132,06-00_1,06-00_3,0.874259453531051
133,06-00_1,06-00_4,0.9143127871118286
134,06-00_1,06-00_5,0.9090146396097101
135,06-00_2,06-00_2,1.0
136,06-00_3,06-00_3,1.0
137,06-00_3,06-00_4,0.9252735039903104
138,06-00_3,06-00_5,0.8888447354913376
139,06-00_4,06-00_4,0.9999999999999998
140,06-00_4,06-00_5,0.8053761917230525
141,06-00_5,06-00_5,1.0
142,06-01_0,06-01_0,1.0
143,06-01_1,06-01_1,0.9999999999999997
144,06-01_1,06-01_3,0.8490385975033411
145,06-01_1,06-01_4,0.9072778205337071
146,06-01_1,06-01_5,0.9001185759658064
147,06-01_2,06-01_2,1.0
148,06-01_3,06-01_3,0.9999999999999998
149,06-01_3,06-01_4,0.9040791246593592
150,06-01_3,06-01_5,0.8899454587827685
151,06-01_4,06-01_4,0.9999999999999999
152,06-01_4,06-01_5,0.7979272769528624
153,06-01_5,06-01_5,0.9999999999999999
154,07-00_0,07-00_0,1.0
155,07-00_0,07-00_1,0.7244616562966414
156,07-00_0,07-00_5,0.728447672555644
157,07-00_1,07-00_1,0.9999999999999997
158,07-00_1,07-00_3,0.9459121581499566
159,07-00_1,07-00_4,0.958559659558147
160,07-00_1,07-00_5,0.9562415008554014
161,07-00_2,07-00_2,0.9999999999999998
162,07-00_3,07-00_3,0.9999999999999999
163,07-00_3,07-00_4,0.9752009805417987
164,07-00_3,07-00_5,0.9286332699560721
165,07-00_4,07-00_4,0.9999999999999999
166,07-00_4,07-00_5,0.8976725938598289
167,07-00_5,07-00_5,0.9999999999999998
168,07-01_0,07-01_0,1.0
169,07-01_1,07-01_1,1.0
170,07-01_1,07-01_3,0.9168425634152381
171,07-01_1,07-01_4,0.950668597841192
172,07-01_1,07-01_5,0.9597756378715402
173,07-01_2,07-01_2,1.0
174,07-01_3,07-01_3,1.0
175,07-01_3,07-01_4,0.9704176539999961
176,07-01_3,07-01_5,0.9394375859470089
177,07-01_4,07-01_4,0.9999999999999999
178,07-01_4,07-01_5,0.9238336158214979
179,07-01_5,07-01_5,1.0
180,dbi_score,dbi_score,1.0
181,dbi_score,sqr_score,0.7246854936314172
182,bai_score,bai_score,1.0
183,bai_score,sqr_score,0.7248291499986641
184,asrsa_score,asrsa_score,0.9999999999999998
185,asrsb_score,asrsb_score,1.0
186,oci_score,oci_score,1.0
187,sqr_score,sqr_score,0.9999999999999998
188,age,age,1.0
