,col_a,col_b,rvalue
841,0,07-01_5,0.3661361763721172
1118,0,07-01_5,0.4741535652907566
1169,0,07-01_5,0.5817240165631893
840,0,07-01_4,0.3227052009479225
1117,0,07-01_4,0.394035694653564
1168,0,07-01_4,0.4851827107057133
839,0,07-01_3,0.3157369906740535
1116,0,07-01_3,0.4107309290031462
1167,0,07-01_3,0.4846164571271991
838,0,07-01_2,0.4601987949463095
1115,0,07-01_2,0.4378680797313243
1166,0,07-01_2,0.6231219071893708
837,0,07-01_1,0.3730053228076941
1114,0,07-01_1,0.4682345519767633
1165,0,07-01_1,0.5616998954418483
731,0,07-01_0,0.3260251682125513
836,0,07-01_0,0.6523078709821475
1113,0,07-01_0,0.5480072128288853
1164,0,07-01_0,1.0
730,0,07-00_5,0.3785823727402965
835,0,07-00_5,0.3369591571528008
1112,0,07-00_5,0.728447672555644
729,0,07-00_4,0.3376331036786887
834,0,07-00_4,0.3135614147094077
1111,0,07-00_4,0.6423363503624647
728,0,07-00_3,0.3414183651238598
833,0,07-00_3,0.3129866231318818
1110,0,07-00_3,0.663801089038893
369,0,07-00_2,0.3290666302010642
572,0,07-00_2,0.3640262851878887
727,0,07-00_2,0.3745252273265764
832,0,07-00_2,0.4032137800607176
1109,0,07-00_2,0.6519955869090404
726,0,07-00_1,0.3833717797934678
831,0,07-00_1,0.3423964868237416
1108,0,07-00_1,0.7244616562966414
725,0,07-00_0,0.4924454684817907
830,0,07-00_0,0.4253308109779778
1107,0,07-00_0,1.0
246,0,06-01_5,0.3849650974242005
1086,0,06-01_5,0.5014569667154356
245,0,06-01_4,0.353233809632888
1085,0,06-01_4,0.402743407899841
244,0,06-01_3,0.3831700429614839
1084,0,06-01_3,0.4783958996398813
7,0,06-01_2,0.323141376195331
1083,0,06-01_2,0.5328935900034627
243,0,06-01_1,0.3568579429182795
1082,0,06-01_1,0.425128476824791
6,0,06-01_0,0.4429397274281816
242,0,06-01_0,0.4758821642095259
467,0,06-01_0,0.3064161596366504
647,0,06-01_0,0.3429119089619215
829,0,06-01_0,0.3159554616835195
1018,0,06-01_0,0.3742360431825852
1047,0,06-01_0,0.48651053079952
1081,0,06-01_0,1.0
724,0,06-00_5,0.3331906959158915
1046,0,06-00_5,0.4703341151879288
1045,0,06-00_4,0.3812213361988178
1044,0,06-00_3,0.4300191713721793
368,0,06-00_2,0.3262393911867932
1043,0,06-00_2,0.598950335162439
723,0,06-00_1,0.3024727510649099
1042,0,06-00_1,0.3802607917655919
118,0,06-00_0,0.4080242513852065
241,0,06-00_0,0.4355793124373767
367,0,06-00_0,0.499444507416282
466,0,06-00_0,0.4138353310653194
571,0,06-00_0,0.3901668169467242
646,0,06-00_0,0.3457082917400744
722,0,06-00_0,0.3537457342664178
1017,0,06-00_0,0.3363757450210614
1041,0,06-00_0,0.9999999999999998
939,0,05-01_5,0.3871381390714022
1016,0,05-01_5,0.5147212503060858
1015,0,05-01_3,0.4593414219033535
1014,0,05-01_2,0.4781259762518476
240,0,05-01_0,0.3181286241626607
366,0,05-01_0,0.3079312917536233
645,0,05-01_0,0.3988561878954594
938,0,05-01_0,0.547130753983438
1013,0,05-01_0,1.0
937,0,05-00_5,0.5029715885802465
936,0,05-00_3,0.4375623246005735
935,0,05-00_2,0.5554278287875776
117,0,05-00_0,0.3378640663812421
644,0,05-00_0,0.3138220969419561
934,0,05-00_0,1.0
828,0,04-01_5,0.5051829625598105
827,0,04-01_4,0.3745422006845158
826,0,04-01_3,0.437254037070628
825,0,04-01_2,0.4753209755346631
824,0,04-01_1,0.4325627985182722
643,0,04-01_0,0.3253822706894718
721,0,04-01_0,0.4368482695617116
823,0,04-01_0,1.0
720,0,04-00_5,0.6174235605185504
719,0,04-00_4,0.50921636177381
718,0,04-00_3,0.5366297612490266
717,0,04-00_2,0.5355260919810295
716,0,04-00_1,0.5812405555507656
116,0,04-00_0,0.3435322181933981
239,0,04-00_0,0.3016726594004973
715,0,04-00_0,1.0
642,0,03-01_5,0.4652462940354117
641,0,03-01_3,0.3847735158884682
640,0,03-01_2,0.4966282957692719
639,0,03-01_1,0.3194583861347436
238,0,03-01_0,0.4717594593022992
365,0,03-01_0,0.312298696609817
465,0,03-01_0,0.4152590158581781
570,0,03-01_0,0.3900874649075244
638,0,03-01_0,1.0
569,0,03-00_5,0.4652784392301883
568,0,03-00_4,0.3688923599842945
