,col_a,col_b,rvalue
0,00-01_0,00-01_0,0.9999999999999999
1,00-01_1,00-01_1,0.9999999999999997
2,00-01_1,00-01_3,0.8500366088264047
3,00-01_1,00-01_4,0.920126982632598
4,00-01_1,00-01_5,0.8856502882230867
5,00-01_2,00-01_2,1.0
6,00-01_3,00-01_3,1.0
7,00-01_3,00-01_4,0.8924966735890459
8,00-01_3,00-01_5,0.8878255425684229
9,00-01_4,00-01_4,1.0
10,00-01_4,00-01_5,0.7847869435593495
11,00-01_5,00-01_5,0.9999999999999999
12,01-00_0,01-00_0,0.9999999999999999
13,01-00_0,01-00_2,0.6511937846377073
14,01-00_1,01-00_1,1.0
15,01-00_1,01-00_3,0.8787898433556856
16,01-00_1,01-00_4,0.9125298352308253
17,01-00_1,01-00_5,0.9079793525985974
18,01-00_1,01-01_1,0.611945649730185
19,01-00_2,01-00_2,1.0
20,01-00_3,01-00_3,1.0
21,01-00_3,01-00_4,0.904506296498678
22,01-00_3,01-00_5,0.8748013920372024
23,01-00_3,01-01_3,0.6103151081145634
24,01-00_4,01-00_4,1.0
25,01-00_4,01-00_5,0.7854119635660232
26,01-00_4,01-01_1,0.6024436429403339
27,01-00_4,01-01_4,0.6231908595346808
28,01-00_5,01-00_5,1.0
29,01-01_0,01-01_0,1.0
30,01-01_0,01-01_2,0.6665789598309846
31,01-01_1,01-01_1,0.9999999999999997
32,01-01_1,01-01_3,0.9168622315070322
33,01-01_1,01-01_4,0.9349844793052807
34,01-01_1,01-01_5,0.9395317821053307
35,01-01_2,01-01_2,1.0
36,01-01_3,01-01_3,1.0
37,01-01_3,01-01_4,0.9124448735212377
38,01-01_3,01-01_5,0.9324764381598024
39,01-01_4,01-01_4,0.9999999999999998
40,01-01_4,01-01_5,0.8550782602018532
41,01-01_5,01-01_5,1.0
42,02-00_0,02-00_0,1.0
43,02-00_0,02-00_2,0.6326557119843695
44,02-00_1,02-00_1,1.0
45,02-00_1,02-00_3,0.8207031986373025
46,02-00_1,02-00_4,0.9287987480724009
47,02-00_1,02-00_5,0.8409713185087482
48,02-00_2,02-00_2,1.0
49,02-00_3,02-00_3,1.0
50,02-00_3,02-00_4,0.8817901763475389
51,02-00_3,02-00_5,0.9019104059110991
52,02-00_4,02-00_4,0.9999999999999997
53,02-00_4,02-00_5,0.7841407514475939
54,02-00_5,02-00_5,1.0
55,02-01_0,02-01_0,0.9999999999999999
56,02-01_1,02-01_1,0.9999999999999999
57,02-01_1,02-01_3,0.8914720523879944
58,02-01_1,02-01_4,0.9523318710218844
59,02-01_1,02-01_5,0.9207967100512799
60,02-01_2,02-01_2,1.0
61,02-01_3,02-01_3,1.0
62,02-01_3,02-01_4,0.9218052332440981
63,02-01_3,02-01_5,0.9340643241616637
64,02-01_4,02-01_4,0.9999999999999998
65,02-01_4,02-01_5,0.8763042403767572
66,02-01_5,02-01_5,1.0
67,03-00_0,03-00_0,0.9999999999999997
68,03-00_1,03-00_1,0.9999999999999998
69,03-00_1,03-00_3,0.8145478135175828
70,03-00_1,03-00_4,0.9015213198398835
71,03-00_1,03-00_5,0.8657837922818022
72,03-00_2,03-00_2,1.0
73,03-00_3,03-00_3,1.0
74,03-00_3,03-00_4,0.8638561718312471
75,03-00_3,03-00_5,0.8718989669206128
76,03-00_4,03-00_4,1.0
77,03-00_4,03-00_5,0.7317384540413243
78,03-00_5,03-00_5,0.9999999999999998
79,03-01_0,03-01_0,0.9999999999999999
80,03-01_1,03-01_1,1.0
81,03-01_1,03-01_3,0.7393198051349144
82,03-01_1,03-01_4,0.8879891573201336
83,03-01_1,03-01_5,0.7864155893071263
84,03-01_2,03-01_2,0.9999999999999996
85,03-01_3,03-01_3,1.0
86,03-01_3,03-01_4,0.7816176337874475
87,03-01_3,03-01_5,0.8560582868860397
88,03-01_4,03-01_4,0.9999999999999999
89,03-01_4,03-01_5,0.6469033396614704
90,03-01_5,03-01_5,0.9999999999999997
91,04-00_0,04-00_0,1.0
92,04-00_0,04-00_5,0.6174235605185504
93,04-00_1,04-00_1,1.0
94,04-00_1,04-00_3,0.9326675845975193
95,04-00_1,04-00_4,0.9572905121070291
96,04-00_1,04-00_5,0.9448436025460019
97,04-00_2,04-00_2,0.9999999999999999
98,04-00_3,04-00_3,1.0
99,04-00_3,04-00_4,0.9590505136239069
100,04-00_3,04-00_5,0.93660857106676
101,04-00_4,04-00_4,0.9999999999999999
102,04-00_4,04-00_5,0.8963026119199108
103,04-00_5,04-00_5,1.0
104,04-01_0,04-01_0,1.0
105,04-01_0,07-01_0,0.6523078709821475
106,04-01_1,04-01_1,1.0
107,04-01_1,04-01_3,0.8905451450533671
108,04-01_1,04-01_4,0.9329489916915928
109,04-01_1,04-01_5,0.9367569416042869
110,04-01_1,07-01_1,0.704832616538561
111,04-01_1,07-01_3,0.6312174165921111
112,04-01_1,07-01_4,0.6678891635816119
113,04-01_1,07-01_5,0.6676319651323436
114,04-01_2,04-01_2,0.9999999999999999
115,04-01_2,07-01_2,0.6838643932103504
116,04-01_3,04-01_3,0.9999999999999999
117,04-01_3,04-01_4,0.9457203219385958
118,04-01_3,04-01_5,0.9188832076029122
119,04-01_3,07-01_1,0.6548227438657135
120,04-01_3,07-01_3,0.6817353010313032
121,04-01_3,07-01_4,0.6828941500611106
122,04-01_3,07-01_5,0.6475678483221958
123,04-01_4,04-01_4,1.0
124,04-01_4,04-01_5,0.8704084865960227
125,04-01_4,07-01_1,0.6648061103211927
126,04-01_4,07-01_3,0.6615315607384755
127,04-01_4,07-01_4,0.6988802040514971
128,04-01_4,07-01_5,0.6277752916448013
129,04-01_5,04-01_5,1.0
130,04-01_5,07-01_1,0.6765767096525017
131,04-01_5,07-01_3,0.6275968103488093
132,04-01_5,07-01_4,0.6347358284934251
133,04-01_5,07-01_5,0.6802766706190445
134,05-00_0,05-00_0,1.0
135,05-00_1,05-00_1,0.9999999999999999
136,05-00_1,05-00_2,0.6412923783199166
137,05-00_1,05-00_3,0.7979666825557986
138,05-00_1,05-00_4,0.9219177477495247
139,05-00_1,05-00_5,0.8276985459986232
140,05-00_1,05-01_1,0.6846235164770589
141,05-00_1,05-01_4,0.6113155321417547
142,05-00_2,05-00_2,1.0
143,05-00_2,05-00_4,0.6153014971642572
144,05-00_3,05-00_3,0.9999999999999999
145,05-00_3,05-00_4,0.855252485558957
146,05-00_3,05-00_5,0.8210671901705698
147,05-00_3,05-01_3,0.6634454268527745
148,05-00_4,05-00_4,1.0
149,05-00_4,05-00_5,0.6927985525778423
150,05-00_4,05-01_1,0.6610868920853126
151,05-00_4,05-01_4,0.6814566913273782
152,05-00_5,05-00_5,1.0
153,05-00_5,05-01_5,0.6972056365203305
154,05-01_0,05-01_0,1.0
155,05-01_1,05-01_1,1.0
156,05-01_1,05-01_3,0.730837006430558
157,05-01_1,05-01_4,0.9014393038678079
158,05-01_1,05-01_5,0.7970538286598886
159,05-01_2,05-01_2,1.0
160,05-01_3,05-01_3,1.0
161,05-01_3,05-01_4,0.8081991003758052
162,05-01_3,05-01_5,0.8198066776759401
163,05-01_4,05-01_4,0.9999999999999997
164,05-01_4,05-01_5,0.6565114473934611
165,05-01_5,05-01_5,0.9999999999999998
166,06-00_0,06-00_0,0.9999999999999998
167,06-00_1,06-00_1,1.0
168,06-00_1,06-00_3,0.874259453531051
169,06-00_1,06-00_4,0.9143127871118286
170,06-00_1,06-00_5,0.9090146396097101
171,06-00_2,06-00_2,1.0
172,06-00_3,06-00_3,1.0
173,06-00_3,06-00_4,0.9252735039903104
174,06-00_3,06-00_5,0.8888447354913376
175,06-00_4,06-00_4,0.9999999999999998
176,06-00_4,06-00_5,0.8053761917230525
177,06-00_5,06-00_5,1.0
178,06-01_0,06-01_0,1.0
179,06-01_1,06-01_1,0.9999999999999997
180,06-01_1,06-01_3,0.8490385975033411
181,06-01_1,06-01_4,0.9072778205337071
182,06-01_1,06-01_5,0.9001185759658064
183,06-01_2,06-01_2,1.0
184,06-01_3,06-01_3,0.9999999999999998
185,06-01_3,06-01_4,0.9040791246593592
186,06-01_3,06-01_5,0.8899454587827685
187,06-01_4,06-01_4,0.9999999999999999
188,06-01_4,06-01_5,0.7979272769528624
189,06-01_5,06-01_5,0.9999999999999999
190,07-00_0,07-00_0,1.0
191,07-00_0,07-00_1,0.7244616562966414
192,07-00_0,07-00_2,0.6519955869090404
193,07-00_0,07-00_3,0.663801089038893
194,07-00_0,07-00_4,0.6423363503624647
195,07-00_0,07-00_5,0.728447672555644
196,07-00_1,07-00_1,0.9999999999999997
197,07-00_1,07-00_2,0.657836738443203
198,07-00_1,07-00_3,0.9459121581499566
199,07-00_1,07-00_4,0.958559659558147
200,07-00_1,07-00_5,0.9562415008554014
201,07-00_1,07-01_1,0.6220103755637459
202,07-00_1,07-01_5,0.6185637177076401
203,07-00_2,07-00_2,0.9999999999999998
204,07-00_2,07-00_5,0.6450907932039756
205,07-00_3,07-00_3,0.9999999999999999
206,07-00_3,07-00_4,0.9752009805417987
207,07-00_3,07-00_5,0.9286332699560721
208,07-00_3,07-01_1,0.6050983389455843
