,x,y
0,297,256
1,299,214
2,298,228
3,290,170
4,299,200
5,300,183
6,299,140
7,215,138
8,299,105
9,300,87
10,300,25
11,297,262
12,297,266
13,297,268
14,297,269
15,297,273
16,297,280
17,297,286
18,297,298
19,299,221
20,289,221
21,173,88
22,248,152
23,237,152
24,226,151
25,211,143
26,259,148
27,235,114
28,247,116
29,223,116
30,215,121
31,203,151
32,256,318
33,211,134
34,169,145
35,190,142
36,242,203
37,283,253
38,285,266
39,269,257
40,259,262
41,274,266
42,266,268
43,245,281
44,290,213
45,289,200
46,197,107
47,264,171
48,264,211
49,263,203
50,207,202
51,290,184
52,224,91
53,208,96
54,185,64
55,275,102
56,258,121
57,237,269
58,183,265
59,272,218
60,281,222
61,248,269
62,253,268
63,202,87
64,263,216
65,246,92
66,244,81
67,232,32
68,193,75
69,240,56
70,190,101
71,181,95
72,284,261
73,272,263
74,263,265
75,275,220
76,250,268
77,256,270
78,254,267
79,278,213
80,267,266
81,276,267
82,286,268
83,282,298
84,283,286
85,283,278
86,285,272
87,285,269
88,266,268
89,264,269
90,262,272
91,260,276
92,251,249
93,169,203
94,298,224
95,260,268
96,258,268
97,285,228
98,267,224
99,283,225
100,253,179
101,234,187
102,261,209
103,203,44
104,212,62
105,220,81
106,255,287
107,272,84
108,269,56
109,264,26
110,216,148
111,190,161
112,265,144
113,202,125
114,273,162
115,271,206
116,178,170
117,198,170
118,213,175
119,235,173
120,251,168
121,264,161
122,289,143
123,181,197
124,193,123
125,294,221
126,267,183
127,165,145
128,273,154
129,260,210
130,208,135
131,271,197
132,174,234
133,265,139
134,280,189
135,209,292
136,210,305
137,171,200
138,194,276
139,175,119
140,254,329
141,294,224
142,256,193
143,180,145
144,226,143
145,236,145
146,253,273
147,184,223
148,274,343
149,242,330
150,228,320
151,301,57
152,295,345
153,246,145
154,256,142
155,262,140
156,184,121
157,256,127
158,245,123
159,235,121
160,224,123
161,218,127
162,168,114
163,219,141
164,298,237
165,261,241
166,272,216
167,282,238
168,299,123
169,224,308
170,239,319
171,273,336
172,196,288
173,263,134
174,281,165
175,296,338
176,257,337
177,175,228
178,275,268
179,273,270
180,272,275
181,270,282
182,267,294
183,257,268
184,254,267
185,251,266
186,241,258
187,199,230
188,281,152
189,275,127
190,267,131
191,260,266
192,198,259
193,285,126
194,261,306
195,299,168
196,289,158
197,299,155
198,274,186
199,297,326
200,297,311
201,278,312
202,235,286
203,250,221
204,247,298
205,223,218
206,239,233
207,213,238
208,275,326
209,267,193
210,226,295
211,241,307
212,226,271
213,187,244
214,212,273
215,182,254
216,229,249
217,274,174
218,275,212
219,267,215
220,279,202
221,266,116
222,247,108
223,231,107
224,217,108
225,207,114
226,200,138
227,168,173
228,209,157
229,221,161
230,235,162
231,250,159
232,261,154
233,270,149
234,167,174
235,267,218
236,281,177
237,282,212
238,288,218
239,282,214
240,270,222
241,290,219
242,291,222
243,269,139
244,276,142
245,280,143
246,214,130
247,209,127
248,309,170
249,381,138
250,308,221
251,418,89
252,348,152
253,360,153
254,371,152
255,384,143
256,338,148
257,364,114
258,351,116
259,375,116
260,383,121
261,392,152
262,336,318
263,385,134
264,421,146
265,404,142
266,354,204
267,311,254
268,309,266
269,324,258
270,333,263
271,319,268
272,327,268
273,346,281
274,308,213
275,310,200
276,400,106
277,332,171
278,332,211
279,333,204
280,387,202
281,310,184
282,375,91
283,390,95
284,410,65
285,324,102
286,340,121
287,355,270
288,400,264
289,324,218
290,315,223
291,344,270
292,339,269
293,396,86
294,332,217
295,354,92
296,356,81
297,366,32
298,403,75
299,361,56
300,406,101
301,412,96
302,310,262
303,321,263
304,330,266
