,x,y
0,300,246
1,297,204
2,299,216
3,288,160
4,297,191
5,297,173
6,298,132
7,217,131
8,299,111
9,299,96
10,300,25
11,301,252
12,300,255
13,301,257
14,302,257
15,302,261
16,302,266
17,302,273
18,303,287
19,298,210
20,288,209
21,174,87
22,250,141
23,239,142
24,228,142
25,213,136
26,260,138
27,235,117
28,247,117
29,224,118
30,216,122
31,204,145
32,260,313
33,213,129
34,171,141
35,191,140
36,244,194
37,287,244
38,290,255
39,274,248
40,266,254
41,280,257
42,273,258
43,254,272
44,287,203
45,285,191
46,198,113
47,266,161
48,263,200
49,262,193
50,210,194
51,286,174
52,225,101
53,209,105
54,185,64
55,278,110
56,257,118
57,244,261
58,185,260
59,271,206
60,281,210
61,258,261
62,263,260
63,201,97
64,263,205
65,248,103
66,246,91
67,231,33
68,193,79
69,240,59
70,190,107
71,182,97
72,289,251
73,279,254
74,270,256
75,274,208
76,260,260
77,266,260
78,264,259
79,276,204
80,275,257
81,283,256
82,291,257
83,289,287
84,290,273
85,291,266
86,291,260
87,291,258
88,274,258
89,273,259
90,271,261
91,270,266
92,254,239
93,172,200
94,298,213
95,269,258
96,267,259
97,285,216
98,268,212
99,284,213
100,254,169
101,235,178
102,261,198
103,203,46
104,212,66
105,222,91
106,263,278
107,273,93
108,267,57
109,263,27
110,218,141
111,191,155
112,266,135
113,203,124
114,273,152
115,269,195
116,180,165
117,200,163
118,215,167
119,238,164
120,254,159
121,265,152
122,287,135
123,183,191
124,193,124
125,291,209
126,266,173
127,169,142
128,274,145
129,261,199
130,210,131
131,269,187
132,177,229
133,266,129
134,278,179
135,209,288
136,210,303
137,173,196
138,194,272
139,176,117
140,256,327
141,294,212
142,258,183
143,181,141
144,228,135
145,238,135
146,263,263
147,186,216
148,278,343
149,242,329
150,228,318
151,299,58
152,303,345
153,248,135
154,258,132
155,263,131
156,185,122
157,255,121
158,246,118
159,235,117
160,225,119
161,219,123
162,170,111
163,221,132
164,299,226
165,265,231
166,271,204
167,285,227
168,298,121
169,225,304
170,240,316
171,277,334
172,197,285
173,263,126
174,279,155
175,303,335
176,260,338
177,177,223
178,282,257
179,280,260
180,279,264
181,279,270
182,274,284
183,266,259
184,264,259
185,260,258
186,248,250
187,201,222
188,280,143
189,276,122
190,268,125
191,269,257
192,200,253
193,285,122
194,266,298
195,298,159
196,288,148
197,298,146
198,273,175
199,303,320
200,303,303
201,284,303
202,240,279
203,253,210
204,252,290
205,226,210
206,241,223
207,216,230
208,279,320
209,267,183
210,229,289
211,244,302
212,230,264
213,189,239
214,215,266
215,183,248
216,234,241
217,274,164
218,273,200
219,266,204
220,277,192
221,266,116
222,248,113
223,232,112
224,218,113
225,208,117
226,201,135
227,169,168
228,210,151
229,223,153
230,237,153
231,253,149
232,264,145
233,271,140
234,170,171
235,266,207
236,280,167
237,280,202
238,286,207
239,280,204
240,271,210
241,288,208
242,291,210
243,270,131
244,277,134
245,280,135
246,216,126
247,210,126
248,308,160
249,385,130
250,309,209
251,433,85
252,351,141
253,363,142
254,374,141
255,391,135
256,341,137
257,367,117
258,354,117
259,377,119
260,385,122
261,400,144
262,347,312
263,390,128
264,437,141
265,414,137
266,358,192
267,314,244
268,312,255
269,328,248
270,338,252
271,323,255
272,331,257
273,354,270
274,306,203
275,308,190
276,405,113
277,335,160
278,335,199
279,335,192
280,394,191
281,308,174
282,374,103
283,392,105
284,421,63
285,322,110
286,343,118
287,362,260
288,427,259
289,326,205
290,316,210
291,348,259
292,344,258
293,400,97
294,335,204
295,350,104
296,353,92
297,369,32
298,410,79
299,360,59
300,413,107
301,423,97
302,313,251
303,325,253
304,335,254
305,323,208
306,346,259
307,341,259
308,343,258
309,321,203
310,329,256
311,321,255
312,310,256
313,316,287
314,314,273
315,314,266
316,313,260
317,312,257
318,331,257
319,332,258
320,335,260
321,336,265
322,348,238
323,440,198
324,337,257
325,339,257
326,313,216
327,331,212
328,315,213
329,347,168
330,366,177
331,338,198
332,400,45
333,389,66
334,379,91
335,343,277
336,326,93
337,331,57
338,337,26
339,384,140
340,413,153
341,335,135
342,400,125
343,326,152
344,328,195
345,426,162
346,404,161
347,388,166
348,365,164
349,348,158
350,335,152
351,310,135
352,423,189
353,410,123
354,304,210
355,332,173
356,442,141
357,326,144
358,339,198
359,393,130
360,328,187
361,436,228
362,335,129
363,318,179
364,400,286
365,400,302
366,436,194
367,415,270
368,431,116
369,350,326
370,303,212
371,343,182
372,425,141
373,374,133
374,364,135
375,344,262
376,421,215
377,328,343
378,366,329
379,382,318
380,354,134
381,344,131
382,338,130
383,420,122
384,345,120
385,356,117
386,366,117
387,376,119
388,382,123
389,440,110
390,381,132
391,337,230
392,327,204
393,315,227
394,384,303
395,367,315
396,329,334
397,415,284
398,338,125
399,317,155
400,348,337
401,433,222
402,323,256
403,323,259
404,325,262
405,327,270
406,331,283
407,339,257
408,342,257
409,345,256
410,358,248
411,404,220
412,318,143
413,324,122
414,333,125
415,337,256
416,408,251
417,314,123
418,340,298
419,310,148
420,325,175
421,322,303
422,367,277
423,348,209
424,354,289
425,377,207
426,360,222
427,388,229
428,327,320
429,332,183
430,379,288
431,363,301
432,376,261
433,419,236
434,392,264
435,427,247
436,371,239
437,325,164
438,324,200
439,331,204
440,318,192
441,332,117
442,352,113
443,369,113
444,384,114
445,394,117
446,403,134
447,439,166
448,393,148
449,380,152
450,365,152
451,349,148
452,338,144
453,329,141
454,442,169
455,331,206
456,317,166
457,316,201
458,309,207
459,316,203
460,328,210
461,307,208
462,306,210
463,331,131
464,323,134
465,319,135
466,386,126
467,392,125
