,x,y
0,301,246
1,302,212
2,302,223
3,291,168
4,302,199
5,302,181
6,302,138
7,206,135
8,300,101
9,301,82
10,300,25
11,300,251
12,300,254
13,300,255
14,300,256
15,300,259
16,300,264
17,300,271
18,300,286
19,302,219
20,288,216
21,158,84
22,244,146
23,231,147
24,218,146
25,201,138
26,255,143
27,225,113
28,239,114
29,213,114
30,204,119
31,190,146
32,251,311
33,201,131
34,153,139
35,176,135
36,232,195
37,283,244
38,284,254
39,264,246
40,251,248
41,270,254
42,259,253
43,236,263
44,291,212
45,289,199
46,182,101
47,260,165
48,258,204
49,257,198
50,191,191
51,290,182
52,211,85
53,194,90
54,170,61
55,270,98
56,252,118
57,225,252
58,166,255
59,268,212
60,279,216
61,238,251
62,244,251
63,186,81
64,257,209
65,235,86
66,233,76
67,223,31
68,177,71
69,229,53
70,174,94
71,166,90
72,283,250
73,267,251
74,255,251
75,271,214
76,241,251
77,248,254
78,246,251
79,275,210
80,261,252
81,272,253
82,286,254
83,282,285
84,283,270
85,284,263
86,284,259
87,286,255
88,260,254
89,259,254
90,257,257
91,255,261
92,240,237
93,154,193
94,302,220
95,254,252
96,251,253
97,284,222
98,261,216
99,281,219
100,246,171
101,223,179
102,255,202
103,190,42
104,197,57
105,206,74
106,248,272
107,266,80
108,263,54
109,258,25
110,207,143
111,177,154
112,263,139
113,190,121
114,270,158
115,267,202
116,163,162
117,186,162
118,202,166
119,227,166
120,246,162
121,260,157
122,288,141
123,163,187
124,179,117
125,295,218
126,261,178
127,150,137
128,271,150
129,253,202
130,197,131
131,267,192
132,157,223
133,262,135
134,278,186
135,192,283
136,194,297
137,153,192
138,175,267
139,159,113
140,249,325
141,296,220
142,249,186
143,165,138
144,219,139
145,231,141
146,245,256
147,163,212
148,272,343
149,233,326
150,215,314
151,301,54
152,299,344
153,242,140
154,253,138
155,259,137
156,169,114
157,251,127
158,238,125
159,227,124
160,216,125
161,209,127
162,152,108
163,211,137
164,301,230
165,254,231
166,267,211
167,282,230
168,301,119
169,212,299
170,230,312
171,272,333
172,179,279
173,259,132
174,280,162
175,299,335
176,251,336
177,156,219
178,272,255
179,271,256
180,269,260
181,268,267
182,264,280
183,249,252
184,246,251
185,242,250
186,229,244
187,179,218
188,280,149
189,271,124
190,264,127
191,252,251
192,178,248
193,283,122
194,257,295
195,302,166
196,289,155
197,302,153
198,270,181
199,299,321
200,299,303
201,278,301
202,226,271
203,242,211
204,240,285
205,209,208
206,228,222
207,197,227
208,274,319
209,262,187
210,215,283
211,234,297
212,214,256
213,166,234
214,197,260
215,162,244
216,216,235
217,271,170
218,271,208
219,262,210
220,278,200
221,260,112
222,238,104
223,220,102
224,205,105
225,195,111
226,188,133
227,151,165
228,198,151
229,211,155
230,228,156
231,246,153
232,259,149
233,267,145
234,152,165
235,262,212
236,280,174
237,281,210
238,288,215
239,282,211
240,266,215
241,291,217
242,292,219
243,267,136
244,275,138
245,279,139
246,205,130
247,197,123
248,313,168
249,393,133
250,314,216
251,437,81
252,355,146
253,369,146
254,381,145
255,397,137
256,344,143
257,374,112
258,360,113
259,387,114
260,395,118
261,408,143
262,347,309
263,397,130
264,442,136
265,421,133
266,367,194
267,319,243
268,317,254
269,337,245
270,348,247
271,331,252
272,340,252
273,360,262
274,313,212
275,315,199
276,416,99
277,340,164
278,344,204
279,344,196
280,406,189
281,314,182
282,388,84
283,405,89
284,427,58
285,331,97
286,348,118
287,372,250
288,426,251
289,335,211
290,323,216
291,360,250
292,354,250
293,413,79
294,344,208
295,365,86
296,368,74
297,377,29
298,420,69
299,372,52
300,424,92
301,430,88
302,318,250
303,333,250
304,344,250
305,331,213
306,357,250
307,351,252
308,352,250
309,328,210
310,337,251
311,327,252
312,315,254
313,317,285
314,316,270
315,315,263
316,315,258
317,315,255
318,338,253
319,340,253
320,342,256
321,344,260
322,359,235
323,439,190
324,344,252
325,347,252
326,319,221
327,340,215
328,320,219
329,354,171
330,376,177
331,347,201
332,409,41
333,402,56
334,394,73
335,349,271
336,335,79
337,339,53
338,343,25
339,392,142
340,421,151
341,337,139
342,408,119
343,331,157
344,336,202
345,433,159
346,412,159
347,396,165
348,372,164
349,353,161
350,340,155
351,313,141
352,433,185
353,419,115
354,308,218
355,339,177
356,444,134
357,330,149
358,348,201
359,401,130
360,336,192
361,435,220
362,337,135
363,325,186
364,402,280
365,400,295
366,442,188
367,419,263
368,436,110
369,348,324
370,307,220
371,351,185
372,432,136
373,380,138
374,369,139
375,353,255
376,432,210
377,325,342
378,363,324
379,380,312
380,357,139
381,347,137
382,340,136
383,428,112
384,349,127
385,361,123
386,372,123
387,384,124
388,391,126
389,442,105
390,388,136
391,347,231
392,335,210
393,320,230
394,384,296
395,367,311
396,326,333
397,414,276
398,341,131
399,322,161
400,345,335
401,438,216
402,327,254
403,329,256
404,330,260
405,331,266
406,335,280
407,349,251
408,353,250
409,357,248
410,369,242
411,417,215
412,321,148
413,328,123
414,336,127
415,346,250
416,417,245
417,317,122
418,340,294
419,313,155
420,332,181
421,320,301
422,371,269
423,359,210
424,357,284
425,389,206
426,371,220
427,401,224
428,324,319
429,339,186
