,x,y
0,294,244
1,295,201
2,296,216
3,286,158
4,295,187
5,295,170
6,297,130
7,211,131
8,298,97
9,298,79
10,299,25
11,295,250
12,295,254
13,295,257
14,295,261
15,295,265
16,294,271
17,295,278
18,295,291
19,295,208
20,286,208
21,170,90
22,246,144
23,234,145
24,222,144
25,208,137
26,257,140
27,231,108
28,244,109
29,220,111
30,211,116
31,198,146
32,252,312
33,208,128
34,164,144
35,186,137
36,238,193
37,281,241
38,283,254
39,266,245
40,258,251
41,273,255
42,265,257
43,243,271
44,285,201
45,284,187
46,191,101
47,262,161
48,260,199
49,260,192
50,202,194
51,285,172
52,218,85
53,203,90
54,181,65
55,272,94
56,256,113
57,234,259
58,178,263
59,270,206
60,279,209
61,248,259
62,253,259
63,195,82
64,261,205
65,241,85
66,238,74
67,229,32
68,188,73
69,235,53
70,184,97
71,177,95
72,282,249
73,270,252
74,262,254
75,273,209
76,250,259
77,255,261
78,254,257
79,274,201
80,267,256
81,276,256
82,285,256
83,280,290
84,281,277
85,281,269
86,282,263
87,283,260
88,265,259
89,263,260
90,261,263
91,258,267
92,248,238
93,165,202
94,296,211
95,260,259
96,258,259
97,282,215
98,265,213
99,281,213
100,250,170
101,230,178
102,258,198
103,200,46
104,206,59
105,214,74
106,253,279
107,267,77
108,265,53
109,262,27
110,214,141
111,185,155
112,264,136
113,198,121
114,270,153
115,267,193
116,173,165
117,194,164
118,209,167
119,232,165
120,249,160
121,262,153
122,286,134
123,174,192
124,188,118
125,290,207
126,263,173
127,162,146
128,271,145
129,257,200
130,205,129
131,267,185
132,170,233
133,264,131
134,275,177
135,202,288
136,204,303
137,164,197
138,187,272
139,170,117
140,250,325
141,291,211
142,253,183
143,175,141
144,223,137
145,234,137
146,252,264
147,178,217
148,272,342
149,237,327
150,221,317
151,298,53
152,297,345
153,245,137
154,254,134
155,261,133
156,179,117
157,254,121
158,243,117
159,233,116
160,222,118
161,215,122
162,164,115
163,216,133
164,295,225
165,259,230
166,269,204
167,281,225
168,298,113
169,218,302
170,233,313
171,270,333
172,190,286
173,261,127
174,278,154
175,296,335
176,252,336
177,168,225
178,274,259
179,271,262
180,270,266
181,269,273
182,265,285
183,258,257
184,254,257
185,251,255
186,238,248
187,193,221
188,278,142
189,274,121
190,266,123
191,261,256
192,192,253
193,283,117
194,258,298
195,297,157
196,286,147
197,297,144
198,270,175
199,296,321
200,296,305
201,276,305
202,232,277
203,247,210
204,243,289
205,219,209
206,235,222
207,209,229
208,272,321
209,264,183
210,222,288
211,237,300
212,222,262
213,181,239
214,207,265
215,174,250
216,226,240
217,271,164
218,270,199
219,264,203
220,275,189
221,262,108
222,243,101
223,226,100
224,213,102
225,202,109
226,196,133
227,162,170
228,204,151
229,216,154
230,232,153
231,248,151
232,260,146
233,269,141
234,163,174
235,265,207
236,278,165
237,278,198
238,285,205
239,278,201
240,268,211
241,286,206
242,288,209
243,268,132
244,275,133
245,278,134
246,211,125
247,206,121
248,307,158
249,386,130
250,306,208
251,434,88
252,352,143
253,365,144
254,377,142
255,391,135
256,342,140
257,366,107
258,354,109
259,379,109
260,388,115
261,402,144
262,342,313
263,390,126
264,439,141
265,415,135
266,358,193
267,310,242
268,308,254
269,324,246
270,334,253
271,318,257
272,327,257
273,351,272
274,305,200
275,307,187
276,407,100
277,334,161
278,333,200
279,334,193
280,397,193
281,306,171
282,378,83
283,396,89
284,422,63
285,325,93
286,342,113
287,360,261
288,426,262
289,324,206
290,314,210
291,346,261
292,340,261
293,403,81
294,334,206
295,356,83
296,358,73
297,370,31
298,413,71
299,363,52
300,416,95
301,425,92
302,309,249
303,321,253
304,330,255
305,321,209
306,342,261
307,338,262
308,339,260
309,318,201
310,325,257
311,316,257
312,306,256
313,311,291
314,310,277
315,309,270
316,308,264
317,307,260
318,327,260
319,329,261
320,331,265
321,333,269
322,346,238
323,440,200
324,333,260
325,335,261
326,310,216
327,329,213
328,312,213
329,347,169
330,368,178
331,336,199
332,402,44
333,393,57
334,384,73
335,341,280
336,329,76
337,333,52
338,338,26
339,386,141
340,415,153
341,334,136
342,402,119
343,326,152
344,326,193
345,428,164
346,406,162
347,390,167
348,366,165
349,349,159
350,335,153
351,310,133
352,426,190
353,412,117
354,302,207
355,332,173
356,443,143
357,326,145
358,337,201
359,394,128
360,326,185
361,435,231
362,334,131
363,317,177
364,397,288
365,397,303
366,438,195
367,414,273
368,432,116
369,346,325
370,300,210
371,343,184
372,426,139
373,376,135
374,366,137
375,340,265
376,422,216
377,322,342
378,361,328
379,378,318
380,354,136
381,345,133
382,338,133
383,422,115
384,345,120
385,355,116
386,366,115
387,377,117
388,383,121
389,441,113
390,383,133
391,334,232
392,325,204
393,312,226
394,380,303
395,363,314
396,322,333
397,412,286
398,337,126
399,316,154
400,342,337
401,434,224
402,318,260
403,320,263
404,321,268
405,323,273
406,328,286
407,334,259
408,338,259
409,342,257
410,355,249
411,406,221
412,317,142
413,324,119
414,332,123
415,333,257
416,407,253
417,314,117
418,336,299
419,308,147
420,324,175
421,316,305
422,364,278
423,348,210
424,350,290
425,378,209
426,359,223
427,389,230
428,321,321
429,331,183
430,375,288
431,359,301
432,374,263
433,419,237
434,390,266
435,427,249
436,370,240
437,324,164
438,322,199
439,330,204
440,317,190
441,334,108
442,354,100
443,371,98
444,386,101
445,396,108
446,404,132
447,440,168
448,394,149
449,382,153
450,366,153
451,350,150
452,338,146
453,330,141
454,442,172
455,329,207
456,316,165
457,313,199
458,307,205
459,313,201
460,326,211
461,305,206
462,304,209
463,329,131
464,322,133
465,318,135
466,387,124
467,394,120
