,x,y
0,298,245
1,296,203
2,298,217
3,287,159
4,296,190
5,296,171
6,298,130
7,216,128
8,298,100
9,298,83
10,299,25
11,299,251
12,300,255
13,300,256
14,300,255
15,300,259
16,300,264
17,300,271
18,301,286
19,297,211
20,287,209
21,179,87
22,249,139
23,238,141
24,227,141
25,213,134
26,260,136
27,234,110
28,246,111
29,223,112
30,215,116
31,204,143
32,256,311
33,212,126
34,174,140
35,192,135
36,242,192
37,284,243
38,287,255
39,270,246
40,262,251
41,277,255
42,269,255
43,248,268
44,286,203
45,285,190
46,196,101
47,265,160
48,262,200
49,262,192
50,208,191
51,286,173
52,221,87
53,205,92
54,188,63
55,273,97
56,257,114
57,239,257
58,188,257
59,270,206
60,280,210
61,252,257
62,257,255
63,199,84
64,262,205
65,243,88
66,240,77
67,231,32
68,193,73
69,237,54
70,189,97
71,184,93
72,286,250
73,275,252
74,265,253
75,273,208
76,255,256
77,260,257
78,258,255
79,276,203
80,272,254
81,280,255
82,289,255
83,286,285
84,286,271
85,287,263
86,287,258
87,289,255
88,270,255
89,268,255
90,266,259
91,264,263
92,251,237
93,177,196
94,297,213
95,264,255
96,262,256
97,284,216
98,267,212
99,282,214
100,253,168
101,234,176
102,260,198
103,204,44
104,210,59
105,216,77
106,258,276
107,269,80
108,265,53
109,262,27
110,218,138
111,192,153
112,266,132
113,203,119
114,273,150
115,268,194
116,181,162
117,200,161
118,215,165
119,236,162
120,253,157
121,265,150
122,287,133
123,183,188
124,194,117
125,291,209
126,266,172
127,173,141
128,273,143
129,260,199
130,210,127
131,268,185
132,181,226
133,266,127
134,276,177
135,207,284
136,210,299
137,175,193
138,195,268
139,180,114
140,254,325
141,293,212
142,256,182
143,183,138
144,227,133
145,237,133
146,257,260
147,185,213
148,276,342
149,241,326
150,227,315
151,298,54
152,302,344
153,248,133
154,257,131
155,263,130
156,186,116
157,256,119
158,245,116
159,235,116
160,224,118
161,218,121
162,175,111
163,221,131
164,298,225
165,262,230
166,270,204
167,283,226
168,298,114
169,223,301
170,238,313
171,275,333
172,198,280
173,263,124
174,279,154
175,301,335
176,257,336
177,179,220
178,278,254
179,276,257
180,275,261
181,274,267
182,270,281
183,262,256
184,259,255
185,255,253
186,242,246
187,199,219
188,279,141
189,275,119
190,268,121
191,264,255
192,198,249
193,284,117
194,264,296
195,297,157
196,287,146
197,297,144
198,272,174
199,300,320
200,300,302
201,281,302
202,236,274
203,250,209
204,249,288
205,223,207
206,239,221
207,213,228
208,276,319
209,266,182
210,227,285
211,241,299
212,226,260
213,189,235
214,212,262
215,184,245
216,229,238
217,273,162
218,272,200
219,265,204
220,276,192
221,264,109
222,245,103
223,229,103
224,216,104
225,207,109
226,202,131
227,173,166
228,211,148
229,222,151
230,237,150
231,252,147
232,263,143
233,271,138
234,176,168
235,266,206
236,279,165
237,279,201
238,286,207
239,279,203
240,270,210
241,287,208
242,289,211
243,270,128
244,277,131
245,280,133
246,215,124
247,210,120
248,307,158
249,386,127
250,308,209
251,431,84
252,352,139
253,364,139
254,375,139
255,390,133
256,341,135
257,367,110
258,355,111
259,379,111
260,387,116
261,400,141
262,346,311
263,390,125
264,436,138
265,414,133
266,360,191
267,313,242
268,312,254
269,329,246
270,340,250
271,324,255
272,333,255
273,355,268
274,306,203
275,308,189
276,406,101
277,335,158
278,336,198
279,337,191
280,397,190
281,307,173
282,378,87
283,394,92
284,419,61
285,324,97
286,344,114
287,365,257
288,428,256
289,327,206
290,317,210
291,352,256
292,347,255
293,401,84
294,337,204
295,354,88
296,357,78
297,368,30
298,409,71
299,362,53
300,414,96
301,422,90
302,313,250
303,325,252
304,336,253
305,324,208
306,349,255
307,343,257
308,346,254
309,321,202
310,331,254
311,322,255
312,311,255
313,316,285
314,314,270
315,313,263
316,313,258
317,312,254
318,333,255
319,334,255
320,336,258
321,338,263
322,349,236
323,439,194
324,339,255
325,341,255
326,314,216
327,333,212
328,315,213
329,348,166
330,368,175
331,339,197
332,400,43
333,390,59
334,382,77
335,344,275
336,328,81
337,332,53
338,336,25
339,385,136
340,413,150
341,335,131
342,400,118
343,327,150
344,328,194
345,426,160
346,405,158
347,389,163
348,366,162
349,349,155
350,336,149
351,310,133
352,425,186
353,411,116
354,303,209
355,333,172
356,441,138
357,327,143
