,col_a,col_b,pvalue
363,01-00_3,04-00_5,2.0844358011290822e-10
364,01-00_3,04-01_1,6.454353047592978e-05
365,01-00_3,04-01_3,0.00014060845641393013
366,01-00_3,04-01_4,0.00016251314795496445
367,01-00_3,04-01_5,8.982320595508564e-05
368,01-00_3,06-00_0,0.0004886013910941491
369,01-00_3,06-00_1,3.684436212621841e-09
370,01-00_3,06-00_3,2.480992562853825e-10
371,01-00_3,06-00_4,1.2647069729068905e-08
372,01-00_3,06-00_5,1.0873694817318957e-09
373,01-00_3,06-01_1,4.494210985281066e-07
374,01-00_3,06-01_3,9.910809140982126e-09
375,01-00_3,06-01_4,3.392268073535361e-07
376,01-00_3,06-01_5,5.4610563236854574e-08
377,01-00_3,07-00_0,1.0780405717316872e-06
378,01-00_3,07-00_1,0.00019957708007231083
379,01-00_3,07-00_2,0.00013425298466642152
380,01-00_3,07-00_3,0.0004296344092451653
381,01-00_3,07-00_5,9.433346951775992e-05
382,01-00_4,01-00_4,0.0
383,01-00_4,01-00_5,6.387734506301044e-66
384,01-00_4,01-01_0,1.6357002953881354e-05
385,01-00_4,01-01_1,6.569355617917447e-32
386,01-00_4,01-01_2,9.113362000267499e-07
387,01-00_4,01-01_3,1.1793607887860516e-30
388,01-00_4,01-01_4,1.2234357973726234e-34
389,01-00_4,01-01_5,1.290487157245844e-26
390,01-00_4,02-00_1,1.0613207413786683e-06
391,01-00_4,02-00_3,4.2146151002996236e-10
392,01-00_4,02-00_4,1.982215867258022e-08
393,01-00_4,02-00_5,2.1171633301203092e-07
394,01-00_4,02-01_0,0.0003817712146870397
395,01-00_4,02-01_1,5.25998948387961e-10
396,01-00_4,02-01_3,8.691711844363524e-15
397,01-00_4,02-01_4,1.3200537688471508e-11
398,01-00_4,02-01_5,1.2366291499220797e-12
399,01-00_4,03-00_0,3.467659107546859e-05
400,01-00_4,03-00_1,1.2220039859957355e-08
401,01-00_4,03-00_3,7.097076724373588e-14
402,01-00_4,03-00_4,1.5578698578467064e-12
403,01-00_4,03-00_5,2.997474667919487e-07
404,01-00_4,03-01_1,6.0335854432984054e-06
405,01-00_4,03-01_3,3.1252567056124155e-05
406,01-00_4,03-01_4,7.73928272113927e-06
407,01-00_4,04-00_0,0.00012945788019873638
408,01-00_4,04-00_1,2.4436014846552873e-07
409,01-00_4,04-00_2,0.0004856645444444907
410,01-00_4,04-00_3,2.8802911266661706e-08
411,01-00_4,04-00_4,1.6675586041908624e-07
412,01-00_4,04-00_5,1.9309216334175707e-07
413,01-00_4,04-01_1,9.38573700717537e-05
414,01-00_4,04-01_3,0.00010046892748727068
415,01-00_4,04-01_4,0.00011840145589524412
416,01-00_4,04-01_5,0.00011706328519930489
417,01-00_4,06-00_1,1.9494651940172276e-09
418,01-00_4,06-00_3,5.671976839625123e-10
419,01-00_4,06-00_4,3.007975788962291e-10
420,01-00_4,06-00_5,1.2308187945865347e-08
421,01-00_4,06-01_1,3.124825383964097e-08
422,01-00_4,06-01_3,5.654964525131795e-09
423,01-00_4,06-01_4,4.292332390875605e-09
424,01-00_4,06-01_5,1.5247218864366135e-07
425,01-00_4,07-00_0,6.336907612500184e-06
426,01-00_4,07-00_1,0.00040042810892451853
427,01-00_4,07-00_5,0.0001646886968899125
428,01-00_5,01-00_5,0.0
429,01-00_5,01-01_0,2.929478195392866e-09
430,01-00_5,01-01_1,1.756160494124842e-27
431,01-00_5,01-01_2,2.1940481634071723e-08
432,01-00_5,01-01_3,4.301876646024953e-27
433,01-00_5,01-01_4,8.47050049376131e-22
434,01-00_5,01-01_5,4.018260617046466e-31
435,01-00_5,02-00_1,5.00900702621784e-06
436,01-00_5,02-00_3,1.169739724011846e-08
437,01-00_5,02-00_4,6.1495105116061925e-06
438,01-00_5,02-00_5,5.259156488058726e-08
439,01-00_5,02-01_1,3.3172701484002226e-07
440,01-00_5,02-01_3,5.880100675754577e-12
441,01-00_5,02-01_4,5.983149431815776e-08
442,01-00_5,02-01_5,1.945608348274865e-10
443,01-00_5,03-00_1,1.284726465159179e-06
444,01-00_5,03-00_3,7.360400781515456e-10
445,01-00_5,03-00_4,1.388329418449844e-07
446,01-00_5,03-00_5,3.94458972681871e-06
447,01-00_5,04-00_0,6.81981423345853e-06
448,01-00_5,04-00_1,1.40068233785794e-07
449,01-00_5,04-00_2,1.3494838048494634e-05
450,01-00_5,04-00_3,3.5343060814517516e-08
451,01-00_5,04-00_4,2.3576438297266294e-07
452,01-00_5,04-00_5,7.223244229926385e-10
453,01-00_5,04-01_1,0.00039847024276366176
454,01-00_5,04-01_2,0.00032926580983377716
455,01-00_5,04-01_5,9.86781556046546e-05
456,01-00_5,06-00_1,1.9980469014233724e-07
457,01-00_5,06-00_3,4.67174433238529e-07
458,01-00_5,06-00_4,1.2767215321408754e-05
459,01-00_5,06-00_5,4.366241781984833e-08
460,01-00_5,06-01_1,6.438018083586442e-06
461,01-00_5,06-01_3,4.661453716394173e-06
462,01-00_5,06-01_4,4.163087416578141e-05
463,01-00_5,06-01_5,8.618176032207899e-07
464,01-00_5,07-00_0,2.905052111111898e-08
465,01-00_5,07-00_1,5.2111425183032164e-05
466,01-00_5,07-00_2,2.3654394167510986e-05
467,01-00_5,07-00_3,0.00028684986132567733
468,01-00_5,07-00_5,1.3741510131742164e-05
469,01-01_0,01-01_0,0.0
470,01-01_0,01-01_1,9.353320017563112e-15
471,01-01_0,01-01_2,4.593311278545719e-41
472,01-01_0,01-01_3,9.852646539609362e-20
473,01-01_0,01-01_4,1.6928470150858665e-12
474,01-01_0,01-01_5,9.344734462449973e-20
475,01-01_0,02-00_0,1.144589460022761e-09
476,01-01_0,02-00_1,9.387896574001476e-06
477,01-01_0,02-00_3,1.6964483130530198e-06
478,01-01_0,02-00_4,2.279136659531169e-05
479,01-01_0,02-00_5,2.1454544332286745e-07
480,01-01_0,02-01_0,2.3171209771797327e-12
481,01-01_0,02-01_1,2.3020472219240018e-08
482,01-01_0,02-01_2,1.124279158590833e-05
483,01-01_0,02-01_3,2.012525039096323e-09
484,01-01_0,02-01_4,5.7641066954778034e-08
485,01-01_0,02-01_5,5.605922771349534e-10
486,01-01_0,03-00_0,3.490147033870498e-12
487,01-01_0,03-00_2,0.0002911214426507556
488,01-01_0,03-00_3,0.0001872788178196761
489,01-01_0,03-01_0,1.574498481839851e-18
490,01-01_0,03-01_2,3.52219815815244e-05
491,01-01_0,03-01_3,1.4649017810259333e-05
492,01-01_0,03-01_4,0.0002794334647491264
493,01-01_0,03-01_5,7.35217157988735e-05
494,01-01_0,04-00_0,6.375441192486483e-08
495,01-01_0,04-00_2,0.0004792572558690951
496,01-01_0,04-01_0,9.289436529012559e-08
497,01-01_0,04-01_2,1.1146443129030885e-05
498,01-01_0,05-00_0,8.010578128778892e-05
499,01-01_0,05-01_0,1.072918357654058e-08
500,01-01_0,06-00_0,9.72441270901471e-16
501,01-01_0,06-00_1,0.0003818156194110168
502,01-01_0,06-00_2,0.0001697995448580114
503,01-01_0,06-00_3,2.546642806911726e-05
504,01-01_0,06-00_5,4.825412368754992e-06
505,01-01_0,06-01_0,7.204731809706246e-19
506,01-01_0,06-01_1,1.0363564393155678e-10
507,01-01_0,06-01_3,3.031145493497592e-12
508,01-01_0,06-01_4,1.644527347423147e-10
509,01-01_0,06-01_5,2.3541497231635563e-12
510,01-01_0,07-00_0,0.00028404396574247264
511,01-01_0,07-00_2,5.4595804413691555e-06
512,01-01_0,07-01_0,0.0004175700808666799
513,01-01_0,age,0.0001652022158760768
514,01-01_1,01-01_1,0.0
515,01-01_1,01-01_2,4.953577747556061e-19
516,01-01_1,01-01_3,1.8289384473043775e-124
517,01-01_1,01-01_4,3.0911585471552044e-140
518,01-01_1,01-01_5,6.46865419157404e-145
519,01-01_1,02-00_1,1.891701368809247e-06
520,01-01_1,02-00_3,2.7922901139780465e-06
521,01-01_1,02-00_4,9.32896192419035e-06
522,01-01_1,02-00_5,7.029049656177119e-07
523,01-01_1,02-01_1,5.995104344813828e-22
524,01-01_1,02-01_2,8.860973936061336e-06
525,01-01_1,02-01_3,3.2986143138323953e-23
526,01-01_1,02-01_4,6.151129039166932e-22
527,01-01_1,02-01_5,2.0231199872185554e-23
528,01-01_1,03-00_1,3.783656922080788e-08
529,01-01_1,03-00_3,2.7453498711303873e-10
530,01-01_1,03-00_4,4.703889174999207e-10
531,01-01_1,03-00_5,4.384890219032713e-06
532,01-01_1,03-01_1,2.109144494814168e-10
533,01-01_1,03-01_3,5.0942990372589427e-11
534,01-01_1,03-01_4,1.247493249069352e-11
535,01-01_1,03-01_5,1.298380594515431e-07
536,01-01_1,04-00_0,1.771546525308774e-05
537,01-01_1,04-00_1,1.7666063420393586e-09
538,01-01_1,04-00_2,4.0941203186025866e-05
539,01-01_1,04-00_3,2.0041004870836941e-07
540,01-01_1,04-00_4,1.0561028708763292e-07
541,01-01_1,04-00_5,6.943692469552916e-09
542,01-01_1,04-01_1,1.1384091205156891e-08
543,01-01_1,04-01_2,3.7459290099431984e-10
544,01-01_1,04-01_3,3.571476258224613e-05
545,01-01_1,04-01_4,6.556254684987193e-06
546,01-01_1,04-01_5,8.16581750455111e-09
547,01-01_1,06-00_1,2.9482537382676507e-09
548,01-01_1,06-00_3,2.0876164466732417e-07
549,01-01_1,06-00_4,1.978363233109899e-07
550,01-01_1,06-00_5,3.712488776514273e-08
551,01-01_1,06-01_0,0.00011676193843277677
552,01-01_1,06-01_1,3.626668188096342e-24
553,01-01_1,06-01_2,0.00013138723029840226
554,01-01_1,06-01_3,1.5004530351093065e-23
555,01-01_1,06-01_4,9.180268467033424e-24
556,01-01_1,06-01_5,6.939210941153494e-23
557,01-01_1,07-00_0,1.0688550427612518e-06
