,col_a,col_b,pvalue
459,01-00_0,srq_score,0.0474072421978989
458,01-00_0,bai_score,0.0026575275045583
522,01-00_1,dbi_score,0.0477203156605527
597,01-00_2,asrsb_score,0.0105381659335184
660,01-00_3,dbi_score,0.0119521226405847
661,01-00_3,bai_score,0.0379645927968958
784,01-00_5,dbi_score,0.0145604439171792
785,01-00_5,bai_score,0.0395798536157087
2011,03-00_2,dbi_score,0.023103196593728
2259,03-01_1,srq_score,0.0285929216307435
2257,03-01_1,dbi_score,0.02720939758329
2258,03-01_1,asrsa_score,0.0215724868090012
2360,03-01_3,dbi_score,0.0070569875118865
2406,03-01_4,dbi_score,0.027991512396286
2407,03-01_4,asrsa_score,0.0304431165179378
2457,03-01_5,srq_score,0.035054275680921
2454,03-01_5,dbi_score,0.008629118392298
2455,03-01_5,bai_score,0.0488020726007148
2456,03-01_5,asrsa_score,0.0243002952227233
2546,04-00_1,srq_score,0.0156300401885385
2627,04-00_3,srq_score,0.0219401804701981
2710,04-00_5,srq_score,0.0087979899164663
2749,04-01_0,asrsa_score,0.0276256275677263
2865,04-01_3,asrsb_score,0.0497834657765798
2935,04-01_5,asrsb_score,0.0150025082429472
2969,05-00_0,oci_score,0.0066701433828937
2967,05-00_0,dbi_score,0.0175686307327638
2968,05-00_0,asrsb_score,0.0005039778854058
3001,05-00_1,srq_score,0.0209046397606234
3000,05-00_1,oci_score,0.0240873200230327
2997,05-00_1,dbi_score,0.0088888015936864
2998,05-00_1,bai_score,0.0348833230960365
2999,05-00_1,asrsb_score,0.0005968588103809
3039,05-00_2,srq_score,0.0355069511677792
3038,05-00_2,oci_score,0.0083644721986962
3036,05-00_2,dbi_score,0.0176764429066432
3037,05-00_2,asrsb_score,6.888895152022905e-05
3069,05-00_3,oci_score,0.0023595920725358
3066,05-00_3,dbi_score,0.0067983033539529
3067,05-00_3,bai_score,0.0433475382212208
3068,05-00_3,asrsb_score,0.0026455506905542
3098,05-00_4,srq_score,0.0345600863561594
3097,05-00_4,oci_score,0.0200214350268106
3094,05-00_4,dbi_score,0.0145278138916706
3096,05-00_4,asrsb_score,0.0030785229313299
3095,05-00_4,asrsa_score,0.0499939749720008
3127,05-00_5,oci_score,0.0057868875662657
3124,05-00_5,dbi_score,0.0045240092391752
3125,05-00_5,bai_score,0.01441163107091
3126,05-00_5,asrsb_score,0.0001555247981378
3209,05-01_2,srq_score,0.0043378892933926
3208,05-01_2,oci_score,0.0075840511918575
3205,05-01_2,dbi_score,0.0149278283310299
3206,05-01_2,bai_score,0.0010027727526142
3207,05-01_2,asrsb_score,0.0007075887126081
3273,05-01_5,oci_score,0.0404904361230418
3526,07-01_0,bai_score,0.0445177024620116
3527,07-01_0,asrsb_score,0.0304779614770254
3559,asrsa_score,srq_score,2.459195382242105e-24
3558,asrsa_score,oci_score,8.730658676356313e-07
3557,asrsa_score,asrsb_score,8.201609985877079e-20
3556,asrsa_score,asrsa_score,0.0
3563,asrsb_score,srq_score,2.0290000262244025e-18
3562,asrsb_score,oci_score,2.1513862064522123e-14
3561,asrsb_score,asrsb_score,0.0
3554,bai_score,srq_score,1.3062220489398262e-51
3553,bai_score,oci_score,2.102374116748585e-28
3550,bai_score,bai_score,0.0
3552,bai_score,asrsb_score,2.0534421568761944e-19
3551,bai_score,asrsa_score,1.2439537894740144e-11
3548,dbi_score,srq_score,1.3974726920258273e-51
3547,dbi_score,oci_score,7.318469090859452e-26
3543,dbi_score,dbi_score,0.0
3544,dbi_score,bai_score,2.0362274428695308e-43
3546,dbi_score,asrsb_score,4.38291988053874e-14
3545,dbi_score,asrsa_score,1.85413218500275e-20
3565,oci_score,srq_score,2.6499602033510973e-25
3564,oci_score,oci_score,0.0
3567,srq_score,srq_score,0.0
