,col_a,col_b,pvalue
2085,05-00_0,asrsb_score,0.0005039778854058
2111,05-00_1,asrsb_score,0.0005968588103809
2131,05-00_2,asrsb_score,6.888895152022905e-05
2193,05-00_5,asrsb_score,0.0001555247981378
2242,05-01_2,asrsb_score,0.0007075887126081
2525,asrsa_score,srq_score,2.459195382242105e-24
2524,asrsa_score,oci_score,8.730658676356313e-07
2523,asrsa_score,asrsb_score,8.201609985877079e-20
2522,asrsa_score,asrsa_score,0.0
2528,asrsb_score,srq_score,2.0290000262244025e-18
2527,asrsb_score,oci_score,2.1513862064522123e-14
2526,asrsb_score,asrsb_score,0.0
2521,bai_score,srq_score,1.3062220489398262e-51
2520,bai_score,oci_score,2.102374116748585e-28
2517,bai_score,bai_score,0.0
2519,bai_score,asrsb_score,2.0534421568761944e-19
2518,bai_score,asrsa_score,1.2439537894740144e-11
2516,dbi_score,srq_score,1.3974726920258273e-51
2515,dbi_score,oci_score,7.318469090859452e-26
2511,dbi_score,dbi_score,0.0
2512,dbi_score,bai_score,2.0362274428695308e-43
2514,dbi_score,asrsb_score,4.38291988053874e-14
2513,dbi_score,asrsa_score,1.85413218500275e-20
2530,oci_score,srq_score,2.6499602033510973e-25
2529,oci_score,oci_score,0.0
2531,srq_score,srq_score,0.0
