,col_a,col_b,pvalue
60,00-01_1,07-01_4,3.5618425787110116e-07
61,00-01_1,07-01_5,3.069094666329153e-08
62,00-01_2,00-01_2,0.0
63,00-01_2,00-01_3,4.202542811508125e-20
64,00-01_2,00-01_4,6.776181986731693e-29
65,00-01_2,00-01_5,1.9407237129144847e-22
66,00-01_2,01-01_1,3.887848179396183e-05
67,00-01_2,01-01_2,5.565293983991878e-08
68,00-01_2,01-01_3,0.0007016843336457577
69,00-01_2,01-01_4,0.00013962355629287677
70,00-01_2,01-01_5,0.0004625112437273282
71,00-01_2,02-01_1,0.00020977869581949334
72,00-01_2,02-01_2,1.6753967039597426e-09
73,00-01_2,02-01_4,0.0009219839296125196
74,00-01_2,02-01_5,0.00029519452224573264
75,00-01_2,03-01_2,2.46014053762025e-05
76,00-01_2,04-00_2,0.000688388567208134
77,00-01_2,04-01_0,0.0003113877167694767
78,00-01_2,04-01_1,9.779212754463855e-05
79,00-01_2,04-01_2,1.1741749511855965e-08
80,00-01_2,04-01_3,4.1950707737669275e-05
81,00-01_2,04-01_4,1.9904693954388956e-05
82,00-01_2,04-01_5,2.5658552503404065e-05
83,00-01_2,05-01_2,4.7825751153724725e-08
84,00-01_2,05-01_3,6.86006154405785e-05
85,00-01_2,05-01_4,0.000616852531076131
86,00-01_2,06-01_0,2.742283688936523e-07
87,00-01_2,06-01_1,3.2573212145215334e-07
88,00-01_2,06-01_2,3.212778722415688e-19
89,00-01_2,06-01_3,4.168836818128146e-07
90,00-01_2,06-01_4,1.3396505912424396e-06
91,00-01_2,06-01_5,4.43842577364567e-09
92,00-01_2,07-01_0,0.0006273110799976889
93,00-01_2,07-01_2,7.014262722337534e-05
94,00-01_3,00-01_3,0.0
95,00-01_3,00-01_4,3.5909227860835564e-108
96,00-01_3,00-01_5,1.6911554869413043e-105
97,00-01_3,01-00_1,0.0005374993025362463
98,00-01_3,01-00_3,0.0004814320015765429
99,00-01_3,01-00_5,0.0006834359977908335
100,00-01_3,01-01_1,9.855696528487629e-11
101,00-01_3,01-01_2,8.708983733908996e-05
102,00-01_3,01-01_3,5.898805924281117e-12
103,00-01_3,01-01_4,1.473324825048893e-09
104,00-01_3,01-01_5,1.499939240861962e-10
105,00-01_3,02-00_1,0.000400498400610605
106,00-01_3,02-00_5,0.0003827768068499531
107,00-01_3,02-01_1,1.7606842738643006e-10
108,00-01_3,02-01_2,3.6138899249606716e-05
109,00-01_3,02-01_3,8.150647987088951e-12
110,00-01_3,02-01_4,1.6336507446657933e-10
111,00-01_3,02-01_5,4.44226030399392e-11
112,00-01_3,03-00_1,0.0006003643848829308
113,00-01_3,03-00_3,0.00012373703823404363
114,00-01_3,03-00_4,4.940115841526766e-05
115,00-01_3,03-01_1,3.8136101168536932e-06
116,00-01_3,03-01_3,4.1898687030159174e-10
117,00-01_3,03-01_4,1.9751616746879124e-08
118,00-01_3,03-01_5,2.3537756751473987e-05
119,00-01_3,04-00_2,8.42600932535458e-05
120,00-01_3,04-00_3,0.0009622834818912751
121,00-01_3,04-00_5,0.0003049495419352732
122,00-01_3,04-01_1,1.076686866900955e-08
123,00-01_3,04-01_2,5.09892860213277e-07
124,00-01_3,04-01_3,2.83737869316093e-10
125,00-01_3,04-01_4,1.481583047289276e-10
126,00-01_3,04-01_5,1.6376346217847726e-09
127,00-01_3,05-01_0,0.00021457002237362048
128,00-01_3,05-01_3,9.002773926658281e-08
129,00-01_3,05-01_4,1.0816747278820938e-05
130,00-01_3,06-01_0,1.0703543931146133e-06
131,00-01_3,06-01_1,6.109631199571801e-18
132,00-01_3,06-01_2,3.678449700515799e-11
133,00-01_3,06-01_3,7.15722747194334e-21
134,00-01_3,06-01_4,1.611419637333947e-18
135,00-01_3,06-01_5,1.6038854954447275e-20
136,00-01_3,07-00_3,0.00035746821625921485
137,00-01_3,07-00_4,0.0005724493737832619
138,00-01_3,07-01_1,9.504491903269542e-06
139,00-01_3,07-01_3,1.6371581651243476e-06
140,00-01_3,07-01_4,1.0543797247271623e-06
141,00-01_3,07-01_5,3.4338355053626893e-06
142,00-01_4,00-01_4,0.0
143,00-01_4,00-01_5,9.467494596900306e-66
144,00-01_4,01-00_1,0.0005709679636442792
145,00-01_4,01-00_4,0.0003571054246061872
146,00-01_4,01-01_1,8.359505467633629e-12
147,00-01_4,01-01_2,0.0001607210869912851
148,00-01_4,01-01_3,1.806004078684574e-10
149,00-01_4,01-01_4,7.287348997732229e-12
150,00-01_4,01-01_5,2.149564280878682e-09
151,00-01_4,02-01_1,5.96091327927952e-10
152,00-01_4,02-01_2,1.0633571760433007e-05
153,00-01_4,02-01_3,2.2977212952601635e-09
154,00-01_4,02-01_4,1.1791055228589742e-10
155,00-01_4,02-01_5,2.178566481932023e-09
156,00-01_4,03-00_4,0.00011674449815562968
157,00-01_4,03-01_1,2.8983488832216123e-08
158,00-01_4,03-01_3,7.765810534598173e-10
159,00-01_4,03-01_4,5.361895768733402e-12
160,00-01_4,03-01_5,3.074085333504334e-05
161,00-01_4,04-00_1,0.00041814562236840033
162,00-01_4,04-00_2,0.00017692293401048572
163,00-01_4,04-00_3,0.00042918276926034337
164,00-01_4,04-00_4,0.00012837866654860232
165,00-01_4,04-00_5,0.00010407488340797902
166,00-01_4,04-01_1,1.785695989516806e-12
167,00-01_4,04-01_2,1.555695717298261e-07
168,00-01_4,04-01_3,2.8081563425430435e-12
169,00-01_4,04-01_4,9.360279709164944e-15
170,00-01_4,04-01_5,7.312292001033183e-12
171,00-01_4,05-01_1,0.00039234007319439805
172,00-01_4,05-01_2,0.00065283295768546
173,00-01_4,05-01_3,2.9700036210049947e-07
174,00-01_4,05-01_4,4.8127650159226934e-08
175,00-01_4,06-01_0,4.6601504699679716e-05
176,00-01_4,06-01_1,1.7226228295539607e-18
177,00-01_4,06-01_2,3.0786821477173455e-11
178,00-01_4,06-01_3,1.1543671151758522e-18
179,00-01_4,06-01_4,6.238261663671067e-22
180,00-01_4,06-01_5,4.434229758506854e-18
181,00-01_4,07-00_1,0.00014367406068417542
182,00-01_4,07-00_2,0.00018984705451544998
183,00-01_4,07-00_3,3.4918701823015414e-05
184,00-01_4,07-00_4,3.0349352729832112e-05
185,00-01_4,07-00_5,5.1427419519947516e-05
186,00-01_4,07-01_1,8.638544341325243e-07
187,00-01_4,07-01_3,3.731347960377215e-07
188,00-01_4,07-01_4,1.1238038549922389e-07
189,00-01_4,07-01_5,2.916378166392456e-07
190,00-01_5,00-01_5,0.0
191,00-01_5,01-01_0,0.0001408683131098671
192,00-01_5,01-01_1,4.079415954302113e-10
193,00-01_5,01-01_2,5.063461990155097e-05
194,00-01_5,01-01_3,9.034019769686508e-11
195,00-01_5,01-01_4,1.3036689210816376e-08
196,00-01_5,01-01_5,3.875310159456536e-11
197,00-01_5,02-00_1,0.0007242216067402357
198,00-01_5,02-00_5,0.000301825485376154
199,00-01_5,02-01_1,3.424104086442989e-08
200,00-01_5,02-01_2,2.9537166615489406e-05
201,00-01_5,02-01_3,6.6351906706214596e-09
202,00-01_5,02-01_4,1.1883022534583743e-07
203,00-01_5,02-01_5,2.6390477802149267e-09
204,00-01_5,03-01_1,1.8438221686020388e-06
205,00-01_5,03-01_3,9.439819949789596e-10
206,00-01_5,03-01_4,3.014512734973011e-07
207,00-01_5,03-01_5,7.099411600864109e-07
208,00-01_5,04-00_2,0.0002534616385333335
209,00-01_5,04-00_5,0.0008146503649193549
210,00-01_5,04-01_1,2.435921502983681e-08
211,00-01_5,04-01_2,2.0307054738794043e-07
212,00-01_5,04-01_3,8.993826674197576e-08
213,00-01_5,04-01_4,9.093024430417642e-08
214,00-01_5,04-01_5,2.6573759946932643e-10
215,00-01_5,05-00_3,0.00027078760655262685
216,00-01_5,05-01_1,0.0007235348823970977
217,00-01_5,05-01_3,5.586803982808653e-07
218,00-01_5,05-01_4,2.082411453246922e-05
219,00-01_5,05-01_5,0.0006379203448881839
220,00-01_5,06-01_0,1.5365500790362768e-06
221,00-01_5,06-01_1,7.429262971037122e-18
222,00-01_5,06-01_2,1.8006859273807133e-10
223,00-01_5,06-01_3,7.257865791803872e-18
224,00-01_5,06-01_4,1.3864392379994214e-15
225,00-01_5,06-01_5,1.7474870364083618e-22
226,00-01_5,07-01_1,1.973738321462509e-06
227,00-01_5,07-01_3,1.3634578269225305e-05
228,00-01_5,07-01_4,6.3226377333799025e-06
229,00-01_5,07-01_5,6.902112120733542e-07
230,01-00_0,01-00_0,0.0
231,01-00_0,01-00_1,2.821983128758178e-13
232,01-00_0,01-00_2,1.1510531332768264e-38
233,01-00_0,01-00_3,7.99326480812667e-16
234,01-00_0,01-00_4,6.947497519426304e-10
235,01-00_0,01-00_5,3.735515592421353e-19
236,01-00_0,01-01_0,8.875037559308113e-22
237,01-00_0,01-01_1,0.00041264374746638395
238,01-00_0,01-01_2,1.3935915378989054e-08
239,01-00_0,01-01_3,0.00023152676767774016
240,01-00_0,01-01_5,5.19230175197888e-06
241,01-00_0,02-00_0,9.887159738610021e-13
242,01-00_0,02-00_2,9.390057291214922e-05
243,01-00_0,02-00_3,3.2547343471096385e-05
244,01-00_0,02-00_5,1.23395133742222e-05
245,01-00_0,02-01_0,1.3178751305873474e-07
246,01-00_0,03-00_0,2.8483239775313657e-10
247,01-00_0,03-00_3,0.00026008399457820255
248,01-00_0,03-01_0,1.0848598283432333e-07
249,01-00_0,03-01_2,0.00023076855511135606
250,01-00_0,04-00_0,5.50114164218957e-10
251,01-00_0,04-00_2,3.767127178004001e-05
252,01-00_0,04-00_5,0.0006041455700509712
253,01-00_0,04-01_0,0.00023907800305725656
254,01-00_0,05-00_0,1.0929639080854772e-09
255,01-00_0,05-00_2,1.085588846924641e-05
256,01-00_0,05-01_0,1.1045259173941589e-05
257,01-00_0,06-00_0,7.959101749142794e-14
258,01-00_0,06-00_2,6.32664859420614e-05
259,01-00_0,06-01_0,3.25092709356636e-05
260,01-00_0,07-00_0,4.652419741354403e-07
261,01-00_0,07-00_1,6.526962406868272e-05
262,01-00_0,07-00_2,3.3663352428164686e-07
263,01-00_0,07-00_3,0.00047450460116928373
264,01-00_0,07-00_4,0.0002695616700508046
265,01-00_0,07-00_5,0.00012627528873375744
266,01-00_0,age,0.0001526951461456947
267,01-00_1,01-00_1,0.0
268,01-00_1,01-00_2,6.188876306183501e-15
269,01-00_1,01-00_3,1.1947069835820604e-100
270,01-00_1,01-00_4,3.1611952809000633e-121
271,01-00_1,01-00_5,5.297756906409223e-118
272,01-00_1,01-01_0,8.934263708507088e-07
273,01-00_1,01-01_1,3.9109324905332214e-33
274,01-00_1,01-01_2,5.5857849730100225e-08
275,01-00_1,01-01_3,2.6287265167372358e-28
276,01-00_1,01-01_4,4.334428124797333e-28
277,01-00_1,01-01_5,5.304433234838559e-29
278,01-00_1,02-00_1,3.2553019604479884e-06
279,01-00_1,02-00_3,3.3816362000550624e-08
280,01-00_1,02-00_4,1.3310294821266082e-06
281,01-00_1,02-00_5,3.5124448713738756e-07
282,01-00_1,02-01_1,7.266041087185307e-09
283,01-00_1,02-01_3,9.413857451224454e-14
284,01-00_1,02-01_4,3.7176327999446233e-10
285,01-00_1,02-01_5,1.3401255073825113e-11
286,01-00_1,03-00_0,0.00027253950987568364
287,01-00_1,03-00_1,2.4577819426691926e-08
288,01-00_1,03-00_3,2.335583870101233e-12
289,01-00_1,03-00_4,2.0749010799009157e-10
290,01-00_1,03-00_5,4.6235194855454287e-07
291,01-00_1,03-01_1,0.0004626573881185909
292,01-00_1,03-01_3,0.0006619295807653127
293,01-00_1,03-01_4,0.0005847984347748144
294,01-00_1,04-00_0,6.372528382170326e-05
295,01-00_1,04-00_1,5.500149377259434e-07
296,01-00_1,04-00_2,9.115849419717046e-05
297,01-00_1,04-00_3,2.7161072494565094e-07
298,01-00_1,04-00_4,1.114592521747133e-06
299,01-00_1,04-00_5,5.551340794272689e-08
300,01-00_1,04-01_1,0.00017401171838954296
301,01-00_1,04-01_2,0.00028927037660769045
302,01-00_1,04-01_3,0.0003627415501585246
303,01-00_1,04-01_4,0.00034398769094927634
304,01-00_1,04-01_5,0.00020324835514715808
305,01-00_1,06-00_1,9.474970003310442e-09
306,01-00_1,06-00_3,1.3265808009802823e-08
307,01-00_1,06-00_4,5.982016829028161e-08
308,01-00_1,06-00_5,2.8509062593686168e-08
309,01-00_1,06-01_1,7.247546638312126e-07
310,01-00_1,06-01_3,1.6461283825279454e-07
311,01-00_1,06-01_4,8.261694379111284e-07
312,01-00_1,06-01_5,6.735004096237923e-07
313,01-00_1,07-00_0,1.9670703529650008e-07
314,01-00_1,07-00_1,0.00027859446670443254
315,01-00_1,07-00_2,2.0790916808518157e-05
316,01-00_1,07-00_5,5.053525773398893e-05
317,01-00_2,01-00_2,0.0
318,01-00_2,01-00_3,3.8339211837590485e-09
319,01-00_2,01-00_4,2.0635361975059597e-12
320,01-00_2,01-00_5,7.994977524508449e-13
321,01-00_2,01-01_0,2.071313338181917e-09
322,01-00_2,01-01_1,9.258061955910936e-05
323,01-00_2,01-01_2,9.298185476801664e-18
324,01-00_2,01-01_4,0.00020322270381368222
325,01-00_2,01-01_5,0.0005792328906705527
326,01-00_2,02-00_0,1.4600236419157517e-08
327,01-00_2,02-00_1,1.4992092964736806e-05
328,01-00_2,02-00_2,5.353546610050991e-11
329,01-00_2,02-00_3,5.936393892564269e-05
330,01-00_2,02-00_4,9.755486374295559e-05
331,01-00_2,02-00_5,2.217162180128653e-05
332,01-00_2,02-01_0,7.979912883212791e-06
333,01-00_2,02-01_1,0.0001396938892091205
334,01-00_2,02-01_2,2.358407486480508e-08
335,01-00_2,02-01_3,0.0005641609815889276
336,01-00_2,02-01_4,0.00015042458138673796
337,01-00_2,02-01_5,0.0006253328149456474
338,01-00_2,03-00_0,3.093090808331316e-08
339,01-00_2,03-00_2,4.06097219575581e-10
340,01-00_2,03-00_4,0.00011280755497099886
341,01-00_2,03-01_0,0.0008147454011464052
342,01-00_2,03-01_2,6.995763035823024e-09
343,01-00_2,03-01_4,0.0004979889283317001
344,01-00_2,04-00_0,9.788460878114942e-06
345,01-00_2,04-00_2,2.41605333085225e-07
346,01-00_2,04-00_3,0.00040714011987286474
347,01-00_2,04-00_5,0.000544098826231778
348,01-00_2,04-01_0,0.0002499331900724716
349,01-00_2,04-01_2,3.4746966195766205e-05
350,01-00_2,05-00_0,0.0002866179561547248
351,01-00_2,05-00_1,0.0007056508307306041
352,01-00_2,05-00_2,2.1247327653627656e-07
353,01-00_2,05-01_0,0.000548630767712126
354,01-00_2,05-01_1,0.00025288733591213424
355,01-00_2,05-01_2,5.887712181049639e-06
356,01-00_2,05-01_3,0.0007488704474689384
357,01-00_2,05-01_4,0.00011581268153311507
358,01-00_2,05-01_5,0.00042802704936773217
359,01-00_2,06-00_0,4.1408245660415335e-08
360,01-00_2,06-00_2,6.134444375374071e-13
361,01-00_2,07-00_0,5.829229854831099e-05
362,01-00_2,07-00_1,2.214936214128671e-07
363,01-00_2,07-00_2,1.4538433492003813e-11
364,01-00_2,07-00_3,8.545895282861605e-06
365,01-00_2,07-00_4,1.1843663180435545e-06
366,01-00_2,07-00_5,1.6784286529039968e-06
367,01-00_3,01-00_3,0.0
368,01-00_3,01-00_4,1.1858129882018496e-115
369,01-00_3,01-00_5,1.2469083277229803e-98
370,01-00_3,01-01_0,1.1483042611607716e-08
371,01-00_3,01-01_1,6.428531202013003e-29
372,01-00_3,01-01_2,9.404889979920907e-07
373,01-00_3,01-01_3,6.389655525191398e-33
374,01-00_3,01-01_4,8.15065442470382e-27
375,01-00_3,01-01_5,7.173249175489449e-29
376,01-00_3,02-00_0,0.0009396971459376677
377,01-00_3,02-00_1,2.9757370179972104e-07
378,01-00_3,02-00_3,2.3287252210843544e-12
379,01-00_3,02-00_4,2.967006073545804e-08
380,01-00_3,02-00_5,2.531358371268952e-09
381,01-00_3,02-01_0,0.00012131702212743144
382,01-00_3,02-01_1,2.7295121458337637e-09
383,01-00_3,02-01_3,1.2121025513136306e-15
384,01-00_3,02-01_4,1.0797445651219551e-10
385,01-00_3,02-01_5,1.1996152514353306e-12
386,01-00_3,03-00_0,0.00016560022942461094
387,01-00_3,03-00_1,1.9848863103793504e-07
388,01-00_3,03-00_3,8.053146621841404e-15
389,01-00_3,03-00_4,2.0063370419091137e-10
390,01-00_3,03-00_5,5.385967745656206e-08
391,01-00_3,03-01_3,5.537398391910197e-05
392,01-00_3,04-00_0,4.098416696790631e-06
393,01-00_3,04-00_1,1.3291913023330493e-09
394,01-00_3,04-00_2,1.6995403152617114e-06
395,01-00_3,04-00_3,8.614436549218249e-11
396,01-00_3,04-00_4,1.294050564852025e-09
397,01-00_3,04-00_5,2.0844358011290822e-10
398,01-00_3,04-01_1,6.454353047592978e-05
399,01-00_3,04-01_2,0.0007994193065578211
400,01-00_3,04-01_3,0.00014060845641393013
401,01-00_3,04-01_4,0.00016251314795496445
402,01-00_3,04-01_5,8.982320595508564e-05
403,01-00_3,06-00_0,0.0004886013910941491
404,01-00_3,06-00_1,3.684436212621841e-09
405,01-00_3,06-00_3,2.480992562853825e-10
406,01-00_3,06-00_4,1.2647069729068905e-08
407,01-00_3,06-00_5,1.0873694817318957e-09
408,01-00_3,06-01_1,4.494210985281066e-07
409,01-00_3,06-01_3,9.910809140982126e-09
410,01-00_3,06-01_4,3.392268073535361e-07
411,01-00_3,06-01_5,5.4610563236854574e-08
412,01-00_3,07-00_0,1.0780405717316872e-06
413,01-00_3,07-00_1,0.00019957708007231083
414,01-00_3,07-00_2,0.00013425298466642152
415,01-00_3,07-00_3,0.0004296344092451653
416,01-00_3,07-00_5,9.433346951775992e-05
417,01-00_4,01-00_4,0.0
418,01-00_4,01-00_5,6.387734506301044e-66
419,01-00_4,01-01_0,1.6357002953881354e-05
420,01-00_4,01-01_1,6.569355617917447e-32
421,01-00_4,01-01_2,9.113362000267499e-07
422,01-00_4,01-01_3,1.1793607887860516e-30
423,01-00_4,01-01_4,1.2234357973726234e-34
424,01-00_4,01-01_5,1.290487157245844e-26
425,01-00_4,02-00_0,0.0007324324215318241
426,01-00_4,02-00_1,1.0613207413786683e-06
427,01-00_4,02-00_3,4.2146151002996236e-10
428,01-00_4,02-00_4,1.982215867258022e-08
429,01-00_4,02-00_5,2.1171633301203092e-07
430,01-00_4,02-01_0,0.0003817712146870397
431,01-00_4,02-01_1,5.25998948387961e-10
432,01-00_4,02-01_2,0.0007720848828651907
433,01-00_4,02-01_3,8.691711844363524e-15
434,01-00_4,02-01_4,1.3200537688471508e-11
435,01-00_4,02-01_5,1.2366291499220797e-12
436,01-00_4,03-00_0,3.467659107546859e-05
437,01-00_4,03-00_1,1.2220039859957355e-08
438,01-00_4,03-00_3,7.097076724373588e-14
439,01-00_4,03-00_4,1.5578698578467064e-12
440,01-00_4,03-00_5,2.997474667919487e-07
441,01-00_4,03-01_1,6.0335854432984054e-06
442,01-00_4,03-01_3,3.1252567056124155e-05
443,01-00_4,03-01_4,7.73928272113927e-06
444,01-00_4,03-01_5,0.0008242799642852671
445,01-00_4,04-00_0,0.00012945788019873638
446,01-00_4,04-00_1,2.4436014846552873e-07
447,01-00_4,04-00_2,0.0004856645444444907
448,01-00_4,04-00_3,2.8802911266661706e-08
449,01-00_4,04-00_4,1.6675586041908624e-07
450,01-00_4,04-00_5,1.9309216334175707e-07
451,01-00_4,04-01_1,9.38573700717537e-05
452,01-00_4,04-01_3,0.00010046892748727068
453,01-00_4,04-01_4,0.00011840145589524412
454,01-00_4,04-01_5,0.00011706328519930489
455,01-00_4,06-00_0,0.000806520718271963
456,01-00_4,06-00_1,1.9494651940172276e-09
457,01-00_4,06-00_2,0.0009575372638529566
458,01-00_4,06-00_3,5.671976839625123e-10
459,01-00_4,06-00_4,3.007975788962291e-10
460,01-00_4,06-00_5,1.2308187945865347e-08
461,01-00_4,06-01_1,3.124825383964097e-08
462,01-00_4,06-01_3,5.654964525131795e-09
463,01-00_4,06-01_4,4.292332390875605e-09
464,01-00_4,06-01_5,1.5247218864366135e-07
465,01-00_4,07-00_0,6.336907612500184e-06
466,01-00_4,07-00_1,0.00040042810892451853
467,01-00_4,07-00_2,0.0005917963444798395
468,01-00_4,07-00_5,0.0001646886968899125
469,01-00_5,01-00_5,0.0
470,01-00_5,01-01_0,2.929478195392866e-09
471,01-00_5,01-01_1,1.756160494124842e-27
472,01-00_5,01-01_2,2.1940481634071723e-08
473,01-00_5,01-01_3,4.301876646024953e-27
474,01-00_5,01-01_4,8.47050049376131e-22
475,01-00_5,01-01_5,4.018260617046466e-31
476,01-00_5,02-00_1,5.00900702621784e-06
477,01-00_5,02-00_3,1.169739724011846e-08
478,01-00_5,02-00_4,6.1495105116061925e-06
479,01-00_5,02-00_5,5.259156488058726e-08
480,01-00_5,02-01_1,3.3172701484002226e-07
481,01-00_5,02-01_3,5.880100675754577e-12
482,01-00_5,02-01_4,5.983149431815776e-08
483,01-00_5,02-01_5,1.945608348274865e-10
484,01-00_5,03-00_1,1.284726465159179e-06
485,01-00_5,03-00_3,7.360400781515456e-10
486,01-00_5,03-00_4,1.388329418449844e-07
487,01-00_5,03-00_5,3.94458972681871e-06
488,01-00_5,04-00_0,6.81981423345853e-06
489,01-00_5,04-00_1,1.40068233785794e-07
490,01-00_5,04-00_2,1.3494838048494634e-05
491,01-00_5,04-00_3,3.5343060814517516e-08
492,01-00_5,04-00_4,2.3576438297266294e-07
493,01-00_5,04-00_5,7.223244229926385e-10
494,01-00_5,04-01_1,0.00039847024276366176
495,01-00_5,04-01_2,0.00032926580983377716
496,01-00_5,04-01_3,0.0005384199902208635
497,01-00_5,04-01_4,0.0008586467302151184
498,01-00_5,04-01_5,9.86781556046546e-05
499,01-00_5,06-00_1,1.9980469014233724e-07
500,01-00_5,06-00_3,4.67174433238529e-07
501,01-00_5,06-00_4,1.2767215321408754e-05
502,01-00_5,06-00_5,4.366241781984833e-08
503,01-00_5,06-01_1,6.438018083586442e-06
504,01-00_5,06-01_3,4.661453716394173e-06
505,01-00_5,06-01_4,4.163087416578141e-05
506,01-00_5,06-01_5,8.618176032207899e-07
507,01-00_5,07-00_0,2.905052111111898e-08
508,01-00_5,07-00_1,5.2111425183032164e-05
509,01-00_5,07-00_2,2.3654394167510986e-05
510,01-00_5,07-00_3,0.00028684986132567733
511,01-00_5,07-00_4,0.0007004295307237772
512,01-00_5,07-00_5,1.3741510131742164e-05
513,01-01_0,01-01_0,0.0
514,01-01_0,01-01_1,9.353320017563112e-15
515,01-01_0,01-01_2,4.593311278545719e-41
516,01-01_0,01-01_3,9.852646539609362e-20
517,01-01_0,01-01_4,1.6928470150858665e-12
518,01-01_0,01-01_5,9.344734462449973e-20
519,01-01_0,02-00_0,1.144589460022761e-09
520,01-01_0,02-00_1,9.387896574001476e-06
521,01-01_0,02-00_3,1.6964483130530198e-06
522,01-01_0,02-00_4,2.279136659531169e-05
523,01-01_0,02-00_5,2.1454544332286745e-07
524,01-01_0,02-01_0,2.3171209771797327e-12
525,01-01_0,02-01_1,2.3020472219240018e-08
526,01-01_0,02-01_2,1.124279158590833e-05
527,01-01_0,02-01_3,2.012525039096323e-09
528,01-01_0,02-01_4,5.7641066954778034e-08
529,01-01_0,02-01_5,5.605922771349534e-10
530,01-01_0,03-00_0,3.490147033870498e-12
531,01-01_0,03-00_2,0.0002911214426507556
532,01-01_0,03-00_3,0.0001872788178196761
533,01-01_0,03-00_4,0.0008058016095978916
534,01-01_0,03-01_0,1.574498481839851e-18
535,01-01_0,03-01_1,0.0005260175875076612
536,01-01_0,03-01_2,3.52219815815244e-05
537,01-01_0,03-01_3,1.4649017810259333e-05
538,01-01_0,03-01_4,0.0002794334647491264
539,01-01_0,03-01_5,7.35217157988735e-05
540,01-01_0,04-00_0,6.375441192486483e-08
541,01-01_0,04-00_2,0.0004792572558690951
542,01-01_0,04-01_0,9.289436529012559e-08
543,01-01_0,04-01_2,1.1146443129030885e-05
544,01-01_0,04-01_5,0.0009086588343546896
545,01-01_0,05-00_0,8.010578128778892e-05
546,01-01_0,05-01_0,1.072918357654058e-08
547,01-01_0,05-01_3,0.000696020565886513
548,01-01_0,06-00_0,9.72441270901471e-16
549,01-01_0,06-00_1,0.0003818156194110168
550,01-01_0,06-00_2,0.0001697995448580114
551,01-01_0,06-00_3,2.546642806911726e-05
552,01-01_0,06-00_4,0.0006271014857374204
553,01-01_0,06-00_5,4.825412368754992e-06
554,01-01_0,06-01_0,7.204731809706246e-19
555,01-01_0,06-01_1,1.0363564393155678e-10
556,01-01_0,06-01_3,3.031145493497592e-12
557,01-01_0,06-01_4,1.644527347423147e-10
558,01-01_0,06-01_5,2.3541497231635563e-12
559,01-01_0,07-00_0,0.00028404396574247264
560,01-01_0,07-00_2,5.4595804413691555e-06
