,x,y
0,293,245
1,293,204
2,294,218
3,286,162
4,293,191
5,294,174
6,297,134
7,215,133
8,297,100
9,297,83
10,299,25
11,293,251
12,293,256
13,293,259
14,293,266
15,293,272
16,293,279
17,293,286
18,294,296
19,293,211
20,285,210
21,177,88
22,248,146
23,236,147
24,225,145
25,211,137
26,258,142
27,233,109
28,246,110
29,222,111
30,214,116
31,202,147
32,254,313
33,212,129
34,172,143
35,190,137
36,239,195
37,280,242
38,281,255
39,266,246
40,258,252
41,273,256
42,265,258
43,246,272
44,284,203
45,283,191
46,195,102
47,263,164
48,262,201
49,261,195
50,206,195
51,284,175
52,222,87
53,206,91
54,186,64
55,272,97
56,257,116
57,237,259
58,188,260
59,270,208
60,279,212
61,249,259
62,255,259
63,199,83
64,262,207
65,243,87
66,240,76
67,232,32
68,193,73
69,237,53
70,189,97
71,183,93
72,280,250
73,270,252
74,262,255
75,273,211
76,252,259
77,256,263
78,256,259
79,275,204
80,268,257
81,275,257
82,283,258
83,280,296
84,280,284
85,280,276
86,281,269
87,282,265
88,266,262
89,263,264
90,261,267
91,259,272
92,249,239
93,175,200
94,294,214
95,261,261
96,259,262
97,282,218
98,266,215
99,280,215
100,251,171
101,232,180
102,260,200
103,204,45
104,210,60
105,217,76
106,254,281
107,268,80
108,266,53
109,262,26
110,216,142
111,190,156
112,264,139
113,202,120
114,271,155
115,267,196
116,179,165
117,197,164
118,212,168
119,234,167
120,250,161
121,263,155
122,286,137
123,181,191
124,192,119
125,288,210
126,264,176
127,171,144
128,272,148
129,259,201
130,208,130
131,267,188
132,179,229
133,265,134
134,276,180
135,210,286
136,212,300
137,172,196
138,196,270
139,177,117
140,253,324
141,290,213
142,254,185
143,181,141
144,226,138
145,236,140
146,253,266
147,184,216
148,273,341
149,242,325
150,229,315
151,298,53
152,295,344
153,246,139
154,256,137
155,262,136
156,185,117
157,255,124
158,245,119
159,235,117
160,224,120
161,218,124
162,172,114
163,219,135
164,293,226
165,260,232
166,270,206
167,280,228
168,297,117
169,225,301
170,239,313
171,271,333
172,199,283
173,262,130
174,278,157
175,294,336
176,256,334
177,177,223
178,273,263
179,271,266
180,269,272
181,268,279
182,265,289
183,259,259
184,255,257
185,252,255
186,241,248
187,198,222
188,279,146
189,273,123
190,266,126
191,262,257
192,199,252
193,283,120
194,260,301
195,295,160
196,286,151
197,296,147
198,270,178
199,294,324
200,294,309
201,276,308
202,236,277
203,249,212
204,246,291
205,222,210
206,238,224
207,213,230
208,273,323
209,265,185
210,226,287
211,240,300
212,226,262
213,188,238
214,213,265
215,184,249
216,229,239
217,272,167
218,271,201
219,265,205
220,275,192
221,263,110
222,245,103
223,229,101
224,216,103
225,206,110
226,200,134
227,171,169
228,208,151
229,219,155
230,235,156
231,249,153
232,261,149
233,269,144
234,173,171
235,266,208
236,277,168
237,278,201
238,284,208
239,278,204
240,269,212
