,x,y
0,299,255
1,298,208
2,299,222
3,289,165
4,298,194
5,298,177
6,299,135
7,220,133
8,299,101
9,299,83
10,300,25
11,299,262
12,299,267
13,299,269
14,300,271
15,300,276
16,300,283
17,300,290
18,299,300
19,298,214
20,288,214
21,182,85
22,252,143
23,241,145
24,230,144
25,216,138
26,261,140
27,237,111
28,249,111
29,227,113
30,219,117
31,207,146
32,258,316
33,216,130
34,177,140
35,195,138
36,243,198
37,286,253
38,288,267
39,271,257
40,262,262
41,277,268
42,268,268
43,247,280
44,289,207
45,287,195
46,202,104
47,265,165
48,263,205
49,262,198
50,211,197
51,288,179
52,227,89
53,212,94
54,193,63
55,275,98
56,259,115
57,239,268
58,191,258
59,271,212
60,280,216
61,251,269
62,256,269
63,206,86
64,263,211
65,248,89
66,246,79
67,236,32
68,199,74
69,242,55
70,196,99
71,189,92
72,286,261
73,274,264
74,265,266
75,274,214
76,253,270
77,258,272
78,257,268
79,277,207
80,271,268
81,279,268
82,289,269
83,284,300
84,285,289
85,286,282
86,287,275
87,288,270
88,268,269
89,267,271
90,264,275
91,262,278
92,252,246
93,179,196
94,298,217
95,263,269
96,261,270
97,285,222
98,267,219
99,283,219
100,254,172
101,236,182
102,260,204
103,209,44
104,216,61
105,223,79
106,257,288
107,272,81
108,268,55
109,265,27
110,221,142
111,196,156
112,267,136
113,207,121
114,273,156
115,269,199
116,185,164
117,203,165
118,217,170
119,238,167
120,253,161
121,265,155
122,288,138
123,186,191
124,198,119
125,292,214
126,266,178
127,175,139
128,273,148
129,260,205
130,213,131
131,268,191
132,183,226
133,267,131
134,278,183
135,213,288
136,215,301
137,177,194
138,200,271
139,182,114
140,256,327
141,294,217
142,257,188
143,186,140
144,231,136
145,241,137
146,255,274
147,190,217
148,276,342
149,244,327
150,231,316
151,299,55
152,299,345
153,251,136
154,259,134
155,264,132
156,190,117
157,258,123
158,248,121
159,239,120
160,229,122
161,222,125
162,177,109
163,225,135
164,299,232
165,262,238
166,271,209
167,284,234
168,299,117
169,227,304
170,241,316
171,275,336
172,202,283
173,264,128
174,280,159
175,299,337
176,259,336
177,181,222
178,277,270
179,275,273
180,273,278
181,272,285
182,269,295
183,261,269
184,257,268
185,255,266
186,244,257
187,204,224
188,281,146
189,275,121
190,269,124
191,263,267
192,203,254
193,285,120
194,263,306
195,298,163
196,288,152
197,298,149
198,272,180
199,299,326
200,299,312
201,281,312
202,238,284
203,251,215
204,249,296
205,226,213
206,241,228
207,218,234
208,276,325
209,266,188
210,229,292
211,243,305
212,229,269
213,193,238
214,216,269
215,188,248
216,233,247
217,273,168
218,273,205
219,266,209
220,278,196
221,267,110
222,249,103
223,234,102
224,220,105
225,212,111
226,205,134
227,176,167
228,213,152
229,225,156
230,239,155
231,253,151
232,264,147
233,271,142
234,177,167
235,266,213
236,280,171
237,281,205
238,288,212
239,281,207
240,270,217
241,289,213
242,290,216
243,271,132
244,278,135
245,280,137
246,219,128
247,214,123
248,308,164
249,380,132
250,308,214
251,421,84
252,347,143
253,358,144
254,369,144
255,384,136
256,337,139
257,362,109
258,350,110
259,373,111
260,381,116
261,393,145
262,341,316
263,384,129
264,426,139
265,406,136
266,355,197
267,313,253
268,312,266
269,328,257
270,338,261
271,323,267
272,331,267
273,353,279
274,307,207
275,309,195
276,399,103
277,333,164
278,334,204
279,335,197
280,388,196
281,309,178
282,372,87
283,388,93
284,410,61
285,323,98
286,340,114
287,361,267
288,411,257
289,326,211
290,316,216
291,350,268
292,345,267
293,395,84
294,334,210
295,351,88
296,353,77
297,364,31
298,403,72
299,358,54
300,406,97
301,414,91
302,313,261
303,325,263
304,335,264
305,323,214
306,347,268
307,342,270
308,343,267
309,319,207
310,329,267
311,321,267
312,310,268
313,315,300
314,315,289
315,314,281
316,313,275
317,312,270
318,331,268
319,333,270
320,336,273
321,338,277
322,347,245
323,424,194
324,337,268
325,339,269
326,313,222
327,330,219
328,315,219
329,344,172
330,363,181
331,336,203
332,392,43
333,385,59
334,376,78
335,343,287
336,327,80
337,330,54
338,334,26
339,378,141
340,405,154
341,332,136
342,394,120
343,325,156
344,327,199
345,416,163
346,397,164
347,383,168
348,361,166
349,345,161
350,333,155
351,309,138
352,414,190
353,404,118
354,303,214
355,332,177
356,429,138
357,325,147
358,337,204
359,387,130
360,328,191
361,419,225
362,332,131
363,318,183
364,386,287
365,385,300
366,424,192
367,400,270
368,420,113
369,343,327
370,303,216
371,342,187
372,416,138
373,368,136
374,358,137
375,345,273
376,411,215
377,322,342
378,354,327
379,368,316
380,349,136
381,340,133
382,334,132
383,412,115
384,341,123
385,351,120
386,360,119
387,370,121
388,377,124
389,427,108
390,375,134
391,336,237
392,326,209
393,315,233
394,372,304
395,358,315
396,323,336
397,398,282
398,334,128
399,317,159
400,339,336
401,419,220
402,323,269
403,324,272
404,327,277
405,328,284
406,331,294
407,339,267
408,342,266
409,346,264
410,356,255
411,396,223
412,317,146
413,323,121
414,330,123
415,337,266
416,396,253
417,313,120
418,336,305
419,309,152
420,325,180
421,318,312
422,362,283
423,347,215
424,350,296
425,373,213
426,358,228
427,382,233
428,322,325
429,331,187
430,370,291
431,355,304
432,371,267
433,407,237
434,383,268
435,413,246
436,367,245
437,324,168
438,323,205
439,330,209
440,318,196
441,332,110
442,350,102
443,366,101
444,379,104
445,388,110
446,396,132
447,427,165
448,386,151
449,375,155
450,360,154
451,346,151
452,335,147
453,327,142
454,426,166
455,330,212
456,317,171
457,315,205
458,309,212
459,315,207
460,327,216
461,307,212
462,306,215
463,328,131
464,321,135
465,318,137
466,381,127
467,387,121
