,x,y
0,307,244
1,304,204
2,306,216
3,294,159
4,304,190
5,304,172
6,304,131
7,217,126
8,303,98
9,303,81
10,300,25
11,308,250
12,308,253
13,309,254
14,310,256
15,309,261
16,310,267
17,310,274
18,310,289
19,306,211
20,294,209
21,180,81
22,255,136
23,242,137
24,230,137
25,214,131
26,264,133
27,236,105
28,249,106
29,224,106
30,215,111
31,205,139
32,264,311
33,213,123
34,176,134
35,193,131
36,242,189
37,290,241
38,293,253
39,272,243
40,261,245
41,280,252
42,269,251
43,248,262
44,294,203
45,292,190
46,198,98
47,268,158
48,266,198
49,265,190
50,206,186
51,293,173
52,224,83
53,209,88
54,190,60
55,277,94
56,260,110
57,237,250
58,190,250
59,275,205
60,286,210
61,248,248
62,254,249
63,202,80
64,266,203
65,246,85
66,244,75
67,233,31
68,196,69
69,239,52
70,191,93
71,186,88
72,291,248
73,277,248
74,266,249
75,278,207
76,251,249
77,258,252
78,255,249
79,281,203
80,272,250
81,282,252
82,294,253
83,292,289
84,293,273
85,294,265
86,294,260
87,295,255
88,271,252
89,269,254
90,267,257
91,265,262
92,251,233
93,178,189
94,306,213
95,264,251
96,261,251
97,290,215
98,270,210
99,287,212
100,255,165
101,235,172
102,264,196
103,205,42
104,213,57
105,220,74
106,259,273
107,272,79
108,268,52
109,263,26
110,220,134
111,194,148
112,270,131
113,204,115
114,277,150
115,273,194
116,182,158
117,201,157
118,216,160
119,239,159
120,255,154
121,268,148
122,293,133
123,181,183
124,195,114
125,299,211
126,268,171
127,176,133
128,277,142
129,263,196
130,209,124
131,272,185
132,182,220
133,269,126
134,282,179
135,211,280
136,215,295
137,175,186
138,195,263
139,180,109
140,262,325
141,300,212
142,258,180
143,185,133
144,230,130
145,242,131
146,255,255
147,183,208
148,286,341
149,249,325
150,232,313
151,301,54
152,312,344
153,252,129
154,261,128
155,267,126
156,188,111
157,258,118
158,247,114
159,237,113
160,226,116
161,219,119
162,176,105
163,223,128
164,307,224
165,263,226
166,274,203
167,289,225
168,304,114
169,229,297
170,244,311
171,284,333
172,201,276
173,267,122
174,284,155
175,311,336
176,266,335
177,177,214
178,282,254
179,280,257
180,279,262
181,278,269
182,274,281
183,260,250
184,255,248
185,252,247
186,242,239
187,196,214
188,284,142
189,279,117
190,271,119
191,263,248
192,197,244
193,288,116
194,268,296
195,304,158
196,293,147
197,304,145
198,276,174
199,311,322
200,310,304
201,289,302
202,238,270
203,252,206
204,252,285
205,222,203
206,240,217
207,213,223
208,285,320
209,269,181
210,230,281
211,247,296
212,227,253
213,186,229
214,212,257
215,183,240
216,229,231
217,277,162
218,277,200
219,269,202
220,281,192
221,268,106
222,248,99
223,230,97
224,217,99
225,208,105
226,203,127
227,174,160
228,212,145
229,225,148
230,241,147
231,255,145
232,267,141
233,275,136
234,177,160
235,270,205
236,284,166
237,285,201
238,293,208
239,285,203
240,274,209
241,294,210
242,297,211
243,274,126
244,281,130
245,284,132
246,216,121
247,210,117
248,314,160
249,395,125
250,319,209
251,436,80
252,359,135
253,371,136
254,383,135
255,399,130
256,348,132
257,373,105
258,360,106
259,386,106
260,396,110
261,410,137
262,360,311
263,399,122
264,444,133
265,422,130
266,372,188
267,326,240
268,325,252
269,345,241
270,357,244
271,339,251
272,350,250
273,373,262
274,315,203
275,316,190
276,412,97
277,343,158
278,347,197
279,347,189
280,411,184
281,315,173
282,383,83
283,399,89
284,421,57
285,330,95
286,350,110
287,384,249
288,441,252
289,338,205
290,328,210
291,373,247
292,367,248
293,406,80
294,347,201
295,359,86
296,360,76
297,371,28
298,413,67
299,364,52
300,419,92
301,426,86
302,325,248
303,341,248
304,353,248
305,335,206
306,370,248
307,362,251
308,365,248
309,330,202
310,347,249
311,336,251
312,324,253
313,329,288
314,327,273
315,327,265
316,325,259
317,325,255
318,349,251
319,351,253
320,354,256
321,356,261
322,366,232
323,449,189
324,357,250
325,360,250
326,323,215
327,345,209
328,326,212
329,358,164
330,379,171
331,350,194
332,401,41
333,393,56
334,386,74
335,362,272
336,333,79
337,335,52
338,338,25
339,394,133
340,422,146
341,341,130
342,409,114
343,334,149
344,337,193
345,437,155
346,415,155
347,399,159
348,374,158
349,358,153
350,344,148
351,316,133
352,438,181
353,418,112
354,312,211
355,343,171
356,448,132
357,333,141
358,352,195
359,403,123
360,339,184
361,448,220
362,343,126
363,327,178
364,415,281
365,414,297
366,450,185
367,431,264
368,436,107
369,361,325
370,311,212
371,356,179
372,432,132
373,381,128
374,371,130
375,366,254
376,438,207
377,338,342
378,377,326
379,395,315
380,360,129
381,350,127
382,346,126
383,426,109
384,352,118
385,363,114
386,373,114
387,385,116
388,392,118
389,443,104
390,390,127
391,353,226
392,337,203
393,326,224
394,397,299
395,380,312
396,338,334
397,429,278
398,346,122
399,325,155
400,359,335
401,449,214
402,338,254
403,340,256
404,341,261
405,343,267
406,347,281
407,360,249
408,363,247
409,367,245
410,378,238
411,424,213
412,324,141
413,331,117
414,339,119
415,357,248
416,427,245
417,320,116
418,354,296
419,316,147
420,334,173
421,333,302
422,384,269
423,363,204
424,370,285
425,394,202
426,377,216
427,407,222
428,336,320
429,344,180
430,393,282
431,376,297
432,394,252
433,438,229
434,411,258
435,443,241
436,389,230
437,333,161
438,333,199
439,343,201
440,327,192
441,341,106
442,360,99
443,377,97
444,392,99
445,402,105
446,412,126
447,448,159
448,403,143
449,389,146
450,373,146
451,357,144
452,346,140
453,337,135
454,449,160
455,343,204
456,325,166
457,324,201
458,319,208
459,324,203
460,340,208
461,316,209
462,316,211
463,338,126
464,330,130
465,326,132
466,397,120
467,402,116
