,00-00,01-00,02-00,03-00,04-00,05-00,06-00,07-00,00-01,01-01,02-01,03-01,04-01,05-01,06-01,07-01
21,0.0,22.76375404530746,21.46278317152104,22.333333333333357,19.95145631067963,20.757281553398062,18.802588996763774,24.113268608414224,15.744336569579296,28.339805825242756,29.122977346278315,26.76051779935276,27.37540453074433,22.025889967637532,20.427184466019423,30.478964401294505
22,0.0,12.954692556634319,11.919093851132702,12.983818770226543,12.488673139158575,19.135922330097088,11.637540453074442,17.90614886731392,10.80906148867315,16.741100323624615,15.181229773462785,16.993527508090626,18.21682847896441,17.320388349514566,14.051779935275087,23.938511326860848
23,0.0,13.375404530744355,12.385113268608414,13.304207119741113,12.737864077669897,20.04207119741101,11.938511326860855,18.58576051779935,11.000000000000002,17.064724919093848,15.825242718446614,17.36569579288026,18.999999999999993,17.912621359223316,14.297734627831725,24.728155339805827
24,0.0,12.954692556634317,12.417475728155342,13.385113268608421,12.970873786407777,19.834951456310687,12.10032362459548,18.68284789644013,11.223300970873792,16.71197411003236,16.16181229773465,17.194174757281548,19.33009708737864,17.990291262135923,14.300970873786405,25.2588996763754
25,0.0,13.28802588996764,13.113268608414252,13.705501618122982,13.546925566343043,17.673139158576053,12.673139158576069,18.970873786407765,11.511326860841432,17.106796116504864,17.524271844660188,17.741100323624618,20.741100323624593,17.508090614886733,14.705501618122987,26.783171521035612
26,0.0,11.809061488673148,11.359223300970871,12.21359223300971,11.932038834951463,17.110032362459553,11.223300970873796,17.084142394822006,10.517799352750819,15.56634304207121,14.304207119741108,16.016181229773462,17.51132686084144,16.02588996763754,13.566343042071207,23.071197411003258
27,0.0,11.954692556634303,12.067961165048546,12.747572815533998,14.414239482200648,16.01618122977347,12.459546925566341,23.210355987055014,10.944983818770236,14.932038834951452,14.79611650485437,15.514563106796125,23.666666666666675,17.04854368932038,14.294498381877029,33.02912621359224
28,0.0,11.171521035598714,11.38834951456311,12.168284789644032,13.598705501618134,15.181229773462789,11.935275080906145,22.03236245954692,10.398058252427187,13.980582524271854,14.187702265372172,14.834951456310689,22.653721682847884,16.113268608414238,13.618122977346282,31.750809061488667
29,0.0,12.048543689320388,12.36569579288027,13.32038834951456,14.511326860841427,16.275080906148876,12.75728155339806,22.81229773462782,11.365695792880283,14.964401294498387,15.504854368932039,16.051779935275086,23.582524271844658,17.50161812297735,14.556634304207128,32.34304207119743
30,0.0,11.851132686084158,12.491909385113273,13.398058252427184,14.129449838187705,16.184466019417485,12.779935275080906,21.32362459546926,11.55987055016183,14.711974110032372,15.977346278317166,16.352750809061508,22.611650485436908,17.28478964401295,14.608414239482215,30.10679611650486
31,0.0,13.779935275080923,13.582524271844669,14.550161812297748,13.928802588996785,20.621359223300985,12.886731391585776,19.980582524271856,11.79288025889969,17.779935275080906,18.239482200647267,18.49514563106797,21.368932038834945,19.427184466019416,14.980582524271853,27.326860841423954
32,0.0,13.168284789644014,15.197411003236233,15.423948220064748,15.23948220064725,21.6181229773463,13.974110032362471,20.0873786407767,13.381877022653725,16.773462783171542,18.85760517799353,20.307443365695796,21.006472491909392,20.699029126213592,16.80906148867314,24.889967637540455
33,0.0,12.88996763754046,12.951456310679614,13.48543689320389,13.368932038834956,15.417475728155356,12.935275080906154,18.51779935275081,11.640776699029136,16.45631067961165,17.10679611650485,17.18446601941749,20.35275080906149,16.28802588996765,14.786407766990298,26.213592233009717
34,0.0,23.139158576051777,21.88673139158575,22.974110032362482,20.83818770226539,22.65048543689323,19.469255663430435,26.200647249190936,17.132686084142417,29.40776699029128,30.035598705501645,28.320388349514577,29.783171521035623,24.09061488673139,21.77993527508091,33.8284789644013
35,0.0,14.533980582524283,15.249190938511338,15.7443365695793,15.679611650485453,18.420711974110034,13.980582524271847,21.718446601941753,12.851132686084153,18.669902912621374,20.485436893203893,19.77993527508093,23.91909385113269,18.95145631067963,15.967637540453085,29.711974110032376
36,0.0,12.902912621359237,14.000000000000012,15.320388349514577,15.223300970873792,34.98381877022652,13.906148867313929,22.79288025889969,12.38511326860842,16.744336569579293,17.00970873786408,19.378640776699037,22.06472491909386,29.13592233009708,16.45307443365697,30.381877022653743
37,0.0,19.3559870550162,21.258899676375407,23.210355987055,21.94822006472492,47.55663430420716,20.49838187702266,31.954692556634306,16.09385113268609,25.27184466019418,26.168284789643995,27.847896440129436,30.4336569579288,36.889967637540465,23.38511326860842,41.4498381877023
38,0.0,18.255663430420718,20.05177993527509,21.77022653721684,20.883495145631063,54.94498381877018,19.174757281553397,31.78640776699031,15.436893203883503,23.792880258899686,24.860841423948212,27.258899676375414,28.718446601941757,41.527508090614866,22.035598705501616,39.71844660194175
39,0.0,18.02912621359224,19.495145631067977,21.566343042071217,20.527508090614873,61.79288025889973,18.970873786407775,31.44660194174761,15.29449838187703,23.275080906148887,24.058252427184467,26.94498381877024,28.275080906148872,47.656957928802605,21.669902912621378,38.83818770226544
40,0.0,16.851132686084153,18.378640776699037,20.284789644012942,19.190938511326873,75.37864077669903,17.122977346278315,31.000000000000014,14.368932038834968,21.414239482200664,22.32362459546926,26.669902912621346,26.50809061488673,60.11326860841426,20.087378640776723,37.09061488673143
41,0.0,17.546925566343056,19.02265372168288,20.860841423948226,19.97411003236245,64.61812297734632,18.168284789644026,31.21035598705504,14.718446601941766,22.32362459546927,23.546925566343056,26.67637540453074,27.242718446601938,49.9546925566343,20.860841423948244,37.97087378640775
42,0.0,16.6116504854369,17.97734627831717,19.899676375404535,18.93203883495145,73.7249190938511,17.00970873786408,30.414239482200674,14.000000000000005,21.15533980582526,22.23300970873788,26.19417475728156,25.906148867313902,58.8576051779935,19.886731391585773,36.41423948220064
43,0.0,14.961165048543702,16.94498381877023,18.61488673139159,16.25242718446601,64.39482200647252,15.300970873786405,24.313915857605174,13.695792880258917,18.996763754045325,20.197411003236244,25.411003236245982,21.802588996763745,55.621359223300956,18.43042071197413,27.766990291262136
44,0.0,25.32362459546926,26.754045307443366,28.304207119741115,25.28155339805827,28.355987055016186,26.038834951456327,31.860841423948212,19.482200647249186,32.53074433656961,33.20064724919098,32.68932038834954,33.200647249190965,31.09708737864076,28.731391585760534,40.4336569579288
45,0.0,25.475728155339798,26.381877022653708,28.000000000000007,24.812297734627844,27.56957928802591,25.79611650485438,31.035598705501638,19.190938511326863,32.82200647249193,32.91585760517805,32.24271844660195,32.563106796116514,30.388349514563103,28.504854368932033,39.09708737864076
46,0.0,14.291262135922349,14.197411003236246,14.82200647249192,15.94498381877024,16.210355987055024,13.508090614886749,24.336569579288028,12.071197411003256,17.637540453074447,18.19093851132688,17.67961165048545,25.197411003236237,17.708737864077676,15.49838187702267,31.925566343042078
47,0.0,11.446601941747575,12.300970873786419,13.414239482200648,13.411003236245962,21.071197411003244,12.55987055016182,19.07766990291263,11.145631067961169,15.207119741100325,15.106796116504864,16.569579288025896,18.93851132686084,18.491909385113278,15.012944983818775,25.475728155339816
48,0.0,17.97411003236248,19.320388349514555,20.699029126213606,19.692556634304207,32.93851132686087,19.275080906148887,26.84789644012945,15.326860841423967,23.488673139158582,23.653721682847912,24.546925566343045,27.055016181229792,28.805825242718434,22.084142394822024,35.60841423948223
49,0.0,16.559870550161815,17.85760517799352,19.058252427184488,18.472491909385123,32.03883495145632,17.873786407766982,25.47896440129452,14.495145631067974,21.79611650485439,21.92556634304209,23.055016181229774,25.3106796116505,27.524271844660177,20.592233009708767,33.556634304207115
50,0.0,13.828478964401315,14.779935275080913,16.12621359223302,15.129449838187707,43.80258899676378,13.537216828478972,23.99352750809062,12.443365695792886,17.783171521035605,18.132686084142392,21.084142394822017,23.563106796116518,37.330097087378654,16.23300970873787,32.4692556634304
51,0.0,22.95792880258901,23.708737864077676,25.313915857605185,22.550161812297745,24.825242718446628,23.388349514563114,28.03236245954691,17.56310679611651,29.783171521035616,29.734627831715233,29.145631067961155,29.47249190938512,27.453074433656965,25.96440129449839,35.46278317152103
52,0.0,20.139158576051774,15.11650485436895,16.478964401294505,16.9223300970874,16.970873786407772,14.634304207119742,27.009708737864095,12.57605177993529,24.71844660194174,18.300970873786422,18.754045307443388,26.06148867313916,18.98381877022654,17.0938511326861,33.427184466019426
53,0.0,17.284789644012946,14.401294498381882,15.511326860841436,16.339805825242728,16.430420711974104,13.915857605177992,25.873786407767,12.097087378640795,21.427184466019423,17.889967637540472,17.95145631067961,25.711974110032376,18.168284789644016,16.029126213592235,33.00647249190939
54,0.0,16.79611650485438,16.860841423948234,17.362459546925578,16.20388349514564,17.297734627831737,14.974110032362475,20.12621359223301,12.491909385113276,20.834951456310694,22.601941747572802,20.844660194174754,22.362459546925585,17.67313915857605,15.96763754045309,25.8284789644013
55,0.0,19.168284789644012,13.637540453074452,15.042071197411017,15.443365695792883,15.093851132686082,13.951456310679617,24.07119741100325,11.491909385113265,23.967637540453065,16.61812297734629,17.25242718446603,23.080906148867317,16.799352750809064,16.297734627831716,29.85113268608415
56,0.0,10.242718446601948,10.67313915857606,11.39158576051781,12.708737864077673,14.368932038834965,11.262135922330101,19.783171521035605,10.142394822006477,13.388349514563116,13.55987055016182,14.220064724919096,20.18446601941746,15.042071197411007,13.174757281553406,28.45307443365696
57,0.0,15.54368932038836,17.355987055016183,19.304207119741108,17.27831715210355,78.32362459546927,15.482200647249186,28.69255663430421,13.815533980582543,19.39482200647251,20.404530744336583,26.43689320388349,24.802588996763777,66.2880258899676,18.679611650485445,34.537216828478996
58,0.0,31.883495145631063,28.78964401294499,29.941747572815547,27.37540453074436,32.475728155339816,26.553398058252448,36.66990291262134,23.038834951456334,40.181229773462796,39.045307443365665,38.25242718446603,41.576051779935284,34.229773462783164,30.57605177993527,48.09061488673144
59,0.0,17.996763754045332,19.36569579288026,20.715210355987065,19.85113268608414,32.79935275080908,19.45631067961166,27.122977346278315,15.407766990291277,23.45954692556635,24.0970873786408,24.77993527508093,27.32362459546928,28.754045307443352,22.145631067961183,36.087378640776684
60,0.0,18.346278317152116,20.126213592233015,21.38187702265371,19.990291262135916,30.38187702265372,19.935275080906163,27.06472491909384,15.62135922330098,23.996763754045322,24.883495145631073,25.35922330097087,27.472491909385134,27.368932038834956,22.44660194174759,35.66019417475729
61,0.0,16.126213592233007,17.663430420711972,20.13592233009708,17.2621359223301,89.44336569579288,15.990291262135923,27.511326860841436,13.928802588996781,20.038834951456355,21.15857605177994,27.66343042071199,23.074433656957925,76.24595469255662,19.187702265372174,31.158576051779956
62,0.0,15.809061488673143,17.40776699029126,19.446601941747563,17.022653721682843,82.76051779935278,15.72815533980583,26.498381877022666,13.550161812297748,19.650485436893224,20.841423948220076,26.482200647249186,23.37216828478965,70.80258899676375,18.867313915857608,31.880258899676377
63,0.0,16.88025889967639,14.631067961165051,15.50161812297737,16.362459546925574,16.436893203883493,13.838187702265374,25.394822006472502,12.03236245954692,21.012944983818777,18.359223300970907,18.262135922330117,25.37864077669904,17.825242718446603,15.815533980582533,31.880258899676395
64,0.0,16.802588996763763,18.006472491909392,19.391585760517824,18.650485436893216,37.48220064724922,18.035598705501616,26.54045307443369,14.637540453074449,21.822006472491932,22.0906148867314,23.627831715210352,26.058252427184467,31.197411003236237,20.74433656957931,35.0129449838188
65,0.0,21.116504854368927,14.98705501618123,16.42071197411004,16.792880258899675,16.550161812297745,14.792880258899684,26.75404530744336,12.352750809061497,26.194174757281544,17.99029126213592,18.834951456310684,25.618122977346296,18.475728155339798,17.294498381877016,32.94822006472493
66,0.0,20.831715210356,14.501618122977348,15.996763754045327,16.087378640776702,15.88025889967639,14.220064724919101,25.268608414239498,11.802588996763754,25.902912621359217,17.336569579288025,18.19093851132688,23.983818770226545,17.644012944983814,16.660194174757287,30.31715210355988
67,0.0,6.799352750809068,7.2459546925566345,7.57281553398059,7.417475728155348,8.152103559870561,6.8705501618123135,9.4368932038835,5.375404530744339,8.420711974110048,9.265372168284793,9.22977346278317,10.181229773462793,8.553398058252434,7.2880258899676456,12.656957928802603
68,0.0,11.485436893203895,13.284789644012953,13.650485436893222,13.844660194174763,14.889967637540462,12.181229773462794,18.78317152103561,10.702265372168288,14.388349514563114,17.582524271844672,16.436893203883507,20.359223300970896,15.294498381877027,13.300970873786413,24.48220064724922
69,0.0,10.148867313915868,8.68932038834952,9.2621359223301,9.009708737864093,9.919093851132695,8.553398058252434,13.242718446601954,6.993527508090617,12.644012944983817,10.61812297734629,10.666666666666677,13.016181229773466,10.718446601941757,9.734627831715216,16.459546925566354
70,0.0,13.711974110032369,14.847896440129457,15.194174757281553,16.006472491909395,16.362459546925578,13.692556634304216,23.867313915857608,12.252427184466024,17.200647249190954,18.980582524271856,18.210355987055017,25.17475728155341,17.543689320388356,15.194174757281566,31.23300970873786
71,0.0,14.854368932038847,16.40129449838189,16.77669902912621,16.478964401294505,17.058252427184488,14.760517799352767,21.462783171521032,12.880258899676381,18.634304207119765,22.04854368932038,20.644012944983825,24.055016181229767,17.977346278317153,15.94174757281554,28.187702265372188
72,0.0,19.038834951456323,20.864077669902926,22.783171521035595,21.611650485436904,50.94174757281553,20.03559870550162,32.333333333333336,15.906148867313915,24.880258899676388,25.854368932038835,27.8705501618123,30.135922330097095,39.04207119741102,23.08737864077672,41.54045307443368
73,0.0,17.922330097087404,19.45631067961166,21.47249190938512,20.401294498381876,63.514563106796146,18.702265372168302,31.70226537216831,15.038834951456325,23.158576051779956,24.097087378640772,26.99999999999999,28.05177993527508,48.97734627831715,21.462783171521046,38.857605177993534
74,0.0,16.99676375404531,18.307443365695804,20.11326860841424,19.239482200647252,75.07119741100325,17.365695792880246,30.925566343042096,14.3559870550162,21.43042071197413,22.46278317152103,26.611650485436893,26.362459546925564,59.90291262135924,20.116504854368948,36.831715210356
75,0.0,17.708737864077673,19.0906148867314,20.546925566343063,19.553398058252423,33.669902912621396,19.16504854368935,26.854368932038845,15.197411003236263,23.110032362459563,23.783171521035612,24.44012944983819,26.728155339805845,29.18770226537218,21.828478964401313,35.44660194174757
76,0.0,16.10679611650485,17.744336569579293,19.990291262135916,17.226537216828486,88.0938511326862,15.983818770226543,27.097087378640783,13.763754045307453,19.983818770226563,21.12621359223301,27.38834951456313,22.999999999999996,75.2588996763754,19.08737864077669,31.165048543689327
77,0.0,15.48543689320389,17.223300970873787,19.019417475728154,16.588996763754036,64.07119741100321,16.03236245954693,22.165048543689316,13.58899676375406,19.990291262135937,21.116504854368934,25.20388349514564,21.669902912621357,56.97734627831709,19.213592233009702,26.52750809061488
78,0.0,15.362459546925564,17.051779935275086,18.834951456310666,16.77669902912621,77.03883495145632,15.51779935275082,26.04530744336571,13.313915857605192,19.359223300970886,20.40776699029126,25.78964401294498,23.46601941747575,66.03883495145628,18.5275080906149,32.3915857605178
79,0.0,21.368932038834984,22.805825242718434,24.174757281553394,22.113268608414238,27.663430420711975,22.37864077669905,28.857605177993538,17.10355987055017,27.381877022653754,28.16181229773464,28.08090614886733,29.71197411003239,27.89644012944985,25.245954692556644,37.52750809061488
80,0.0,16.074433656957932,17.618122977346303,19.440129449838206,18.45954692556633,74.78317152103554,16.576051779935273,30.113268608414266,13.637540453074443,20.466019417475735,21.517799352750817,25.967637540453083,25.495145631067956,59.915857605178,19.346278317152112,36.155339805825236
81,0.0,16.744336569579303,18.307443365695807,20.145631067961144,19.168284789643995,67.04207119741105,17.378640776699033,30.724919093851152,14.129449838187714,21.420711974110034,22.621359223300985,26.281553398058257,26.44660194174757,51.73462783171517,20.236245954692556,36.948220064724936
82,0.0,17.2653721682848,18.96763754045309,20.663430420711983,19.899676375404542,58.52750809061489,18.239482200647263,30.79935275080906,14.60194174757283,22.417475728155356,23.569579288025896,26.317152103559874,27.012944983818745,43.88996763754046,20.906148867313927,37.566343042071225
83,0.0,14.702265372168288,16.55339805825242,17.692556634304214,17.058252427184467,25.103559870550164,15.776699029126231,23.411003236245964,13.394822006472502,18.828478964401317,20.68284789644014,22.72815533980585,24.595469255663456,24.436893203883496,19.40776699029128,31.233009708737853
84,0.0,17.718446601941743,18.97734627831717,20.650485436893202,20.304207119741115,29.2653721682848,18.53398058252429,29.485436893203893,14.886731391585771,22.540453074433664,24.113268608414252,26.61812297734627,30.85436893203885,29.49514563106797,22.80906148867315,42.0161812297735
85,0.0,17.941747572815533,19.229773462783182,20.909385113268595,20.475728155339805,29.60517799352752,18.73462783171522,29.841423948220086,14.977346278317162,23.055016181229767,24.40453074433659,26.747572815533967,30.799352750809057,29.51132686084143,22.896440129449847,42.24919093851134
86,0.0,17.75080906148868,18.970873786407783,20.430420711974108,19.941747572815515,29.605177993527516,18.375404530744362,28.546925566343045,14.987055016181241,22.970873786407775,24.11650485436893,26.239482200647235,29.25566343042074,28.71197411003238,22.307443365695814,39.1326860841424
87,0.0,17.3948220064725,18.614886731391586,19.786407766990294,19.220064724919098,28.686084142394815,17.83818770226539,27.220064724919123,14.569579288025906,22.34627831715211,23.443365695792878,25.36569579288025,27.5663430420712,27.598705501618117,21.423948220064748,36.352750809061476
88,0.0,15.40129449838189,17.203883495145647,18.281553398058257,16.987055016181223,42.65048543689322,16.171521035598715,22.433656957928815,13.621359223300983,20.171521035598733,21.362459546925585,23.99352750809062,23.6472491909385,40.32362459546927,19.543689320388356,29.728155339805816
89,0.0,15.543689320388369,17.368932038834963,18.537216828478968,17.155339805825243,44.838187702265394,16.268608414239488,22.45954692556635,13.734627831715224,20.43042071197415,21.50809061488673,24.333333333333343,23.682847896440137,41.88025889967641,19.66666666666668,29.776699029126206
90,0.0,15.786407766990296,17.459546925566354,19.103559870550164,17.385113268608407,46.993527508090665,16.621359223300974,22.844660194174743,13.84789644012947,20.711974110032397,21.831715210356005,24.72815533980582,23.637540453074436,43.47572815533984,20.038834951456316,29.317152103559867
91,0.0,15.57928802588998,17.401294498381898,19.012944983818766,17.184466019417474,47.504854368932065,16.553398058252437,22.275080906148865,13.844660194174777,20.275080906148887,21.530744336569573,24.64724919093854,23.200647249190943,43.608414239482215,19.93203883495147,27.954692556634306
92,0.0,15.407766990291266,16.912621359223312,18.673139158576056,17.97411003236246,59.91585760517799,16.352750809061487,27.886731391585776,13.718446601941773,19.776699029126217,20.72168284789643,24.103559870550168,25.530744336569587,48.679611650485434,19.155339805825257,35.33333333333334
93,0.0,33.15857605177994,29.932038834951484,31.242718446601966,28.077669902912632,30.491909385113274,27.019417475728186,35.200647249190936,23.029126213592253,41.71521035598705,41.11326860841426,39.21682847896444,40.233009708737846,32.90291262135923,30.475728155339823,44.954692556634306
94,0.0,21.880258899676377,23.9514563106796,25.313915857605195,23.00323624595469,26.126213592233018,23.24271844660196,29.741100323624604,17.96763754045309,28.51456310679611,29.553398058252448,29.504854368932037,30.728155339805845,28.155339805825257,26.174757281553415,38.45631067961162
95,0.0,14.841423948220077,16.935275080906155,18.24919093851135,16.40776699029126,54.252427184466015,15.550161812297741,21.650485436893213,13.323624595469274,19.456310679611672,20.60517799352751,24.23948220064725,22.343042071197395,49.54368932038833,18.711974110032372,28.592233009708757
96,0.0,15.456310679611658,17.161812297734627,18.715210355987065,16.576051779935277,60.20388349514569,15.93527508090615,21.990291262135933,13.579288025889984,19.886731391585766,21.038834951456323,24.828478964401288,22.13592233009708,54.01941747572817,19.177993527508082,27.70550161812299
97,0.0,18.495145631067967,20.391585760517795,21.877022653721692,20.478964401294505,30.585760517799347,20.122977346278333,27.728155339805806,15.812297734627835,24.29126213592235,25.43365695792882,25.66990291262137,27.977346278317185,27.281553398058257,22.941747572815547,36.6893203883495
98,0.0,16.11650485436896,17.375404530744337,18.925566343042085,18.145631067961165,41.585760517799386,17.323624595469266,26.307443365695814,14.304207119741118,21.084142394822035,21.51456310679613,23.365695792880274,25.35275080906148,33.8252427184466,20.035598705501645,34.453074433656965
99,0.0,18.62459546925567,20.18770226537216,21.73786407766991,20.385113268608425,30.52103559870549,20.14563106796118,27.33333333333332,15.776699029126217,24.22977346278319,25.132686084142406,25.54692556634303,27.77669902912625,27.46601941747573,22.69579288025891,36.132686084142385
100,0.0,11.792880258899686,12.521035598705506,13.572815533980588,13.543689320388347,26.01941747572818,12.310679611650492,20.009708737864074,11.223300970873796,15.433656957928813,15.381877022653729,17.213592233009713,19.50161812297736,21.731391585760534,14.844660194174764,26.582524271844655
101,0.0,12.181229773462794,13.239482200647258,14.148867313915865,14.032362459546935,33.42718446601941,12.705501618122986,21.4789644012945,11.65048543689321,15.935275080906163,15.935275080906155,18.223300970873783,20.754045307443366,27.35922330097086,15.181229773462787,28.495145631067974
102,0.0,15.728155339805847,16.789644012944986,18.216828478964423,17.656957928802587,35.36245954692555,17.019417475728154,25.12621359223302,13.98705501618125,20.37540453074434,20.689320388349522,22.291262135922324,24.530744336569583,29.50809061488673,19.640776699029132,33.087378640776706
103,0.0,11.375404530744346,12.029126213592232,12.3527508090615,11.877022653721692,12.970873786407772,10.776699029126227,14.92556634304207,8.977346278317164,14.155339805825257,15.896440129449845,14.938511326860848,16.339805825242742,13.288025889967647,11.666666666666675,19.621359223300978
104,0.0,10.79288025889968,11.022653721682858,11.566343042071216,11.54692556634305,12.757281553398062,10.530744336569583,16.3915857605178,8.906148867313915,13.417475728155338,14.077669902912621,13.763754045307447,16.9644012944984,13.453074433656969,11.55016181229774,20.689320388349532
105,0.0,19.245954692556644,14.488673139158587,15.7831715210356,16.197411003236258,16.255663430420718,13.951456310679614,25.281553398058264,11.851132686084147,23.779935275080906,17.64077669902915,18.148867313915876,24.498381877022656,17.906148867313927,16.106796116504867,30.883495145631073
106,0.0,14.181229773462796,16.3495145631068,17.453074433656962,15.585760517799372,45.73462783171525,15.27508090614888,20.213592233009695,13.313915857605192,18.300970873786426,19.932038834951452,23.171521035598712,20.152103559870547,40.85760517799355,18.40453074433658,22.73786407766991
107,0.0,20.239482200647245,13.56957928802589,15.077669902912627,14.88349514563107,14.4822006472492,13.491909385113274,23.064724919093862,10.828478964401295,25.381877022653708,16.543689320388353,17.375404530744344,22.016181229773466,16.132686084142406,15.886731391585775,27.624595469255663
108,0.0,8.330097087378649,6.469255663430428,7.093851132686087,6.770226537216828,7.378640776699036,6.9029126213592304,9.747572815533983,5.427184466019422,10.5275080906149,7.92556634304208,8.187702265372174,9.394822006472497,8.252427184466026,7.754045307443378,12.064724919093853
