,x,y
0,289,235
1,292,189
2,292,202
3,284,147
4,293,176
5,293,159
6,296,119
7,208,116
8,296,88
9,297,71
10,300,25
11,289,242
12,289,247
13,289,250
14,289,255
15,289,261
16,288,269
17,288,277
18,288,289
19,292,196
20,280,195
21,175,76
22,243,126
23,232,127
24,220,126
25,204,121
26,254,122
27,227,95
28,240,97
29,215,97
30,207,101
31,196,130
32,239,304
33,204,113
34,164,125
35,183,121
36,232,179
37,274,233
38,276,247
39,259,236
40,250,241
41,266,247
42,258,247
43,234,261
44,282,189
45,280,176
46,190,88
47,258,147
48,254,185
49,253,179
50,198,177
51,282,160
52,217,74
53,200,79
54,184,55
55,269,84
56,252,100
57,225,247
58,171,236
59,263,193
60,272,197
61,239,250
62,246,249
63,196,71
64,253,192
65,239,75
66,237,66
67,231,30
68,190,63
69,234,48
70,184,84
71,179,80
72,275,241
73,263,243
74,254,244
75,266,196
76,242,250
77,247,253
78,247,248
79,269,189
80,261,247
81,269,248
82,279,249
83,271,288
84,271,276
85,273,268
86,275,260
87,277,254
88,259,251
89,256,253
90,253,257
91,249,262
92,239,226
93,163,176
94,292,198
95,253,250
96,250,251
97,276,203
98,257,200
99,275,200
100,244,155
101,225,163
102,251,185
103,203,40
104,207,52
105,213,65
106,242,271
107,267,69
108,264,48
109,262,25
110,210,125
111,183,138
112,260,118
113,196,105
114,267,139
115,261,180
116,171,147
117,191,147
118,204,151
119,228,150
120,245,143
121,258,138
122,284,122
123,171,172
124,187,103
125,285,195
126,258,159
127,163,124
128,267,131
129,250,185
130,201,113
131,261,172
132,164,205
133,260,114
134,271,165
135,190,270
136,191,284
137,162,174
138,179,251
139,172,101
140,235,318
141,287,198
142,246,169
143,174,123
144,221,119
145,232,120
146,243,255
147,173,196
148,258,339
149,221,316
150,205,302
151,298,49
152,287,344
153,242,119
154,250,117
155,257,115
156,179,101
157,250,109
158,239,106
159,228,106
160,217,108
161,211,110
162,167,97
163,213,118
164,291,213
165,250,218
166,262,190
167,274,214
168,296,104
169,204,288
170,218,302
171,258,329
172,179,262
173,257,112
174,274,143
175,287,335
176,238,330
177,163,201
178,267,252
179,264,256
180,261,262
181,259,269
182,255,280
183,251,248
184,247,247
185,243,245
186,230,236
187,188,203
188,275,130
189,270,107
190,263,108
191,255,247
192,185,233
193,280,105
194,247,291
195,295,145
196,283,135
197,295,133
198,264,162
199,287,320
200,287,303
201,266,301
