,x,y
0,302,245
1,302,207
2,302,217
3,292,161
4,302,193
5,301,174
6,301,129
7,220,127
8,300,102
9,300,86
10,300,25
11,302,252
12,302,255
13,302,256
14,302,258
15,302,263
16,302,269
17,302,276
18,302,289
19,302,212
20,290,210
21,177,80
22,254,136
23,242,137
24,231,137
25,216,132
26,262,132
27,237,110
28,249,110
29,226,113
30,219,116
31,207,140
32,259,310
33,216,124
34,172,134
35,193,132
36,245,190
37,288,243
38,292,255
39,275,246
40,268,251
41,281,255
42,274,256
43,253,268
44,292,206
45,290,193
46,199,104
47,268,157
48,264,199
49,264,192
50,212,188
51,291,175
52,227,92
53,211,96
54,188,59
55,278,99
56,259,112
57,244,257
58,184,249
59,273,207
60,282,210
61,258,257
62,263,257
63,204,87
64,264,204
65,249,92
66,247,82
67,234,32
68,195,73
69,241,55
70,193,98
71,185,90
72,290,250
73,279,252
74,271,254
75,276,208
76,261,257
77,265,259
78,264,256
79,280,203
80,276,255
81,284,255
82,293,256
83,288,289
84,289,276
85,290,268
86,291,262
87,292,258
88,275,257
89,273,258
90,271,262
91,268,266
92,256,236
93,172,187
94,302,214
95,269,257
96,268,257
97,287,216
98,269,211
99,285,214
100,256,165
101,238,174
102,263,197
103,205,42
104,214,61
105,222,81
106,262,276
107,274,83
108,269,54
109,264,27
110,221,135
111,194,148
112,268,129
113,205,118
114,275,150
115,272,196
116,183,157
117,204,157
118,218,162
119,240,159
120,256,154
121,267,148
122,290,132
123,186,184
124,195,117
125,295,212
126,268,170
127,169,132
128,276,141
129,262,197
130,212,125
131,272,187
132,176,217
133,267,124
134,281,180
135,209,279
136,209,293
137,173,186
138,196,262
139,178,109
140,256,324
141,297,214
142,258,180
143,183,134
144,232,129
145,242,130
146,262,262
147,188,208
148,276,343
149,240,324
150,225,312
151,301,55
152,301,345
153,251,129
154,260,126
155,265,125
156,187,113
157,257,118
158,248,116
159,238,116
160,228,118
161,223,120
162,171,103
163,225,127
164,302,226
165,265,229
166,273,205
167,287,226
168,300,115
169,224,297
170,239,311
171,276,333
172,196,274
173,264,122
174,282,154
175,302,335
176,257,336
177,178,214
178,282,257
179,281,260
180,280,265
181,278,272
182,274,283
183,268,257
184,264,256
185,261,255
186,248,246
187,204,215
188,283,141
189,276,117
190,269,118
191,270,255
192,202,245
193,287,117
194,266,296
195,301,159
196,290,147
197,300,144
198,275,174
199,302,321
200,302,303
201,284,303
202,240,274
203,254,207
204,252,286
205,228,205
206,243,220
207,219,224
208,279,319
209,268,181
210,228,283
211,244,298
212,231,258
213,191,229
214,216,259
215,184,239
216,235,236
217,275,162
218,276,202
219,268,203
220,280,195
221,268,108
222,249,104
223,233,103
224,220,106
225,211,110
226,204,129
227,171,160
228,214,144
229,226,148
230,241,147
231,255,144
232,266,139
233,273,136
234,171,160
235,269,206
236,283,167
237,283,203
238,289,209
239,283,205
240,272,210
241,292,211
242,293,212
243,271,125
244,278,129
245,282,131
246,218,123
247,213,119
248,311,161
249,381,126
250,313,210
251,423,80
252,348,135
253,359,137
254,370,137
255,385,131
256,339,132
257,364,110
258,352,110
259,375,112
260,383,116
261,394,139
262,344,310
263,385,124
264,428,132
265,408,131
266,357,189
267,316,243
268,314,255
269,330,246
270,337,250
271,323,255
272,331,255
273,351,267
274,312,206
275,313,193
276,401,104
277,335,157
278,339,199
279,339,191
280,389,187
281,312,175
282,375,92
283,390,96
284,413,59
285,323,100
286,342,113
287,360,256
288,416,247
289,330,206
290,320,210
291,347,257
292,342,255
293,397,88
294,339,203
295,352,92
296,355,82
297,367,31
298,405,72
299,360,55
300,409,98
301,416,89
302,314,250
303,326,252
304,334,253
305,327,207
306,344,256
307,339,258
308,340,255
309,324,203
310,328,255
311,321,255
312,312,255
313,316,288
314,316,276
315,314,268
316,314,262
317,313,258
318,330,256
319,332,258
320,333,260
321,336,265
322,348,236
323,427,186
324,335,256
325,337,257
326,317,215
327,334,210
328,318,214
329,345,164
330,364,172
331,340,196
332,395,42
333,387,61
334,379,82
335,342,275
336,328,84
337,332,54
338,337,27
339,380,135
340,406,148
341,333,129
342,395,118
343,327,149
344,331,196
345,418,156
346,398,156
347,383,161
348,362,158
349,347,153
350,335,147
351,312,133
352,416,182
353,406,116
354,307,212
355,334,170
356,430,131
357,326,141
358,341,196
359,389,125
360,331,186
361,423,216
362,334,124
363,322,179
364,393,279
365,392,293
366,427,184
367,405,260
368,422,108
369,348,323
370,307,214
371,344,179
372,418,133
373,370,129
374,359,130
375,342,260
376,413,207
377,327,342
378,362,324
379,377,310
380,350,129
381,341,126
382,336,125
383,413,113
384,344,118
385,353,116
386,363,116
387,373,118
388,379,120
389,429,103
390,376,127
391,339,229
392,330,205
393,318,226
394,379,296
395,364,310
396,328,333
397,404,272
398,337,121
399,319,154
400,345,335
401,423,212
402,323,257
403,324,260
404,326,265
405,327,271
406,331,283
407,337,256
408,340,255
409,344,253
410,356,245
411,397,214
412,319,140
413,324,117
414,332,119
415,335,254
416,400,243
417,314,117
418,338,296
419,312,148
420,327,174
421,320,302
422,363,272
423,350,206
424,352,286
425,374,203
426,360,219
427,383,223
428,325,319
429,334,181
430,374,282
431,359,297
