,x,y
0,300,251
1,299,214
2,300,224
3,290,168
4,299,201
5,300,181
6,299,134
7,214,126
8,299,100
9,298,83
10,299,25
11,299,258
12,299,261
13,300,261
14,300,262
15,300,267
16,300,273
17,300,280
18,301,292
19,299,219
20,288,217
21,170,76
22,250,137
23,238,138
24,226,138
25,210,131
26,260,134
27,232,106
28,245,108
29,220,108
30,212,113
31,200,138
32,256,311
33,210,122
34,166,130
35,188,129
36,239,192
37,283,249
38,284,260
39,267,249
40,256,249
41,272,258
42,263,256
43,241,263
44,289,214
45,288,201
46,193,98
47,265,161
48,261,204
49,261,196
50,202,188
51,289,183
52,219,85
53,204,89
54,181,56
55,273,96
56,257,111
57,231,251
58,181,244
59,270,212
60,280,216
61,242,250
62,247,251
63,196,80
64,261,208
65,241,86
66,238,75
67,229,31
68,188,68
69,235,53
70,186,92
71,177,85
72,283,256
73,270,254
74,259,253
75,273,214
76,245,250
77,251,256
78,249,251
79,277,210
80,265,254
81,275,257
82,286,260
83,283,292
84,283,279
85,284,272
86,285,266
87,286,262
88,263,257
89,261,259
90,259,261
91,258,265
92,247,237
93,168,181
94,299,221
95,257,255
96,254,255
97,284,223
98,265,215
99,282,220
100,252,167
101,232,175
102,259,201
103,200,40
104,206,57
105,214,75
106,252,274
107,268,80
108,265,54
109,261,26
110,216,135
111,188,147
112,266,131
113,200,115
114,272,154
115,270,202
116,176,155
117,197,156
118,212,162
119,235,160
120,252,155
121,264,151
122,288,138
123,176,180
124,189,112
125,294,219
126,265,175
127,164,127
128,273,144
129,258,200
130,206,123
131,269,192
132,172,213
133,266,127
134,279,187
135,204,278
136,207,291
137,167,182
138,189,260
139,172,106
140,254,324
141,294,221
142,254,183
143,177,131
144,227,131
145,238,131
146,248,257
147,178,205
148,276,343
149,241,321
150,225,309
151,299,54
152,301,344
153,248,131
154,258,129
155,263,128
156,181,109
157,255,118
158,244,113
159,233,112
160,222,115
161,215,119
162,165,98
163,220,129
164,300,232
165,259,232
166,270,210
167,282,233
168,300,117
169,222,296
170,237,309
171,275,334
172,193,271
173,262,123
174,281,160
175,301,337
176,257,334
177,171,210
178,273,260
179,272,262
180,270,267
181,270,273
182,266,285
183,254,253
184,250,251
185,247,249
186,235,242
187,192,214
188,281,145
189,274,119
190,268,120
191,257,251
192,192,243
193,284,119
194,261,297
195,300,166
196,288,154
197,299,151
198,272,179
199,301,323
200,301,307
201,281,306
202,232,271
203,247,209
204,245,285
205,218,206
206,235,220
207,208,225
208,276,322
209,266,186
210,223,281
211,240,297
212,221,254
213,182,226
214,207,257
215,177,236
216,224,234
217,273,167
218,273,208
219,265,209
220,278,201
221,264,108
222,245,100
223,227,99
224,213,101
225,204,107
226,198,126
227,164,155
228,208,144
229,220,148
230,236,148
231,251,145
232,263,142
233,270,138
234,165,154
235,265,211
236,281,173
237,281,211
238,287,216
239,282,212
240,269,214
241,290,218
242,291,220
243,270,128
244,276,131
245,280,135
246,211,120
247,207,117
248,310,167
249,385,124
250,310,216
251,428,76
252,349,137
253,361,138
254,373,136
255,388,129
256,339,134
257,367,106
258,354,108
259,378,108
260,387,111
261,399,137
262,346,312
263,389,120
264,434,129
265,412,129
266,361,193
267,316,249
268,314,260
269,332,249
270,343,250
271,327,258
272,336,256
273,358,265
274,309,213
275,311,200
276,405,96
277,336,161
278,338,204
279,338,197
280,398,188
281,311,183
282,377,84
283,395,88
284,417,55
285,326,96
286,342,111
287,368,251
288,424,245
289,329,212
290,319,216
291,356,252
292,352,253
293,400,79
294,338,209
295,355,86
296,358,76
297,369,29
298,409,67
299,363,53
300,413,91
301,420,84
302,316,256
303,329,255
304,340,254
305,326,214
306,354,253
307,348,257
308,350,253
309,322,210
310,334,255
311,324,257
312,313,260
313,318,292
314,316,278
315,316,272
316,315,266
317,314,261
318,336,258
319,338,260
320,340,262
321,341,266
322,353,238
323,435,181
324,342,256
325,345,256
326,316,223
327,334,215
328,317,219
329,348,167
330,369,174
331,341,202
332,399,39
333,391,56
334,382,73
335,348,276
336,329,80
337,332,54
338,337,25
339,383,133
340,412,146
341,333,131
