,x,y
0,309,213
1,307,167
2,307,186
3,295,134
4,307,154
5,305,141
6,303,112
7,222,124
8,302,86
9,302,71
10,299,25
11,309,220
12,310,227
13,310,232
14,310,243
15,310,249
16,310,257
17,310,266
18,310,282
19,307,175
20,297,178
21,188,92
22,254,129
23,244,131
24,233,132
25,218,128
26,263,125
27,238,98
28,249,100
29,227,101
30,220,106
31,211,136
32,266,301
33,218,121
34,183,141
35,199,130
36,249,174
37,295,212
38,298,227
39,280,219
40,272,230
41,287,231
42,281,236
43,259,257
44,298,167
45,295,156
46,204,94
47,269,143
48,268,172
49,268,168
50,218,178
51,295,143
52,229,77
53,214,83
54,197,67
55,277,84
56,260,103
57,250,245
58,197,256
59,279,180
60,289,183
61,264,246
62,270,245
63,208,77
64,270,180
65,249,76
66,248,67
67,238,33
68,203,71
69,244,49
70,199,92
71,194,92
72,296,220
73,285,226
74,277,232
75,282,182
76,268,245
77,271,248
78,273,245
79,285,171
80,282,236
81,291,234
82,300,232
83,295,279
84,295,264
85,296,255
86,297,248
87,299,243
88,282,244
89,279,246
90,277,250
91,273,254
92,262,216
93,184,199
94,308,180
95,277,245
96,274,245
97,293,189
98,275,190
99,291,186
100,258,153
101,241,161
102,266,175
103,212,47
104,219,57
105,226,69
106,268,265
107,274,69
108,270,48
109,265,27
110,224,131
111,201,146
112,268,122
113,209,112
114,277,135
115,276,165
116,190,157
117,208,152
118,222,154
119,242,150
120,257,143
121,268,137
122,292,116
123,193,181
124,201,111
125,302,176
126,270,153
127,182,148
128,276,129
129,265,178
130,214,122
131,275,160
132,188,227
133,267,119
134,285,150
135,219,278
136,219,296
137,184,190
138,206,263
139,189,116
140,263,318
141,304,180
142,260,164
143,191,134
144,234,125
145,243,125
146,268,250
147,197,204
148,285,342
149,248,322
150,234,311
151,300,48
152,312,345
153,252,123
154,259,121
155,264,119
156,195,113
157,259,113
158,249,111
159,240,111
160,231,114
161,224,116
162,183,117
163,227,124
164,308,194
165,271,206
166,278,176
167,292,198
168,302,101
169,231,292
170,246,305
171,284,327
172,208,280
173,264,116
174,285,134
175,311,331
176,264,333
177,188,216
178,289,243
179,286,246
180,285,252
181,282,260
182,279,274
183,274,241
184,270,240
185,266,238
186,255,230
187,211,207
188,285,125
189,277,108
190,269,111
191,277,240
192,212,240
193,287,104
194,273,287
195,305,132
196,294,125
197,304,123
198,277,152
199,311,315
200,310,296
201,291,294
202,245,264
203,258,189
204,258,277
205,234,190
206,249,202
207,226,213
208,286,310
209,270,161
210,236,275
211,249,289
212,238,247
213,200,227
214,224,251
215,195,240
216,243,221
217,277,143
218,281,169
219,273,176
220,286,159
221,268,97
222,249,90
223,234,90
224,222,92
225,212,100
226,208,125
227,182,165
228,217,140
229,228,141
230,242,140
231,255,136
232,265,131
233,273,126
234,183,174
235,274,181
236,286,141
237,290,166
238,296,175
239,290,170
240,278,185
241,298,175
242,300,180
243,272,118
244,278,120
245,282,119
246,221,119
247,214,113
248,315,134
249,385,121
250,319,178
251,412,89
252,355,128
253,365,129
254,375,130
255,388,126
256,346,125
257,366,97
