,x,y
0,320,221
1,315,187
2,317,204
3,301,157
4,313,175
5,312,164
6,308,137
7,221,147
8,306,107
9,304,89
10,300,25
11,320,226
12,321,232
13,320,235
14,321,248
15,322,252
16,324,258
17,324,265
18,325,283
19,316,195
20,305,198
21,163,99
22,259,149
23,247,151
24,235,152
25,215,149
26,267,145
27,238,122
28,249,122
29,225,124
30,217,128
31,205,153
32,282,307
33,215,145
34,167,153
35,191,146
36,250,189
37,301,220
38,304,232
39,283,226
40,272,232
41,290,234
42,281,238
43,264,259
44,305,188
45,303,177
46,196,113
47,273,162
48,276,190
49,274,185
50,210,191
51,302,166
52,225,96
53,209,102
54,176,73
55,279,105
56,260,125
57,253,247
58,197,273
59,286,197
60,297,201
61,265,245
62,270,245
63,200,94
64,275,196
65,249,96
66,246,84
67,228,37
68,188,82
69,239,59
70,187,108
71,174,104
72,302,226
73,287,230
74,277,235
75,289,200
76,267,245
77,274,249
78,271,246
79,292,192
80,283,238
81,292,236
82,305,236
83,307,282
84,307,265
85,307,257
86,306,251
87,306,248
88,285,248
89,284,249
90,281,252
91,280,257
92,262,224
93,174,214
94,316,200
95,279,248
96,277,247
97,301,205
98,280,202
99,299,203
100,261,168
101,241,175
102,273,191
103,197,52
104,209,67
105,220,85
106,275,268
107,274,87
108,268,56
109,261,28
110,222,152
111,193,160
112,272,143
113,202,132
114,282,154
115,283,186
116,180,170
117,201,166
118,218,167
119,243,165
120,260,161
121,273,156
122,297,140
123,182,195
124,192,129
125,310,196
126,275,171
127,162,157
128,281,149
129,271,193
130,209,144
131,282,178
132,183,244
133,270,140
134,291,171
135,228,289
136,231,310
137,173,206
138,208,276
139,170,127
140,282,324
141,311,200
142,266,179
143,181,150
144,236,146
145,247,145
146,271,251
147,186,219
148,305,343
149,269,330
150,252,322
151,302,57
152,331,344
153,257,143
154,264,141
155,268,140
156,183,127
157,261,142
158,250,144
159,242,145
160,233,145
161,225,146
162,159,124
163,228,146
164,317,209
165,274,217
166,286,195
167,299,211
168,306,122
169,248,303
170,265,314
171,303,330
172,212,295
173,267,140
174,291,155
175,330,333
176,286,337
177,180,233
178,295,248
179,293,250
180,293,255
181,292,261
182,289,275
183,274,242
184,270,241
185,266,238
186,254,234
187,202,219
188,289,147
189,279,128
190,272,132
191,276,241
192,208,252
193,291,125
194,285,292
195,311,156
196,299,150
197,309,147
198,283,171
199,328,318
200,326,299
201,304,298
202,255,269
203,262,202
204,269,283
205,231,203
206,250,214
207,221,224
208,303,315
209,276,178
210,248,284
211,265,298
212,243,254
213,194,241
214,227,260
215,191,257
216,241,229
217,283,164
218,288,190
219,280,193
220,293,180
221,269,117
222,249,111
223,233,110
224,218,113
225,208,121
226,201,144
227,169,178
228,212,158
229,227,158
230,244,157
231,260,155
232,270,150
233,277,146
234,168,186
235,280,197
236,292,163
237,297,189
238,304,196
239,298,192
240,284,201
241,307,196
242,308,200
243,275,139
244,282,139
245,287,141
246,220,145
247,210,135
248,322,157
249,394,144
250,326,198
251,443,93
252,359,148
253,370,148
254,383,148
255,401,147
256,350,145
257,374,120
258,362,121
259,387,122
260,395,126
261,412,151
262,370,305
263,399,144
264,447,148
265,425,143
266,377,186
267,338,219
268,337,232
269,356,225
270,369,231
271,351,234
272,361,237
273,382,256
274,324,188
275,325,176
276,415,111
277,348,160
278,354,188
279,354,182
280,416,186
281,323,166
282,382,96
283,400,101
284,427,68
285,332,105
286,352,124
287,391,244
288,436,266
289,345,196
290,335,200
291,380,242
292,375,242
293,407,91
294,355,193
295,360,95
296,361,83
297,372,33
298,417,79
299,365,57
300,423,106
301,433,99
302,337,226
303,354,229
304,365,233
305,343,197
306,377,242
307,371,246
308,373,243
309,338,191
310,359,237
311,348,235
312,335,235
313,342,281
314,340,263
315,340,256
316,337,251
317,335,248
318,359,247
319,361,247
320,363,250
321,366,254
322,376,222
323,447,208
324,365,246
325,368,246
326,332,205
327,352,200
328,334,202
329,362,166
330,384,172
331,356,188
332,404,47
333,394,64
334,386,85
335,371,266
336,334,86
337,336,55
338,339,27
339,395,148
340,426,156
341,345,142
