,x,y
0,301,256
1,299,219
2,301,229
3,288,175
4,298,207
5,298,188
6,300,144
7,214,136
8,299,113
9,298,95
10,299,25
11,302,262
12,302,265
13,302,267
14,303,271
15,302,276
16,303,283
17,303,290
18,304,300
19,299,225
20,288,222
21,173,81
22,250,146
23,238,146
24,226,146
25,209,139
26,260,142
27,231,119
28,244,120
29,219,120
30,212,124
31,201,147
32,261,316
33,209,132
34,170,136
35,188,138
36,240,199
37,286,253
38,288,265
39,270,256
40,261,258
41,278,264
42,269,264
43,249,275
44,288,218
45,286,206
46,192,109
47,264,169
48,260,210
49,260,203
50,204,196
51,287,189
52,219,99
53,203,103
54,182,60
55,273,110
56,256,123
57,239,263
58,191,249
59,270,218
60,280,222
61,251,263
62,256,263
63,196,92
64,260,214
65,242,101
66,239,90
67,226,32
68,190,76
69,234,60
70,185,102
71,180,93
72,287,260
73,274,261
74,265,261
75,273,219
76,254,263
77,259,267
78,258,262
79,276,216
80,272,263
81,280,264
82,290,265
83,288,299
84,287,288
85,288,281
86,288,274
87,290,269
88,270,266
89,268,267
90,266,271
91,263,275
92,250,244
93,176,187
94,300,226
95,264,265
96,262,265
97,285,228
98,265,222
99,282,225
100,252,175
101,231,183
102,258,208
103,199,44
104,206,64
105,214,87
106,258,284
107,268,93
108,264,59
109,259,27
110,216,144
111,189,155
112,265,140
113,200,124
114,272,161
115,268,208
116,177,162
117,196,164
118,211,170
119,235,169
120,252,163
121,264,158
122,288,146
123,180,189
124,189,122
125,293,224
126,264,182
127,170,132
128,273,152
129,258,207
130,205,132
131,267,199
132,181,218
133,264,136
134,276,193
135,213,283
136,217,294
137,172,189
138,198,265
139,174,112
140,260,326
141,295,226
142,254,190
143,178,139
144,227,138
145,237,139
146,256,269
147,183,213
148,283,342
149,249,324
150,235,311
151,298,59
152,307,345
153,247,138
154,256,137
155,262,136
156,182,118
157,254,130
158,244,128
159,233,128
160,223,129
161,216,130
162,170,104
163,219,137
164,301,238
165,260,239
166,270,216
167,284,237
168,300,126
169,229,300
170,245,313
171,280,336
172,203,275
173,262,133
174,280,167
175,305,339
176,264,334
177,178,216
178,279,268
179,277,271
180,275,276
181,274,283
182,272,293
183,262,263
184,258,262
185,254,260
186,242,252
187,197,222
188,280,153
189,274,128
190,266,130
191,264,261
192,200,250
193,284,128
194,266,303
195,299,173
196,287,161
197,299,159
198,271,186
199,305,328
200,304,313
201,284,312
202,238,279
203,249,216
204,251,293
205,221,213
206,238,228
207,212,232
208,281,326
209,264,193
210,230,288
211,246,302
212,228,264
213,188,234
214,214,264
215,186,242
216,229,243
217,272,174
218,271,213
219,264,214
220,276,207
221,263,119
222,244,114
223,227,112
224,213,113
225,203,117
226,198,135
227,169,163
228,207,152
229,220,156
230,236,157
231,251,154
232,262,150
233,270,146
234,173,160
235,265,217
236,279,180
237,280,216
238,287,221
239,280,217
240,269,220
241,289,223
242,291,225
243,269,136
244,276,140
245,280,143
246,212,132
247,206,126
248,309,175
249,392,135
250,311,222
251,442,80
252,354,146
253,367,146
254,379,146
255,397,139
256,344,143
257,372,118
258,359,119
259,385,119
260,393,123
261,407,146
262,350,316
263,396,132
264,447,136
265,423,138
266,365,199
267,317,253
268,316,265
269,334,256
270,345,259
271,328,264
272,337,263
273,360,275
274,309,218
275,311,207
276,415,108
277,339,169
278,341,210
279,342,203
280,404,197
281,310,189
282,383,97
283,402,101
284,429,59
285,326,110
286,347,122
287,370,263
288,434,250
289,332,218
290,321,222
291,357,263
292,352,262
293,409,91
294,342,215
295,358,100
296,360,89
297,374,31
298,419,74
299,366,58
300,423,101
301,432,91
302,317,260
303,331,261
304,341,261
305,329,220
306,354,263
307,349,266
308,351,262
309,325,216
310,335,262
311,326,263
312,315,265
313,321,299
314,319,288
315,318,281
316,317,274
317,315,269
318,337,266
319,339,267
320,342,271
321,344,275
322,356,245
323,448,189
324,343,265
325,345,265
326,317,228
327,337,221
328,319,225
329,353,175
330,374,183
331,344,208
332,407,42
333,397,62
334,388,86
335,351,284
336,329,93
337,334,58
338,339,26
339,390,144
340,421,155
341,338,140
342,408,124
343,331,161
344,332,208
345,436,163
346,413,165
347,396,169
348,371,169
349,353,164
350,340,158
351,312,146
352,434,189
353,419,121
354,305,224
355,339,182
356,451,132
357,330,152
358,346,207
359,401,133
360,333,198
361,443,219
362,338,136
363,321,193
364,404,285
365,404,296
366,447,190
367,421,267
368,440,111
369,353,328
370,305,226
371,350,190
372,434,139
373,378,138
374,367,140
375,352,269
376,432,214
377,331,343
378,367,326
379,384,314
380,356,139
381,347,137
382,341,136
383,429,117
384,349,130
385,360,128
386,370,127
387,382,128
388,389,130
389,449,103
390,386,137
391,344,239
392,332,216
393,319,237
394,386,302
395,370,314
396,331,337
397,420,276
398,342,133
399,320,167
400,351,336
401,442,217
402,327,268
403,329,271
404,331,277
405,333,283
406,337,293
407,346,263
408,350,262
409,353,260
410,365,253
411,415,222
412,321,153
413,328,128
414,337,130
415,343,261
416,415,252
417,316,128
418,344,305
419,311,161
420,330,187
421,325,312
422,372,280
423,356,216
424,359,294
425,386,214
426,368,228
427,398,234
428,329,326
429,338,192
430,383,289
431,366,304
432,383,265
433,428,236
434,399,265
435,435,243
436,379,243
437,329,174
438,329,214
439,337,215
440,322,207
441,337,118
442,358,112
443,376,110
444,391,112
445,402,116
446,410,135
447,449,163
448,400,152
449,386,156
450,369,157
451,354,154
452,341,150
453,333,146
454,450,160
455,337,217
456,320,179
457,319,216
458,312,222
459,319,217
460,333,221
461,309,223
462,309,224
463,334,136
464,327,140
465,323,143
466,393,132
467,400,126
