,x,y
0,309,254
1,307,218
2,307,226
3,295,172
4,306,205
5,305,186
6,303,139
7,218,127
8,303,113
9,303,97
10,300,25
11,309,260
12,309,263
13,309,263
14,310,263
15,310,268
16,310,274
17,311,280
18,311,292
19,307,224
20,295,221
21,169,76
22,254,138
23,243,139
24,231,139
25,214,132
26,264,136
27,235,115
28,248,115
29,224,116
30,216,119
31,205,141
32,265,313
33,213,124
34,166,131
35,189,132
36,247,196
37,293,252
38,296,262
39,279,254
40,269,257
41,285,262
42,277,262
43,256,273
44,296,218
45,295,205
46,196,109
47,269,163
48,267,208
49,267,200
50,211,193
51,295,187
52,226,100
53,208,103
54,181,57
55,279,111
56,259,117
57,246,261
58,182,245
59,276,215
60,286,219
61,259,262
62,264,261
63,200,93
64,267,212
65,249,103
66,246,92
67,230,32
68,191,74
69,239,60
70,188,102
71,179,89
72,295,259
73,283,260
74,274,260
75,279,217
76,262,261
77,268,264
78,265,260
79,283,214
80,279,261
81,288,261
82,298,263
83,296,292
84,297,280
85,297,273
86,297,267
87,298,263
88,278,262
89,276,263
90,275,266
91,273,270
92,258,243
93,167,182
94,307,225
95,272,261
96,270,263
97,291,226
98,271,219
99,289,223
100,258,170
101,239,179
102,265,205
103,200,41
104,211,64
105,220,90
106,266,280
107,274,95
108,268,59
109,262,27
110,220,137
111,191,150
112,269,133
113,202,120
114,277,156
115,275,206
116,179,157
117,201,159
118,218,165
119,240,163
120,257,158
121,268,153
122,292,141
123,183,184
124,191,119
125,300,223
126,271,177
127,162,126
128,277,146
129,264,204
130,210,126
131,274,196
132,172,213
133,268,128
134,284,191
135,211,281
136,211,293
137,170,184
138,195,263
139,172,107
140,262,326
141,302,224
142,260,186
143,178,134
144,231,131
145,242,132
146,265,266
147,185,210
148,286,343
149,247,324
150,230,312
151,302,60
152,311,345
153,251,131
154,260,129
155,266,129
156,183,115
157,257,119
158,247,115
159,236,114
160,226,117
161,219,120
162,164,97
163,224,129
164,307,235
165,268,237
