,col_a,col_b,pvalue
350,01-01_3,06-01_1,9.368385378052326e-17
351,01-01_3,06-01_3,1.0010987388115598e-20
352,01-01_3,06-01_4,5.948292620687894e-19
353,01-01_3,06-01_5,3.3475884745628227e-16
354,01-01_4,01-01_4,0.0
355,01-01_4,01-01_5,5.432122640685391e-64
356,01-01_4,02-01_1,1.0068774033641102e-16
357,01-01_4,02-01_3,8.059511574327201e-12
358,01-01_4,02-01_4,2.1593749503845083e-16
359,01-01_4,02-01_5,1.6241908666027504e-13
360,01-01_4,03-00_4,3.4741788634842613e-07
361,01-01_4,03-01_1,1.6678800330394694e-10
362,01-01_4,03-01_3,2.5063902794794858e-08
363,01-01_4,03-01_4,1.4951131984154978e-14
364,01-01_4,03-01_5,1.676952473855374e-06
365,01-01_4,04-01_5,1.4837766020278624e-07
366,01-01_4,06-00_4,4.162160053962833e-06
367,01-01_4,06-01_1,1.167385260388245e-13
368,01-01_4,06-01_2,3.217408847187036e-06
369,01-01_4,06-01_3,1.830405257812982e-15
370,01-01_4,06-01_4,1.306237229751384e-20
371,01-01_4,06-01_5,1.9340082025999983e-11
372,01-01_5,01-01_5,0.0
373,01-01_5,02-01_1,6.678622304257681e-20
374,01-01_5,02-01_2,1.37073864775126e-06
375,01-01_5,02-01_3,7.391785944940296e-18
376,01-01_5,02-01_4,1.8080561858890157e-17
377,01-01_5,02-01_5,9.807522807624524e-20
378,01-01_5,03-01_1,6.621084210641367e-09
379,01-01_5,03-01_3,1.612981789155581e-09
380,01-01_5,03-01_4,5.537220469517598e-09
381,01-01_5,03-01_5,7.174545366371012e-09
382,01-01_5,04-01_1,4.085805780201797e-07
383,01-01_5,04-01_2,3.467283421534519e-06
384,01-01_5,04-01_4,4.610266821709258e-06
385,01-01_5,04-01_5,1.1059626308097264e-08
386,01-01_5,06-00_1,1.2981744986185388e-06
387,01-01_5,06-00_3,9.355409849985785e-08
388,01-01_5,06-00_4,1.846993547534131e-06
389,01-01_5,06-00_5,7.532318525269023e-08
390,01-01_5,06-01_1,3.9477957330429295e-18
391,01-01_5,06-01_3,3.0479869942551147e-18
392,01-01_5,06-01_4,2.1912382337071786e-18
393,01-01_5,06-01_5,1.2551602239556773e-19
394,02-00_0,02-00_0,0.0
395,02-00_0,02-00_1,3.898871822929813e-09
396,02-00_0,02-00_2,5.898711124250169e-28
397,02-00_0,02-00_3,1.839827326164378e-13
398,02-00_0,02-00_4,3.272168718975902e-08
399,02-00_0,02-00_5,8.741891542597711e-17
400,02-00_0,02-01_0,9.721618135435736e-13
401,02-00_0,02-01_2,5.446688802632134e-08
402,02-00_0,03-00_0,1.2135487517356857e-23
403,02-00_0,03-00_2,2.4251605703236565e-08
404,02-00_0,03-00_4,1.957536733223266e-06
405,02-00_0,03-01_0,2.0978219959009728e-08
406,02-00_0,04-00_0,6.113625944062542e-07
407,02-00_0,04-00_2,3.1242876720611728e-06
408,02-00_0,04-01_2,4.958004687770318e-06
409,02-00_0,05-00_0,1.3880499513308304e-06
410,02-00_0,06-00_0,1.9518838875911613e-12
411,02-00_0,06-00_2,1.4841092932677673e-07
412,02-00_0,07-00_2,7.941976786537751e-09
413,02-00_1,02-00_1,0.0
414,02-00_1,02-00_2,5.274728314877504e-17
415,02-00_1,02-00_3,9.180995361889609e-57
416,02-00_1,02-00_4,1.1550840407753516e-114
417,02-00_1,02-00_5,3.2621616861717006e-69
418,02-00_1,02-01_1,2.904104010443312e-07
419,02-00_1,02-01_3,6.57341200344464e-08
420,02-00_1,02-01_4,1.1537858646997967e-07
421,02-00_1,02-01_5,1.565619521604108e-06
422,02-00_1,03-00_1,4.727393814987298e-17
423,02-00_1,03-00_3,8.10963257666208e-20
424,02-00_1,03-00_4,8.0210770172464e-17
425,02-00_1,03-00_5,1.454666160656893e-14
426,02-00_1,03-01_1,3.1612263433975937e-10
427,02-00_1,03-01_3,3.7078203039958865e-10
428,02-00_1,03-01_4,6.902141817586215e-10
429,02-00_1,03-01_5,7.002074698276032e-09
430,02-00_1,04-00_1,2.988616633492111e-06
431,02-00_1,04-00_2,4.745664737921547e-07
432,02-00_1,04-00_5,4.061784869156398e-06
433,02-00_1,06-00_1,2.006350920928469e-07
434,02-00_1,06-00_3,7.314851848658086e-09
435,02-00_1,06-00_4,2.032781080343681e-08
436,02-00_1,06-00_5,1.0130339280106094e-06
437,02-00_1,06-01_3,1.1917408670846278e-06
438,02-00_2,02-00_2,0.0
439,02-00_2,02-00_3,2.3479304331133472e-12
440,02-00_2,02-00_4,4.7156365445372536e-14
441,02-00_2,02-00_5,9.556797998644216e-16
442,02-00_2,02-01_0,1.7198787408092557e-06
443,02-00_2,02-01_1,1.5550082903413932e-06
444,02-00_2,02-01_2,1.311213156003539e-09
445,02-00_2,02-01_4,1.0663618695994962e-06
446,02-00_2,03-00_0,3.4332395641014607e-10
447,02-00_2,03-00_2,6.1464655715484595e-18
448,02-00_2,03-00_4,4.857523910284336e-06
449,02-00_2,03-01_2,7.742694127715605e-09
450,02-00_2,04-00_2,2.3090660869545074e-10
451,02-00_2,04-01_2,4.0316664986351655e-06
452,02-00_2,06-00_2,6.34336416600639e-08
453,02-00_2,07-00_2,3.180253300706472e-09
454,02-00_3,02-00_3,0.0
455,02-00_3,02-00_4,8.477939501187814e-76
456,02-00_3,02-00_5,2.785361619605215e-100
457,02-00_3,02-01_3,2.4422856289133072e-08
458,02-00_3,02-01_4,2.688076848999016e-07
459,02-00_3,03-00_1,1.365447344988385e-12
460,02-00_3,03-00_3,9.287362355394146e-23
461,02-00_3,03-00_4,9.153101617743862e-18
462,02-00_3,03-00_5,2.4194837871388083e-14
463,02-00_3,03-01_3,3.2948685303732407e-10
464,02-00_3,03-01_5,1.2868906498855714e-06
465,02-00_3,04-00_1,1.0598529387476117e-08
466,02-00_3,04-00_2,2.2892451071187225e-08
467,02-00_3,04-00_3,5.6632803644174434e-08
468,02-00_3,04-00_4,7.873629658845681e-09
469,02-00_3,04-00_5,1.3566002643441864e-08
470,02-00_3,06-00_3,1.8608338087381445e-09
471,02-00_3,06-00_4,2.542409072335845e-07
472,02-00_3,06-00_5,2.6410892418226416e-06
473,02-00_3,06-01_1,3.612726158433448e-06
474,02-00_3,06-01_3,3.834706251396365e-08
475,02-00_3,06-01_4,3.804413935547336e-06
476,02-00_3,06-01_5,2.9614033549761803e-06
477,02-00_4,02-00_4,0.0
478,02-00_4,02-00_5,6.376205194942205e-52
479,02-00_4,02-01_1,4.857566161509694e-06
480,02-00_4,02-01_3,4.833448152395517e-08
481,02-00_4,02-01_4,6.486596831264615e-09
482,02-00_4,03-00_1,6.9312283549659375e-16
483,02-00_4,03-00_3,3.568201023064722e-22
484,02-00_4,03-00_4,3.400272487209488e-19
485,02-00_4,03-00_5,1.283079364549241e-13
486,02-00_4,03-01_1,1.6962234022157606e-07
487,02-00_4,03-01_3,6.793158669803981e-10
