,col_a,col_b,pvalue
397,01-00_3,dbi_score,0.0009955263523153
2017,05-00_2,asrsb_score,0.0001702527593707
2127,05-01_2,asrsb_score,0.0003732745538004
2405,asrsa_score,srq_score,3.9456547330993565e-24
2404,asrsa_score,oci_score,1.5627409087144565e-07
2403,asrsa_score,asrsb_score,7.478197130684415e-18
2402,asrsa_score,asrsa_score,0.0
2408,asrsb_score,srq_score,5.449268362085058e-16
2407,asrsb_score,oci_score,1.1508116867032885e-13
2406,asrsb_score,asrsb_score,0.0
2401,bai_score,srq_score,1.985275055175606e-52
2400,bai_score,oci_score,1.3973350415173979e-27
2397,bai_score,bai_score,0.0
2399,bai_score,asrsb_score,3.848787771312565e-16
2398,bai_score,asrsa_score,4.219476598454175e-11
2396,dbi_score,srq_score,3.500282159652677e-54
2395,dbi_score,oci_score,2.672485082822018e-26
2391,dbi_score,dbi_score,0.0
2392,dbi_score,bai_score,1.2477272554802066e-37
2394,dbi_score,asrsb_score,5.051226686381442e-11
2393,dbi_score,asrsa_score,5.016370828546272e-18
2410,oci_score,srq_score,8.579888959306971e-26
2409,oci_score,oci_score,0.0
2411,srq_score,srq_score,0.0
