,col_a,col_b,pvalue
177,00-01_2,07-00_4,0.044899076263597
178,00-01_2,07-00_5,0.0214852207997541
179,00-01_2,07-01_0,0.0060891889201012
180,00-01_2,07-01_1,0.0247271389139751
181,00-01_2,07-01_2,0.0048200077281332
182,00-01_2,07-01_3,0.0214631803128535
183,00-01_2,07-01_4,0.0125072287142268
184,00-01_2,07-01_5,0.0210234523560241
185,00-01_3,00-01_3,0.0
186,00-01_3,00-01_4,4.952172150714775e-87
187,00-01_3,00-01_5,4.8848179000117894e-104
188,00-01_3,01-00_1,0.0005650106789365
189,00-01_3,01-00_3,0.0002113841365978
190,00-01_3,01-00_4,0.0032481855826255
191,00-01_3,01-00_5,0.0006395009518926
192,00-01_3,01-01_1,9.776657839084524e-08
193,00-01_3,01-01_2,0.0069858385801433
194,00-01_3,01-01_3,4.799647639760487e-10
195,00-01_3,01-01_4,1.4550869630279865e-07
196,00-01_3,01-01_5,1.1344553173136705e-07
197,00-01_3,02-00_0,0.0036899448132996
198,00-01_3,02-00_1,2.418997825298653e-05
199,00-01_3,02-00_2,0.0069176096831898
200,00-01_3,02-00_3,7.18038280682896e-05
201,00-01_3,02-00_4,4.394631297371223e-05
202,00-01_3,02-00_5,0.0002003059550381
203,00-01_3,02-01_0,0.008007796509717
204,00-01_3,02-01_1,1.3876502543935226e-12
205,00-01_3,02-01_2,0.0001677473055954
206,00-01_3,02-01_3,3.1557544934559058e-15
207,00-01_3,02-01_4,2.702661203710814e-12
208,00-01_3,02-01_5,6.300784158881433e-12
209,00-01_3,03-00_0,0.0022980774725399
210,00-01_3,03-00_1,2.8971092166044884e-05
211,00-01_3,03-00_2,0.0081582226893811
212,00-01_3,03-00_3,0.000105185154842
213,00-01_3,03-00_4,9.22948178157358e-07
214,00-01_3,03-00_5,0.0009924116707983
215,00-01_3,03-01_1,2.946880806708598e-05
216,00-01_3,03-01_2,0.0225205523502259
217,00-01_3,03-01_3,3.580096676802046e-07
218,00-01_3,03-01_4,5.336580369025882e-06
219,00-01_3,03-01_5,0.0001064306279609
220,00-01_3,04-00_1,2.810468227873808e-05
221,00-01_3,04-00_2,4.382793358595402e-05
222,00-01_3,04-00_3,3.825778125597669e-06
223,00-01_3,04-00_4,2.8054472327278407e-05
224,00-01_3,04-00_5,3.580034220226144e-07
225,00-01_3,04-01_1,6.892521240454731e-10
226,00-01_3,04-01_2,0.0062688694185638
227,00-01_3,04-01_3,2.7498559276062664e-11
228,00-01_3,04-01_4,1.0429494176956114e-10
229,00-01_3,04-01_5,1.8968027110882879e-10
230,00-01_3,05-00_3,0.0073347940523728
231,00-01_3,05-00_4,0.0078680339881682
232,00-01_3,05-00_5,0.0485272316542926
233,00-01_3,05-01_0,0.0303149305157321
234,00-01_3,05-01_3,0.0001155207826197
235,00-01_3,05-01_4,0.001869443419307
236,00-01_3,06-00_0,0.0047833091396271
237,00-01_3,06-00_1,0.0144066011029359
238,00-01_3,06-00_2,0.0124007370201811
239,00-01_3,06-00_3,0.0003526642715162
240,00-01_3,06-00_4,0.0005622278465406
241,00-01_3,06-00_5,0.0136377511502465
242,00-01_3,06-01_0,0.000934418094233
243,00-01_3,06-01_1,3.645171180703343e-09
244,00-01_3,06-01_2,7.005347542081857e-06
245,00-01_3,06-01_3,2.284231271399764e-15
246,00-01_3,06-01_4,1.0248357236480804e-10
247,00-01_3,06-01_5,1.3443077729411516e-12
248,00-01_3,07-00_1,6.932788367657844e-05
249,00-01_3,07-00_2,0.0029910260333381
250,00-01_3,07-00_3,2.923433219239111e-06
251,00-01_3,07-00_4,3.684204821791777e-06
252,00-01_3,07-00_5,0.0002106470791472
253,00-01_3,07-01_1,2.8347296247546976e-05
254,00-01_3,07-01_3,4.224538075189713e-05
255,00-01_3,07-01_4,1.2191271534884944e-05
256,00-01_3,07-01_5,8.826830209824712e-05
257,00-01_4,00-01_4,0.0
258,00-01_4,00-01_5,9.298759480406794e-59
259,00-01_4,01-00_1,0.0008725181421292
260,00-01_4,01-00_3,0.0002456230709824
261,00-01_4,01-00_4,0.0007867584538249
262,00-01_4,01-00_5,0.0008568456319896
263,00-01_4,01-01_1,4.689901351103701e-10
264,00-01_4,01-01_2,0.0037922483680586
265,00-01_4,01-01_3,1.940560468902943e-09
266,00-01_4,01-01_4,3.6166399878828347e-11
267,00-01_4,01-01_5,7.195506984331496e-08
268,00-01_4,02-00_0,0.0189374339700872
269,00-01_4,02-00_1,0.005815703073815
270,00-01_4,02-00_2,0.0059635839159129
271,00-01_4,02-00_3,0.0049016443392833
272,00-01_4,02-00_4,0.0078721103146419
273,00-01_4,02-00_5,0.0019031880150567
274,00-01_4,02-01_0,0.0291094759856309
275,00-01_4,02-01_1,2.863412434605184e-12
276,00-01_4,02-01_2,6.502972299167069e-05
277,00-01_4,02-01_3,1.1795941716435576e-12
278,00-01_4,02-01_4,1.0504112697233244e-13
279,00-01_4,02-01_5,3.9447425992757585e-11
280,00-01_4,03-00_0,0.0056924096814523
281,00-01_4,03-00_1,0.0009328696543302
282,00-01_4,03-00_2,0.0118459992540021
283,00-01_4,03-00_3,0.0062770217425542
284,00-01_4,03-00_4,1.0594629812867278e-05
285,00-01_4,03-00_5,0.0122993446113895
286,00-01_4,03-01_1,8.321308153299585e-07
287,00-01_4,03-01_2,0.0011091078536641
288,00-01_4,03-01_3,6.621427267299869e-07
289,00-01_4,03-01_4,3.914865218386075e-09
290,00-01_4,03-01_5,0.0002071694270211
291,00-01_4,04-00_1,2.0408810762306316e-05
292,00-01_4,04-00_2,0.0007382601667507
293,00-01_4,04-00_3,5.191966715318826e-06
294,00-01_4,04-00_4,5.325730967874846e-06
295,00-01_4,04-00_5,5.269967113554595e-07
296,00-01_4,04-01_1,1.764244355322486e-13
297,00-01_4,04-01_2,0.0044302530272168
298,00-01_4,04-01_3,4.6538748018102e-13
299,00-01_4,04-01_4,9.686944085894391e-15
300,00-01_4,04-01_5,1.619982263869784e-12
301,00-01_4,05-00_3,0.0462443963034826
302,00-01_4,05-00_4,0.0173813757164964
303,00-01_4,05-01_0,0.039296964021881
304,00-01_4,05-01_1,0.0422894904661041
305,00-01_4,05-01_2,0.0361130776896501
306,00-01_4,05-01_3,0.0005538302761729
307,00-01_4,05-01_4,0.0002165518926083
308,00-01_4,06-00_1,0.0192937228742805
309,00-01_4,06-00_2,0.006005908724844
310,00-01_4,06-00_3,0.0028934200818878
311,00-01_4,06-00_4,0.0004007300185813
312,00-01_4,06-00_5,0.0238781390538929
313,00-01_4,06-01_0,0.0029284118109105
314,00-01_4,06-01_1,2.659581908852877e-09
315,00-01_4,06-01_2,1.3209133444769762e-06
316,00-01_4,06-01_3,3.5633785916937574e-14
317,00-01_4,06-01_4,3.4582067034303663e-14
318,00-01_4,06-01_5,9.278774289652582e-12
319,00-01_4,07-00_1,1.0198341198844072e-05
320,00-01_4,07-00_2,0.0022731028812802
321,00-01_4,07-00_3,1.0376293717139028e-06
