,x,y
0,299,234
1,298,187
2,298,205
3,289,150
4,298,174
5,298,158
6,298,124
7,214,132
8,298,98
9,299,81
10,299,25
11,299,241
12,299,246
13,299,248
14,300,251
15,300,256
16,300,261
17,300,268
18,301,284
19,298,195
20,289,198
21,172,96
22,248,142
23,236,143
24,225,143
25,211,137
26,258,138
27,234,110
28,246,111
29,222,113
30,214,118
31,201,147
32,255,310
33,211,129
34,168,149
35,188,140
36,242,189
37,286,234
38,288,247
39,272,239
40,263,246
41,278,248
42,269,252
43,248,269
44,288,188
45,287,176
46,195,104
47,265,158
48,264,190
49,263,184
50,206,192
51,288,161
52,222,87
53,206,93
54,183,69
55,275,96
56,257,114
57,240,258
58,179,272
59,272,198
60,282,201
61,253,256
62,258,256
63,199,85
64,264,197
65,245,87
66,243,76
67,231,33
68,192,76
69,237,53
70,188,100
71,180,98
72,287,241
73,276,245
74,266,249
75,276,200
76,255,256
77,261,256
78,258,255
79,277,190
80,272,251
81,280,249
82,290,248
83,286,285
84,286,269
85,287,261
86,287,256
87,289,252
88,270,253
89,269,255
90,266,257
91,264,262
92,253,233
93,168,212
94,298,200
95,265,255
96,262,255
97,285,207
98,268,205
99,283,204
100,252,166
101,233,175
102,262,191
103,202,48
104,209,61
105,218,77
106,258,275
107,271,78
108,266,52
109,263,27
110,216,142
111,189,157
112,265,134
113,200,122
114,272,148
115,270,183
116,177,168
117,197,164
118,212,166
119,235,163
120,251,157
121,264,150
122,287,129
123,178,194
124,191,122
125,293,196
126,266,168
127,165,154
128,273,142
129,261,194
130,207,131
131,270,176
132,171,242
133,265,129
134,279,167
135,204,292
136,205,310
137,167,203
138,189,277
139,174,122
140,252,325
141,294,200
142,256,179
143,179,144
144,225,136
145,235,136
146,258,259
147,182,219
148,274,343
149,238,331
150,222,323
151,299,52
152,300,345
153,245,136
154,254,133
155,262,131
156,182,121
157,254,121
158,245,118
159,235,117
160,225,120
161,218,123
162,167,122
163,218,134
164,299,215
165,264,224
166,272,194
167,284,217
168,298,111
169,220,306
170,236,315
171,273,332
172,192,295
173,262,125
174,280,147
175,300,332
176,254,338
177,172,231
178,279,252
179,277,255
180,276,259
181,274,266
182,270,281
183,262,254
184,259,253
185,256,252
186,243,245
187,197,222
188,280,137
189,274,118
190,267,122
191,265,252
192,196,255
193,284,115
194,262,296
195,298,147
196,287,140
197,298,135
198,273,168
199,300,317
200,300,299
201,280,300
202,235,276
203,251,205
204,248,288
205,223,206
206,240,219
207,213,229
208,276,317
209,267,176
210,225,288
211,240,300
212,225,262
213,185,241
214,211,267
215,178,256
216,230,237
217,273,158
218,274,188
219,267,194
220,278,179
221,265,109
222,246,103
223,230,101
224,216,104
225,206,111
226,199,135
227,166,176
228,207,151
229,219,154
230,235,152
231,250,149
232,262,144
233,269,139
234,166,183
235,268,198
236,280,157
237,281,187
238,288,194
239,282,190
240,272,202
241,290,195
242,291,199
243,269,129
244,276,131
245,280,131
246,214,126
247,208,123
248,309,149
249,384,132
250,308,197
251,429,96
252,351,143
253,363,144
254,374,143
255,388,138
256,340,138
257,365,111
258,352,112
259,376,113
260,384,118
261,398,147
262,345,311
263,387,129
264,434,149
265,412,140
266,356,190
267,313,233
268,311,246
269,327,239
270,337,246
271,321,248
272,330,251
273,352,269
274,308,187
275,309,175
276,405,105
277,334,158
278,334,190
279,334,184
280,393,192
281,309,161
282,376,88
283,393,94
284,417,70
285,323,96
286,341,115
287,361,258
288,421,273
289,325,197
290,315,201
291,348,256
292,342,255
293,400,86
294,334,198
295,353,89
296,356,78
297,368,33
298,409,77
299,360,54
300,412,101
301,421,99
302,312,241
303,324,245
304,334,248
305,322,200
306,345,256
307,340,256
308,341,255
309,319,190
310,328,251
311,320,249
312,310,248
313,316,285
314,313,268
315,312,260
316,312,255
317,311,251
318,330,252
319,331,254
320,334,257
321,336,261
322,347,233
323,435,212
324,336,254
325,338,255
326,312,206
327,329,205
328,313,204
329,346,166
330,366,175
331,336,191
332,398,48
333,389,61
334,381,78
335,342,275
336,328,79
337,331,52
338,336,27
339,384,141
340,411,157
341,333,134
342,398,122
343,326,148
344,327,183
345,423,168
346,403,163
347,387,165
348,365,162
349,348,158
350,334,150
351,309,128
352,421,194
353,408,122
354,304,195
355,332,169
356,437,154
357,325,142
358,337,194
359,391,131
360,327,176
361,431,242
362,333,129
363,318,167
364,397,292
365,396,310
366,432,203
367,411,277
368,427,122
369,348,326
370,302,199
371,342,179
372,422,144
373,373,136
374,363,137
375,342,259
376,419,219
377,325,343
378,363,332
379,378,323
380,352,136
381,343,133
382,336,132
383,417,122
384,343,122
385,353,118
386,363,118
387,374,120
388,380,124
389,435,122
390,380,134
391,335,224
392,325,194
393,314,217
394,381,306
395,365,317
396,326,332
397,410,295
398,336,125
399,317,147
400,345,339
401,429,231
402,321,252
403,323,254
404,324,259
405,326,265
406,330,281
407,338,253
408,341,252
409,344,252
410,356,245
411,403,222
412,317,137
413,323,118
414,330,122
415,335,252
416,405,255
417,313,115
418,338,296
419,309,139
420,324,168
421,320,300
422,366,277
423,347,205
424,353,288
425,376,205
426,359,219
427,387,228
428,324,317
429,330,176
430,377,288
431,361,301
432,374,261
433,416,242
434,390,266
435,423,256
436,370,237
437,324,158
438,323,188
439,330,194
440,318,178
441,333,109
442,352,103
443,369,102
444,383,105
445,392,111
446,400,136
447,435,176
448,392,151
449,380,153
450,364,153
451,349,150
452,337,144
453,328,139
454,436,183
455,329,198
456,317,157
457,315,187
458,309,194
459,315,190
460,326,202
461,307,194
462,305,199
463,328,129
464,322,131
465,318,131
466,384,126
467,390,123
