,x,y
0,310,232
1,309,192
2,309,206
3,296,155
4,308,180
5,307,165
6,304,130
7,225,130
8,301,106
9,301,91
10,300,25
11,310,237
12,311,242
13,310,244
14,310,244
15,311,248
16,311,254
17,311,261
18,310,279
19,309,199
20,297,199
21,184,83
22,258,137
23,247,139
24,237,139
25,220,133
26,267,135
27,240,114
28,251,113
29,230,115
30,222,118
31,212,140
32,266,305
33,220,127
34,180,136
35,198,133
36,248,183
37,294,229
38,297,242
39,278,233
40,267,237
41,284,241
42,274,243
43,254,256
44,299,193
45,297,180
46,204,105
47,271,155
48,269,189
49,268,183
50,215,182
51,297,166
52,231,94
53,215,98
54,194,60
55,280,104
56,262,116
57,244,245
58,191,254
59,278,196
60,289,200
61,256,244
62,261,244
63,208,89
64,269,194
65,253,95
66,250,84
67,237,31
68,202,73
69,245,55
70,198,99
71,191,91
72,295,237
73,282,238
74,271,240
75,281,198
76,258,244
77,265,245
78,262,244
79,285,192
80,276,241
81,286,241
82,297,243
83,294,278
84,297,261
85,297,253
86,297,247
87,297,244
88,276,243
89,275,244
90,272,247
91,271,252
92,257,224
93,180,193
94,309,202
95,269,244
96,268,244
97,293,206
98,273,201
99,291,202
100,259,161
101,242,169
102,265,188
103,212,43
104,219,61
105,226,83
106,265,265
107,276,87
108,271,55
109,266,26
110,226,137
111,200,148
112,272,132
113,209,119
114,279,148
115,277,185
116,188,156
117,208,155
118,222,158
119,244,157
120,259,152
121,270,148
122,294,133
123,188,180
124,200,118
125,304,199
126,272,165
127,178,137
128,279,141
129,265,189
130,216,128
131,276,177
132,183,222
133,272,129
134,286,170
135,214,279
136,216,296
137,180,187
138,200,263
139,185,112
140,264,322
141,304,202
142,262,174
143,190,135
144,237,132
145,247,133
146,262,248
147,190,205
148,285,342
149,249,325
150,233,313
151,301,55
152,309,345
153,257,131
154,265,130
155,269,130
156,193,115
157,262,123
158,252,121
159,244,122
160,233,123
161,227,125
162,180,107
163,230,131
164,308,214
165,268,218
166,278,194
167,291,214
168,302,117
169,230,295
170,246,308
171,285,329
172,202,279
173,269,126
174,286,150
175,310,333
176,266,336
177,183,215
178,286,243
179,285,245
180,283,250
181,283,257
182,279,272
183,265,244
184,263,242
185,259,240
186,248,233
187,204,210
188,286,139
189,279,120
190,273,123
191,269,242
192,203,242
193,289,119
194,272,289
195,306,153
196,294,144
197,305,141
198,279,168
199,309,317
200,309,297
201,290,295
202,244,265
203,256,197
204,256,278
205,230,197
206,246,210
207,219,217
208,286,314
209,272,174
210,233,278
211,250,292
212,233,249
213,193,227
214,218,253
215,189,240
216,237,226
217,279,158
218,281,190
219,272,193
220,286,182
221,270,112
222,253,107
223,237,106
224,223,107
225,214,112
226,208,130
227,178,162
228,218,144
229,230,148
230,245,148
231,259,144
232,270,141
233,276,137
234,179,165
235,272,196
236,287,160
237,290,190
238,297,197
239,290,192
240,276,199
241,300,198
242,301,201
243,276,129
244,282,131
245,285,132
246,223,126
247,216,122
248,315,155
249,382,130
250,322,199
251,421,84
252,351,138
253,361,140
254,372,140
255,386,135
256,343,135
257,363,116
258,352,115
259,374,116
260,381,119
261,396,142
262,352,307
263,386,129
264,431,138
265,408,135
266,365,184
267,326,230
268,324,241
269,343,233
270,353,238
271,336,243
272,346,244
273,365,258
274,319,192
275,319,180
276,397,109
277,340,155
278,350,189
279,349,183
280,397,184
281,318,166
282,368,97
283,384,101
284,408,62
285,323,104
286,343,117
287,375,247
288,429,258
289,342,196
290,331,201
291,363,246
292,359,245
293,390,92
294,351,194
295,348,97
296,350,86
