,col_a,col_b,pvalue
60,00-01_2,02-01_2,1.6753967039597426e-09
61,00-01_2,04-01_2,1.1741749511855965e-08
62,00-01_2,05-01_2,4.782575115372473e-08
63,00-01_2,06-01_0,2.742283688936523e-07
64,00-01_2,06-01_1,3.2573212145215334e-07
65,00-01_2,06-01_2,3.212778722415688e-19
66,00-01_2,06-01_3,4.168836818128146e-07
67,00-01_2,06-01_4,1.3396505912424396e-06
68,00-01_2,06-01_5,4.438425773645671e-09
69,00-01_3,00-01_3,0.0
70,00-01_3,00-01_4,3.5909227860835564e-108
71,00-01_3,00-01_5,1.6911554869413043e-105
72,00-01_3,01-01_1,9.855696528487628e-11
73,00-01_3,01-01_3,5.898805924281117e-12
74,00-01_3,01-01_4,1.4733248250488931e-09
75,00-01_3,01-01_5,1.4999392408619618e-10
76,00-01_3,02-01_1,1.7606842738643006e-10
77,00-01_3,02-01_3,8.150647987088951e-12
78,00-01_3,02-01_4,1.633650744665793e-10
79,00-01_3,02-01_5,4.44226030399392e-11
80,00-01_3,03-01_1,3.813610116853693e-06
81,00-01_3,03-01_3,4.1898687030159164e-10
82,00-01_3,03-01_4,1.9751616746879124e-08
83,00-01_3,04-01_1,1.076686866900955e-08
84,00-01_3,04-01_2,5.09892860213277e-07
85,00-01_3,04-01_3,2.83737869316093e-10
86,00-01_3,04-01_4,1.481583047289276e-10
87,00-01_3,04-01_5,1.6376346217847724e-09
88,00-01_3,05-01_3,9.002773926658281e-08
89,00-01_3,06-01_0,1.0703543931146133e-06
90,00-01_3,06-01_1,6.1096311995718016e-18
91,00-01_3,06-01_2,3.678449700515799e-11
92,00-01_3,06-01_3,7.15722747194334e-21
93,00-01_3,06-01_4,1.6114196373339471e-18
94,00-01_3,06-01_5,1.6038854954447275e-20
95,00-01_3,07-01_3,1.6371581651243476e-06
96,00-01_3,07-01_4,1.0543797247271625e-06
97,00-01_3,07-01_5,3.4338355053626893e-06
98,00-01_4,00-01_4,0.0
99,00-01_4,00-01_5,9.467494596900307e-66
100,00-01_4,01-01_1,8.359505467633629e-12
101,00-01_4,01-01_3,1.8060040786845738e-10
102,00-01_4,01-01_4,7.287348997732229e-12
103,00-01_4,01-01_5,2.149564280878682e-09
104,00-01_4,02-01_1,5.96091327927952e-10
105,00-01_4,02-01_3,2.2977212952601635e-09
106,00-01_4,02-01_4,1.1791055228589742e-10
107,00-01_4,02-01_5,2.178566481932023e-09
108,00-01_4,03-01_1,2.8983488832216123e-08
109,00-01_4,03-01_3,7.765810534598173e-10
110,00-01_4,03-01_4,5.361895768733402e-12
111,00-01_4,04-01_1,1.785695989516806e-12
112,00-01_4,04-01_2,1.555695717298261e-07
113,00-01_4,04-01_3,2.808156342543044e-12
114,00-01_4,04-01_4,9.360279709164944e-15
115,00-01_4,04-01_5,7.312292001033183e-12
116,00-01_4,05-01_3,2.970003621004995e-07
117,00-01_4,05-01_4,4.812765015922693e-08
118,00-01_4,06-01_1,1.7226228295539609e-18
119,00-01_4,06-01_2,3.078682147717345e-11
120,00-01_4,06-01_3,1.1543671151758522e-18
121,00-01_4,06-01_4,6.238261663671067e-22
122,00-01_4,06-01_5,4.4342297585068545e-18
123,00-01_4,07-01_1,8.638544341325243e-07
124,00-01_4,07-01_3,3.731347960377215e-07
125,00-01_4,07-01_4,1.1238038549922389e-07
126,00-01_4,07-01_5,2.916378166392456e-07
127,00-01_5,00-01_5,0.0
128,00-01_5,01-01_1,4.0794159543021127e-10
129,00-01_5,01-01_3,9.034019769686508e-11
130,00-01_5,01-01_4,1.3036689210816376e-08
131,00-01_5,01-01_5,3.875310159456536e-11
132,00-01_5,02-01_1,3.4241040864429894e-08
133,00-01_5,02-01_3,6.6351906706214596e-09
134,00-01_5,02-01_4,1.1883022534583745e-07
135,00-01_5,02-01_5,2.6390477802149267e-09
136,00-01_5,03-01_1,1.8438221686020388e-06
137,00-01_5,03-01_3,9.439819949789596e-10
138,00-01_5,03-01_4,3.014512734973011e-07
139,00-01_5,03-01_5,7.099411600864109e-07
140,00-01_5,04-01_1,2.435921502983681e-08
141,00-01_5,04-01_2,2.0307054738794046e-07
142,00-01_5,04-01_3,8.993826674197576e-08
143,00-01_5,04-01_4,9.093024430417643e-08
144,00-01_5,04-01_5,2.6573759946932643e-10
145,00-01_5,05-01_3,5.586803982808653e-07
146,00-01_5,06-01_0,1.5365500790362768e-06
147,00-01_5,06-01_1,7.429262971037122e-18
148,00-01_5,06-01_2,1.800685927380713e-10
149,00-01_5,06-01_3,7.257865791803872e-18
150,00-01_5,06-01_4,1.3864392379994214e-15
151,00-01_5,06-01_5,1.7474870364083618e-22
152,00-01_5,07-01_1,1.973738321462509e-06
153,00-01_5,07-01_5,6.902112120733542e-07
154,01-00_0,01-00_0,0.0
155,01-00_0,01-00_1,2.821983128758178e-13
156,01-00_0,01-00_2,1.1510531332768263e-38
157,01-00_0,01-00_3,7.99326480812667e-16
158,01-00_0,01-00_4,6.947497519426304e-10
159,01-00_0,01-00_5,3.735515592421353e-19
160,01-00_0,01-01_0,8.875037559308113e-22
161,01-00_0,01-01_2,1.3935915378989054e-08
162,01-00_0,02-00_0,9.887159738610021e-13
163,01-00_0,02-01_0,1.3178751305873474e-07
164,01-00_0,03-00_0,2.8483239775313657e-10
165,01-00_0,03-01_0,1.0848598283432333e-07
166,01-00_0,04-00_0,5.50114164218957e-10
167,01-00_0,05-00_0,1.0929639080854772e-09
168,01-00_0,06-00_0,7.959101749142795e-14
169,01-00_0,07-00_0,4.652419741354403e-07
170,01-00_0,07-00_2,3.366335242816469e-07
171,01-00_1,01-00_1,0.0
172,01-00_1,01-00_2,6.188876306183501e-15
173,01-00_1,01-00_3,1.1947069835820604e-100
174,01-00_1,01-00_4,3.1611952809000633e-121
175,01-00_1,01-00_5,5.297756906409223e-118
176,01-00_1,01-01_0,8.934263708507088e-07
177,01-00_1,01-01_1,3.910932490533221e-33
178,01-00_1,01-01_2,5.585784973010023e-08
179,01-00_1,01-01_3,2.6287265167372358e-28
180,01-00_1,01-01_4,4.334428124797333e-28
181,01-00_1,01-01_5,5.304433234838559e-29
182,01-00_1,02-00_1,3.2553019604479884e-06
183,01-00_1,02-00_3,3.3816362000550624e-08
184,01-00_1,02-00_4,1.3310294821266082e-06
185,01-00_1,02-00_5,3.512444871373876e-07
186,01-00_1,02-01_1,7.266041087185307e-09
187,01-00_1,02-01_3,9.413857451224455e-14
188,01-00_1,02-01_4,3.717632799944623e-10
189,01-00_1,02-01_5,1.3401255073825111e-11
190,01-00_1,03-00_1,2.457781942669193e-08
191,01-00_1,03-00_3,2.335583870101233e-12
192,01-00_1,03-00_4,2.074901079900916e-10
193,01-00_1,03-00_5,4.623519485545429e-07
194,01-00_1,04-00_1,5.500149377259434e-07
195,01-00_1,04-00_3,2.7161072494565094e-07
196,01-00_1,04-00_4,1.114592521747133e-06
197,01-00_1,04-00_5,5.5513407942726894e-08
198,01-00_1,06-00_1,9.474970003310442e-09
199,01-00_1,06-00_3,1.3265808009802824e-08
200,01-00_1,06-00_4,5.982016829028161e-08
201,01-00_1,06-00_5,2.8509062593686168e-08
202,01-00_1,06-01_1,7.247546638312126e-07
203,01-00_1,06-01_3,1.6461283825279456e-07
204,01-00_1,06-01_4,8.261694379111284e-07
205,01-00_1,06-01_5,6.735004096237923e-07
206,01-00_1,07-00_0,1.967070352965001e-07
207,01-00_2,01-00_2,0.0
208,01-00_2,01-00_3,3.8339211837590485e-09
209,01-00_2,01-00_4,2.06353619750596e-12
210,01-00_2,01-00_5,7.99497752450845e-13
211,01-00_2,01-01_0,2.071313338181917e-09
212,01-00_2,01-01_2,9.298185476801664e-18
213,01-00_2,02-00_0,1.4600236419157516e-08
214,01-00_2,02-00_2,5.3535466100509905e-11
215,01-00_2,02-01_2,2.3584074864805083e-08
216,01-00_2,03-00_0,3.093090808331316e-08
217,01-00_2,03-00_2,4.06097219575581e-10
218,01-00_2,03-01_2,6.995763035823024e-09
219,01-00_2,04-00_2,2.41605333085225e-07
220,01-00_2,05-00_2,2.1247327653627656e-07
221,01-00_2,06-00_0,4.1408245660415335e-08
222,01-00_2,06-00_2,6.134444375374071e-13
223,01-00_2,07-00_1,2.214936214128671e-07
224,01-00_2,07-00_2,1.4538433492003813e-11
225,01-00_2,07-00_4,1.1843663180435545e-06
226,01-00_2,07-00_5,1.6784286529039968e-06
227,01-00_3,01-00_3,0.0
228,01-00_3,01-00_4,1.1858129882018496e-115
229,01-00_3,01-00_5,1.2469083277229803e-98
230,01-00_3,01-01_0,1.1483042611607716e-08
231,01-00_3,01-01_1,6.428531202013002e-29
232,01-00_3,01-01_2,9.404889979920908e-07
233,01-00_3,01-01_3,6.389655525191398e-33
234,01-00_3,01-01_4,8.15065442470382e-27
235,01-00_3,01-01_5,7.173249175489449e-29
236,01-00_3,02-00_1,2.975737017997211e-07
237,01-00_3,02-00_3,2.3287252210843544e-12
238,01-00_3,02-00_4,2.967006073545804e-08
239,01-00_3,02-00_5,2.531358371268952e-09
240,01-00_3,02-01_1,2.7295121458337637e-09
241,01-00_3,02-01_3,1.2121025513136306e-15
242,01-00_3,02-01_4,1.0797445651219551e-10
243,01-00_3,02-01_5,1.1996152514353306e-12
244,01-00_3,03-00_1,1.9848863103793507e-07
245,01-00_3,03-00_3,8.053146621841404e-15
246,01-00_3,03-00_4,2.0063370419091135e-10
247,01-00_3,03-00_5,5.385967745656206e-08
248,01-00_3,04-00_0,4.098416696790631e-06
249,01-00_3,04-00_1,1.329191302333049e-09
250,01-00_3,04-00_2,1.6995403152617114e-06
251,01-00_3,04-00_3,8.614436549218249e-11
252,01-00_3,04-00_4,1.294050564852025e-09
253,01-00_3,04-00_5,2.0844358011290822e-10
254,01-00_3,06-00_1,3.684436212621841e-09
255,01-00_3,06-00_3,2.4809925628538247e-10
256,01-00_3,06-00_4,1.2647069729068905e-08
257,01-00_3,06-00_5,1.0873694817318954e-09
258,01-00_3,06-01_1,4.494210985281066e-07
259,01-00_3,06-01_3,9.910809140982126e-09
260,01-00_3,06-01_4,3.392268073535361e-07
261,01-00_3,06-01_5,5.4610563236854574e-08
262,01-00_3,07-00_0,1.0780405717316872e-06
263,01-00_4,01-00_4,0.0
264,01-00_4,01-00_5,6.387734506301044e-66
265,01-00_4,01-01_1,6.569355617917447e-32
266,01-00_4,01-01_2,9.1133620002675e-07
267,01-00_4,01-01_3,1.1793607887860516e-30
268,01-00_4,01-01_4,1.2234357973726234e-34
269,01-00_4,01-01_5,1.290487157245844e-26
270,01-00_4,02-00_1,1.0613207413786685e-06
271,01-00_4,02-00_3,4.2146151002996236e-10
272,01-00_4,02-00_4,1.9822158672580223e-08
273,01-00_4,02-00_5,2.117163330120309e-07
274,01-00_4,02-01_1,5.25998948387961e-10
275,01-00_4,02-01_3,8.691711844363524e-15
276,01-00_4,02-01_4,1.3200537688471508e-11
277,01-00_4,02-01_5,1.2366291499220797e-12
278,01-00_4,03-00_1,1.2220039859957357e-08
279,01-00_4,03-00_3,7.097076724373589e-14
280,01-00_4,03-00_4,1.5578698578467064e-12
281,01-00_4,03-00_5,2.997474667919487e-07
282,01-00_4,04-00_1,2.443601484655288e-07
283,01-00_4,04-00_3,2.8802911266661706e-08
284,01-00_4,04-00_4,1.6675586041908626e-07
285,01-00_4,04-00_5,1.930921633417571e-07
286,01-00_4,06-00_1,1.9494651940172276e-09
287,01-00_4,06-00_3,5.671976839625122e-10
288,01-00_4,06-00_4,3.0079757889622907e-10
289,01-00_4,06-00_5,1.2308187945865349e-08
290,01-00_4,06-01_1,3.124825383964097e-08
291,01-00_4,06-01_3,5.654964525131795e-09
292,01-00_4,06-01_4,4.292332390875605e-09
293,01-00_4,06-01_5,1.5247218864366138e-07
294,01-00_5,01-00_5,0.0
295,01-00_5,01-01_0,2.929478195392866e-09
296,01-00_5,01-01_1,1.756160494124842e-27
297,01-00_5,01-01_2,2.1940481634071723e-08
298,01-00_5,01-01_3,4.301876646024953e-27
299,01-00_5,01-01_4,8.470500493761309e-22
300,01-00_5,01-01_5,4.018260617046466e-31
301,01-00_5,02-00_3,1.1697397240118461e-08
302,01-00_5,02-00_5,5.259156488058726e-08
303,01-00_5,02-01_1,3.3172701484002226e-07
304,01-00_5,02-01_3,5.880100675754577e-12
305,01-00_5,02-01_4,5.983149431815777e-08
306,01-00_5,02-01_5,1.945608348274865e-10
307,01-00_5,03-00_1,1.284726465159179e-06
308,01-00_5,03-00_3,7.360400781515455e-10
309,01-00_5,03-00_4,1.388329418449844e-07
310,01-00_5,03-00_5,3.94458972681871e-06
311,01-00_5,04-00_1,1.40068233785794e-07
312,01-00_5,04-00_3,3.534306081451752e-08
313,01-00_5,04-00_4,2.3576438297266294e-07
314,01-00_5,04-00_5,7.223244229926384e-10
315,01-00_5,06-00_1,1.9980469014233726e-07
316,01-00_5,06-00_3,4.67174433238529e-07
317,01-00_5,06-00_5,4.366241781984833e-08
318,01-00_5,06-01_3,4.661453716394173e-06
319,01-00_5,06-01_5,8.618176032207899e-07
320,01-00_5,07-00_0,2.9050521111118983e-08
321,01-01_0,01-01_0,0.0
322,01-01_0,01-01_1,9.353320017563112e-15
323,01-01_0,01-01_2,4.593311278545718e-41
324,01-01_0,01-01_3,9.852646539609362e-20
325,01-01_0,01-01_4,1.6928470150858665e-12
326,01-01_0,01-01_5,9.344734462449972e-20
327,01-01_0,02-00_0,1.144589460022761e-09
328,01-01_0,02-00_3,1.6964483130530198e-06
329,01-01_0,02-00_5,2.1454544332286745e-07
330,01-01_0,02-01_0,2.317120977179733e-12
331,01-01_0,02-01_1,2.3020472219240018e-08
332,01-01_0,02-01_3,2.012525039096323e-09
333,01-01_0,02-01_4,5.7641066954778034e-08
334,01-01_0,02-01_5,5.605922771349534e-10
335,01-01_0,03-00_0,3.490147033870498e-12
336,01-01_0,03-01_0,1.574498481839851e-18
337,01-01_0,04-00_0,6.375441192486483e-08
338,01-01_0,04-01_0,9.28943652901256e-08
339,01-01_0,05-01_0,1.072918357654058e-08
340,01-01_0,06-00_0,9.72441270901471e-16
341,01-01_0,06-00_5,4.825412368754992e-06
342,01-01_0,06-01_0,7.204731809706246e-19
343,01-01_0,06-01_1,1.0363564393155677e-10
344,01-01_0,06-01_3,3.031145493497592e-12
345,01-01_0,06-01_4,1.6445273474231467e-10
346,01-01_0,06-01_5,2.3541497231635563e-12
347,01-01_1,01-01_1,0.0
348,01-01_1,01-01_2,4.953577747556061e-19
349,01-01_1,01-01_3,1.8289384473043771e-124
350,01-01_1,01-01_4,3.0911585471552044e-140
351,01-01_1,01-01_5,6.46865419157404e-145
352,01-01_1,02-00_1,1.891701368809247e-06
353,01-01_1,02-00_3,2.7922901139780465e-06
354,01-01_1,02-00_5,7.029049656177119e-07
355,01-01_1,02-01_1,5.995104344813828e-22
356,01-01_1,02-01_3,3.298614313832396e-23
357,01-01_1,02-01_4,6.151129039166932e-22
358,01-01_1,02-01_5,2.0231199872185557e-23
359,01-01_1,03-00_1,3.7836569220807885e-08
360,01-01_1,03-00_3,2.7453498711303873e-10
361,01-01_1,03-00_4,4.703889174999206e-10
362,01-01_1,03-00_5,4.384890219032713e-06
363,01-01_1,03-01_1,2.109144494814168e-10
364,01-01_1,03-01_3,5.094299037258943e-11
365,01-01_1,03-01_4,1.247493249069352e-11
366,01-01_1,03-01_5,1.298380594515431e-07
367,01-01_1,04-00_1,1.7666063420393584e-09
368,01-01_1,04-00_3,2.0041004870836941e-07
369,01-01_1,04-00_4,1.0561028708763293e-07
370,01-01_1,04-00_5,6.943692469552916e-09
371,01-01_1,04-01_1,1.1384091205156893e-08
372,01-01_1,04-01_2,3.7459290099431984e-10
373,01-01_1,04-01_5,8.165817504551111e-09
374,01-01_1,06-00_1,2.9482537382676507e-09
375,01-01_1,06-00_3,2.0876164466732417e-07
376,01-01_1,06-00_4,1.978363233109899e-07
377,01-01_1,06-00_5,3.712488776514273e-08
378,01-01_1,06-01_1,3.626668188096342e-24
379,01-01_1,06-01_3,1.5004530351093065e-23
380,01-01_1,06-01_4,9.180268467033424e-24
381,01-01_1,06-01_5,6.939210941153494e-23
382,01-01_1,07-00_0,1.0688550427612518e-06
383,01-01_2,01-01_2,0.0
384,01-01_2,01-01_3,4.311377622814897e-18
385,01-01_2,01-01_4,2.445626052983929e-20
386,01-01_2,01-01_5,3.586502152131218e-16
387,01-01_2,02-00_1,3.0755729463599286e-06
388,01-01_2,02-00_5,3.794937363791762e-07
389,01-01_2,02-01_1,3.0106329362149176e-08
390,01-01_2,02-01_2,1.9782857334506901e-13
391,01-01_2,02-01_4,8.671898155364031e-07
392,01-01_2,02-01_5,4.879502121702003e-07
393,01-01_2,03-00_0,2.9522260469268867e-06
394,01-01_2,03-00_2,2.4847508455541944e-06
395,01-01_2,03-01_0,1.3100942621440298e-07
396,01-01_2,03-01_2,8.289673701565722e-13
397,01-01_2,04-01_0,2.144347689243322e-06
398,01-01_2,04-01_2,4.5059922171171666e-14
399,01-01_2,05-01_1,1.7073796177608836e-06
400,01-01_2,05-01_2,3.878903765622548e-09
401,01-01_2,05-01_3,1.3488224314850426e-07
402,01-01_2,05-01_4,4.36001170292214e-06
403,01-01_2,05-01_5,2.8340790433769983e-06
404,01-01_2,06-01_0,8.722420275447957e-08
405,01-01_2,06-01_1,9.607357018182167e-12
406,01-01_2,06-01_2,2.6395330706841826e-10
407,01-01_2,06-01_3,2.299072376872026e-13
408,01-01_2,06-01_4,3.34511776951158e-13
409,01-01_2,06-01_5,1.839566136525864e-10
410,01-01_2,07-00_2,1.3797678022730292e-08
411,01-01_2,07-01_2,4.946791673944756e-06
412,01-01_3,01-01_3,0.0
413,01-01_3,01-01_4,3.6446086437040577e-121
414,01-01_3,01-01_5,8.474121521727173e-138
415,01-01_3,02-00_1,3.0696523782479188e-06
416,01-01_3,02-00_3,3.443681814971392e-08
417,01-01_3,02-00_4,3.448964805925973e-06
418,01-01_3,02-00_5,2.8932042060237266e-07
419,01-01_3,02-01_1,1.2961706193252726e-19
420,01-01_3,02-01_2,3.211213073650553e-06
421,01-01_3,02-01_3,1.8522447551788927e-25
422,01-01_3,02-01_4,6.631012445098018e-21
423,01-01_3,02-01_5,2.621665924805614e-23
424,01-01_3,03-00_1,2.6865058745237533e-07
425,01-01_3,03-00_3,1.4771098609913518e-10
426,01-01_3,03-00_4,4.8564089279872104e-09
427,01-01_3,03-00_5,3.273668026515527e-06
428,01-01_3,03-01_1,3.9695323547537634e-08
429,01-01_3,03-01_3,1.982147768683465e-12
430,01-01_3,03-01_4,3.2015766554417435e-09
431,01-01_3,03-01_5,3.7590033363469674e-08
432,01-01_3,04-00_1,6.3774558726249e-10
433,01-01_3,04-00_3,5.0100503503013755e-08
434,01-01_3,04-00_4,3.531994353639408e-08
435,01-01_3,04-00_5,3.0797438182325405e-09
436,01-01_3,04-01_1,4.829148245344777e-08
437,01-01_3,04-01_2,4.681615378093155e-10
438,01-01_3,04-01_5,1.2597792378492746e-08
439,01-01_3,06-00_1,7.27819327864602e-10
440,01-01_3,06-00_3,2.6723184354381703e-09
441,01-01_3,06-00_4,7.410747437804961e-08
442,01-01_3,06-00_5,2.716601314047786e-10
443,01-01_3,06-01_1,5.186134323421741e-23
444,01-01_3,06-01_3,6.643533148791468e-27
445,01-01_3,06-01_4,5.432298887642163e-24
446,01-01_3,06-01_5,1.6483632602668552e-23
447,01-01_4,01-01_4,0.0
448,01-01_4,01-01_5,1.4226483117590501e-89
449,01-01_4,02-00_3,3.413932853490759e-06
450,01-01_4,02-00_4,3.160663274266446e-06
451,01-01_4,02-01_1,3.056619407735297e-18
452,01-01_4,02-01_3,1.0184914082700536e-19
453,01-01_4,02-01_4,3.615186043994993e-20
454,01-01_4,02-01_5,5.051380009958885e-19
455,01-01_4,03-00_1,1.3002120586859306e-07
456,01-01_4,03-00_3,4.851664730936332e-10
457,01-01_4,03-00_4,1.11329645956142e-10
458,01-01_4,03-01_1,2.1410952495632112e-10
459,01-01_4,03-01_3,7.496010004600821e-10
460,01-01_4,03-01_4,5.220520002367269e-13
461,01-01_4,03-01_5,8.06924481753932e-07
462,01-01_4,04-00_1,9.735451781352085e-08
463,01-01_4,04-00_3,1.4049662405133795e-06
464,01-01_4,04-00_4,1.100222927768813e-06
465,01-01_4,04-00_5,2.5714472839811653e-07
466,01-01_4,04-01_1,2.596153801154416e-07
467,01-01_4,04-01_2,6.272398829344514e-09
468,01-01_4,04-01_5,6.115983997341554e-08
469,01-01_4,06-00_1,1.5816907842039392e-08
470,01-01_4,06-00_3,6.378635574746609e-07
471,01-01_4,06-00_4,8.74157731502297e-08
472,01-01_4,06-00_5,1.8789635369590855e-07
473,01-01_4,06-01_1,2.267014482872567e-22
474,01-01_4,06-01_3,2.5237056916833562e-23
475,01-01_4,06-01_4,5.897634194696101e-27
476,01-01_4,06-01_5,3.709652400366642e-19
477,01-01_5,01-01_5,0.0
478,01-01_5,02-00_3,1.838160005371065e-06
479,01-01_5,02-00_5,7.068283719254413e-07
480,01-01_5,02-01_1,1.1376591834342934e-19
481,01-01_5,02-01_3,2.550567821696261e-23
482,01-01_5,02-01_4,9.120636300863026e-20
483,01-01_5,02-01_5,1.130144021888451e-23
484,01-01_5,03-00_1,8.08903250321804e-07
485,01-01_5,03-00_3,1.764232429621036e-08
486,01-01_5,03-00_4,1.9510925103005385e-07
487,01-01_5,03-01_1,1.9859309973114913e-09
488,01-01_5,03-01_3,2.2880525658539132e-11
489,01-01_5,03-01_4,6.07864739070945e-10
490,01-01_5,03-01_5,2.3729506219413452e-08
491,01-01_5,04-00_0,4.807055539236801e-07
492,01-01_5,04-00_1,8.041324326907077e-10
493,01-01_5,04-00_3,5.733373723576545e-08
494,01-01_5,04-00_4,1.0685186957383043e-07
495,01-01_5,04-00_5,8.59361189772231e-10
496,01-01_5,04-01_1,9.353539955691904e-08
497,01-01_5,04-01_2,6.725938456770047e-09
498,01-01_5,04-01_5,4.743603976389233e-09
499,01-01_5,06-00_1,3.3100307388153103e-09
500,01-01_5,06-00_3,7.574398513682052e-08
501,01-01_5,06-00_4,1.3064997869827348e-06
502,01-01_5,06-00_5,9.35258866361261e-10
503,01-01_5,06-01_1,4.782529303051869e-23
504,01-01_5,06-01_3,1.0101828316686568e-22
505,01-01_5,06-01_4,1.5484821529875162e-20
506,01-01_5,06-01_5,7.089915975954745e-25
507,01-01_5,07-00_0,1.5405294753447015e-06
508,02-00_0,02-00_0,0.0
509,02-00_0,02-00_1,2.115632802527022e-09
510,02-00_0,02-00_2,5.927092296083722e-36
511,02-00_0,02-00_3,1.453968333562439e-14
512,02-00_0,02-00_4,2.0985631635350104e-09
513,02-00_0,02-00_5,4.196987582719534e-17
514,02-00_0,02-01_0,4.3291827066384647e-19
515,02-00_0,02-01_2,4.5365869867786796e-07
516,02-00_0,03-00_0,4.862914262096137e-19
517,02-00_0,03-01_0,2.0426141601268583e-08
518,02-00_0,04-00_0,1.27699843117696e-06
519,02-00_0,05-01_0,3.278971668197294e-08
520,02-00_0,06-00_0,6.708604218216435e-21
521,02-00_0,06-00_2,4.280205337229715e-09
522,02-00_0,06-01_0,3.291812041876541e-07
523,02-00_0,07-00_2,3.0871228329700875e-09
524,02-00_1,02-00_1,0.0
525,02-00_1,02-00_2,5.40229622146962e-15
526,02-00_1,02-00_3,1.2979203149029273e-76
527,02-00_1,02-00_4,2.1790382021125424e-134
528,02-00_1,02-00_5,6.980024020819075e-84
529,02-00_1,02-01_1,1.1247290576436862e-19
530,02-00_1,02-01_3,7.681943885844714e-18
531,02-00_1,02-01_4,5.58244336968565e-19
532,02-00_1,02-01_5,1.5939142149453858e-17
533,02-00_1,03-00_1,9.400915710633117e-18
534,02-00_1,03-00_3,5.520700164293098e-19
535,02-00_1,03-00_4,3.9421686888919847e-19
536,02-00_1,03-00_5,5.5835935100677816e-14
537,02-00_1,03-01_1,1.047300331583721e-07
538,02-00_1,03-01_3,3.717606465148596e-10
539,02-00_1,03-01_4,2.32240099264696e-08
540,02-00_1,03-01_5,9.8753367827932e-08
541,02-00_1,04-00_2,1.2242966127693576e-06
542,02-00_1,06-00_1,4.946501321191348e-10
543,02-00_1,06-00_3,1.0499335143132409e-11
544,02-00_1,06-00_4,6.190525133185841e-11
545,02-00_1,06-00_5,6.6975165794403105e-09
546,02-00_1,06-01_0,3.2754585224031546e-06
547,02-00_1,06-01_1,2.8252265743645524e-07
548,02-00_1,06-01_3,1.3808193230855171e-09
549,02-00_1,06-01_4,2.0734571229672874e-07
550,02-00_1,06-01_5,1.8045644264683e-07
551,02-00_2,02-00_2,0.0
552,02-00_2,02-00_3,2.1829858582955586e-13
553,02-00_2,02-00_4,8.157830266054497e-15
554,02-00_2,02-00_5,2.785396748811416e-13
555,02-00_2,02-01_0,1.2108644777273168e-08
