,col_a,col_b,pvalue
258,0,age,0.0001526951461456
528,0,age,0.000165202215876
1627,0,07-01_5,3.918111923630968e-06
1789,0,07-01_5,3.0933792566636506e-11
2225,0,07-01_5,0.0002851470612663
2289,0,07-01_5,1.0012313680086393e-18
2340,0,07-01_5,2.247593105899693e-29
1788,0,07-01_4,6.409487360581689e-09
2288,0,07-01_4,6.409249203512522e-13
2339,0,07-01_4,1.1874818375806811e-19
1787,0,07-01_3,1.399600896281236e-08
2224,0,07-01_3,0.0004066419432129
2287,0,07-01_3,5.2555296137301727e-14
2338,0,07-01_3,1.3273439628127985e-19
786,0,07-01_2,0.0001396141220003
1444,0,07-01_2,1.417438803927596e-05
1626,0,07-01_2,1.4899372159841394e-05
1786,0,07-01_2,1.3339033569808777e-17
2071,0,07-01_2,0.0001436673237335
2223,0,07-01_2,0.0003106965698784
2286,0,07-01_2,6.621877580016834e-16
2337,0,07-01_2,1.250242644498675e-34
1625,0,07-01_1,4.583060395510213e-06
1785,0,07-01_1,1.232220288737597e-11
2285,0,07-01_1,3.0466463071425026e-18
2336,0,07-01_1,4.312016493630196e-27
527,0,07-01_0,0.0004175700808666
1624,0,07-01_0,4.386904319046332e-09
1784,0,07-01_0,7.799417923518242e-39
2284,0,07-01_0,1.2848540887701566e-25
2335,0,07-01_0,0.0
257,0,07-00_5,0.0001262752887337
785,0,07-00_5,0.0001343264263855
1250,0,07-00_5,2.8240637112382445e-06
1623,0,07-00_5,5.742831019805976e-12
1783,0,07-00_5,1.218007898218257e-09
2283,0,07-00_5,2.350354568238409e-52
256,0,07-00_4,0.0002695616700508
784,0,07-00_4,2.2258849560274343e-05
1249,0,07-00_4,3.46930054331841e-05
1622,0,07-00_4,1.123640904736426e-09
1782,0,07-00_4,1.7788227821197327e-08
2282,0,07-00_4,2.3993394353387706e-37
255,0,07-00_3,0.0004745046011692
783,0,07-00_3,9.645607985172908e-05
1248,0,07-00_3,9.937299223627766e-05
1621,0,07-00_3,7.117841292095102e-10
1781,0,07-00_3,1.8945411643571137e-08
2281,0,07-00_3,1.2758829125546222e-40
254,0,07-00_2,3.366335242816469e-07
526,0,07-00_2,5.459580441369156e-06
782,0,07-00_2,3.0871228329700875e-09
1019,0,07-00_2,0.0002251119232523
1247,0,07-00_2,4.0862622811050245e-11
1443,0,07-00_2,2.4259805947893133e-05
1620,0,07-00_2,1.0022020747259366e-11
1780,0,07-00_2,1.648972487252699e-13
1953,0,07-00_2,1.2785208670949176e-05
2156,0,07-00_2,4.1229204899772135e-06
2280,0,07-00_2,8.699911585769321e-39
253,0,07-00_1,6.526962406868272e-05
781,0,07-00_1,1.3586286277941575e-05
1246,0,07-00_1,1.0470451552538262e-05
1619,0,07-00_1,2.9464793020923568e-12
1779,0,07-00_1,6.319408922215767e-10
2279,0,07-00_1,1.552390262116151e-51
252,0,07-00_0,4.652419741354403e-07
525,0,07-00_0,0.0002840439657424
780,0,07-00_0,0.0001279745433641
1245,0,07-00_0,1.9940909443279977e-06
1618,0,07-00_0,2.795021554904434e-20
1778,0,07-00_0,5.246244752308571e-15
2155,0,07-00_0,0.0001073683288819
2278,0,07-00_0,0.0
15,0,06-01_5,1.1141844114173157e-07
30,0,06-01_5,1.1141844114173157e-07
524,0,06-01_5,2.3541497231635563e-12
1617,0,06-01_5,0.0001251195648826
2070,0,06-01_5,2.844706586789504e-06
2154,0,06-01_5,6.95120252832143e-07
2222,0,06-01_5,4.423651148994047e-21
523,0,06-01_4,1.6445273474231467e-10
779,0,06-01_4,0.00017844244933
1244,0,06-01_4,8.737736679749492e-05
2069,0,06-01_4,4.769471629158365e-05
2153,0,06-01_4,1.0806032978126695e-05
2221,0,06-01_4,1.7695943150673364e-13
14,0,06-01_3,3.4075151157009715e-05
29,0,06-01_3,3.4075151157009715e-05
522,0,06-01_3,3.031145493497592e-12
778,0,06-01_3,0.0004838523762208
1243,0,06-01_3,8.080885468515726e-05
1616,0,06-01_3,0.0002884040928994
2068,0,06-01_3,6.405208478296271e-06
2152,0,06-01_3,1.978936006042601e-06
2220,0,06-01_3,4.449783600334208e-19
13,0,06-01_2,6.099625002430307e-09
28,0,06-01_2,6.099625002430307e-09
1777,0,06-01_2,0.0002518547728946
2067,0,06-01_2,0.0002248485837416
2219,0,06-01_2,4.5637793222483474e-24
12,0,06-01_1,3.6221125728345294e-05
27,0,06-01_1,3.6221125728345294e-05
521,0,06-01_1,1.0363564393155676e-10
777,0,06-01_1,0.0001145927143488
1242,0,06-01_1,0.0004656031605342
2066,0,06-01_1,4.501424083135423e-06
2151,0,06-01_1,4.6118135984307285e-05
2218,0,06-01_1,5.420655074412081e-15
11,0,06-01_0,2.7968913831752675e-16
26,0,06-01_0,2.7968913831752675e-16
251,0,06-01_0,3.25092709356636e-05
520,0,06-01_0,7.204731809706246e-19
776,0,06-01_0,3.291812041876541e-07
1018,0,06-01_0,3.8571697696453375e-08
1241,0,06-01_0,3.2398982049774905e-05
1442,0,06-01_0,5.934383588752213e-10
1615,0,06-01_0,3.6877446281633325e-05
1776,0,06-01_0,1.3661593750109397e-08
2065,0,06-01_0,1.0424719811901431e-11
2150,0,06-01_0,9.138655881619984e-20
2217,0,06-01_0,0.0
519,0,06-00_5,4.825412368754992e-06
1614,0,06-00_5,1.905166863966424e-09
2149,0,06-00_5,2.058087405068073e-18
1613,0,06-00_4,7.731529012495741e-06
2148,0,06-00_4,3.981247599906113e-12
518,0,06-00_3,2.546642806911726e-05
1612,0,06-00_3,2.9957029618195146e-07
2147,0,06-00_3,2.443786245237844e-15
250,0,06-00_2,6.32664859420614e-05
517,0,06-00_2,0.000169799544858
775,0,06-00_2,4.2802053372297154e-09
1017,0,06-00_2,4.617618408608924e-05
1240,0,06-00_2,1.06181227292368e-05
1441,0,06-00_2,0.000424905117557
2064,0,06-00_2,0.0001551483059558
2146,0,06-00_2,1.8102348647898448e-31
516,0,06-00_1,0.000381815619411
1611,0,06-00_1,5.8609996757442966e-08
2145,0,06-00_1,4.550903781262757e-12
10,0,06-00_0,2.972642035208244e-07
25,0,06-00_0,2.972642035208244e-07
249,0,06-00_0,7.959101749142796e-14
515,0,06-00_0,9.72441270901471e-16
774,0,06-00_0,6.708604218216435e-21
1016,0,06-00_0,3.24989462944213e-14
1239,0,06-00_0,1.1218395050159282e-12
1440,0,06-00_0,4.210989108477528e-10
1610,0,06-00_0,1.5412359481882756e-10
1775,0,06-00_0,0.0001371333173831
1952,0,06-00_0,1.3140564504012283e-06
2063,0,06-00_0,1.30586964300073e-09
2144,0,06-00_0,0.0
1951,0,05-01_5,1.7300060785675924e-12
2062,0,05-01_5,2.650707119898777e-22
2061,0,05-01_4,1.5011673132136158e-06
1950,0,05-01_3,5.955204116375549e-07
2060,0,05-01_3,1.5579597078986368e-17
1609,0,05-01_2,0.0002797240627384
1774,0,05-01_2,9.546506504709485e-07
1949,0,05-01_2,3.616904486799329e-07
2059,0,05-01_2,4.68698743406167e-19
