,col_a,col_b,pvalue
199,00-01_3,06-00_4,0.0023148476606598
200,00-01_3,06-00_5,0.0035217594879832
201,00-01_3,06-01_0,1.0703543931146133e-06
202,00-01_3,06-01_1,6.1096311995718016e-18
203,00-01_3,06-01_2,3.678449700515799e-11
204,00-01_3,06-01_3,7.15722747194334e-21
205,00-01_3,06-01_4,1.6114196373339471e-18
206,00-01_3,06-01_5,1.6038854954447275e-20
207,00-01_3,07-00_1,0.0030243035269477
208,00-01_3,07-00_2,0.0018453568810494
209,00-01_3,07-00_3,0.0003574682162592
210,00-01_3,07-00_4,0.0005724493737832
211,00-01_3,07-00_5,0.0013396646222446
212,00-01_3,07-01_1,9.504491903269542e-06
213,00-01_3,07-01_3,1.6371581651243476e-06
214,00-01_3,07-01_4,1.0543797247271625e-06
215,00-01_3,07-01_5,3.4338355053626893e-06
216,00-01_4,00-01_4,0.0
217,00-01_4,00-01_5,9.467494596900307e-66
218,00-01_4,01-00_1,0.0005709679636442
219,00-01_4,01-00_3,0.0012880394936969
220,00-01_4,01-00_4,0.0003571054246061
221,00-01_4,01-00_5,0.001497960987503
222,00-01_4,01-01_1,8.359505467633629e-12
223,00-01_4,01-01_2,0.0001607210869912
224,00-01_4,01-01_3,1.8060040786845738e-10
225,00-01_4,01-01_4,7.287348997732229e-12
226,00-01_4,01-01_5,2.149564280878682e-09
227,00-01_4,02-00_5,0.0083493588705674
228,00-01_4,02-01_1,5.96091327927952e-10
229,00-01_4,02-01_2,1.0633571760433009e-05
230,00-01_4,02-01_3,2.2977212952601635e-09
231,00-01_4,02-01_4,1.1791055228589742e-10
232,00-01_4,02-01_5,2.178566481932023e-09
233,00-01_4,03-00_1,0.0045455959089436
234,00-01_4,03-00_2,0.0052378635151663
235,00-01_4,03-00_3,0.0015430583728199
236,00-01_4,03-00_4,0.0001167444981556
237,00-01_4,03-01_1,2.8983488832216123e-08
238,00-01_4,03-01_2,0.0010518194522199
239,00-01_4,03-01_3,7.765810534598173e-10
240,00-01_4,03-01_4,5.361895768733402e-12
241,00-01_4,03-01_5,3.074085333504334e-05
242,00-01_4,04-00_1,0.0004181456223684
243,00-01_4,04-00_2,0.0001769229340104
244,00-01_4,04-00_3,0.0004291827692603
245,00-01_4,04-00_4,0.0001283786665486
246,00-01_4,04-00_5,0.0001040748834079
247,00-01_4,04-01_1,1.785695989516806e-12
248,00-01_4,04-01_2,1.555695717298261e-07
249,00-01_4,04-01_3,2.808156342543044e-12
250,00-01_4,04-01_4,9.360279709164944e-15
251,00-01_4,04-01_5,7.312292001033183e-12
252,00-01_4,05-00_3,0.0014160840709848
253,00-01_4,05-00_4,0.0022820346029677
254,00-01_4,05-01_0,0.0011435522967975
255,00-01_4,05-01_1,0.0003923400731943
256,00-01_4,05-01_2,0.0006528329576854
257,00-01_4,05-01_3,2.970003621004995e-07
258,00-01_4,05-01_4,4.812765015922693e-08
259,00-01_4,05-01_5,0.0057908083879344
260,00-01_4,06-00_1,0.0064230729758985
261,00-01_4,06-00_2,0.0050064557351444
262,00-01_4,06-00_3,0.0039750418863879
263,00-01_4,06-00_4,0.0013939194985489
264,00-01_4,06-00_5,0.0080197838893401
265,00-01_4,06-01_0,4.660150469967972e-05
266,00-01_4,06-01_1,1.7226228295539609e-18
267,00-01_4,06-01_2,3.078682147717345e-11
268,00-01_4,06-01_3,1.1543671151758522e-18
269,00-01_4,06-01_4,6.238261663671067e-22
270,00-01_4,06-01_5,4.4342297585068545e-18
271,00-01_4,07-00_1,0.0001436740606841
272,00-01_4,07-00_2,0.0001898470545154
273,00-01_4,07-00_3,3.4918701823015414e-05
274,00-01_4,07-00_4,3.0349352729832112e-05
