,col_a,col_b,pvalue
1203,0,04-01_1,4.205230953747796e-05
1347,0,04-01_1,9.6024204851761e-08
1498,0,04-01_1,1.6065452094306125e-15
427,0,04-01_0,9.28943652901256e-08
854,0,04-01_0,3.058395365598899e-05
1202,0,04-01_0,4.722808547101146e-09
1346,0,04-01_0,7.861305874545653e-16
1497,0,04-01_0,0.0
1345,0,04-00_5,7.3599772782382895e-34
1344,0,04-00_4,8.65308314560842e-22
1343,0,04-00_3,1.919910994822873e-24
207,0,04-00_2,3.767127178004001e-05
1042,0,04-00_2,1.0017208419681641e-07
1342,0,04-00_2,2.482285566518885e-24
1341,0,04-00_1,2.5627222825524836e-29
206,0,04-00_0,5.50114164218957e-10
426,0,04-00_0,6.375441192486483e-08
657,0,04-00_0,1.27699843117696e-06
853,0,04-00_0,1.950177013727421e-07
1041,0,04-00_0,9.781270957795951e-06
1340,0,04-00_0,0.0
425,0,03-01_5,7.35217157988735e-05
1040,0,03-01_5,1.0413547889297476e-06
1201,0,03-01_5,5.300017852396752e-18
1200,0,03-01_4,1.16185754324561e-06
424,0,03-01_3,1.4649017810259332e-05
1199,0,03-01_3,2.418698816085679e-12
423,0,03-01_2,3.52219815815244e-05
852,0,03-01_2,1.1930250784233084e-05
1039,0,03-01_2,4.463020981212475e-06
1198,0,03-01_2,1.1959568852070207e-20
1038,0,03-01_1,1.6923305424279455e-05
1197,0,03-01_1,9.24575436201602e-09
8,0,03-01_0,4.819818700549238e-05
22,0,03-01_0,4.819818700549238e-05
205,0,03-01_0,1.0848598283432333e-07
422,0,03-01_0,1.574498481839851e-18
656,0,03-01_0,2.0426141601268583e-08
851,0,03-01_0,2.6026334047993737e-14
1037,0,03-01_0,1.1347079129084949e-12
1196,0,03-01_0,0.0
1036,0,03-00_5,5.2686969418060294e-18
1035,0,03-00_4,2.143753474002085e-11
1034,0,03-00_3,2.5100327658811188e-15
1033,0,03-00_2,2.626394725730502e-25
1032,0,03-00_1,4.351940164727029e-12
204,0,03-00_0,2.8483239775313657e-10
421,0,03-00_0,3.490147033870498e-12
655,0,03-00_0,4.862914262096138e-19
850,0,03-00_0,1.4025209660912596e-07
1031,0,03-00_0,0.0
420,0,02-01_5,5.605922771349534e-10
849,0,02-01_5,8.097825413907147e-18
419,0,02-01_4,5.7641066954778034e-08
848,0,02-01_4,1.588401375866264e-10
418,0,02-01_3,2.012525039096323e-09
847,0,02-01_3,7.083569939104591e-15
417,0,02-01_2,1.124279158590833e-05
654,0,02-01_2,4.53658698677868e-07
846,0,02-01_2,1.4596166761052015e-30
416,0,02-01_1,2.3020472219240018e-08
845,0,02-01_1,1.3739709109740164e-11
7,0,02-01_0,2.0910370200214765e-07
21,0,02-01_0,2.0910370200214765e-07
203,0,02-01_0,1.3178751305873474e-07
415,0,02-01_0,2.317120977179733e-12
653,0,02-01_0,4.3291827066384647e-19
844,0,02-01_0,0.0
202,0,02-00_5,1.23395133742222e-05
414,0,02-00_5,2.1454544332286745e-07
652,0,02-00_5,4.196987582719534e-17
413,0,02-00_4,2.279136659531169e-05
651,0,02-00_4,2.0985631635350104e-09
201,0,02-00_3,3.2547343471096385e-05
412,0,02-00_3,1.6964483130530198e-06
650,0,02-00_3,1.453968333562439e-14
200,0,02-00_2,9.390057291214922e-05
649,0,02-00_2,5.927092296083722e-36
411,0,02-00_1,9.387896574001476e-06
648,0,02-00_1,2.115632802527022e-09
199,0,02-00_0,9.887159738610021e-13
410,0,02-00_0,1.144589460022761e-09
647,0,02-00_0,0.0
198,0,01-01_5,5.19230175197888e-06
409,0,01-01_5,9.344734462449972e-20
408,0,01-01_4,1.6928470150858665e-12
407,0,01-01_3,9.852646539609362e-20
197,0,01-01_2,1.3935915378989054e-08
406,0,01-01_2,4.593311278545717e-41
405,0,01-01_1,9.353320017563112e-15
6,0,01-01_0,8.463741424133172e-06
20,0,01-01_0,8.463741424133172e-06
196,0,01-01_0,8.875037559308113e-22
404,0,01-01_0,0.0
195,0,01-00_5,3.735515592421353e-19
194,0,01-00_4,6.947497519426304e-10
193,0,01-00_3,7.99326480812667e-16
192,0,01-00_2,1.1510531332768263e-38
191,0,01-00_1,2.821983128758178e-13
190,0,01-00_0,0.0
5,0,00-01_5,3.4326217254886257e-22
19,0,00-01_5,3.4326217254886257e-22
4,0,00-01_4,7.670856606900971e-09
18,0,00-01_4,7.670856606900971e-09
3,0,00-01_3,7.102745933387647e-15
17,0,00-01_3,7.102745933387647e-15
2,0,00-01_2,1.787314322938846e-23
16,0,00-01_2,1.787314322938846e-23
1,0,00-01_1,5.530475955898823e-12
15,0,00-01_1,5.530475955898823e-12
0,0,00-01_0,0.0
64,1,07-01_5,3.069094666329153e-08
897,1,07-01_5,4.683735374832213e-05
1088,1,07-01_5,2.4655347097526773e-05
1240,1,07-01_5,1.9076045388305154e-09
1397,1,07-01_5,4.6093214012897684e-12
1549,1,07-01_5,3.109472091178782e-41
1686,1,07-01_5,1.7294832105436868e-11
1787,1,07-01_5,1.2660181898550175e-09
1920,1,07-01_5,6.107081845466155e-11
1972,1,07-01_5,5.1772027312988145e-34
2017,1,07-01_5,2.0820429778438295e-171
63,1,07-01_4,3.561842578711012e-07
1239,1,07-01_4,1.1719881050809561e-07
1396,1,07-01_4,8.467027629936213e-10
1548,1,07-01_4,2.8261514320556847e-41
1685,1,07-01_4,1.861874370396399e-09
1786,1,07-01_4,4.324630986527049e-07
1919,1,07-01_4,6.475697456746149e-08
1971,1,07-01_4,4.990342120189736e-29
2016,1,07-01_4,4.144343416025696e-158
62,1,07-01_3,1.2595565274634976e-06
1238,1,07-01_3,1.3882977667513154e-07
1395,1,07-01_3,1.900336292171333e-09
1547,1,07-01_3,9.45294314607136e-36
1684,1,07-01_3,1.928763165722678e-09
1785,1,07-01_3,2.2799789626856392e-08
1918,1,07-01_3,1.4950894497418077e-07
1970,1,07-01_3,5.3296227380397545e-30
2015,1,07-01_3,1.893622285624395e-124
484,1,07-01_2,1.3745929532599615e-05
896,1,07-01_2,1.196187631255427e-06
1394,1,07-01_2,3.354417388394516e-05
1546,1,07-01_2,1.7842425739566758e-17
1683,1,07-01_2,1.928434929385396e-05
1917,1,07-01_2,6.228894299262729e-07
1969,1,07-01_2,1.3896290642372934e-11
2014,1,07-01_2,8.725548788737181e-31
61,1,07-01_1,9.948416164657909e-08
895,1,07-01_1,8.571586145549914e-06
1087,1,07-01_1,3.129035318181689e-05
1237,1,07-01_1,2.821082690518537e-09
1393,1,07-01_1,1.5106098173059774e-12
1545,1,07-01_1,1.0645376301086159e-47
1682,1,07-01_1,9.949017711399182e-12
1784,1,07-01_1,4.5896469734435154e-08
1916,1,07-01_1,6.50830919032575e-10
1968,1,07-01_1,1.7717943599920427e-34
2013,1,07-01_1,0.0
1544,1,07-01_0,3.9389842667702136e-12
1681,1,07-01_0,1.3613499441528288e-06
1967,1,07-01_0,5.510575084478421e-17
256,1,07-00_5,5.053525773398893e-05
483,1,07-00_5,3.760224933649001e-05
894,1,07-00_5,7.440503888288676e-06
1086,1,07-00_5,4.849925386828989e-09
1236,1,07-00_5,4.4560483632483686e-07
1392,1,07-00_5,4.12918688924444e-20
1543,1,07-00_5,6.878371556347986e-24
1680,1,07-00_5,1.941393508289572e-11
1783,1,07-00_5,3.187012491088352e-07
1863,1,07-00_5,1.2358472769312786e-05
1915,1,07-00_5,2.356696886078543e-07
1966,1,07-00_5,6.512506053389931e-166
1085,1,07-00_4,7.85282717174135e-08
1235,1,07-00_4,4.518453954197285e-06
1391,1,07-00_4,5.631361664963528e-20
1542,1,07-00_4,5.218419880911684e-23
1679,1,07-00_4,7.40141625483391e-07
1782,1,07-00_4,5.888575444614824e-05
1862,1,07-00_4,2.7577437117928984e-06
1965,1,07-00_4,1.832535409434332e-169
893,1,07-00_3,2.2363099174367617e-05
1084,1,07-00_3,1.13998299357144e-07
1234,1,07-00_3,7.67786107019001e-07
1390,1,07-00_3,2.894941577697558e-20
1541,1,07-00_3,4.030798378119878e-23
1678,1,07-00_3,1.0078260511971076e-07
1781,1,07-00_3,3.123784378210047e-05
1861,1,07-00_3,4.872808175585029e-06
1914,1,07-00_3,1.882982830574564e-05
1964,1,07-00_3,3.919349813451563e-152
255,1,07-00_2,2.079091680851816e-05
482,1,07-00_2,2.1171396844109705e-05
892,1,07-00_2,2.521509322759233e-05
1083,1,07-00_2,8.032241932507936e-06
1389,1,07-00_2,2.9582929693165286e-10
1540,1,07-00_2,2.9263584467479734e-14
1677,1,07-00_2,9.410515919059816e-07
1780,1,07-00_2,6.983712410405124e-05
1860,1,07-00_2,9.950295376597525e-06
1913,1,07-00_2,5.587204419059976e-06
1963,1,07-00_2,1.1029586746567922e-39
704,1,07-00_1,9.878096102675936e-05
891,1,07-00_1,4.831925347135578e-05
1082,1,07-00_1,8.917682873977587e-09
1233,1,07-00_1,2.091080974147829e-06
1388,1,07-00_1,6.717480483166583e-21
1539,1,07-00_1,5.9027010252008565e-25
1676,1,07-00_1,1.1953272422494723e-09
1779,1,07-00_1,1.626738168190921e-06
1859,1,07-00_1,9.917515003760335e-07
1912,1,07-00_1,7.123718174311942e-06
1962,1,07-00_1,0.0
254,1,07-00_0,1.967070352965001e-07
481,1,07-00_0,1.0688550427612518e-06
1081,1,07-00_0,1.559292829102561e-05
1387,1,07-00_0,1.306421728312943e-13
1538,1,07-00_0,3.1230016978795933e-12
1675,1,07-00_0,1.3741307004073382e-06
1858,1,07-00_0,1.7364892230687108e-05
60,1,06-01_5,6.488236391308316e-22
253,1,06-01_5,6.735004096237923e-07
480,1,06-01_5,6.939210941153494e-23
703,1,06-01_5,1.8045644264683e-07
890,1,06-01_5,5.249333375964034e-16
1080,1,06-01_5,2.900780793494928e-07
1232,1,06-01_5,1.5836288750132e-13
1386,1,06-01_5,1.3714657695126758e-07
1537,1,06-01_5,2.7433034305058044e-11
1857,1,06-01_5,3.3141199573243345e-12
1911,1,06-01_5,8.26289587508685e-113
59,1,06-01_4,2.5612404001621706e-21
252,1,06-01_4,8.261694379111284e-07
479,1,06-01_4,9.180268467033424e-24
702,1,06-01_4,2.0734571229672877e-07
889,1,06-01_4,1.1757685915994611e-20
1079,1,06-01_4,3.3046299484563427e-06
1231,1,06-01_4,2.52612343089754e-13
1385,1,06-01_4,5.257199988252968e-05
1536,1,06-01_4,2.43806158311092e-13
1856,1,06-01_4,4.980844329939633e-12
1910,1,06-01_4,1.6077018578158485e-117
58,1,06-01_3,1.5419986348968229e-18
251,1,06-01_3,1.6461283825279456e-07
478,1,06-01_3,1.5004530351093065e-23
701,1,06-01_3,1.3808193230855171e-09
888,1,06-01_3,6.783995874975156e-18
1078,1,06-01_3,9.4237816288018e-08
1230,1,06-01_3,9.065915049520735e-10
1384,1,06-01_3,2.239979189020019e-06
1535,1,06-01_3,3.7058613442269287e-10
1855,1,06-01_3,1.1185387973390907e-14
1909,1,06-01_3,4.577978014044402e-87
57,1,06-01_2,6.774160487580092e-12
887,1,06-01_2,1.5323707298043284e-08
1229,1,06-01_2,9.105933547399592e-05
1534,1,06-01_2,2.2995828412325763e-05
1908,1,06-01_2,1.007225331458464e-24
56,1,06-01_1,4.0111062382830134e-22
250,1,06-01_1,7.247546638312126e-07
477,1,06-01_1,3.626668188096342e-24
700,1,06-01_1,2.8252265743645524e-07
886,1,06-01_1,4.857564688740386e-18
1077,1,06-01_1,5.852488720864564e-07
1228,1,06-01_1,2.656831230942315e-17
1383,1,06-01_1,4.438664805435485e-06
1533,1,06-01_1,6.502547963087763e-16
1674,1,06-01_1,7.383135201910137e-05
1778,1,06-01_1,8.73468151886395e-06
1854,1,06-01_1,3.66630923718549e-12
1907,1,06-01_1,0.0
55,1,06-01_0,1.2910018628476754e-05
699,1,06-01_0,3.2754585224031546e-06
885,1,06-01_0,2.66263931182106e-07
1853,1,06-01_0,2.1893254701845025e-05
249,1,06-00_5,2.8509062593686168e-08
476,1,06-00_5,3.712488776514273e-08
698,1,06-00_5,6.6975165794403105e-09
1382,1,06-00_5,1.057802374833243e-11
1532,1,06-00_5,4.96140178976306e-05
1852,1,06-00_5,1.0127468457485605e-118
248,1,06-00_4,5.982016829028161e-08
475,1,06-00_4,1.978363233109899e-07
697,1,06-00_4,6.190525133185841e-11
884,1,06-00_4,3.053517701706094e-05
1381,1,06-00_4,5.735520168235344e-08
1851,1,06-00_4,1.542538007717232e-122
247,1,06-00_3,1.3265808009802824e-08
474,1,06-00_3,2.0876164466732417e-07
696,1,06-00_3,1.0499335143132407e-11
883,1,06-00_3,1.0105796036459532e-05
1380,1,06-00_3,5.316354082917678e-10
1850,1,06-00_3,2.316169284342263e-98
1849,1,06-00_2,1.3652045361263194e-19
246,1,06-00_1,9.474970003310442e-09
473,1,06-00_1,2.9482537382676507e-09
695,1,06-00_1,4.946501321191348e-10
882,1,06-00_1,1.7081885415902148e-05
1076,1,06-00_1,1.1647987321376132e-05
1379,1,06-00_1,1.4208842933308042e-11
1531,1,06-00_1,8.749994986901767e-07
1848,1,06-00_1,0.0
1227,1,05-01_5,3.676669009132853e-05
1530,1,05-01_5,1.223712744850281e-05
1673,1,05-01_5,1.0948327068042868e-26
1777,1,05-01_5,3.264491341627128e-69
54,1,05-01_4,1.4041943376428446e-07
1226,1,05-01_4,2.1222002754426868e-10
1529,1,05-01_4,2.951587926786056e-06
1672,1,05-01_4,4.7295128212525317e-33
1776,1,05-01_4,1.1897160875058986e-113
53,1,05-01_3,4.865064903421315e-07
1225,1,05-01_3,1.275613787655739e-07
1528,1,05-01_3,1.459007703910172e-06
1671,1,05-01_3,3.621281263918699e-21
1775,1,05-01_3,7.458609370636847e-53
1670,1,05-01_2,1.1237605695795845e-13
1774,1,05-01_2,4.6467171867933316e-31
1224,1,05-01_1,1.547099508931351e-08
1527,1,05-01_1,1.0892683183851208e-05
1669,1,05-01_1,4.565348013253347e-44
1773,1,05-01_1,0.0
1526,1,05-00_5,8.089766821143423e-07
1668,1,05-00_5,5.1547179799933e-79
1223,1,05-00_4,1.550403127684512e-05
1525,1,05-00_4,1.2920150495316496e-05
1667,1,05-00_4,1.79123081790244e-128
1524,1,05-00_3,1.8896085222348786e-07
1666,1,05-00_3,1.7645978896496655e-69
1665,1,05-00_2,3.4095592215946824e-37
1222,1,05-00_1,2.884879936062793e-05
1523,1,05-00_1,1.4006852099569128e-05
1664,1,05-00_1,0.0
52,1,04-01_5,4.969508758354391e-13
472,1,04-01_5,8.165817504551111e-09
694,1,04-01_5,2.866619463680832e-05
881,1,04-01_5,4.311950514782516e-13
1075,1,04-01_5,6.464052589402842e-06
1221,1,04-01_5,2.2223160329026667e-11
1378,1,04-01_5,1.1355781137819604e-18
1522,1,04-01_5,5.101525468146641e-142
51,1,04-01_4,2.288272928567376e-12
471,1,04-01_4,6.556254684987193e-06
693,1,04-01_4,4.2672718422284486e-05
880,1,04-01_4,1.0581977479836518e-11
1074,1,04-01_4,3.358318204453708e-06
1220,1,04-01_4,1.6155233959358966e-12
1377,1,04-01_4,7.666042758299408e-17
1521,1,04-01_4,2.9922389381126365e-138
50,1,04-01_3,5.6456122049332336e-11
470,1,04-01_3,3.571476258224613e-05
879,1,04-01_3,4.2119111220405645e-10
1073,1,04-01_3,7.840328003484514e-06
1219,1,04-01_3,1.2459431246300754e-10
1376,1,04-01_3,4.181604543343695e-15
1520,1,04-01_3,4.860544760139754e-107
49,1,04-01_2,9.88737621770288e-09
469,1,04-01_2,3.7459290099431984e-10
878,1,04-01_2,1.396796915960466e-09
1375,1,04-01_2,1.440329257884445e-07
1519,1,04-01_2,4.041386090379297e-21
48,1,04-01_1,1.6376530382916154e-12
468,1,04-01_1,1.1384091205156893e-08
692,1,04-01_1,2.2122720173057144e-05
877,1,04-01_1,2.7131643610680376e-14
1072,1,04-01_1,1.1552047288463202e-05
1218,1,04-01_1,3.45838781148133e-13
1374,1,04-01_1,9.153322747242522e-22
1518,1,04-01_1,0.0
1373,1,04-01_0,2.294352235129416e-06
245,1,04-00_5,5.5513407942726894e-08
467,1,04-00_5,6.943692469552916e-09
691,1,04-00_5,3.1417403006244445e-05
876,1,04-00_5,5.398971984733358e-09
1071,1,04-00_5,4.849551181397954e-09
1372,1,04-00_5,7.265355025989135e-151
244,1,04-00_4,1.114592521747133e-06
466,1,04-00_4,1.0561028708763293e-07
690,1,04-00_4,1.312663261714434e-05
875,1,04-00_4,4.9498708318741904e-08
1070,1,04-00_4,7.1076325535704955e-09
1217,1,04-00_4,4.664756081842969e-05
1371,1,04-00_4,1.7038147684322622e-167
243,1,04-00_3,2.7161072494565094e-07
465,1,04-00_3,2.0041004870836941e-07
689,1,04-00_3,1.613428908022499e-05
874,1,04-00_3,3.223013620250369e-09
1069,1,04-00_3,4.526223218721992e-09
1370,1,04-00_3,5.566966078741317e-138
242,1,04-00_2,9.115849419717046e-05
464,1,04-00_2,4.0941203186025866e-05
688,1,04-00_2,1.2242966127693576e-06
873,1,04-00_2,7.144956133386627e-08
1369,1,04-00_2,5.499596145629313e-19
241,1,04-00_1,5.500149377259434e-07
463,1,04-00_1,1.7666063420393582e-09
687,1,04-00_1,3.480437987398454e-05
872,1,04-00_1,8.124099632685376e-09
1068,1,04-00_1,1.8255379805071e-08
1368,1,04-00_1,0.0
240,1,04-00_0,6.372528382170326e-05
462,1,04-00_0,1.771546525308774e-05
871,1,04-00_0,1.766349737131735e-07
1067,1,04-00_0,5.5978184088037984e-05
47,1,03-01_5,8.24626890404755e-07
461,1,03-01_5,1.298380594515431e-07
686,1,03-01_5,9.8753367827932e-08
870,1,03-01_5,3.949587707411481e-07
1066,1,03-01_5,7.792606265937793e-17
1216,1,03-01_5,3.3864295223985083e-66
46,1,03-01_4,1.2722042920095675e-11
460,1,03-01_4,1.247493249069352e-11
685,1,03-01_4,2.32240099264696e-08
869,1,03-01_4,2.3908113298948926e-14
1065,1,03-01_4,6.351912843356248e-13
1215,1,03-01_4,1.369543830473191e-105
45,1,03-01_3,1.3937222458694229e-10
459,1,03-01_3,5.0942990372589427e-11
684,1,03-01_3,3.717606465148596e-10
868,1,03-01_3,2.0133270933446218e-13
1064,1,03-01_3,8.202443747163827e-17
1214,1,03-01_3,1.1451298116021963e-54
867,1,03-01_2,9.46210669087663e-06
1213,1,03-01_2,2.806429885390165e-11
44,1,03-01_1,2.005678340551164e-09
458,1,03-01_1,2.109144494814168e-10
683,1,03-01_1,1.047300331583721e-07
866,1,03-01_1,7.501759336659612e-12
1063,1,03-01_1,3.7408667172040085e-16
1212,1,03-01_1,0.0
239,1,03-00_5,4.623519485545429e-07
457,1,03-00_5,4.384890219032713e-06
682,1,03-00_5,5.5835935100677816e-14
1062,1,03-00_5,2.6026359260537207e-94
238,1,03-00_4,2.0749010799009157e-10
456,1,03-00_4,4.703889174999205e-10
681,1,03-00_4,3.9421686888919847e-19
865,1,03-00_4,7.358778779332078e-08
1061,1,03-00_4,1.0538595112736284e-113
237,1,03-00_3,2.335583870101233e-12
455,1,03-00_3,2.7453498711303873e-10
680,1,03-00_3,5.520700164293098e-19
864,1,03-00_3,1.0045924688945862e-07
1060,1,03-00_3,1.383401185870169e-74
1059,1,03-00_2,6.314322227669095e-16
236,1,03-00_1,2.4577819426691933e-08
454,1,03-00_1,3.7836569220807885e-08
679,1,03-00_1,9.400915710633117e-18
863,1,03-00_1,1.9170415117797336e-06
1058,1,03-00_1,0.0
43,1,02-01_5,3.4513487816255423e-09
235,1,02-01_5,1.3401255073825111e-11
453,1,02-01_5,2.023119987218556e-23
678,1,02-01_5,1.5939142149453858e-17
862,1,02-01_5,1.462451765745195e-127
42,1,02-01_4,6.685346882927516e-09
234,1,02-01_4,3.717632799944623e-10
452,1,02-01_4,6.151129039166932e-22
677,1,02-01_4,5.58244336968565e-19
861,1,02-01_4,2.4382789229171922e-160
41,1,02-01_3,2.9176344455547746e-08
233,1,02-01_3,9.413857451224456e-14
451,1,02-01_3,3.298614313832396e-23
676,1,02-01_3,7.681943885844714e-18
860,1,02-01_3,1.418960576962233e-107
40,1,02-01_2,3.001142150888184e-06
450,1,02-01_2,8.860973936061336e-06
675,1,02-01_2,6.698805066162991e-05
859,1,02-01_2,8.210220067083356e-18
39,1,02-01_1,1.5394565746214831e-09
232,1,02-01_1,7.266041087185307e-09
449,1,02-01_1,5.995104344813828e-22
674,1,02-01_1,1.1247290576436862e-19
858,1,02-01_1,0.0
673,1,02-01_0,9.773824961904217e-06
231,1,02-00_5,3.512444871373876e-07
