,x,y
0,295,245
1,300,201
2,297,215
3,290,160
4,301,188
5,301,171
6,297,130
7,209,129
8,297,97
9,298,80
10,299,25
11,295,252
12,295,256
13,295,258
14,295,261
15,294,267
16,294,274
17,294,281
18,292,292
19,299,208
20,288,208
21,162,85
22,243,142
23,232,142
24,220,142
25,205,135
26,253,138
27,229,106
28,241,107
29,216,109
30,208,114
31,195,143
32,248,312
33,204,126
34,156,140
35,181,135
36,238,193
37,283,243
38,284,256
39,269,247
40,261,254
41,275,257
42,267,258
43,243,273
44,291,201
45,290,189
46,190,100
47,261,160
48,263,199
49,262,192
50,202,193
51,290,172
52,219,84
53,203,89
54,176,62
55,271,94
56,253,112
57,236,261
58,163,256
59,270,206
60,280,210
61,250,262
62,255,260
63,195,81
64,262,206
65,242,84
66,240,74
67,230,31
68,185,71
69,237,53
70,182,95
71,172,91
72,283,251
73,272,254
74,264,256
75,274,209
76,253,261
77,257,263
78,257,259
79,278,201
80,269,257
81,277,257
82,286,258
83,278,291
84,280,279
85,282,272
86,283,265
87,284,261
88,266,260
89,265,262
90,263,266
91,260,270
92,249,239
93,152,196
94,298,211
95,262,260
96,259,261
97,284,216
98,266,213
99,282,213
100,248,169
101,230,178
102,259,199
103,198,43
104,206,58
105,215,74
106,252,281
107,269,78
108,267,52
109,262,27
110,210,140
111,182,153
112,261,133
113,194,117
114,269,152
115,270,194
116,168,163
117,191,163
118,208,167
119,231,164
120,247,158
121,259,151
122,287,134
123,172,189
124,184,115
125,294,207
126,263,173
127,150,140
128,268,144
129,258,199
130,200,127
131,269,186
132,154,225
133,260,128
134,279,178
135,195,285
136,192,300
137,155,193
138,180,268
139,163,114
140,243,325
141,295,210
142,252,183
143,170,138
144,221,135
145,232,136
146,254,265
147,173,214
148,263,342
149,226,326
150,210,315
151,299,53
152,288,344
153,241,134
154,251,132
155,257,130
156,175,114
157,250,120
158,239,116
159,229,115
160,218,117
161,212,122
162,154,110
163,214,132
164,296,225
165,260,230
166,271,204
167,282,226
168,297,114
169,210,301
170,227,313
171,265,334
172,177,281
173,257,125
174,279,154
175,290,336
176,244,336
177,160,220
178,275,260
179,272,263
180,271,269
181,268,275
182,263,287
183,261,260
184,258,259
185,254,257
186,240,250
187,192,220
188,278,142
189,270,118
190,263,120
191,263,258
192,188,251
193,281,116
194,255,299
195,300,157
196,288,147
197,299,144
198,271,174
199,291,322
200,291,307
201,272,306
202,230,279
203,247,210
204,240,291
205,219,208
206,237,223
207,209,229
208,267,320
209,264,183
210,217,288
211,232,301
212,221,263
213,176,235
214,204,265
215,166,245
216,227,241
217,270,163
218,274,200
219,267,203
220,280,191
221,261,106
222,242,99
223,226,98
224,211,101
225,201,108
226,192,131
227,154,166
228,202,149
229,214,152
230,231,152
231,245,149
232,257,144
233,265,140
234,150,167
235,267,207
236,280,166
237,283,199
238,288,206
239,283,201
240,269,211
241,290,207
242,291,210
243,265,130
244,271,132
245,276,134
246,208,124
247,202,119
248,309,160
249,375,128
250,308,208
251,410,83
252,343,141
253,354,142
254,365,141
255,378,133
256,333,137
257,359,106
258,347,107
259,370,108
260,377,112
261,386,142
262,331,311
263,379,125
264,411,136
265,397,132
266,350,192
267,308,243
268,304,257
269,321,249
270,326,255
271,313,258
272,320,260
273,339,274
274,310,201
275,312,188
276,394,98
277,329,160
278,331,199
279,332,193
280,380,192
281,311,172
282,372,83
283,384,87
284,403,61
285,323,94
286,335,112
287,348,262
288,393,252
289,324,206
290,314,210
291,333,264
292,328,263
293,391,81
294,330,206
295,352,84
296,354,73
297,363,31
298,397,70
299,358,53
300,400,92
301,405,89
302,306,252
303,316,255
304,324,257
305,319,209
306,330,264
307,327,265
308,327,262
309,319,201
310,317,260
311,310,259
312,303,258
313,306,292
314,306,280
315,306,272
316,305,266
317,304,261
318,319,261
319,320,263
320,323,266
321,325,270
322,338,239
323,406,190
324,323,262
325,325,262
326,310,216
327,325,213
328,312,213
329,340,168
330,357,176
331,332,199
332,388,42
333,382,57
334,377,73
335,330,281
336,327,77
337,330,52
338,335,26
339,373,138
340,396,150
341,327,133
342,387,115
343,322,152
344,326,194
345,406,159
346,390,160
347,376,166
348,356,163
349,340,157
350,329,150
351,308,134
352,404,186
353,396,114
354,304,207
355,328,172
356,411,136
357,321,144
358,332,199
359,381,125
360,325,186
361,402,221
362,327,128
363,319,178
364,376,283
365,373,296
366,409,189
367,387,265
368,409,111
369,333,323
370,302,210
371,337,182
372,405,135
373,364,132
374,354,135
375,330,267
376,399,212
377,312,341
378,345,323
379,357,312
380,345,134
381,335,132
382,330,129
383,402,112
384,336,119
385,347,116
386,356,115
387,367,117
388,373,119
389,413,107
390,371,130
391,329,232
392,324,204
393,311,227
394,361,299
395,348,312
396,314,333
397,382,278
398,330,124
399,316,154
400,330,333
401,405,216
402,313,260
403,314,264
404,316,270
405,317,276
406,320,287
407,324,262
408,328,261
409,331,259
410,345,251
411,386,219
412,315,142
413,320,117
414,325,120
415,322,260
416,384,249
417,312,116
418,325,299
419,309,147
420,323,175
421,309,305
422,351,278
423,341,210
424,339,290
425,366,207
426,350,222
427,373,228
428,313,320
429,328,182
430,360,286
431,345,298
432,359,262
433,394,233
434,373,263
435,398,242
436,357,240
437,322,164
438,323,199
439,328,203
440,320,191
441,329,106
442,348,99
443,364,97
444,376,99
445,384,106
446,388,129
447,412,162
448,380,147
449,370,151
450,355,151
451,341,147
452,330,143
453,324,140
454,409,164
455,326,207
456,317,165
457,317,199
458,310,206
459,316,201
460,323,211
461,308,207
462,306,210
463,324,129
464,317,132
465,315,134
466,376,122
467,381,117
