,col_a,col_b,rvalue
216,4,06-01_5,0.7102990168457298
215,4,06-01_4,1.0
204,4,06-00_5,0.7748989793376961
203,4,06-00_4,1.0
189,4,05-01_5,0.5611447629966331
170,4,05-01_4,0.6061822512036904
188,4,05-01_4,1.0
169,4,05-01_1,0.6123894899777638
168,4,05-00_5,0.70379317521958
167,4,05-00_4,1.0
133,4,04-01_5,0.8330378175375404
132,4,04-01_4,1.0
111,4,04-00_5,0.7987678198786922
110,4,04-00_4,1.0
98,4,03-01_5,0.5975050174834794
97,4,03-01_4,1.0
85,4,03-00_5,0.7113241199006731
84,4,03-00_4,1.0
57,4,03-00_3,0.5133475860169069
72,4,02-01_5,0.7863328988770469
71,4,02-01_4,1.0
56,4,02-00_5,0.7263492202353226
55,4,02-00_4,1.0
41,4,01-01_5,0.7782309716736839
26,4,01-01_4,0.5168373206544999
40,4,01-01_4,1.0
25,4,01-00_5,0.7327576426757938
24,4,01-00_4,1.0
11,4,00-01_5,0.7573056587914831
10,4,00-01_4,1.0
142,5,07-01_5,0.613535730959434
241,5,07-01_5,0.5395670490342517
261,5,07-01_5,1.0
141,5,07-01_4,0.5832188187933202
140,5,07-01_3,0.5826413426764172
139,5,07-01_1,0.5986358657081909
240,5,07-01_1,0.5173554619888663
239,5,07-00_5,1.0
217,5,06-01_5,1.0
205,5,06-00_5,1.0
174,5,05-01_5,0.671237194801712
190,5,05-01_5,1.0
173,5,05-01_3,0.5158313250759046
172,5,05-01_1,0.5497262206389819
171,5,05-00_5,1.0
138,5,04-01_5,1.0
112,5,04-00_5,1.0
99,5,03-01_5,1.0
86,5,03-00_5,1.0
73,5,02-01_5,1.0
58,5,02-00_5,1.0
42,5,01-01_5,1.0
27,5,01-00_5,1.0
12,5,00-01_5,1.0
275,age,age,1.0
270,asrsa_score,srq_score,0.5335248225610298
269,asrsa_score,asrsa_score,1.0
271,asrsb_score,asrsb_score,1.0
268,bai_score,srq_score,0.7288006861062992
267,bai_score,oci_score,0.5661089008124568
266,bai_score,bai_score,1.0
265,dbi_score,srq_score,0.73708229183601
264,dbi_score,oci_score,0.5544199103050467
262,dbi_score,dbi_score,1.0
263,dbi_score,bai_score,0.6442682547066076
273,oci_score,srq_score,0.5496695885117815
272,oci_score,oci_score,1.0
274,srq_score,srq_score,1.0
