,col_a,col_b,rvalue
0,00-01_0,00-01_0,1.0
1,00-01_0,00-01_1,0.2862116688790927
2,00-01_0,00-01_2,0.400436627027728
3,00-01_0,00-01_3,0.3766658995985907
4,00-01_0,00-01_4,0.2747511923104419
5,00-01_0,00-01_5,0.3805504803166464
6,00-01_0,01-01_0,0.2457170394339906
7,00-01_0,02-01_0,0.3043307956390251
8,00-01_0,03-01_0,0.2246213500860739
9,00-01_0,06-00_0,0.2770850209400667
10,00-01_0,06-01_0,0.4110828238705628
11,00-01_0,06-01_2,0.326417633295662
12,00-01_0,06-01_3,0.2043289639340634
13,00-01_0,06-01_5,0.236674766407319
14,00-01_1,00-01_1,1.0
15,00-01_1,00-01_2,0.5076659927909821
16,00-01_1,00-01_3,0.819345795138839
17,00-01_1,00-01_4,0.8871869347177057
18,00-01_1,00-01_5,0.8625669447748854
19,00-01_1,01-00_3,0.201454773532294
20,00-01_1,01-00_5,0.2059584438513351
21,00-01_1,01-01_1,0.3429456817453161
22,00-01_1,01-01_3,0.3144465616660916
23,00-01_1,01-01_4,0.3427258151940038
24,00-01_1,01-01_5,0.3182174173474331
25,00-01_1,02-01_1,0.3739686920330709
26,00-01_1,02-01_2,0.2241988373666764
27,00-01_1,02-01_3,0.3642216895662685
28,00-01_1,02-01_4,0.3657033342681487
29,00-01_1,02-01_5,0.3565345886584465
30,00-01_1,03-01_1,0.2766958961422595
31,00-01_1,03-01_3,0.2926281578075668
32,00-01_1,03-01_4,0.3042832992283025
33,00-01_1,03-01_5,0.2391268846471867
34,00-01_1,04-00_1,0.2464599346127188
35,00-01_1,04-00_3,0.2452805668768132
36,00-01_1,04-00_4,0.2327991414488733
37,00-01_1,04-00_5,0.2948300086108766
38,00-01_1,04-01_1,0.3902209810367252
39,00-01_1,04-01_3,0.3962463321757695
40,00-01_1,04-01_4,0.390221861215322
41,00-01_1,04-01_5,0.3994546411309784
42,00-01_1,05-01_3,0.2166696206476085
43,00-01_1,05-01_4,0.220108375950625
44,00-01_1,06-01_1,0.3554536123594938
45,00-01_1,06-01_2,0.2739863331671233
46,00-01_1,06-01_3,0.3943327968023328
47,00-01_1,06-01_4,0.3924296086244712
48,00-01_1,06-01_5,0.3890912655588495
49,00-01_1,07-00_1,0.2208000597165108
50,00-01_1,07-00_3,0.2204845609188358
51,00-01_1,07-00_4,0.238422888032542
52,00-01_1,07-00_5,0.2065952720262291
53,00-01_1,07-01_1,0.2418478230628593
54,00-01_1,07-01_3,0.2310731461566131
55,00-01_1,07-01_4,0.2358500542801943
56,00-01_1,07-01_5,0.2336095475195239
57,00-01_2,00-01_2,1.0
58,00-01_2,00-01_3,0.413946816269449
59,00-01_2,00-01_4,0.4973091059919345
60,00-01_2,00-01_5,0.4055408207262667
61,00-01_2,01-01_1,0.2498887814915932
62,00-01_2,01-01_2,0.3431772534100484
63,00-01_2,01-01_3,0.2301303112119176
64,00-01_2,01-01_4,0.2666993693626578
65,00-01_2,01-01_5,0.207106991904849
66,00-01_2,02-01_1,0.2401805613923308
67,00-01_2,02-01_2,0.3618378980099588
68,00-01_2,02-01_4,0.2296693738217721
69,00-01_2,02-01_5,0.2026211328874253
70,00-01_2,03-01_2,0.2218680615325237
71,00-01_2,04-00_2,0.2720994510254929
72,00-01_2,04-01_2,0.2221475849561829
73,00-01_2,04-01_3,0.2341978478879622
74,00-01_2,04-01_4,0.2218553922154601
75,00-01_2,04-01_5,0.2167539925181599
76,00-01_2,05-01_2,0.2552769773134904
77,00-01_2,06-00_2,0.2237135218721543
78,00-01_2,06-01_0,0.2556860364435027
79,00-01_2,06-01_2,0.407083434512732
80,00-01_2,06-01_3,0.2269899185961805
81,00-01_2,06-01_4,0.2155030612169282
82,00-01_2,06-01_5,0.2061240985804488
83,00-01_2,07-00_2,0.2060339964270077
84,00-01_3,00-01_3,1.0
85,00-01_3,00-01_4,0.848954538077141
86,00-01_3,00-01_5,0.8851820175669203
87,00-01_3,01-00_3,0.2092800512193018
88,00-01_3,01-01_1,0.2975689562971603
89,00-01_3,01-01_3,0.344645019100755
90,00-01_3,01-01_4,0.2936938465008619
91,00-01_3,01-01_5,0.2961261863318064
92,00-01_3,02-00_1,0.2377059182531535
93,00-01_3,02-00_3,0.2238920452185317
94,00-01_3,02-00_4,0.2302299270034272
