,col_a,col_b,rvalue
0,00-01_0,00-01_0,1.0
1,00-01_0,00-01_2,0.400436627027728
2,00-01_0,00-01_3,0.37666589959859076
3,00-01_0,00-01_5,0.3805504803166464
4,00-01_0,02-01_0,0.30433079563902515
5,00-01_0,06-01_0,0.4110828238705628
6,00-01_0,06-01_2,0.32641763329566204
7,00-01_1,00-01_1,0.9999999999999999
8,00-01_1,00-01_2,0.5076659927909821
9,00-01_1,00-01_3,0.819345795138839
10,00-01_1,00-01_4,0.8871869347177057
11,00-01_1,00-01_5,0.8625669447748854
12,00-01_1,01-01_1,0.3429456817453161
13,00-01_1,01-01_3,0.31444656166609164
14,00-01_1,01-01_4,0.3427258151940038
15,00-01_1,01-01_5,0.3182174173474331
16,00-01_1,02-01_1,0.3739686920330709
17,00-01_1,02-01_3,0.3642216895662685
18,00-01_1,02-01_4,0.3657033342681487
19,00-01_1,02-01_5,0.35653458865844656
20,00-01_1,03-01_4,0.3042832992283025
21,00-01_1,04-01_1,0.39022098103672526
22,00-01_1,04-01_3,0.3962463321757695
23,00-01_1,04-01_4,0.39022186121532204
24,00-01_1,04-01_5,0.3994546411309784
25,00-01_1,06-01_1,0.3554536123594938
26,00-01_1,06-01_3,0.39433279680233285
27,00-01_1,06-01_4,0.39242960862447124
28,00-01_1,06-01_5,0.38909126555884954
29,00-01_2,00-01_2,0.9999999999999999
30,00-01_2,00-01_3,0.413946816269449
31,00-01_2,00-01_4,0.49730910599193456
32,00-01_2,00-01_5,0.40554082072626674
33,00-01_2,01-01_2,0.3431772534100484
34,00-01_2,02-01_2,0.3618378980099588
35,00-01_2,06-01_2,0.40708343451273205
36,00-01_3,00-01_3,1.0
37,00-01_3,00-01_4,0.848954538077141
38,00-01_3,00-01_5,0.8851820175669203
39,00-01_3,01-01_3,0.344645019100755
40,00-01_3,02-01_1,0.38868387763471346
41,00-01_3,02-01_3,0.4284581778608497
42,00-01_3,02-01_4,0.38398600194518206
43,00-01_3,02-01_5,0.37791068657903215
44,00-01_3,04-01_1,0.34168314924469456
45,00-01_3,04-01_3,0.3670237955340198
46,00-01_3,04-01_4,0.3568084789675677
47,00-01_3,04-01_5,0.35210428055482096
48,00-01_3,06-01_1,0.32763254969508065
