,col_a,col_b,rvalue
142,0,07-01_0,1.0
131,0,07-00_0,1.0
121,0,06-01_0,1.0
110,0,06-00_0,1.0
102,0,05-01_0,1.0
93,0,05-00_0,1.0
81,0,04-01_0,1.0
70,0,04-00_0,1.0
62,0,03-01_0,1.0
52,0,03-00_0,1.0
41,0,02-01_0,1.0
32,0,02-00_0,1.0
21,0,01-01_0,1.0
11,0,01-00_0,1.0
0,0,00-01_0,1.0
146,1,07-01_5,0.9363810945836376
145,1,07-01_4,0.9287738618566264
144,1,07-01_3,0.8594551370533485
143,1,07-01_1,1.0
135,1,07-00_5,0.9083518009467468
134,1,07-00_4,0.8961834028931501
133,1,07-00_3,0.8526927930590401
132,1,07-00_1,1.0
124,1,06-01_5,0.8421603816358585
123,1,06-01_4,0.8548400727596972
122,1,06-01_1,1.0
114,1,06-00_5,0.8608426876090478
113,1,06-00_4,0.9141803494949864
112,1,06-00_3,0.8422039307454487
111,1,06-00_1,1.0
104,1,05-01_4,0.8382099011753922
103,1,05-01_1,1.0
96,1,05-00_5,0.8364109859799508
95,1,05-00_4,0.9174795107795696
94,1,05-00_1,1.0
85,1,04-01_5,0.8891624769245214
84,1,04-01_4,0.9195265093523142
83,1,04-01_3,0.8190872260621671
82,1,04-01_1,1.0
74,1,04-00_5,0.8815260496977607
73,1,04-00_4,0.9283816878770416
72,1,04-00_3,0.8555743325152293
71,1,04-00_1,1.0
64,1,03-01_4,0.8422744630302731
63,1,03-01_1,1.0
55,1,03-00_5,0.8484582440290462
54,1,03-00_4,0.8522825066655065
53,1,03-00_1,1.0
45,1,02-01_5,0.8683688909917715
44,1,02-01_4,0.9098987666865112
43,1,02-01_3,0.8165388629553835
42,1,02-01_1,1.0
34,1,02-00_4,0.9030041572112714
33,1,02-00_1,1.0
25,1,01-01_5,0.8975310402001972
24,1,01-01_4,0.885276404357157
23,1,01-01_3,0.8417436060404471
22,1,01-01_1,1.0
14,1,01-00_5,0.8779245210112403
13,1,01-00_4,0.856010994878189
12,1,01-00_1,1.0
4,1,00-01_5,0.8625669447748854
3,1,00-01_4,0.8871869347177057
2,1,00-01_3,0.819345795138839
1,1,00-01_1,1.0
147,2,07-01_2,1.0
136,2,07-00_2,1.0
125,2,06-01_2,1.0
115,2,06-00_2,1.0
105,2,05-01_2,1.0
97,2,05-00_2,1.0
86,2,04-01_2,1.0
75,2,04-00_2,1.0
65,2,03-01_2,1.0
56,2,03-00_2,1.0
46,2,02-01_2,1.0
35,2,02-00_2,1.0
26,2,01-01_2,1.0
15,2,01-00_2,1.0
5,2,00-01_2,1.0
150,3,07-01_5,0.913932604259144
149,3,07-01_4,0.9322226067161218
148,3,07-01_3,1.0
139,3,07-00_5,0.8591098283509638
138,3,07-00_4,0.8785401153158567
137,3,07-00_3,1.0
128,3,06-01_5,0.8293388401068885
127,3,06-01_4,0.855046975626414
126,3,06-01_3,1.0
118,3,06-00_5,0.877086852548009
117,3,06-00_4,0.8847605632823898
116,3,06-00_3,1.0
107,3,05-01_5,0.8066241427371998
106,3,05-01_3,1.0
99,3,05-00_5,0.8461135633725059
98,3,05-00_3,1.0
89,3,04-01_5,0.9067176571433028
88,3,04-01_4,0.8889110114117764
87,3,04-01_3,1.0
78,3,04-00_5,0.8949600857539391
77,3,04-00_4,0.8789435353507502
76,3,04-00_3,1.0
67,3,03-01_5,0.8249014469478451
66,3,03-01_3,1.0
59,3,03-00_5,0.8516069628480587
58,3,03-00_4,0.8177887406363715
57,3,03-00_3,1.0
49,3,02-01_5,0.8780753577010582
48,3,02-01_4,0.8565012207821732
47,3,02-01_3,1.0
38,3,02-00_5,0.8780737531302469
37,3,02-00_4,0.8182569567648096
36,3,02-00_3,1.0
29,3,01-01_5,0.894998510847298
28,3,01-01_4,0.8107729309724442
27,3,01-01_3,1.0
18,3,01-00_5,0.8502090062906819
17,3,01-00_4,0.8161653656488479
16,3,01-00_3,1.0
8,3,00-01_5,0.8851820175669203
7,3,00-01_4,0.848954538077141
6,3,00-01_3,1.0
152,4,07-01_5,0.8876835479648579
151,4,07-01_4,1.0
140,4,07-00_4,1.0
129,4,06-01_4,1.0
119,4,06-00_4,1.0
108,4,05-01_4,1.0
100,4,05-00_4,1.0
91,4,04-01_5,0.8330378175375404
90,4,04-01_4,1.0
79,4,04-00_4,1.0
68,4,03-01_4,1.0
60,4,03-00_4,1.0
50,4,02-01_4,1.0
39,4,02-00_4,1.0
30,4,01-01_4,1.0
19,4,01-00_4,1.0
9,4,00-01_4,1.0
153,5,07-01_5,1.0
141,5,07-00_5,1.0
130,5,06-01_5,1.0
120,5,06-00_5,1.0
109,5,05-01_5,1.0
101,5,05-00_5,1.0
92,5,04-01_5,1.0
80,5,04-00_5,1.0
69,5,03-01_5,1.0
61,5,03-00_5,1.0
51,5,02-01_5,1.0
40,5,02-00_5,1.0
31,5,01-01_5,1.0
20,5,01-00_5,1.0
10,5,00-01_5,1.0
160,age,age,1.0
156,asrsa_score,asrsa_score,1.0
157,asrsb_score,asrsb_score,1.0
155,bai_score,bai_score,1.0
154,dbi_score,dbi_score,1.0
158,oci_score,oci_score,1.0
159,srq_score,srq_score,1.0
