,col_a,col_b,rvalue
0,00-01_0,00-01_0,1.0
1,00-01_1,00-01_1,1.0
2,00-01_1,00-01_2,0.5076659927909821
3,00-01_1,00-01_3,0.819345795138839
4,00-01_1,00-01_4,0.8871869347177057
5,00-01_1,00-01_5,0.8625669447748854
6,00-01_2,00-01_2,1.0
7,00-01_3,00-01_3,1.0
8,00-01_3,00-01_4,0.848954538077141
9,00-01_3,00-01_5,0.8851820175669203
10,00-01_4,00-01_4,1.0
11,00-01_4,00-01_5,0.7573056587914831
12,00-01_5,00-01_5,1.0
13,01-00_0,01-00_0,1.0
14,01-00_0,01-00_2,0.6359120089454362
15,01-00_1,01-00_1,1.0
16,01-00_1,01-00_3,0.7975321929445272
17,01-00_1,01-00_4,0.856010994878189
18,01-00_1,01-00_5,0.8779245210112403
19,01-00_1,01-01_1,0.5121652687774264
20,01-00_2,01-00_2,1.0
21,01-00_3,01-00_3,1.0
22,01-00_3,01-00_4,0.8161653656488479
23,01-00_3,01-00_5,0.8502090062906819
24,01-00_4,01-00_4,1.0
25,01-00_4,01-00_5,0.7327576426757938
26,01-00_4,01-01_4,0.5168373206544999
27,01-00_5,01-00_5,1.0
28,01-01_0,01-01_0,1.0
29,01-01_0,01-01_2,0.5604673732449365
30,01-01_0,03-01_0,0.5439023269305773
31,01-01_1,01-01_1,1.0
32,01-01_1,01-01_3,0.8417436060404471
33,01-01_1,01-01_4,0.885276404357157
34,01-01_1,01-01_5,0.8975310402001972
35,01-01_1,02-01_1,0.5133422903923319
36,01-01_2,01-01_2,1.0
37,01-01_3,01-01_3,1.0
38,01-01_3,01-01_4,0.8107729309724442
39,01-01_3,01-01_5,0.894998510847298
40,01-01_4,01-01_4,1.0
41,01-01_4,01-01_5,0.7782309716736839
42,01-01_5,01-01_5,1.0
43,02-00_0,02-00_0,1.0
44,02-00_0,02-00_2,0.569439245722124
45,02-00_0,03-00_0,0.5286171121076906
46,02-00_1,02-00_1,1.0
47,02-00_1,02-00_3,0.7487266603788257
48,02-00_1,02-00_4,0.9030041572112714
49,02-00_1,02-00_5,0.7970548907042247
50,02-00_2,02-00_2,1.0
51,02-00_3,02-00_3,1.0
52,02-00_3,02-00_4,0.8182569567648096
53,02-00_3,02-00_5,0.8780737531302469
54,02-00_3,03-00_3,0.5195189161192706
55,02-00_4,02-00_4,1.0
56,02-00_4,02-00_5,0.7263492202353226
57,02-00_4,03-00_3,0.5133475860169069
58,02-00_5,02-00_5,1.0
59,02-01_0,02-01_0,1.0
60,02-01_0,02-01_2,0.5334532413668143
61,02-01_1,02-01_1,1.0
62,02-01_1,02-01_3,0.8165388629553835
63,02-01_1,02-01_4,0.9098987666865112
64,02-01_1,02-01_5,0.8683688909917715
65,02-01_2,02-01_2,1.0
66,02-01_2,03-01_2,0.5088560752785283
67,02-01_2,04-01_2,0.5015829817524086
68,02-01_3,02-01_3,1.0
69,02-01_3,02-01_4,0.8565012207821732
70,02-01_3,02-01_5,0.8780753577010582
71,02-01_4,02-01_4,1.0
72,02-01_4,02-01_5,0.7863328988770469
73,02-01_5,02-01_5,1.0
74,03-00_0,03-00_0,1.0
75,03-00_0,03-00_2,0.5034956238733782
76,03-00_1,03-00_1,1.0
77,03-00_1,03-00_3,0.7536655913600883
78,03-00_1,03-00_4,0.8522825066655065
79,03-00_1,03-00_5,0.8484582440290462
80,03-00_2,03-00_2,1.0
81,03-00_3,03-00_3,1.0
82,03-00_3,03-00_4,0.8177887406363715
83,03-00_3,03-00_5,0.8516069628480587
84,03-00_4,03-00_4,1.0
85,03-00_4,03-00_5,0.7113241199006731
86,03-00_5,03-00_5,1.0
87,03-01_0,03-01_0,1.0
88,03-01_0,03-01_2,0.5002663645941738
89,03-01_1,03-01_1,1.0
90,03-01_1,03-01_3,0.6709494681712036
91,03-01_1,03-01_4,0.8422744630302731
92,03-01_1,03-01_5,0.7627316790835261
93,03-01_2,03-01_2,1.0
94,03-01_3,03-01_3,1.0
95,03-01_3,03-01_4,0.7075732408622919
96,03-01_3,03-01_5,0.8249014469478451
97,03-01_4,03-01_4,1.0
98,03-01_4,03-01_5,0.5975050174834794
99,03-01_5,03-01_5,1.0
100,04-00_0,04-00_0,1.0
101,04-00_0,04-00_5,0.5020426234845514
102,04-00_1,04-00_1,1.0
103,04-00_1,04-00_3,0.8555743325152293
104,04-00_1,04-00_4,0.9283816878770416
105,04-00_1,04-00_5,0.8815260496977607
106,04-00_2,04-00_2,1.0
107,04-00_3,04-00_3,1.0
108,04-00_3,04-00_4,0.8789435353507502
109,04-00_3,04-00_5,0.8949600857539391
110,04-00_4,04-00_4,1.0
111,04-00_4,04-00_5,0.7987678198786922
112,04-00_5,04-00_5,1.0
113,04-01_0,04-01_0,1.0
114,04-01_0,07-01_0,0.6207332152464459
115,04-01_1,04-01_1,1.0
116,04-01_1,04-01_3,0.8190872260621671
117,04-01_1,04-01_4,0.9195265093523142
118,04-01_1,04-01_5,0.8891624769245214
119,04-01_1,07-01_1,0.6316717049643008
120,04-01_1,07-01_3,0.5497916524534501
121,04-01_1,07-01_4,0.6116412992043784
122,04-01_1,07-01_5,0.5780462788083017
123,04-01_2,04-01_2,1.0
124,04-01_2,07-01_2,0.6424993873502844
125,04-01_3,04-01_3,1.0
126,04-01_3,04-01_4,0.8889110114117764
127,04-01_3,04-01_5,0.9067176571433028
128,04-01_3,07-01_1,0.5479002578957676
129,04-01_3,07-01_3,0.6098990677417799
130,04-01_3,07-01_4,0.5878077634567939
131,04-01_3,07-01_5,0.563333608256698
132,04-01_4,04-01_4,1.0
133,04-01_4,04-01_5,0.8330378175375404
134,04-01_4,07-01_1,0.5760477280477613
135,04-01_4,07-01_3,0.5668969385785279
136,04-01_4,07-01_4,0.6234210472612719
137,04-01_4,07-01_5,0.5326806338611723
138,04-01_5,04-01_5,1.0
139,04-01_5,07-01_1,0.5986358657081909
140,04-01_5,07-01_3,0.5826413426764172
141,04-01_5,07-01_4,0.5832188187933202
142,04-01_5,07-01_5,0.613535730959434
143,05-00_0,05-00_0,1.0
144,05-00_0,05-00_2,0.5796004791838812
145,05-00_0,05-00_3,0.5243909718232219
146,05-00_0,05-00_5,0.5179301998439549
147,05-00_0,05-01_0,0.5702822532508433
148,05-00_1,05-00_1,1.0
149,05-00_1,05-00_2,0.6465304457492631
150,05-00_1,05-00_3,0.7592353106468073
151,05-00_1,05-00_4,0.9174795107795696
152,05-00_1,05-00_5,0.8364109859799508
153,05-00_1,05-01_1,0.6515875628995612
154,05-00_1,05-01_4,0.5484351319219255
155,05-00_1,05-01_5,0.5208085139614608
156,05-00_2,05-00_2,1.0
157,05-00_2,05-00_3,0.556714566627692
158,05-00_2,05-00_4,0.6244826866356398
159,05-00_2,05-00_5,0.5883368592678584
160,05-00_2,05-01_2,0.5781503355929619
161,05-00_3,05-00_3,1.0
162,05-00_3,05-00_4,0.7718637716770523
163,05-00_3,05-00_5,0.8461135633725059
164,05-00_3,05-01_1,0.5065405707262632
165,05-00_3,05-01_3,0.5574676860863031
166,05-00_3,05-01_5,0.5626573317485707
167,05-00_4,05-00_4,1.0
168,05-00_4,05-00_5,0.70379317521958
169,05-00_4,05-01_1,0.6123894899777638
170,05-00_4,05-01_4,0.6061822512036904
171,05-00_5,05-00_5,1.0
172,05-00_5,05-01_1,0.5497262206389819
173,05-00_5,05-01_3,0.5158313250759046
174,05-00_5,05-01_5,0.671237194801712
175,05-01_0,05-01_0,1.0
176,05-01_0,05-01_3,0.5039637120030822
177,05-01_0,05-01_5,0.5376508203468975
178,05-01_1,05-01_1,1.0
179,05-01_1,05-01_2,0.5842903746646751
180,05-01_1,05-01_3,0.5809814696576917
181,05-01_1,05-01_4,0.8382099011753922
182,05-01_1,05-01_5,0.767521341970118
183,05-01_2,05-01_2,1.0
184,05-01_2,05-01_5,0.513332102284243
185,05-01_3,05-01_3,1.0
186,05-01_3,05-01_4,0.6079765502536149
187,05-01_3,05-01_5,0.8066241427371998
188,05-01_4,05-01_4,1.0
189,05-01_4,05-01_5,0.5611447629966331
190,05-01_5,05-01_5,1.0
191,06-00_0,06-00_0,1.0
192,06-00_0,06-00_2,0.5127016060148745
193,06-00_1,06-00_1,1.0
194,06-00_1,06-00_2,0.5107832898253106
