,col_a,col_b,rvalue
481,01-00_0,bai_score,-0.1386406469382965
550,01-00_1,dbi_score,-0.1747711499815228
551,01-00_1,bai_score,-0.1484817910440735
623,01-00_2,asrsb_score,0.1586801504711401
688,01-00_3,srq_score,-0.1257434743177432
687,01-00_3,oci_score,-0.1056703615892836
685,01-00_3,dbi_score,-0.1863752116439011
686,01-00_3,bai_score,-0.143037982333362
754,01-00_4,dbi_score,-0.1137790108105515
823,01-00_5,srq_score,-0.1150311367343718
822,01-00_5,oci_score,-0.113283494529825
820,01-00_5,dbi_score,-0.1767327538003413
821,01-00_5,bai_score,-0.1609917341982101
899,01-01_0,asrsb_score,0.125463768489138
1038,01-01_2,asrsb_score,0.1419096470350445
1370,02-00_1,asrsa_score,0.1057040429583617
1499,02-00_3,asrsb_score,0.1217664409116528
1624,02-00_5,asrsb_score,0.1203507208271202
1803,02-01_2,asrsb_score,0.1419808444072055
2392,03-01_1,srq_score,0.109281802544088
2390,03-01_1,dbi_score,0.1049116863737097
2391,03-01_1,asrsa_score,0.1308878208477486
2443,03-01_2,asrsb_score,0.1420131277294777
2540,03-01_4,srq_score,0.1108546328031868
2538,03-01_4,dbi_score,0.1213214981256901
2539,03-01_4,asrsa_score,0.1355397816980914
2625,04-00_0,dbi_score,-0.1139491055160943
2626,04-00_0,asrsa_score,-0.1164318976905324
2673,04-00_1,srq_score,-0.1098834278556939
2672,04-00_1,oci_score,-0.1355509887465252
2670,04-00_1,bai_score,-0.1427239876068647
2671,04-00_1,asrsa_score,-0.108515087311301
2754,04-00_3,srq_score,-0.100736712980063
2752,04-00_3,bai_score,-0.1091124545680399
2753,04-00_3,asrsa_score,-0.1226445643951793
2839,04-00_5,srq_score,-0.1337970242116658
2838,04-00_5,oci_score,-0.1320774974986582
2835,04-00_5,dbi_score,-0.1038474571599379
2836,04-00_5,bai_score,-0.1414063794881727
2837,04-00_5,asrsa_score,-0.1210769158651428
2878,04-01_0,asrsa_score,-0.1192915285205548
3104,05-00_0,oci_score,0.1195638073030645
3103,05-00_0,asrsb_score,0.1789939414621733
3138,05-00_1,srq_score,0.1266893144854273
3137,05-00_1,oci_score,0.1267931662453996
3133,05-00_1,dbi_score,0.1391629464194467
3134,05-00_1,bai_score,0.1197945354952664
3136,05-00_1,asrsb_score,0.181090254050979
3135,05-00_1,asrsa_score,0.101940969232652
3176,05-00_2,srq_score,0.1010030066371443
3175,05-00_2,oci_score,0.1014397527312932
3173,05-00_2,bai_score,0.1000411373018036
3174,05-00_2,asrsb_score,0.2122881902011349
3207,05-00_3,oci_score,0.1653570060835656
3205,05-00_3,dbi_score,0.117470310514455
3206,05-00_3,asrsb_score,0.173702300177404
3239,05-00_4,srq_score,0.1275651896403776
3238,05-00_4,oci_score,0.1158669591718036
3234,05-00_4,dbi_score,0.1249834858703589
3235,05-00_4,bai_score,0.1369614678476028
3237,05-00_4,asrsb_score,0.1709261572890264
3236,05-00_4,asrsa_score,0.1043955803260465
3267,05-00_5,oci_score,0.1553501239817738
3264,05-00_5,dbi_score,0.1211385714137367
3265,05-00_5,bai_score,0.1006687643293994
3266,05-00_5,asrsb_score,0.1848621648395646
3293,05-01_0,asrsb_score,0.1075883656654087
3317,05-01_1,oci_score,0.100496931621197
3348,05-01_2,oci_score,0.1307404150627333
3346,05-01_2,bai_score,0.1335923191948241
3347,05-01_2,asrsb_score,0.2011662537681749
3414,05-01_5,oci_score,0.1084315700667189
3413,05-01_5,asrsb_score,0.1054070746024861
3437,06-00_0,asrsb_score,0.107540661512794
3488,06-00_3,oci_score,-0.1079237481256217
3487,06-00_3,bai_score,-0.1177346273140469
3518,06-00_5,bai_score,-0.1150202759172085
3645,07-00_2,asrsa_score,-0.1052951172783954
3678,07-01_0,asrsb_score,0.1520500938009434
3685,07-01_1,oci_score,0.1023362093008071
3684,07-01_1,dbi_score,0.1081100450777474
3691,07-01_2,oci_score,0.1040558760573632
3690,07-01_2,asrsb_score,0.1218633648189029
3695,07-01_3,dbi_score,0.1255847692205748
3701,07-01_4,srq_score,0.1204270771388114
3700,07-01_4,oci_score,0.1081794483273753
3698,07-01_4,dbi_score,0.1493236625290418
3699,07-01_4,bai_score,0.104177044333505
3718,asrsa_score,srq_score,0.5335248225610298
3717,asrsa_score,oci_score,0.2929921814784854
3716,asrsa_score,asrsb_score,0.463373279861308
3715,asrsa_score,asrsa_score,1.0
3722,asrsb_score,srq_score,0.4390223814031123
3721,asrsb_score,oci_score,0.4055988064868724
3720,asrsb_score,asrsb_score,1.0
3713,bai_score,srq_score,0.7288006861062992
3712,bai_score,oci_score,0.5661089008124568
3709,bai_score,bai_score,1.0
3711,bai_score,asrsb_score,0.4410709726383541
3710,bai_score,asrsa_score,0.363782136965905
3708,dbi_score,srq_score,0.73708229183601
3707,dbi_score,oci_score,0.5544199103050467
3703,dbi_score,dbi_score,1.0
3704,dbi_score,bai_score,0.6442682547066076
3706,dbi_score,asrsb_score,0.3624090113770699
3705,dbi_score,asrsa_score,0.4655444704763184
3724,oci_score,srq_score,0.5496695885117815
3723,oci_score,oci_score,1.0
3726,srq_score,srq_score,1.0
