,col_a,col_b,rvalue
694,0,06-01_4,0.2216834792559715
1113,0,06-01_4,0.242946164499491
1907,0,06-01_4,0.2142325318839953
1976,0,06-01_4,0.2080083083320842
2049,0,06-01_4,0.3262583820028321
12,0,06-01_3,0.2043289639340634
462,0,06-01_3,0.2013482609072949
693,0,06-01_3,0.2040665165994069
1112,0,06-01_3,0.2285519832347682
1466,0,06-01_3,0.2009190065995037
1906,0,06-01_3,0.217122508311173
1975,0,06-01_3,0.2246059909332325
2048,0,06-01_3,0.4251471225124177
11,0,06-01_2,0.326417633295662
692,0,06-01_2,0.2004891740803057
2047,0,06-01_2,0.4694458429153769
691,0,06-01_1,0.2356598226677408
1111,0,06-01_1,0.2321086181474239
1905,0,06-01_1,0.2313189572680393
1974,0,06-01_1,0.2075021669525227
2046,0,06-01_1,0.2859081277703252
10,0,06-01_0,0.4110828238705628
461,0,06-01_0,0.3982360835046179
895,0,06-01_0,0.283778116823229
1110,0,06-01_0,0.2256529542462894
1304,0,06-01_0,0.3534458082287732
1465,0,06-01_0,0.2233791732178382
1618,0,06-01_0,0.2366163990389646
1904,0,06-01_0,0.3052231406428136
1973,0,06-01_0,0.3979079914918998
2045,0,06-01_0,1.0
460,0,06-00_5,0.210566123156623
1464,0,06-00_5,0.313492472681618
1972,0,06-00_5,0.4324398418293773
690,0,06-00_4,0.2019829123825016
1463,0,06-00_4,0.2619223103532273
1971,0,06-00_4,0.3667444105192724
459,0,06-00_3,0.2001709761004911
689,0,06-00_3,0.2028175459044345
1462,0,06-00_3,0.2864645055425711
1970,0,06-00_3,0.4220656667851806
234,0,06-00_2,0.2171615694458467
458,0,06-00_2,0.244748339986261
688,0,06-00_2,0.293499889364847
894,0,06-00_2,0.2678209168371772
1109,0,06-00_2,0.2721151073290725
1303,0,06-00_2,0.2076979403617055
1461,0,06-00_2,0.2586326782881044
1903,0,06-00_2,0.2169591974822955
1969,0,06-00_2,0.5127016060148745
1460,0,06-00_1,0.27702075066064
1968,0,06-00_1,0.3554674070508656
9,0,06-00_0,0.2770850209400667
233,0,06-00_0,0.3479554205009799
457,0,06-00_0,0.4293230415193934
687,0,06-00_0,0.3862888313840218
893,0,06-00_0,0.3370209448856055
1108,0,06-00_0,0.3887647064877475
1302,0,06-00_0,0.3426226682840304
1459,0,06-00_0,0.4075733503518119
1617,0,06-00_0,0.2733554387088584
1789,0,06-00_0,0.2602261979789772
1902,0,06-00_0,0.2831332597034294
1967,0,06-00_0,1.0
1788,0,05-01_5,0.4061645052497641
1901,0,05-01_5,0.5376508203468975
1900,0,05-01_4,0.2641602793972978
1301,0,05-01_3,0.2076083826376497
1787,0,05-01_3,0.3372636923980588
1899,0,05-01_3,0.5039637120030822
232,0,05-01_2,0.2035023357062881
1616,0,05-01_2,0.2315115767336607
1786,0,05-01_2,0.3240199405647936
1898,0,05-01_2,0.4443885512077573
1785,0,05-01_1,0.247873182579404
1897,0,05-01_1,0.3157136327611862
231,0,05-01_0,0.2882304825520124
456,0,05-01_0,0.3471377068859481
686,0,05-01_0,0.2518502625361165
892,0,05-01_0,0.2034322715248286
1107,0,05-01_0,0.2855937586731567
1300,0,05-01_0,0.3849603334642038
1784,0,05-01_0,0.5702822532508433
1896,0,05-01_0,1.0
1783,0,05-00_5,0.5179301998439549
1106,0,05-00_4,0.2448316743413091
1782,0,05-00_4,0.3243194928724376
1781,0,05-00_3,0.5243909718232219
230,0,05-00_2,0.2565852044621876
685,0,05-00_2,0.2038234488480503
1105,0,05-00_2,0.2766991160060385
1458,0,05-00_2,0.2330047636237268
1615,0,05-00_2,0.2716649241121284
1780,0,05-00_2,0.5796004791838812
1104,0,05-00_1,0.2220159369283402
1614,0,05-00_1,0.2054189383220181
1779,0,05-00_1,0.3328731415314146
229,0,05-00_0,0.3888545752567586
455,0,05-00_0,0.2604360018723665
684,0,05-00_0,0.2705411604235346
1103,0,05-00_0,0.2957444686097293
1299,0,05-00_0,0.2705764373720944
1778,0,05-00_0,1.0
1457,0,04-01_5,0.2952759108612405
1613,0,04-01_5,0.4831850220243479
683,0,04-01_4,0.2021952242585187
1612,0,04-01_4,0.3459647832685379
1456,0,04-01_3,0.2243793078469086
1611,0,04-01_3,0.4086755395316974
454,0,04-01_2,0.2043706107494528
682,0,04-01_2,0.2564638970810243
891,0,04-01_2,0.2307719528212468
1298,0,04-01_2,0.2651989650922843
1455,0,04-01_2,0.2483176277626041
1610,0,04-01_2,0.4370200894843592
681,0,04-01_1,0.2064925110422067
1454,0,04-01_1,0.2437844284442998
1609,0,04-01_1,0.3985248287497929
228,0,04-01_0,0.2083045940534582
453,0,04-01_0,0.3116367527446806
680,0,04-01_0,0.2346762214237416
890,0,04-01_0,0.2749725701307522
1102,0,04-01_0,0.2268728877226939
1297,0,04-01_0,0.3330078032667408
1453,0,04-01_0,0.4455602887553043
1608,0,04-01_0,1.0
1452,0,04-00_5,0.5020426234845514
1451,0,04-00_4,0.3779552893097824
1450,0,04-00_3,0.4420704164930478
227,0,04-00_2,0.2136407348012713
679,0,04-00_2,0.2616639336672745
889,0,04-00_2,0.2446688888527539
1101,0,04-00_2,0.2867742060787749
1449,0,04-00_2,0.4753614413955687
1448,0,04-00_1,0.429735986227475
226,0,04-00_0,0.3099008411919797
452,0,04-00_0,0.2966697969401698
678,0,04-00_0,0.2792034249977199
888,0,04-00_0,0.3191599551582867
1100,0,04-00_0,0.2977564994344177
1296,0,04-00_0,0.2171627394940931
1447,0,04-00_0,1.0
451,0,03-01_5,0.2226681809799508
1099,0,03-01_5,0.2234368768693973
1295,0,03-01_5,0.4470274902211708
677,0,03-01_4,0.2010507542191292
1294,0,03-01_4,0.2723129196179173
450,0,03-01_3,0.2158868990881743
1293,0,03-01_3,0.3892122091300105
225,0,03-01_2,0.2058747952603471
449,0,03-01_2,0.3111384962511723
676,0,03-01_2,0.2409377257568398
887,0,03-01_2,0.3166331069803296
1098,0,03-01_2,0.2923961432684563
1292,0,03-01_2,0.5002663645941738
1097,0,03-01_1,0.2311730235231548
1291,0,03-01_1,0.3197357859236576
8,0,03-01_0,0.2246213500860739
224,0,03-01_0,0.2810787978236399
448,0,03-01_0,0.5439023269305773
675,0,03-01_0,0.3120544803085563
886,0,03-01_0,0.4413591015000981
1096,0,03-01_0,0.3861016726862774
1290,0,03-01_0,1.0
674,0,03-00_5,0.2052554586736164
1095,0,03-00_5,0.4403503352406371
673,0,03-00_4,0.2668182901209363
1094,0,03-00_4,0.370475760020426
672,0,03-00_3,0.2383695408035653
1093,0,03-00_3,0.402083167881109
223,0,03-00_2,0.2293278069784657
671,0,03-00_2,0.3107228117993839
885,0,03-00_2,0.2123313949521692
1092,0,03-00_2,0.5034956238733782
670,0,03-00_1,0.2229253591494908
1091,0,03-00_1,0.378847632990517
222,0,03-00_0,0.3054091345828798
447,0,03-00_0,0.3471678128938391
669,0,03-00_0,0.5286171121076906
884,0,03-00_0,0.3433381891972927
1090,0,03-00_0,1.0
446,0,02-01_5,0.2378970381592397
883,0,02-01_5,0.3610557772076283
445,0,02-01_4,0.2027723177187042
882,0,02-01_4,0.2608480825844372
444,0,02-01_3,0.2612386346130208
881,0,02-01_3,0.3051225404063876
221,0,02-01_2,0.2082181520373901
443,0,02-01_2,0.281216205296565
668,0,02-01_2,0.3031679771113038
880,0,02-01_2,0.5334532413668143
879,0,02-01_1,0.257834903417841
7,0,02-01_0,0.3043307956390251
220,0,02-01_0,0.2791085291688587
442,0,02-01_0,0.4351130809821931
667,0,02-01_0,0.3911613186541341
878,0,02-01_0,1.0
219,0,02-00_5,0.2153837831397933
666,0,02-00_5,0.449651760411883
665,0,02-00_4,0.3079506123273441
218,0,02-00_3,0.2026466798005188
664,0,02-00_3,0.4024837692088528
217,0,02-00_2,0.2386290560488233
663,0,02-00_2,0.569439245722124
662,0,02-00_1,0.3270497291985458
216,0,02-00_0,0.349561009649332
441,0,02-00_0,0.2692296858753192
661,0,02-00_0,1.0
440,0,01-01_5,0.339081179182947
439,0,01-01_4,0.2108652399720049
438,0,01-01_3,0.3642667178086433
215,0,01-01_2,0.3076520006972902
437,0,01-01_2,0.5604673732449365
436,0,01-01_1,0.2665486234137714
6,0,01-01_0,0.2457170394339906
214,0,01-01_0,0.473559793527379
435,0,01-01_0,1.0
213,0,01-00_5,0.3380193910518032
212,0,01-00_3,0.3313758454955441
211,0,01-00_2,0.6359120089454362
210,0,01-00_1,0.2462930911161244
209,0,01-00_0,1.0
5,0,00-01_5,0.3805504803166464
4,0,00-01_4,0.2747511923104419
3,0,00-01_3,0.3766658995985907
2,0,00-01_2,0.400436627027728
1,0,00-01_1,0.2862116688790927
0,0,00-01_0,1.0
56,1,07-01_5,0.2336095475195239
939,1,07-01_5,0.261026150388761
1163,1,07-01_5,0.214771947655692
1341,1,07-01_5,0.2893441652790621
1503,1,07-01_5,0.2691077698944634
1665,1,07-01_5,0.5780462788083017
1816,1,07-01_5,0.3867489100240187
1923,1,07-01_5,0.3268790379385694
2066,1,07-01_5,0.2886097063716717
2127,1,07-01_5,0.5023548064298988
2172,1,07-01_5,0.9363810945836376
55,1,07-01_4,0.2358500542801943
938,1,07-01_4,0.2277357799726889
1162,1,07-01_4,0.2016925968269729
1340,1,07-01_4,0.2665079223621888
1502,1,07-01_4,0.2192358132371217
1664,1,07-01_4,0.6116412992043784
1815,1,07-01_4,0.3456607831211605
1922,1,07-01_4,0.2787212805630632
2065,1,07-01_4,0.2490492912467147
2126,1,07-01_4,0.4402131774481772
2171,1,07-01_4,0.9287738618566264
54,1,07-01_3,0.2310731461566131
1339,1,07-01_3,0.2385940604267763
1663,1,07-01_3,0.5497916524534501
1814,1,07-01_3,0.3333265543655559
1921,1,07-01_3,0.3175905723665621
2064,1,07-01_3,0.2289871607345326
2125,1,07-01_3,0.434181230333096
2170,1,07-01_3,0.8594551370533485
506,1,07-01_2,0.2220380716764935
937,1,07-01_2,0.2879356173078433
1662,1,07-01_2,0.4242756720521189
1813,1,07-01_2,0.2423516398581548
2063,1,07-01_2,0.2212531442189877
2124,1,07-01_2,0.2984131296848377
2169,1,07-01_2,0.6098887980530469
53,1,07-01_1,0.2418478230628593
936,1,07-01_1,0.2902936301024608
1161,1,07-01_1,0.2194196845546225
1338,1,07-01_1,0.3010164559673823
1501,1,07-01_1,0.2683002448014081
1661,1,07-01_1,0.6316717049643008
1812,1,07-01_1,0.3985803286813428
1920,1,07-01_1,0.2846114635200361
2062,1,07-01_1,0.2885073688206644
2123,1,07-01_1,0.4956734312569992
2168,1,07-01_1,1.0
1500,1,07-01_0,0.2035670818852924
1660,1,07-01_0,0.4213414011652291
1811,1,07-01_0,0.3023137126731916
2122,1,07-01_0,0.3950338240097427
52,1,07-00_5,0.2065952720262291
737,1,07-00_5,0.2290470174630194
935,1,07-00_5,0.2444687628891385
1160,1,07-00_5,0.3444102863016361
1337,1,07-00_5,0.2799208447779209
1499,1,07-00_5,0.4040012389329701
1659,1,07-00_5,0.4334879515452506
1810,1,07-00_5,0.3731578765950935
1919,1,07-00_5,0.2595600263201236
1994,1,07-00_5,0.2684282808152849
2061,1,07-00_5,0.2752243239427978
2121,1,07-00_5,0.9083518009467468
51,1,07-00_4,0.238422888032542
1159,1,07-00_4,0.2626115397071475
1336,1,07-00_4,0.2230306035549076
1498,1,07-00_4,0.425195713452872
1658,1,07-00_4,0.3793542031743933
1809,1,07-00_4,0.2094440472255089
1993,1,07-00_4,0.2688597977919186
2060,1,07-00_4,0.2197164133589126
2120,1,07-00_4,0.8961834028931501
50,1,07-00_3,0.2204845609188358
934,1,07-00_3,0.2275319625564709
1158,1,07-00_3,0.2588491244783721
1335,1,07-00_3,0.2456951716718918
1497,1,07-00_3,0.4011976230834761
1657,1,07-00_3,0.3970762971517852
1808,1,07-00_3,0.2544170032126068
1992,1,07-00_3,0.2695602957898969
2059,1,07-00_3,0.2288876670933854
2119,1,07-00_3,0.8526927930590401
281,1,07-00_2,0.2484488691953308
505,1,07-00_2,0.2414971032594305
736,1,07-00_2,0.2091602879564744
933,1,07-00_2,0.2678774289985551
1157,1,07-00_2,0.2632598472996806
1334,1,07-00_2,0.2041402964319867
1496,1,07-00_2,0.3534102561292587
1656,1,07-00_2,0.3849927137695051
1807,1,07-00_2,0.2477787280787589
1991,1,07-00_2,0.2990921760869038
2058,1,07-00_2,0.2234473448489093
2118,1,07-00_2,0.5790957694426266
49,1,07-00_1,0.2208000597165108
735,1,07-00_1,0.2489590502140462
932,1,07-00_1,0.2220967770801258
1156,1,07-00_1,0.3364324501972604
1333,1,07-00_1,0.262823850161111
1495,1,07-00_1,0.428825757392871
1655,1,07-00_1,0.4264643749971599
1806,1,07-00_1,0.3185731041865149
1918,1,07-00_1,0.2349405069690668
1990,1,07-00_1,0.3173817795643832
2057,1,07-00_1,0.2745063685702724
2117,1,07-00_1,1.0
931,1,07-00_0,0.2126945308968631
1155,1,07-00_0,0.2017318081888137
1494,1,07-00_0,0.3118464714693455
1654,1,07-00_0,0.3674400599316693
1805,1,07-00_0,0.2534668025621686
1989,1,07-00_0,0.2294503042018175
48,1,06-01_5,0.3890912655588495
280,1,06-01_5,0.2646266697705089
504,1,06-01_5,0.4416939248823545
734,1,06-01_5,0.2424341551699307
930,1,06-01_5,0.4148114373759448
1154,1,06-01_5,0.2963959662061718
1332,1,06-01_5,0.3927710850725176
1493,1,06-01_5,0.2653865884660234
1653,1,06-01_5,0.375488213625902
1804,1,06-01_5,0.2136269744808839
1917,1,06-01_5,0.2018365826242648
1988,1,06-01_5,0.3003845213272451
2056,1,06-01_5,0.8421603816358585
47,1,06-01_4,0.3924296086244712
279,1,06-01_4,0.3161250087757972
503,1,06-01_4,0.478513180462883
733,1,06-01_4,0.2193397339514148
929,1,06-01_4,0.4734951374228571
1153,1,06-01_4,0.2666245005721522
1331,1,06-01_4,0.4065818669326687
1492,1,06-01_4,0.2564579398393306
1652,1,06-01_4,0.4134213087177011
1987,1,06-01_4,0.3134364222300895
2055,1,06-01_4,0.8548400727596972
46,1,06-01_3,0.3943327968023328
278,1,06-01_3,0.2742974499971054
502,1,06-01_3,0.4570488737604574
732,1,06-01_3,0.2721747857765782
928,1,06-01_3,0.4248667461148455
1152,1,06-01_3,0.3038342914395571
1330,1,06-01_3,0.3379759156256735
1491,1,06-01_3,0.2466638398029831
1651,1,06-01_3,0.3601273794909552
1986,1,06-01_3,0.3082514932605455
2054,1,06-01_3,0.7690566209075083
45,1,06-01_2,0.2739863331671233
501,1,06-01_2,0.2181329390200678
927,1,06-01_2,0.2531678083286807
1329,1,06-01_2,0.2207923236630094
1650,1,06-01_2,0.2418030582363796
2053,1,06-01_2,0.4170873142019072
44,1,06-01_1,0.3554536123594938
277,1,06-01_1,0.2937865723198937
500,1,06-01_1,0.4549327712224051
731,1,06-01_1,0.2506060178681838
926,1,06-01_1,0.4341406942330976
1151,1,06-01_1,0.2901110399316917
1328,1,06-01_1,0.4348733644667784
1490,1,06-01_1,0.2614917145449711
1649,1,06-01_1,0.4150594022477573
1803,1,06-01_1,0.2372128787819333
1916,1,06-01_1,0.2259734208864167
1985,1,06-01_1,0.332602828206208
2052,1,06-01_1,1.0
1648,1,06-01_0,0.2170367042695188
276,1,06-00_5,0.2734990640886011
499,1,06-00_5,0.2383863761921997
730,1,06-00_5,0.2739036977148514
1489,1,06-00_5,0.3587283561564762
1647,1,06-00_5,0.251138923095229
1984,1,06-00_5,0.8608426876090478
275,1,06-00_4,0.2864029235689557
498,1,06-00_4,0.2567527360736283
729,1,06-00_4,0.3123428620693996
1150,1,06-00_4,0.2447163613763416
1488,1,06-00_4,0.3278346507051983
1646,1,06-00_4,0.2522146319230119
1983,1,06-00_4,0.9141803494949864
274,1,06-00_3,0.3046626949515557
497,1,06-00_3,0.2508917829268353
728,1,06-00_3,0.3215387592535097
1149,1,06-00_3,0.2187842999460747
1487,1,06-00_3,0.3533586877629853
1645,1,06-00_3,0.2354868362709933
1982,1,06-00_3,0.8422039307454487
273,1,06-00_2,0.2156341651516377
1981,1,06-00_2,0.5107832898253106
272,1,06-00_1,0.2683714468254941
496,1,06-00_1,0.2576033495788188
727,1,06-00_1,0.2905207586371937
1148,1,06-00_1,0.2231141922135198
1486,1,06-00_1,0.3383928524219312
1644,1,06-00_1,0.2754549258491887
1980,1,06-00_1,1.0
1147,1,05-01_5,0.2121911587377379
1327,1,05-01_5,0.2469007404143055
1643,1,05-01_5,0.2045439107924061
1802,1,05-01_5,0.5208085139614608
1915,1,05-01_5,0.767521341970118
43,1,05-01_4,0.220108375950625
1326,1,05-01_4,0.3440014187657506
1642,1,05-01_4,0.2305456228122851
1801,1,05-01_4,0.5484351319219255
1914,1,05-01_4,0.8382099011753922
42,1,05-01_3,0.2166696206476085
1325,1,05-01_3,0.3189299064161925
1641,1,05-01_3,0.2573295019699404
1800,1,05-01_3,0.394104188182804
1913,1,05-01_3,0.5809814696576917
1799,1,05-01_2,0.4113932932099229
1912,1,05-01_2,0.5842903746646751
1146,1,05-01_1,0.206298159083792
1324,1,05-01_1,0.2899080661995856
1640,1,05-01_1,0.2117171641996676
1798,1,05-01_1,0.6515875628995612
1911,1,05-01_1,1.0
1797,1,05-01_0,0.2226129858780735
1145,1,05-00_5,0.2081346375950792
1639,1,05-00_5,0.2733326832329241
1796,1,05-00_5,0.8364109859799508
1144,1,05-00_4,0.2334362288392552
1323,1,05-00_4,0.2528805888534986
1638,1,05-00_4,0.263495351000134
1795,1,05-00_4,0.9174795107795696
1143,1,05-00_3,0.213878465025806
1322,1,05-00_3,0.2179425738338597
1637,1,05-00_3,0.2906702880144894
1794,1,05-00_3,0.7592353106468073
1142,1,05-00_2,0.2493178446400769
1793,1,05-00_2,0.6465304457492631
1141,1,05-00_1,0.234814340440756
1321,1,05-00_1,0.2286345977058771
1636,1,05-00_1,0.2518765852615901
1792,1,05-00_1,1.0
41,1,04-01_5,0.3994546411309784
271,1,04-01_5,0.2259803589622198
495,1,04-01_5,0.3219115358263558
726,1,04-01_5,0.2138924916426755
925,1,04-01_5,0.4130807500960268
1140,1,04-01_5,0.2330356412915915
1320,1,04-01_5,0.3597917869296854
1485,1,04-01_5,0.3711601379092559
1635,1,04-01_5,0.8891624769245214
40,1,04-01_4,0.390221861215322
270,1,04-01_4,0.256601955905785
494,1,04-01_4,0.2623763539342015
924,1,04-01_4,0.358481815306928
1139,1,04-01_4,0.2352461876250781
1319,1,04-01_4,0.3690460405304375
1484,1,04-01_4,0.3432737777249047
1634,1,04-01_4,0.9195265093523142
39,1,04-01_3,0.3962463321757695
269,1,04-01_3,0.2482770360163371
493,1,04-01_3,0.2450917526828109
923,1,04-01_3,0.3501631392200168
1138,1,04-01_3,0.2150875197846661
1318,1,04-01_3,0.3202648008480605
1483,1,04-01_3,0.2810890345621308
1633,1,04-01_3,0.8190872260621671
492,1,04-01_2,0.268754866238935
922,1,04-01_2,0.3022215271505956
1317,1,04-01_2,0.2045726320517257
1482,1,04-01_2,0.2621405791098543
1632,1,04-01_2,0.4742027383900381
38,1,04-01_1,0.3902209810367252
268,1,04-01_1,0.24111603018341
491,1,04-01_1,0.3101374226264464
725,1,04-01_1,0.2020106189730608
921,1,04-01_1,0.397995527697999
1137,1,04-01_1,0.2257178545630412
1316,1,04-01_1,0.3920121037241849
1481,1,04-01_1,0.4151160963929138
1631,1,04-01_1,1.0
1480,1,04-01_0,0.2141701920279102
37,1,04-00_5,0.2948300086108766
267,1,04-00_5,0.2481915047989339
490,1,04-00_5,0.2199581689821595
724,1,04-00_5,0.2587226517860349
920,1,04-00_5,0.3304786998652947
1136,1,04-00_5,0.2696306061062535
1315,1,04-00_5,0.2100671078159688
1479,1,04-00_5,0.8815260496977607
36,1,04-00_4,0.2327991414488733
266,1,04-00_4,0.205828458824197
723,1,04-00_4,0.2511564109337745
919,1,04-00_4,0.2664498025998492
1135,1,04-00_4,0.263050240485687
1314,1,04-00_4,0.243474286304909
1478,1,04-00_4,0.9283816878770416
35,1,04-00_3,0.2452805668768132
265,1,04-00_3,0.2401173703139982
722,1,04-00_3,0.2338272877735519
918,1,04-00_3,0.3026498249102413
1134,1,04-00_3,0.2463123559246607
1313,1,04-00_3,0.218374986049704
1477,1,04-00_3,0.8555743325152293
264,1,04-00_2,0.2304999119428177
489,1,04-00_2,0.2091788299371802
721,1,04-00_2,0.2818203717646135
917,1,04-00_2,0.2748649996741432
1133,1,04-00_2,0.2218361783331415
1476,1,04-00_2,0.4504337968801553
34,1,04-00_1,0.2464599346127188
263,1,04-00_1,0.203177077195141
488,1,04-00_1,0.2250622235026295
720,1,04-00_1,0.2621580601200416
916,1,04-00_1,0.2952235862271029
1132,1,04-00_1,0.2702179326456799
1312,1,04-00_1,0.242884751762139
1475,1,04-00_1,1.0
915,1,04-00_0,0.2338224002682006
1131,1,04-00_0,0.2372083687245952
33,1,03-01_5,0.2391268846471867
487,1,03-01_5,0.2891802123820903
719,1,03-01_5,0.3219251023720892
914,1,03-01_5,0.2973288360257561
1130,1,03-01_5,0.4184971775394768
1311,1,03-01_5,0.7627316790835261
32,1,03-01_4,0.3042832992283025
262,1,03-01_4,0.2079538360856604
486,1,03-01_4,0.3693527937131213
718,1,03-01_4,0.3416716730324099
913,1,03-01_4,0.4075641771071813
1129,1,03-01_4,0.356562629320487
1310,1,03-01_4,0.8422744630302731
31,1,03-01_3,0.2926281578075668
485,1,03-01_3,0.3236406251641298
717,1,03-01_3,0.3467385569069636
912,1,03-01_3,0.3826928777178489
1128,1,03-01_3,0.4079451753931934
1309,1,03-01_3,0.6709494681712036
911,1,03-01_2,0.2676780120342459
1308,1,03-01_2,0.3801316878994035
30,1,03-01_1,0.2766958961422595
484,1,03-01_1,0.3368857792446525
716,1,03-01_1,0.3480244963022548
910,1,03-01_1,0.4075411980453249
1127,1,03-01_1,0.4239949051910622
1307,1,03-01_1,1.0
1126,1,03-01_0,0.2304374710775466
261,1,03-00_5,0.2571714393568961
715,1,03-00_5,0.4189564530725933
1125,1,03-00_5,0.8484582440290462
260,1,03-00_4,0.3286941720066549
483,1,03-00_4,0.2826436603734144
714,1,03-00_4,0.4501425854905321
909,1,03-00_4,0.2729735671977971
1124,1,03-00_4,0.8522825066655065
259,1,03-00_3,0.3481032075132967
482,1,03-00_3,0.2605639166500299
713,1,03-00_3,0.4871142622055067
908,1,03-00_3,0.2500029997339311
1123,1,03-00_3,0.7536655913600883
712,1,03-00_2,0.2067627856365942
907,1,03-00_2,0.2097890571223667
1122,1,03-00_2,0.3798848937916529
258,1,03-00_1,0.3101704060028717
481,1,03-00_1,0.2456351355457648
711,1,03-00_1,0.4531408867177848
906,1,03-00_1,0.2700766429663219
1121,1,03-00_1,1.0
710,1,03-00_0,0.2428127163079045
29,1,02-01_5,0.3565345886584465
257,1,02-01_5,0.3066504268851383
480,1,02-01_5,0.4641184649627947
709,1,02-01_5,0.2692438748734635
905,1,02-01_5,0.8683688909917715
28,1,02-01_4,0.3657033342681487
256,1,02-01_4,0.3606454540195001
479,1,02-01_4,0.4769956517062906
708,1,02-01_4,0.2959617941027315
904,1,02-01_4,0.9098987666865112
27,1,02-01_3,0.3642216895662685
255,1,02-01_3,0.3470111842465074
478,1,02-01_3,0.433472161182543
707,1,02-01_3,0.3013812518524209
903,1,02-01_3,0.8165388629553835
26,1,02-01_2,0.2241988373666764
477,1,02-01_2,0.2583764951780544
902,1,02-01_2,0.4163244707634825
25,1,02-01_1,0.3739686920330709
254,1,02-01_1,0.3310330809077697
476,1,02-01_1,0.5133422903923319
706,1,02-01_1,0.2868194139651883
901,1,02-01_1,1.0
253,1,02-00_5,0.2708406144188691
475,1,02-00_5,0.2370199705761524
705,1,02-00_5,0.7970548907042247
252,1,02-00_4,0.2896058701307234
474,1,02-00_4,0.2313575767759042
704,1,02-00_4,0.9030041572112714
251,1,02-00_3,0.2935280826764929
473,1,02-00_3,0.2102800545375971
703,1,02-00_3,0.7487266603788257
702,1,02-00_2,0.452522019538487
250,1,02-00_1,0.287635092791436
472,1,02-00_1,0.2549703807325849
701,1,02-00_1,1.0
24,1,01-01_5,0.3182174173474331
249,1,01-01_5,0.4636697939568376
471,1,01-01_5,0.8975310402001972
23,1,01-01_4,0.3427258151940038
248,1,01-01_4,0.4507080909286926
470,1,01-01_4,0.885276404357157
22,1,01-01_3,0.3144465616660916
247,1,01-01_3,0.4471138774214346
469,1,01-01_3,0.8417436060404471
246,1,01-01_2,0.2676670947281652
468,1,01-01_2,0.4325233964227464
21,1,01-01_1,0.3429456817453161
245,1,01-01_1,0.5121652687774264
467,1,01-01_1,1.0
20,1,01-00_5,0.2059584438513351
244,1,01-00_5,0.8779245210112403
243,1,01-00_4,0.856010994878189
19,1,01-00_3,0.201454773532294
