,col_a,col_b,rvalue
0,00-01_0,00-01_0,1.0
1,00-01_1,00-01_1,0.9999999999999999
2,00-01_1,00-01_3,0.819345795138839
3,00-01_1,00-01_4,0.8871869347177057
4,00-01_1,00-01_5,0.8625669447748854
5,00-01_2,00-01_2,0.9999999999999999
6,00-01_3,00-01_3,1.0
7,00-01_3,00-01_4,0.848954538077141
8,00-01_3,00-01_5,0.8851820175669203
9,00-01_4,00-01_4,0.9999999999999999
10,00-01_4,00-01_5,0.7573056587914831
11,00-01_5,00-01_5,1.0
12,01-00_0,01-00_0,0.9999999999999999
13,01-00_0,01-00_2,0.6359120089454362
14,01-00_1,01-00_1,1.0
15,01-00_1,01-00_3,0.7975321929445272
16,01-00_1,01-00_4,0.856010994878189
17,01-00_1,01-00_5,0.8779245210112403
18,01-00_2,01-00_2,1.0
19,01-00_3,01-00_3,1.0
20,01-00_3,01-00_4,0.8161653656488479
21,01-00_3,01-00_5,0.8502090062906819
22,01-00_4,01-00_4,0.9999999999999999
23,01-00_4,01-00_5,0.7327576426757938
24,01-00_5,01-00_5,1.0
25,01-01_0,01-01_0,1.0
26,01-01_1,01-01_1,0.9999999999999999
27,01-01_1,01-01_3,0.8417436060404471
28,01-01_1,01-01_4,0.885276404357157
29,01-01_1,01-01_5,0.8975310402001972
30,01-01_2,01-01_2,1.0
31,01-01_3,01-01_3,0.9999999999999999
32,01-01_3,01-01_4,0.8107729309724442
33,01-01_3,01-01_5,0.894998510847298
34,01-01_4,01-01_4,1.0
35,01-01_4,01-01_5,0.7782309716736839
36,01-01_5,01-01_5,0.9999999999999999
37,02-00_0,02-00_0,0.9999999999999999
38,02-00_1,02-00_1,1.0
39,02-00_1,02-00_3,0.7487266603788257
40,02-00_1,02-00_4,0.9030041572112714
41,02-00_1,02-00_5,0.7970548907042247
42,02-00_2,02-00_2,1.0
43,02-00_3,02-00_3,0.9999999999999999
44,02-00_3,02-00_4,0.8182569567648096
45,02-00_3,02-00_5,0.8780737531302469
46,02-00_4,02-00_4,1.0
47,02-00_4,02-00_5,0.7263492202353226
48,02-00_5,02-00_5,1.0
49,02-01_0,02-01_0,1.0
50,02-01_1,02-01_1,1.0
51,02-01_1,02-01_3,0.8165388629553835
52,02-01_1,02-01_4,0.9098987666865113
53,02-01_1,02-01_5,0.8683688909917715
54,02-01_2,02-01_2,1.0
55,02-01_3,02-01_3,1.0
56,02-01_3,02-01_4,0.8565012207821732
57,02-01_3,02-01_5,0.8780753577010582
58,02-01_4,02-01_4,1.0
59,02-01_4,02-01_5,0.7863328988770469
60,02-01_5,02-01_5,0.9999999999999999
61,03-00_0,03-00_0,1.0
62,03-00_1,03-00_1,0.9999999999999999
63,03-00_1,03-00_3,0.7536655913600883
64,03-00_1,03-00_4,0.8522825066655065
65,03-00_1,03-00_5,0.8484582440290462
66,03-00_2,03-00_2,0.9999999999999999
67,03-00_3,03-00_3,0.9999999999999999
68,03-00_3,03-00_4,0.8177887406363715
69,03-00_3,03-00_5,0.8516069628480587
70,03-00_4,03-00_4,1.0
71,03-00_4,03-00_5,0.7113241199006731
72,03-00_5,03-00_5,1.0
73,03-01_0,03-01_0,1.0
74,03-01_1,03-01_1,1.0
75,03-01_1,03-01_3,0.6709494681712036
76,03-01_1,03-01_4,0.8422744630302731
77,03-01_1,03-01_5,0.7627316790835261
78,03-01_2,03-01_2,1.0
79,03-01_3,03-01_3,1.0
80,03-01_3,03-01_4,0.7075732408622919
81,03-01_3,03-01_5,0.8249014469478451
82,03-01_4,03-01_4,0.9999999999999999
83,03-01_5,03-01_5,0.9999999999999999
84,04-00_0,04-00_0,0.9999999999999999
85,04-00_1,04-00_1,1.0
86,04-00_1,04-00_3,0.8555743325152293
87,04-00_1,04-00_4,0.9283816878770415
88,04-00_1,04-00_5,0.8815260496977607
89,04-00_2,04-00_2,0.9999999999999999
90,04-00_3,04-00_3,1.0
91,04-00_3,04-00_4,0.8789435353507502
92,04-00_3,04-00_5,0.8949600857539391
93,04-00_4,04-00_4,1.0
94,04-00_4,04-00_5,0.7987678198786922
95,04-00_5,04-00_5,1.0
96,04-01_0,04-01_0,1.0
97,04-01_0,07-01_0,0.6207332152464459
98,04-01_1,04-01_1,0.9999999999999999
99,04-01_1,04-01_3,0.8190872260621671
100,04-01_1,04-01_4,0.9195265093523142
101,04-01_1,04-01_5,0.8891624769245214
102,04-01_1,07-01_1,0.6316717049643008
103,04-01_1,07-01_4,0.6116412992043784
104,04-01_2,04-01_2,1.0
105,04-01_2,07-01_2,0.6424993873502844
106,04-01_3,04-01_3,1.0
107,04-01_3,04-01_4,0.8889110114117764
108,04-01_3,04-01_5,0.9067176571433027
109,04-01_3,07-01_3,0.6098990677417799
110,04-01_4,04-01_4,1.0
111,04-01_4,04-01_5,0.8330378175375404
112,04-01_4,07-01_4,0.6234210472612719
113,04-01_5,04-01_5,1.0
114,04-01_5,07-01_5,0.613535730959434
115,05-00_0,05-00_0,1.0
116,05-00_1,05-00_1,1.0
117,05-00_1,05-00_2,0.6465304457492631
118,05-00_1,05-00_3,0.7592353106468073
119,05-00_1,05-00_4,0.9174795107795695
120,05-00_1,05-00_5,0.8364109859799508
121,05-00_1,05-01_1,0.6515875628995612
122,05-00_2,05-00_2,1.0
123,05-00_2,05-00_4,0.6244826866356398
124,05-00_3,05-00_3,1.0
125,05-00_3,05-00_4,0.7718637716770523
126,05-00_3,05-00_5,0.8461135633725059
127,05-00_4,05-00_4,0.9999999999999999
128,05-00_4,05-00_5,0.70379317521958
129,05-00_4,05-01_1,0.6123894899777638
130,05-00_4,05-01_4,0.6061822512036904
131,05-00_5,05-00_5,1.0
132,05-00_5,05-01_5,0.671237194801712
133,05-01_0,05-01_0,1.0
134,05-01_1,05-01_1,1.0
135,05-01_1,05-01_4,0.8382099011753922
136,05-01_1,05-01_5,0.767521341970118
137,05-01_2,05-01_2,1.0
138,05-01_3,05-01_3,1.0
139,05-01_3,05-01_4,0.6079765502536149
140,05-01_3,05-01_5,0.8066241427371998
141,05-01_4,05-01_4,1.0
142,05-01_5,05-01_5,0.9999999999999999
143,06-00_0,06-00_0,1.0
144,06-00_1,06-00_1,1.0
145,06-00_1,06-00_3,0.8422039307454487
146,06-00_1,06-00_4,0.9141803494949864
147,06-00_1,06-00_5,0.8608426876090478
148,06-00_2,06-00_2,0.9999999999999999
149,06-00_3,06-00_3,1.0
150,06-00_3,06-00_4,0.8847605632823898
151,06-00_3,06-00_5,0.877086852548009
152,06-00_4,06-00_4,1.0
153,06-00_4,06-00_5,0.7748989793376961
154,06-00_5,06-00_5,0.9999999999999999
155,06-01_0,06-01_0,1.0
156,06-01_1,06-01_1,1.0
157,06-01_1,06-01_3,0.7690566209075083
158,06-01_1,06-01_4,0.8548400727596972
159,06-01_1,06-01_5,0.8421603816358585
160,06-01_2,06-01_2,0.9999999999999999
161,06-01_3,06-01_3,1.0
162,06-01_3,06-01_4,0.855046975626414
163,06-01_3,06-01_5,0.8293388401068885
164,06-01_4,06-01_4,1.0
165,06-01_4,06-01_5,0.7102990168457298
166,06-01_5,06-01_5,0.9999999999999999
167,07-00_0,07-00_0,0.9999999999999999
168,07-00_0,07-00_2,0.6033669746890792
169,07-00_1,07-00_1,1.0
170,07-00_1,07-00_3,0.8526927930590401
171,07-00_1,07-00_4,0.8961834028931501
