,x,y
0,296,255
1,296,211
2,296,223
3,288,166
4,297,197
5,297,179
6,297,136
7,218,130
8,297,103
9,297,86
10,299,25
11,296,262
12,296,266
13,296,267
14,296,269
15,296,274
16,296,282
17,296,289
18,296,299
19,297,217
20,286,215
21,180,80
22,251,141
23,240,142
24,229,142
25,215,134
26,261,138
27,236,112
28,247,112
29,225,113
30,217,117
31,206,143
32,256,315
33,214,126
34,175,135
35,194,134
36,242,196
37,283,252
38,284,265
39,269,255
40,261,258
41,275,265
42,267,264
43,246,275
44,287,210
45,286,197
46,200,102
47,265,163
48,263,205
49,262,197
50,211,194
51,286,180
52,225,89
53,210,93
54,190,59
55,274,101
56,258,115
57,238,263
58,190,249
59,270,212
60,279,216
61,250,264
62,255,263
63,203,85
64,262,210
65,246,90
66,243,80
67,234,31
68,197,71
69,240,55
70,193,96
71,187,88
72,283,260
73,273,261
74,264,262
75,273,214
76,253,264
77,257,267
78,256,263
79,276,208
80,269,264
81,277,264
82,286,266
83,281,298
84,282,287
85,283,279
86,284,273
87,285,268
88,267,266
89,265,267
90,263,271
91,261,274
92,251,243
93,178,188
94,297,219
95,262,264
96,259,265
97,283,222
98,267,218
99,281,219
100,253,170
101,235,180
102,261,203
103,207,42
104,214,59
105,220,79
106,256,284
107,270,84
108,267,55
109,263,26
110,220,139
111,195,152
112,266,135
113,205,119
114,273,156
115,269,201
116,184,160
117,202,162
118,217,167
119,237,165
120,253,159
121,264,153
122,287,139
123,186,187
124,196,117
125,291,216
126,266,176
127,174,132
128,273,147
129,259,203
130,212,127
131,269,192
132,182,218
133,266,130
134,278,185
135,211,283
136,213,294
137,177,188
138,198,265
139,181,109
140,254,326
141,292,218
142,256,186
143,185,135
144,230,134
145,240,135
146,255,269
147,189,212
148,274,342
149,242,324
150,229,312
151,299,56
152,296,345
153,249,134
154,258,132
155,263,131
156,189,113
157,256,121
158,246,118
159,236,118
160,226,119
161,220,123
162,175,104
163,223,132
164,296,233
165,261,236
166,270,210
167,281,234
168,297,119
169,225,300
170,239,313
171,273,336
172,201,275
173,263,126
174,280,159
175,296,338
176,257,334
177,180,215
178,275,267
179,273,271
180,272,275
181,270,282
182,267,292
183,260,264
184,257,263
185,254,261
186,243,253
187,203,220
188,280,146
189,275,121
190,268,124
191,262,262
192,202,250
193,284,120
194,261,304
195,297,164
196,287,153
197,297,151
198,272,180
199,296,327
200,296,312
201,278,311
202,236,280
203,250,213
204,247,293
205,225,211
206,240,227
207,217,231
208,274,325
209,266,187
210,228,288
211,241,302
212,228,264
213,192,233
214,215,264
215,187,241
216,231,242
217,273,168
218,273,207
219,266,209
220,277,198
221,265,111
222,247,104
223,231,103
224,219,104
225,210,110
226,204,130
227,174,161
228,212,148
229,224,153
230,239,153
231,252,150
232,263,145
233,270,141
234,176,160
235,266,212
236,279,172
237,280,207
238,286,213
239,280,209
240,269,216
241,288,215
242,289,217
243,270,131
244,276,134
245,279,136
246,217,125
247,212,120
248,307,167
249,379,130
250,306,216
251,420,81
252,345,141
253,357,143
254,368,142
255,383,135
256,336,138
257,361,110
258,349,112
259,372,113
260,380,116
261,391,143
262,338,316
263,384,126
264,423,136
265,404,134
266,352,197
267,309,253
268,307,266
269,322,256
270,331,260
271,317,265
272,324,266
273,346,277
274,306,210
275,308,198
276,399,101
277,331,164
278,331,206
279,332,198
280,386,195
281,307,181
282,373,88
283,388,92
284,410,59
285,322,99
286,339,115
287,354,265
288,408,251
289,323,213
290,314,217
291,341,266
292,337,266
293,394,84
294,331,211
295,351,90
296,353,79
297,364,31
298,402,71
299,358,54
300,406,95
301,413,89
302,308,261
303,319,262
304,328,263
305,320,215
306,339,266
307,335,268
308,336,264
309,317,208
310,323,264
311,314,266
312,306,267
313,311,298
314,310,287
315,309,280
316,308,274
317,307,269
318,325,267
319,327,268
