,x,y
0,284,249
1,282,204
2,286,217
3,278,160
4,282,190
5,284,173
6,291,131
7,225,126
8,295,103
9,295,88
10,299,25
11,284,255
12,286,259
13,286,261
14,287,264
15,286,270
16,286,276
17,286,283
18,288,294
19,283,210
20,275,209
21,200,83
22,255,137
23,245,137
24,235,137
25,223,131
26,263,133
27,241,110
28,252,110
29,230,111
30,224,114
31,215,140
32,252,310
33,223,123
34,195,135
35,206,133
36,242,190
37,273,246
38,276,259
39,262,249
40,255,254
41,269,259
42,263,259
43,245,271
44,273,203
45,271,191
46,209,105
47,264,158
48,254,199
49,255,191
50,215,189
51,275,174
52,230,93
53,217,97
54,206,61
55,274,102
56,261,113
57,238,259
58,208,249
59,262,205
60,271,210
61,249,262
62,254,261
63,212,90
64,256,203
65,249,94
66,247,84
67,241,32
68,209,75
69,244,57
70,205,99
71,202,92
72,273,253
73,265,255
74,259,257
75,265,208
76,252,261
77,255,264
78,256,260
79,266,202
80,266,259
81,271,259
82,279,260
83,275,293
84,273,282
85,275,275
86,275,268
87,278,264
88,263,262
89,262,263
90,259,266
91,257,270
92,247,238
93,201,189
94,284,213
95,260,261
96,258,262
97,274,216
98,260,212
99,272,214
100,254,166
101,237,175
102,254,196
103,219,44
104,223,62
105,227,84
106,253,279
107,270,86
108,269,55
109,267,27
110,227,135
111,205,149
112,269,131
113,215,118
114,271,150
115,259,194
116,197,157
117,210,158
118,222,162
119,241,160
120,255,155
121,265,149
122,282,134
123,197,183
124,207,117
125,278,210
126,263,171
127,199,134
128,273,142
129,256,197
130,220,125
131,260,186
132,203,218
133,269,126
134,267,179
135,217,279
136,223,292
137,193,186
138,209,262
139,199,112
140,251,322
141,280,212
142,255,180
143,199,135
144,235,129
145,245,130
146,253,265
147,199,209
148,269,340
149,243,321
150,233,309
151,297,55
152,292,344
153,254,130
154,261,128
155,266,127
156,202,115
157,260,117
158,252,114
159,242,114
160,233,116
161,228,119
162,198,106
163,230,127
164,286,227
165,256,231
166,261,203
167,272,227
168,294,116
169,228,296
170,238,309
171,267,331
172,215,274
173,266,122
174,274,154
175,289,335
176,254,332
177,197,214
178,269,262
179,268,266
180,265,270
181,264,277
182,263,287
183,258,260
184,254,259
185,252,257
186,241,249
187,209,216
188,276,141
189,276,118
190,270,120
191,261,259
192,210,245
193,282,118
194,258,298
195,286,159
196,280,147
197,289,144
198,266,175
199,288,322
200,288,307
201,271,305
202,236,275
203,248,207
204,245,288
205,228,205
206,239,220
207,220,226
208,267,320
209,262,181
210,229,283
211,241,297
212,228,260
213,202,229
214,219,260
215,201,239
216,232,238
217,269,162
218,262,200
219,258,203
220,265,192
221,268,110
222,251,105
223,236,104
224,224,105
225,217,110
226,214,129
227,193,160
228,220,145
229,230,148
230,243,148
231,256,145
232,265,140
233,272,136
234,201,161
235,258,206
236,271,166
237,267,201
238,274,207
239,269,203
240,262,209
241,275,208
242,277,212
243,272,127
244,277,130
245,279,132
246,225,121
247,220,119
248,297,161
249,381,128
250,296,209
251,439,84
252,347,138
253,358,139
254,369,139
255,386,133
256,337,135
257,363,110
258,351,109
259,374,112
260,382,116
261,397,142
262,334,315
263,386,125
264,441,138
265,412,135
266,349,194
267,298,247
268,297,260
269,313,252
270,323,257
271,308,261
272,316,262
273,341,277
274,292,204
275,293,191
276,402,105
277,329,160
278,323,201
279,325,194
280,386,194
281,295,175
282,371,92
283,389,97
284,423,60
285,317,102
286,340,112
287,349,266
288,431,257
289,315,208
290,306,212
291,335,266
292,330,265
293,397,89
294,325,207
295,347,93
296,349,83
297,368,31
298,410,74
299,357,55
300,412,101
301,425,92
302,297,255
303,309,257
304,319,260
305,312,211
306,332,266
307,328,267
308,330,264
309,307,203
310,315,262
311,306,262
312,297,262
313,304,294
314,300,283
315,299,276
316,298,269
317,297,265
318,317,265
319,319,266
320,321,270
321,323,275
322,334,242
323,447,194
324,323,265
325,325,266
326,301,218
327,321,215
328,303,214
329,341,168
330,359,177
331,328,200
332,400,42
333,388,61
334,376,82
335,332,284
336,321,85
337,328,55
338,335,26
339,380,138
340,410,153
341,331,131
342,397,120
343,320,151
344,315,196
345,425,162
346,399,162
347,382,166
348,359,163
349,343,156
350,331,150
351,303,134
352,421,190
353,409,119
354,289,210
355,325,173
356,451,138
357,322,142
358,330,201
359,391,127
360,317,188
361,443,225
362,332,126
363,306,179
364,392,288
365,396,302
366,439,192
367,410,271
368,434,113
369,338,328
370,289,212
371,336,183
372,425,138
373,369,131
