,x,y
0,304,253
1,302,211
2,303,223
3,291,169
4,302,198
5,301,180
6,301,139
7,213,135
8,300,109
9,300,92
10,300,25
11,304,259
12,304,264
13,304,265
14,304,267
15,305,273
16,305,280
17,305,287
18,305,297
19,302,217
20,292,215
21,171,85
22,249,147
23,237,148
24,225,148
25,209,140
26,259,144
27,231,117
28,245,118
29,220,119
30,211,122
31,200,148
32,262,315
33,208,132
34,168,141
35,187,139
36,242,199
37,289,252
38,292,263
39,275,255
40,266,259
41,281,264
42,273,264
43,252,276
44,292,211
45,290,198
46,191,108
47,266,167
48,265,206
49,264,199
50,207,197
51,290,182
52,219,96
53,202,99
54,180,63
55,274,107
56,256,121
57,241,265
58,189,254
59,273,213
60,284,217
61,255,265
62,260,264
63,194,90
64,265,211
65,242,98
66,240,86
67,227,33
68,187,75
69,234,58
70,184,101
71,177,94
72,290,259
73,278,260
74,269,262
75,277,215
76,258,265
77,262,267
78,262,263
79,280,209
80,275,263
81,283,264
82,293,265
83,290,297
84,290,285
85,291,278
86,292,271
87,293,267
88,273,266
89,272,267
90,269,270
91,267,274
92,255,244
93,174,193
94,303,219
95,268,265
96,266,266
97,288,223
98,269,219
99,287,220
100,253,174
101,234,183
102,262,204
103,197,44
104,205,63
105,214,85
106,262,284
107,269,90
108,266,58
109,260,26
110,215,145
111,189,157
112,266,140
113,198,124
114,274,158
115,272,202
116,177,165
117,196,166
118,212,172
119,235,169
120,252,164
121,265,158
122,290,142
123,181,192
124,188,122
125,297,216
126,267,179
127,167,138
128,274,151
129,262,205
130,205,133
131,271,193
132,179,223
133,266,135
134,280,186
135,214,285
136,216,297
137,172,193
138,199,268
139,172,115
140,260,326
141,298,218
142,257,189
143,178,141
144,225,140
145,236,141
146,260,270
147,185,217
148,282,342
149,248,325
150,234,314
151,300,58
152,306,344
153,247,141
154,256,138
155,262,137
156,180,119
157,255,127
158,244,124
159,233,123
160,222,124
161,215,127
162,167,109
163,217,138
164,304,232
165,265,237
166,273,211
167,287,234
168,301,124
169,229,301
170,244,314
171,280,336
172,202,278
173,262,131
174,282,162
175,306,338
176,264,335
177,178,221
178,282,266
179,280,270
180,279,274
181,277,280
182,274,291
183,266,264
184,262,263
185,258,262
186,246,254
187,200,224
188,282,150
189,275,127
190,267,129
191,268,263
192,201,252
193,286,126
194,267,303
195,301,166
196,290,156
197,301,153
198,274,183
199,306,326
200,305,311
201,286,310
202,240,281
203,252,215
204,253,294
205,224,214
206,241,228
207,215,234
208,282,325
209,268,190
210,231,289
211,246,303
212,230,266
213,189,237
214,216,266
215,186,245
216,232,245
217,275,171
218,276,207
219,268,210
220,280,199
221,265,117
222,244,111
223,227,110
224,212,111
225,203,116
226,197,136
227,168,167
228,207,154
229,220,158
230,235,158
231,251,155
232,263,150
233,271,146
234,171,166
235,269,213
