,x,y
0,293,272
1,292,233
2,293,242
3,284,183
4,292,219
5,293,199
6,296,147
7,214,133
8,297,106
9,297,86
10,299,25
11,292,279
12,292,283
13,292,284
14,292,284
15,292,289
16,292,296
17,292,302
18,292,307
19,292,238
20,281,234
21,178,72
22,248,146
23,237,147
24,225,146
25,211,137
26,258,144
27,230,112
28,244,113
29,219,114
30,212,118
31,203,145
32,251,318
33,210,128
34,174,128
35,191,132
36,238,205
37,278,270
38,280,281
39,264,271
40,256,273
41,270,280
42,263,280
43,241,285
44,283,232
45,281,219
46,195,102
47,261,173
48,255,221
49,255,213
50,207,199
51,283,200
52,218,90
53,204,94
54,186,52
55,269,102
56,255,118
57,233,275
58,190,237
59,263,229
60,273,234
61,245,277
62,250,277
63,198,84
64,255,226
65,238,91
66,236,80
67,229,29
68,192,68
69,234,55
70,189,94
71,183,84
72,279,277
73,267,277
74,259,277
75,266,231
76,248,278
77,252,281
78,251,276
79,270,227
80,265,279
81,273,280
82,283,282
83,278,307
84,278,301
85,278,294
86,279,288
87,280,283
88,262,280
89,261,281
90,258,285
91,255,288
92,246,256
93,178,175
94,293,239
95,257,279
96,255,280
97,277,240
98,259,233
99,275,237
100,250,179
101,232,187
102,253,217
103,202,38
104,208,58
105,213,79
106,251,293
107,265,84
108,263,57
109,261,25
110,216,143
111,191,153
112,264,141
113,201,119
114,269,165
115,262,219
116,181,158
117,199,165
118,213,172
119,234,171
120,250,166
121,261,161
122,284,150
123,183,186
124,192,115
125,286,237
126,261,188
127,174,120
128,270,154
129,253,216
130,207,128
131,262,208
132,182,204
133,264,136
134,272,203
135,210,280
136,212,287
137,176,181
138,198,260
139,178,103
140,249,326
141,288,238
142,251,196
143,182,132
144,226,139
145,236,140
146,249,283
147,187,211
148,269,341
149,239,320
150,227,306
151,298,58
152,291,344
153,246,139
154,256,137
155,262,136
156,185,110
157,254,125
158,242,120
159,232,119
160,221,121
161,215,124
162,174,93
163,219,136
164,293,251
165,255,251
166,263,228
167,276,251
168,297,126
169,222,298
170,235,312
171,268,338
172,200,265
173,261,131
174,276,173
175,291,340
176,253,332
177,180,208
178,270,281
179,268,285
180,267,290
181,265,296
182,263,301
183,255,279
184,252,278
185,249,275
186,239,265
187,200,222
188,276,157
189,272,127
190,265,128
191,258,277
192,200,249
193,281,127
194,257,309
195,295,182
196,284,167
197,295,165
198,267,194
199,292,331
200,292,319
201,274,317
202,232,286
203,244,225
204,242,298
205,222,219
206,236,237
207,213,237
208,270,329
209,261,200
210,223,290
211,237,304
212,224,271
213,191,230
214,212,267
215,186,234
216,228,252
217,268,180
218,266,225
219,258,226
220,271,219
221,261,114
222,242,106
223,225,105
224,213,106
225,205,111
226,200,131
227,173,154
228,209,152
229,220,157
230,235,157
231,249,154
232,260,152
233,267,148
234,176,147
235,259,229
236,275,187
237,274,228
238,280,233
239,274,229
240,262,232
241,283,236
242,284,237
243,268,137
244,274,141
245,276,145
246,212,127
247,207,122
248,305,183
249,383,134
250,305,235
251,425,75
252,346,148
253,358,149
254,369,148
255,386,138
256,336,144
257,367,112
258,353,113
259,379,114
260,386,118
261,394,148
262,334,320
263,388,130
264,427,132
265,408,135
266,352,208
267,308,270
268,305,282
269,322,273
270,331,276
271,315,281
272,324,282
273,346,288
274,302,232
275,305,219
276,405,102
277,331,174
278,333,223
279,333,215
280,386,203
281,305,200
282,380,88
283,395,93
284,418,55
285,326,101
286,341,118
287,354,277
288,403,241
289,323,230
290,313,234
291,342,281
292,336,280
293,403,82
294,333,228
295,358,90
296,360,79
297,370,30
298,411,69
299,365,55
300,412,94
301,419,86
302,306,277
303,318,279
304,327,280
305,321,233
306,339,281
307,334,283
308,335,279
309,317,228
310,321,280
311,313,281
312,303,283
313,308,307
314,307,301
315,306,295
316,305,288
317,304,283
318,324,281
319,326,283
320,328,287
321,330,290
322,342,259
323,419,179
324,329,280
325,331,282
326,309,241
327,329,236
328,311,238
329,343,181
330,361,190
331,335,220
332,401,39
333,394,58
334,385,77
335,335,296
336,330,83
337,334,57
338,338,26
339,380,144
340,405,157
341,331,141
342,398,120
343,323,166
344,325,220
345,416,162
346,397,169
347,381,175
348,359,173
349,344,167
350,332,162
351,307,150
352,411,191
353,407,116
354,298,237
355,330,189
356,428,124
357,323,156
358,336,219
359,391,130
360,326,210
361,413,209
362,332,136
363,316,203
364,379,283
365,377,290
366,420,185
367,393,264
368,423,107
369,335,328
370,297,238
371,340,198
372,417,136
373,370,140
374,359,141
375,337,285
376,406,215
377,314,342
378,347,322
379,361,309
380,349,140
381,340,138
382,334,137
383,415,112
384,343,125
385,354,120
386,365,119
387,376,122
388,382,125
389,428,97
390,378,137
391,333,254
392,323,229
393,310,251
394,365,301
395,351,315
396,316,339
397,391,269
398,335,132
399,315,173
400,332,334
401,414,212
402,315,282
403,317,285
404,318,290
405,320,297
406,323,303
407,331,281
408,335,280
409,338,278
410,350,268
411,391,227
412,315,157
413,323,127
414,330,129
415,329,279
416,390,253
417,313,127
418,329,311
419,306,167
420,323,195
421,311,318
422,356,289
423,345,228
424,343,301
425,369,222
426,353,239
427,377,240
428,315,330
429,330,202
430,364,293
431,349,307
432,365,275
433,401,235
434,377,271
435,406,238
436,361,255
437,322,181
438,321,226
439,329,228
440,315,219
441,334,114
442,355,106
443,372,105
444,385,106
445,394,111
446,398,133
447,425,158
448,387,154
449,374,160
450,359,160
451,344,156
452,334,152
453,326,149
454,423,151
455,329,230
456,314,188
457,312,229
458,305,234
459,312,229
460,325,234
461,302,236
462,302,237
463,327,137
464,320,141
465,316,145
466,386,128
467,391,123
