,x,y
0,293,242
1,292,197
2,294,214
3,285,159
4,292,183
5,292,168
6,296,133
7,221,139
8,298,101
9,298,83
10,300,25
11,292,249
12,293,255
13,294,258
14,294,263
15,294,268
16,294,276
17,294,284
18,295,295
19,292,205
20,285,205
21,187,95
22,251,150
23,240,151
24,230,150
25,217,144
26,260,146
27,239,114
28,250,116
29,227,116
30,220,121
31,209,152
32,257,314
33,217,137
34,183,150
35,198,143
36,242,196
37,280,241
38,282,255
39,267,246
40,259,253
41,273,257
42,266,259
43,247,275
44,283,196
45,282,184
46,203,106
47,265,166
48,262,199
49,262,193
50,210,197
51,283,170
52,227,89
53,213,95
54,196,70
55,274,99
56,260,120
57,240,262
58,200,269
59,270,206
60,279,210
61,250,262
62,256,262
63,207,87
64,262,205
65,247,89
66,244,78
67,237,34
68,201,78
69,242,55
70,197,101
71,192,99
72,281,249
73,270,252
74,262,256
75,273,209
76,253,262
77,257,264
78,258,262
79,274,199
80,268,259
81,275,258
82,284,257
83,281,295
84,281,283
85,281,274
86,281,268
87,283,263
88,266,262
89,264,264
90,262,268
91,260,272
92,251,239
93,188,209
94,292,209
95,262,262
96,260,263
97,282,215
98,267,214
99,281,212
100,253,174
101,235,182
102,260,199
103,212,49
104,217,62
105,223,78
106,256,283
107,270,81
108,267,54
109,266,27
110,222,147
111,198,160
112,266,142
113,208,126
114,272,157
115,267,192
116,189,170
117,204,168
118,216,172
119,237,170
120,252,164
121,264,158
122,285,137
123,189,196
124,200,124
125,287,204
126,266,176
127,184,153
128,273,150
129,260,201
130,214,137
131,267,185
132,192,239
133,267,137
134,275,176
135,217,291
136,220,307
137,183,203
138,205,277
139,187,123
140,256,326
141,289,208
142,256,186
143,191,147
144,230,143
145,239,144
146,254,268
147,192,222
148,275,342
149,247,328
150,235,320
151,298,54
152,296,344
153,249,143
154,258,141
155,264,139
156,193,122
157,259,130
158,250,128
159,241,128
160,231,129
161,225,132
162,183,122
163,224,141
164,294,223
165,261,231
166,269,203
167,280,226
168,297,118
169,231,305
170,243,315
171,273,334
172,210,291
173,265,134
174,278,157
175,295,335
176,260,336
177,188,231
178,273,262
179,271,266
180,269,271
181,269,278
182,267,290
183,260,260
184,256,259
185,252,257
186,243,250
187,204,226
188,279,146
189,275,126
190,269,130
191,262,259
192,206,257
193,283,121
194,262,302
195,294,156
196,285,149
197,294,145
198,271,176
199,294,324
200,295,309
201,277,309
202,239,281
203,251,212
204,249,293
205,225,211
206,241,225
207,217,234
208,273,322
209,265,185
210,232,291
211,244,303
212,230,265
213,196,243
214,218,269
215,194,255
216,232,241
217,272,166
218,270,197
219,265,202
220,274,187
221,266,113
222,249,105
223,234,104
224,221,107
225,212,114
226,207,139
227,182,176
228,214,157
229,224,159
230,238,159
231,252,157
232,264,152
233,271,147
234,186,182
235,266,207
236,277,166
237,277,196
238,283,203
239,277,199
240,269,210
241,285,203
242,287,207
243,271,137
244,276,139
245,279,139
246,221,134
247,215,128
248,304,159
249,382,139
250,302,206
251,429,95
252,350,150
253,362,151
254,373,151
255,387,144
256,339,146
257,363,113
258,351,114
259,375,116
260,383,121
261,396,153
262,337,317
263,386,136
264,432,151
265,409,144
266,353,197
267,306,241
268,305,255
269,321,247
270,331,255
271,316,258
272,324,260
273,346,278
274,300,197
275,302,184
276,403,105
277,332,166
278,328,199
279,329,194
280,390,199
281,303,170
282,374,87
283,391,93
284,417,68
285,323,98
286,341,120
287,354,265
288,416,272
289,319,207
290,310,210
291,342,265
292,337,264
293,398,85
294,328,207
295,352,87
296,354,76
297,367,33
298,407,77
299,359,53
300,411,101
301,420,98
302,306,249
303,318,253
304,327,257
305,316,209
306,339,265
307,335,267
308,336,264
309,313,199
310,322,260
311,314,259
312,304,258
313,310,296
314,308,284
315,307,275
316,306,268
317,305,263
318,325,264
319,326,266
320,329,269
321,331,274
322,341,241
323,433,212
324,330,264
325,332,265
326,307,215
327,325,215
328,308,212
329,344,174
330,363,183
331,331,201
332,396,47
333,388,61
334,378,77
335,337,285
336,326,80
337,330,53
338,335,26
339,382,149
340,408,162
341,333,142
342,396,126
343,323,157
344,321,193
345,421,172
346,400,170
347,385,173
348,363,170
349,346,165
350,333,159
351,307,137
352,417,199
353,406,124
354,297,204
355,329,177
356,438,155
357,324,150
358,333,203
359,391,137
360,322,185
361,427,242
362,332,137
363,313,176
364,387,295
365,387,311
366,429,205
367,403,281
368,426,124
369,339,329
370,296,208
371,339,187
372,420,147
373,371,143
374,361,144
375,338,270
376,415,224
377,319,343
378,352,332
379,368,324
380,351,143
381,342,141
382,336,139
383,416,122
384,342,131
385,352,128
386,361,127
387,371,129
388,378,132
389,436,122
390,378,141
391,330,233
392,319,203
393,308,226
394,370,309
395,355,319
396,318,335
397,402,296
398,335,135
399,314,157
400,337,339
401,425,234
402,316,263
403,317,266
404,319,272
405,321,280
406,325,291
407,332,262
408,335,262
409,339,260
410,350,252
411,398,229
412,315,146
413,323,125
414,330,129
415,329,261
416,398,260
417,312,122
418,331,305
419,306,149
420,321,176
421,314,310
422,358,284
423,343,214
424,346,297
425,372,214
426,354,226
427,381,235
428,317,324
429,328,185
430,367,294
431,352,306
432,366,268
433,410,247
434,381,272
435,416,259
436,363,244
437,321,166
438,317,197
439,324,203
440,312,187
441,333,113
442,352,105
443,367,103
444,381,107
445,391,114
446,398,140
447,433,178
448,390,157
449,378,160
450,363,160
451,348,157
452,336,152
453,328,147
454,435,184
455,324,207
456,313,166
457,308,196
458,302,203
459,308,199
460,321,212
461,300,203
462,300,207
463,328,137
464,321,139
465,317,139
466,382,134
467,389,128
