,x,y
0,308,235
1,309,187
2,308,204
3,297,149
4,309,174
5,308,159
6,304,124
7,224,130
8,303,104
9,303,90
10,300,25
11,309,242
12,309,246
13,308,248
14,309,251
15,309,255
16,309,262
17,309,270
18,309,285
19,309,195
20,297,196
21,176,93
22,256,137
23,244,138
24,234,140
25,219,135
26,265,133
27,242,114
28,253,114
29,231,117
30,224,120
31,209,144
32,265,311
33,219,128
34,172,147
35,195,140
36,249,187
37,294,233
38,297,247
39,280,238
40,270,246
41,285,249
42,276,252
43,256,269
44,299,188
45,298,176
46,204,112
47,271,155
48,270,188
49,269,182
50,215,190
51,297,161
52,234,98
53,217,102
54,188,70
55,283,103
56,262,115
57,246,257
58,182,269
59,278,196
60,289,199
61,259,255
62,263,255
63,210,95
64,269,195
65,256,97
66,254,87
67,237,34
68,200,81
69,247,58
70,196,107
71,186,100
72,296,242
73,283,245
74,273,249
75,281,197
76,261,255
77,267,256
78,264,254
79,285,189
80,278,251
81,287,249
82,297,249
83,294,286
84,295,270
85,297,261
86,297,255
87,297,252
88,277,253
89,276,255
90,274,258
91,272,262
92,259,231
93,169,208
94,309,199
95,271,254
96,269,255
97,293,205
98,274,203
99,290,202
100,259,162
101,241,172
102,266,189
103,208,50
104,219,66
105,229,87
106,265,275
107,279,87
108,272,55
109,265,28
110,225,138
111,196,154
112,269,130
113,209,124
114,278,146
115,278,183
116,184,165
117,206,161
118,221,163
119,243,159
120,257,153
121,269,146
122,293,128
123,186,191
124,199,124
125,303,194
126,272,166
127,166,151
128,278,139
129,265,190
130,216,130
131,277,175
132,172,239
133,269,125
134,287,167
135,211,291
136,211,308
137,172,200
138,195,276
139,179,121
140,262,326
141,304,198
142,262,176
143,185,144
144,234,131
145,244,131
146,265,259
147,188,218
148,284,344
149,247,332
150,230,323
151,301,55
152,309,345
153,253,130
154,261,128
155,266,126
156,190,124
157,260,120
158,251,120
159,243,120
160,234,122
161,228,124
162,169,119
163,228,131
164,307,214
165,270,222
166,278,193
167,292,216
168,303,114
169,228,305
170,244,317
171,284,332
172,195,293
173,266,123
174,287,146
175,310,333
176,264,339
177,176,228
178,287,252
179,285,255
180,284,259
181,283,266
182,278,281
183,269,253
184,265,252
185,262,251
186,250,243
187,206,220
188,286,136
189,279,118
190,272,120
191,270,252
192,203,253
193,289,117
194,271,297
195,306,146
196,295,139
197,306,135
198,279,165
199,309,318
200,309,300
201,290,301
202,243,276
203,257,202
204,256,289
205,231,204
206,247,217
207,222,227
208,286,318
209,272,174
210,233,289
211,249,301
212,234,261
213,191,240
214,219,264
215,182,254
