,x,y
0,295,265
1,293,222
2,294,233
3,285,176
4,294,209
5,295,190
6,297,142
7,218,131
8,298,109
9,298,91
10,300,25
11,295,272
12,295,277
13,294,278
14,294,280
15,294,286
16,294,293
17,294,299
18,294,306
19,293,228
20,283,225
21,181,76
22,250,142
23,240,143
24,229,143
25,214,135
26,260,140
27,234,112
28,246,113
29,222,113
30,215,117
31,204,144
32,252,318
33,213,127
34,175,131
35,192,134
36,240,202
37,281,263
38,283,276
39,267,266
40,259,270
41,274,276
42,266,276
43,243,285
44,284,221
45,283,209
46,199,106
47,262,169
48,257,214
49,257,206
50,209,198
51,284,191
52,225,96
53,209,99
54,191,56
55,274,106
56,257,117
57,236,273
58,188,244
59,265,221
60,275,226
61,248,276
62,253,276
63,204,90
64,257,219
65,246,97
66,243,86
67,233,30
68,198,72
69,240,58
70,193,99
71,187,88
72,282,271
73,271,272
74,262,274
75,268,224
76,250,277
77,255,279
78,255,275
79,272,218
80,268,275
81,276,276
82,285,277
83,279,306
84,280,299
85,281,291
86,282,285
87,283,279
88,265,277
89,263,279
90,260,283
91,258,286
92,249,253
93,176,181
94,294,229
95,261,277
96,258,278
97,279,232
98,261,227
99,277,229
100,251,175
101,234,184
102,255,212
103,207,40
104,215,62
105,221,85
106,253,292
107,270,89
108,267,57
109,263,26
110,219,141
111,192,154
112,265,137
113,204,121
114,270,161
115,264,211
116,181,160
117,200,164
118,215,170
119,236,168
120,251,162
121,262,157
122,285,145
123,184,187
124,195,118
125,288,227
126,263,183
127,174,126
128,271,151
129,255,211
130,210,128
131,264,201
132,180,211
133,265,132
134,274,195
135,209,284
136,210,293
137,175,185
138,197,264
139,180,107
140,250,327
141,289,228
142,253,192
143,183,135
144,230,135
145,239,136
146,252,281
147,187,213
148,271,342
149,239,323
150,226,311
151,299,58
152,293,344
153,249,135
154,258,134
155,263,133
156,188,114
157,255,123
158,245,118
159,235,118
160,225,120
161,219,123
162,175,98
163,222,133
164,294,242
165,258,246
166,265,220
167,278,244
168,297,124
169,222,301
170,236,314
171,269,338
