,col_a,col_b,rvalue
0,00-01_0,00-01_0,1.0
1,00-01_0,00-01_1,0.3788548792132755
2,00-01_0,00-01_2,0.5269072236178203
3,00-01_0,00-01_3,0.423451190144226
4,00-01_0,00-01_4,0.3211180135324065
5,00-01_0,00-01_5,0.5135269620622767
6,00-01_0,01-00_0,0.1242887327869149
7,00-01_0,01-01_0,0.2502988487982226
8,00-01_0,01-01_1,0.1142947400983995
9,00-01_0,01-01_3,0.1223528373502881
10,00-01_0,01-01_5,0.1568622805025663
11,00-01_0,02-00_0,0.1966256858099571
12,00-01_0,02-00_1,0.1291264813491768
13,00-01_0,02-00_3,0.1281960810548744
14,00-01_0,02-00_5,0.1746556745516085
15,00-01_0,02-01_0,0.2901095832728655
16,00-01_0,02-01_1,0.133244442489669
17,00-01_0,02-01_3,0.1599207310238781
18,00-01_0,02-01_4,0.1190592038704554
19,00-01_0,02-01_5,0.1787271954573634
20,00-01_0,03-00_0,0.1359366081376133
21,00-01_0,03-01_0,0.2290512885363398
22,00-01_0,03-01_1,0.1143217581735553
23,00-01_0,03-01_2,0.1140884428987552
24,00-01_0,03-01_3,0.1435370263294304
25,00-01_0,03-01_4,0.1082506228335639
26,00-01_0,03-01_5,0.1464574571636638
27,00-01_0,04-00_0,0.1459120332707021
28,00-01_0,04-00_2,0.1435210580075149
29,00-01_0,04-01_0,0.1964224965233609
30,00-01_0,04-01_2,0.1244736608080928
31,00-01_0,04-01_3,0.1170145510165639
32,00-01_0,04-01_5,0.121259814215968
33,00-01_0,05-00_0,0.1344141295534038
34,00-01_0,05-01_0,0.2142966442822139
35,00-01_0,05-01_2,0.1045960861386526
36,00-01_0,05-01_3,0.1213275371824607
37,00-01_0,06-00_0,0.2865841590759378
38,00-01_0,06-00_2,0.1555343316966174
39,00-01_0,06-00_5,0.126122764401972
40,00-01_0,06-01_0,0.4429397274281816
41,00-01_0,06-01_1,0.2326775945048102
42,00-01_0,06-01_2,0.323141376195331
43,00-01_0,06-01_3,0.2334454116405981
44,00-01_0,06-01_4,0.1937834186269874
45,00-01_0,06-01_5,0.2963014986961161
46,00-01_0,07-01_0,0.1246920858773856
47,00-01_0,07-01_1,0.1200205226522394
48,00-01_0,07-01_2,0.1080180815146748
49,00-01_0,07-01_3,0.1156076711582839
50,00-01_0,07-01_4,0.120310540556763
51,00-01_0,07-01_5,0.1132363778797338
52,00-01_1,00-01_1,0.9999999999999996
53,00-01_1,00-01_2,0.5997423605291239
54,00-01_1,00-01_3,0.8500366088264047
55,00-01_1,00-01_4,0.920126982632598
56,00-01_1,00-01_5,0.8856502882230867
57,00-01_1,01-00_1,0.1765710982720299
58,00-01_1,01-00_3,0.155987629357113
59,00-01_1,01-00_4,0.171599198973055
60,00-01_1,01-00_5,0.1688621459937377
61,00-01_1,01-01_0,0.1797352004104449
62,00-01_1,01-01_1,0.3945190595563743
63,00-01_1,01-01_2,0.242411377138897
64,00-01_1,01-01_3,0.357687976458409
65,00-01_1,01-01_4,0.3721239087175223
66,00-01_1,01-01_5,0.3654459095570999
67,00-01_1,02-00_1,0.1242835265750552
68,00-01_1,02-00_5,0.1415739931862665
69,00-01_1,02-01_1,0.3349925220156584
70,00-01_1,02-01_2,0.2621115531871449
71,00-01_1,02-01_3,0.3090152891545733
72,00-01_1,02-01_4,0.3223337324414174
73,00-01_1,02-01_5,0.3281049280837551
74,00-01_1,03-00_1,0.1435773377956642
75,00-01_1,03-00_2,0.1374266278412614
76,00-01_1,03-00_3,0.1219061826864457
77,00-01_1,03-00_4,0.1791050624694236
78,00-01_1,03-01_1,0.3327543155551496
79,00-01_1,03-01_2,0.1704226945790554
80,00-01_1,03-01_3,0.3545378845346733
81,00-01_1,03-01_4,0.3727697081822881
82,00-01_1,03-01_5,0.2760765649352781
83,00-01_1,04-00_1,0.1816690365441836
84,00-01_1,04-00_2,0.2014635796888647
85,00-01_1,04-00_3,0.1582661031897198
86,00-01_1,04-00_4,0.1731395065287256
87,00-01_1,04-00_5,0.2055731393298892
88,00-01_1,04-01_1,0.3875234561385142
89,00-01_1,04-01_2,0.3188596079888199
90,00-01_1,04-01_3,0.3615567004773748
91,00-01_1,04-01_4,0.3851659799154829
92,00-01_1,04-01_5,0.3957774455662529
93,00-01_1,05-00_1,0.1309127271879745
94,00-01_1,05-00_3,0.1893483799769959
95,00-01_1,05-00_4,0.1803807354018222
96,00-01_1,05-00_5,0.1356670329710023
97,00-01_1,05-01_0,0.1486776440952184
98,00-01_1,05-01_1,0.2153933906478738
99,00-01_1,05-01_2,0.1880828884891287
100,00-01_1,05-01_3,0.2815648244790417
101,00-01_1,05-01_4,0.2940431318124481
102,00-01_1,05-01_5,0.1691979581336061
103,00-01_1,06-00_1,0.1437117960467351
104,00-01_1,06-00_2,0.1332550272714039
105,00-01_1,06-00_3,0.1213633635263942
106,00-01_1,06-00_4,0.1418389104922705
107,00-01_1,06-00_5,0.1343417213379599
108,00-01_1,06-01_0,0.2453165962185498
109,00-01_1,06-01_1,0.5128051371763488
110,00-01_1,06-01_2,0.3773848389184583
111,00-01_1,06-01_3,0.471870175750446
112,00-01_1,06-01_4,0.5040778836252068
113,00-01_1,06-01_5,0.5105652898737848
114,00-01_1,07-00_1,0.1686750084330573
115,00-01_1,07-00_2,0.1932055729600224
116,00-01_1,07-00_3,0.1666320164021189
117,00-01_1,07-00_4,0.1690192259907271
118,00-01_1,07-00_5,0.1847127259444395
119,00-01_1,07-01_0,0.1634696970796977
120,00-01_1,07-01_1,0.2974004340805297
121,00-01_1,07-01_2,0.2048509100263828
122,00-01_1,07-01_3,0.2715830916991041
123,00-01_1,07-01_4,0.2847531171523964
124,00-01_1,07-01_5,0.3085459568853186
125,00-01_2,00-01_2,1.0
126,00-01_2,00-01_3,0.4904152416398871
127,00-01_2,00-01_4,0.5776325440852537
128,00-01_2,00-01_5,0.5161554108763342
129,00-01_2,01-01_0,0.1206860359486471
130,00-01_2,01-01_1,0.231784280495586
131,00-01_2,01-01_2,0.302963882051643
132,00-01_2,01-01_3,0.1917737238291843
133,00-01_2,01-01_4,0.2150089090678405
134,00-01_2,01-01_5,0.1980242193859992
135,00-01_2,02-00_2,0.11677040616847
136,00-01_2,02-01_0,0.1811813113082772
137,00-01_2,02-01_1,0.2093867533698991
138,00-01_2,02-01_2,0.3342785589251829
139,00-01_2,02-01_3,0.1742308306999554
140,00-01_2,02-01_4,0.187572179932872
141,00-01_2,02-01_5,0.2045527573328816
142,00-01_2,03-01_1,0.1357915018117435
143,00-01_2,03-01_2,0.237498038225576
144,00-01_2,03-01_3,0.1315064061838505
145,00-01_2,03-01_4,0.1544277736899562
146,00-01_2,03-01_5,0.1000072510743794
147,00-01_2,04-00_2,0.1920648358835434
148,00-01_2,04-00_5,0.1032896588824615
149,00-01_2,04-01_0,0.2037869062715112
150,00-01_2,04-01_1,0.2198102309069759
151,00-01_2,04-01_2,0.3173195378345319
152,00-01_2,04-01_3,0.2308207280906101
153,00-01_2,04-01_4,0.2400958351941841
154,00-01_2,04-01_5,0.2369786246040005
155,00-01_2,05-01_0,0.1263044569920706
156,00-01_2,05-01_1,0.1453078580027042
157,00-01_2,05-01_2,0.3043965931167311
158,00-01_2,05-01_3,0.2244887659465248
159,00-01_2,05-01_4,0.1937265210576624
160,00-01_2,05-01_5,0.149672726708319
161,00-01_2,06-00_1,0.1058538949018227
162,00-01_2,06-00_2,0.1344051366838522
163,00-01_2,06-00_4,0.1091407291362542
164,00-01_2,06-00_5,0.123735408096979
165,00-01_2,06-01_0,0.2873967406902877
166,00-01_2,06-01_1,0.2856597292734634
167,00-01_2,06-01_2,0.4800833649569966
168,00-01_2,06-01_3,0.2831490222641603
169,00-01_2,06-01_4,0.2709223430986904
170,00-01_2,06-01_5,0.3259235271325638
171,00-01_2,07-00_2,0.137719747303683
172,00-01_2,07-01_0,0.193472786324092
173,00-01_2,07-01_1,0.1247503983786073
174,00-01_2,07-01_2,0.2241983057494017
175,00-01_2,07-01_3,0.1136891116350864
176,00-01_2,07-01_4,0.1359431240627983
177,00-01_2,07-01_5,0.1247199341417521
178,00-01_3,00-01_3,1.0
179,00-01_3,00-01_4,0.8924966735890459
180,00-01_3,00-01_5,0.8878255425684229
181,00-01_3,01-00_1,0.195792930487191
182,00-01_3,01-00_3,0.1974311892600909
183,00-01_3,01-00_4,0.1847464469704569
184,00-01_3,01-00_5,0.1921746037261333
185,00-01_3,01-01_0,0.1692055521781989
186,00-01_3,01-01_1,0.3572495643975141
187,00-01_3,01-01_2,0.2213505843232477
188,00-01_3,01-01_3,0.3783884061871642
189,00-01_3,01-01_4,0.3353622636809152
