,col_a,col_b,rvalue
122,0,07-01_0,1.0
111,0,07-00_0,1.0
102,0,06-01_0,1.0
93,0,06-00_0,0.9999999999999998
86,0,05-01_0,1.0
79,0,05-00_0,1.0
69,0,04-01_0,1.0
58,0,04-00_0,1.0
52,0,03-01_0,1.0
45,0,03-00_0,0.9999999999999996
35,0,02-01_0,1.0
27,0,02-00_0,1.0
16,0,01-01_0,1.0
7,0,01-00_0,1.0
0,0,00-01_0,1.0
126,1,07-01_5,0.9597756378715402
125,1,07-01_4,0.950668597841192
124,1,07-01_3,0.916842563415238
123,1,07-01_1,1.0
115,1,07-00_5,0.9562415008554014
114,1,07-00_4,0.958559659558147
113,1,07-00_3,0.9459121581499566
112,1,07-00_1,0.9999999999999996
105,1,06-01_5,0.9001185759658064
104,1,06-01_4,0.9072778205337072
103,1,06-01_1,0.9999999999999996
96,1,06-00_5,0.90901463960971
95,1,06-00_4,0.9143127871118286
94,1,06-00_1,1.0
88,1,05-01_4,0.901439303867808
87,1,05-01_1,1.0
81,1,05-00_4,0.9219177477495248
80,1,05-00_1,1.0
72,1,04-01_5,0.9367569416042868
71,1,04-01_4,0.9329489916915928
70,1,04-01_1,1.0
62,1,04-00_5,0.944843602546002
61,1,04-00_4,0.9572905121070292
60,1,04-00_3,0.9326675845975192
59,1,04-00_1,1.0
53,1,03-01_1,1.0
47,1,03-00_4,0.9015213198398836
46,1,03-00_1,0.9999999999999998
38,1,02-01_5,0.92079671005128
37,1,02-01_4,0.9523318710218844
36,1,02-01_1,1.0
29,1,02-00_4,0.9287987480724008
28,1,02-00_1,1.0
20,1,01-01_5,0.9395317821053308
19,1,01-01_4,0.9349844793052808
18,1,01-01_3,0.9168622315070322
17,1,01-01_1,0.9999999999999996
10,1,01-00_5,0.9079793525985974
9,1,01-00_4,0.9125298352308252
8,1,01-00_1,1.0
2,1,00-01_4,0.920126982632598
1,1,00-01_1,0.9999999999999996
127,2,07-01_2,1.0
116,2,07-00_2,0.9999999999999998
106,2,06-01_2,1.0
97,2,06-00_2,1.0
89,2,05-01_2,1.0
82,2,05-00_2,1.0
73,2,04-01_2,1.0
63,2,04-00_2,1.0
54,2,03-01_2,0.9999999999999996
48,2,03-00_2,1.0
39,2,02-01_2,1.0
30,2,02-00_2,1.0
21,2,01-01_2,1.0
11,2,01-00_2,1.0
3,2,00-01_2,1.0
130,3,07-01_5,0.9394375859470088
129,3,07-01_4,0.970417653999996
128,3,07-01_3,1.0
119,3,07-00_5,0.928633269956072
118,3,07-00_4,0.9752009805417988
117,3,07-00_3,1.0
108,3,06-01_4,0.9040791246593592
107,3,06-01_3,0.9999999999999998
99,3,06-00_4,0.9252735039903104
98,3,06-00_3,1.0
90,3,05-01_3,1.0
83,3,05-00_3,1.0
76,3,04-01_5,0.9188832076029122
75,3,04-01_4,0.9457203219385958
74,3,04-01_3,1.0
66,3,04-00_5,0.93660857106676
65,3,04-00_4,0.9590505136239068
64,3,04-00_3,1.0
55,3,03-01_3,1.0
49,3,03-00_3,1.0
42,3,02-01_5,0.9340643241616636
41,3,02-01_4,0.921805233244098
40,3,02-01_3,1.0
32,3,02-00_5,0.9019104059110992
31,3,02-00_3,1.0
24,3,01-01_5,0.9324764381598024
23,3,01-01_4,0.9124448735212376
22,3,01-01_3,1.0
13,3,01-00_4,0.904506296498678
12,3,01-00_3,1.0
4,3,00-01_3,1.0
132,4,07-01_5,0.923833615821498
131,4,07-01_4,1.0
120,4,07-00_4,1.0
109,4,06-01_4,1.0
100,4,06-00_4,0.9999999999999998
91,4,05-01_4,0.9999999999999996
84,4,05-00_4,1.0
77,4,04-01_4,1.0
67,4,04-00_4,1.0
56,4,03-01_4,1.0
50,4,03-00_4,1.0
43,4,02-01_4,0.9999999999999998
33,4,02-00_4,0.9999999999999996
25,4,01-01_4,0.9999999999999998
14,4,01-00_4,1.0
5,4,00-01_4,1.0
133,5,07-01_5,1.0
121,5,07-00_5,0.9999999999999998
110,5,06-01_5,1.0
101,5,06-00_5,1.0
92,5,05-01_5,0.9999999999999998
85,5,05-00_5,1.0
78,5,04-01_5,1.0
68,5,04-00_5,1.0
57,5,03-01_5,0.9999999999999996
51,5,03-00_5,0.9999999999999998
44,5,02-01_5,1.0
34,5,02-00_5,1.0
26,5,01-01_5,1.0
15,5,01-00_5,1.0
6,5,00-01_5,1.0
140,age,age,1.0
136,asrsa_score,asrsa_score,0.9999999999999998
137,asrsb_score,asrsb_score,1.0
135,bai_score,bai_score,1.0
134,dbi_score,dbi_score,1.0
138,oci_score,oci_score,1.0
139,srq_score,srq_score,0.9999999999999998
