,col_a,col_b,rvalue
344,asrsa_score,srq_score,0.5355663123248429
343,asrsa_score,asrsa_score,0.9999999999999998
345,asrsb_score,asrsb_score,1.0
342,bai_score,srq_score,0.7248291499986641
341,bai_score,oci_score,0.5733741390040541
340,bai_score,bai_score,1.0
339,dbi_score,srq_score,0.7246854936314172
338,dbi_score,oci_score,0.5503216939092286
336,dbi_score,dbi_score,1.0
337,dbi_score,bai_score,0.680828993759898
347,oci_score,srq_score,0.5450037215096415
346,oci_score,oci_score,1.0
348,srq_score,srq_score,0.9999999999999998
