,x,y
0,298,241
1,294,196
2,298,210
3,286,156
4,293,183
5,295,166
6,298,127
7,224,125
8,300,97
9,300,80
10,300,25
11,299,247
12,299,252
13,300,256
14,301,258
15,301,263
16,300,271
17,301,278
18,303,291
19,295,203
20,288,203
21,191,83
22,256,137
23,245,137
24,234,137
25,221,130
26,265,132
27,240,104
28,252,105
29,229,106
30,223,111
31,213,139
32,263,308
33,221,122
34,188,135
35,203,131
36,248,189
37,287,239
38,290,253
39,275,244
40,270,251
41,283,253
42,277,256
43,257,271
44,285,196
45,283,184
46,206,97
47,268,156
48,266,194
49,265,188
50,217,189
51,284,168
52,228,82
53,213,87
54,199,61
55,276,94
56,263,109
57,249,258
58,204,250
59,274,201
60,283,205
61,263,260
62,268,259
63,208,79
64,267,201
65,248,84
66,245,74
67,238,33
68,203,70
69,242,53
70,200,92
71,195,88
72,288,247
73,280,250
74,273,253
75,278,204
76,265,259
77,269,261
78,269,258
79,278,196
80,279,256
81,285,256
82,293,255
83,289,290
84,288,277
85,288,269
86,290,262
87,291,258
88,277,258
89,275,260
90,273,263
91,270,268
92,258,236
93,194,189
94,296,206
95,273,258
96,271,259
97,286,211
98,272,209
99,285,209
100,258,164
101,240,174
102,265,194
103,213,44
104,218,57
105,223,73
106,265,278
107,272,78
108,268,52
109,266,27
110,226,135
111,202,149
112,271,129
113,212,114
114,275,148
115,270,189
116,193,158
117,208,158
118,222,163
119,242,160
120,258,154
121,269,147
122,288,131
123,194,184
124,203,113
125,290,203
126,269,169
127,189,135
128,277,140
129,265,195
130,218,122
131,270,181
132,197,219
133,271,124
134,277,173
135,221,280
136,224,293
137,188,187
138,210,263
139,192,110
140,261,322
141,293,206
142,261,179
143,194,134
144,235,129
145,245,131
146,266,263
147,198,209
148,282,341
149,250,322
150,238,310
151,299,53
152,307,345
153,254,130
154,263,127
155,268,125
156,197,111
157,261,117
158,252,114
159,242,114
160,233,115
161,226,118
162,188,107
163,228,127
164,298,219
165,268,228
166,274,199
167,285,222
168,300,112
169,234,296
170,247,308
171,280,331
172,214,274
173,268,121
174,280,150
175,305,335
176,264,332
177,193,214
178,283,258
179,281,261
180,280,266
181,278,273
182,275,285
183,272,258
184,268,257
185,265,255
186,253,247
187,211,216
188,282,138
189,279,115
190,273,118
191,274,256
192,213,246
193,287,114
194,270,297
195,295,153
196,287,144
197,297,140
198,274,171
199,304,322
200,303,305
201,285,303
202,245,274
203,256,206
204,256,287
205,232,204
206,247,219
207,225,225
208,281,318
209,270,179
210,236,283
211,250,297
212,237,259
213,203,230
214,224,260
215,199,239
216,240,236
217,275,159
218,274,194
219,270,199
220,275,186
221,269,104
222,251,97
223,236,96
224,222,99
225,215,104
226,211,127
227,186,161
228,218,144
229,229,148
230,243,148
231,258,144
232,268,139
233,275,135
234,193,162
235,270,203
236,280,161
237,279,194
238,286,201
239,280,196
240,275,206
241,287,201
242,290,205
243,275,125
244,281,128
245,283,129
246,223,120
247,217,115
248,306,155
249,389,125
250,306,203
251,439,81
252,354,137
253,366,137
254,377,137
255,394,129
256,344,132
257,368,103
258,356,105
259,380,105
260,389,110
261,404,139
262,350,312
263,393,122
264,445,134
265,419,129
266,359,189
267,311,238
268,310,252
269,326,243
270,336,250
271,320,254
272,329,256
273,355,271
274,304,196
275,305,184
276,409,96
277,336,156
278,332,194
279,334,187
280,397,189
281,305,169
282,379,82
283,395,87
284,424,58
285,325,94
286,345,109
287,363,258
288,441,253
289,324,201
290,315,205
291,348,259
292,343,258
293,403,78
294,334,200
295,355,84
296,357,74
297,370,30
298,414,68
299,362,51
300,417,91
301,427,87
302,311,246
303,323,250
304,332,253
305,321,204
306,345,258
307,341,261
308,342,257
309,317,196
310,327,255
311,319,255
312,310,254
313,318,291
314,315,277
315,314,269
316,312,262
317,312,257
318,330,257
319,332,259
320,335,263
321,338,268
322,347,235
323,452,189
324,336,258
325,338,258
326,312,211
327,330,209
328,313,208
329,349,164
330,368,173
331,337,194
332,402,40
333,392,55
334,382,72
335,347,278
336,329,77
337,332,52
338,337,25
339,388,135
340,417,148
341,337,129
342,404,114
343,328,148
344,325,189
345,432,157
346,407,157
347,391,162
348,367,159
349,350,153
350,338,147
351,310,131
352,429,184
353,414,112
354,300,202
355,333,168
356,453,134
357,328,140
358,339,195
359,397,122
360,326,181
361,449,221
362,338,124
363,315,173
364,407,284
365,411,298
366,446,188
367,423,266
368,437,108
369,355,325
370,300,205
371,345,179
372,430,132
373,377,129
374,366,130
375,345,263
376,427,210
377,333,343
378,373,327
379,392,315
380,356,129
381,347,127
382,341,126
383,424,109
384,348,117
385,358,114
386,368,113
387,379,115
388,386,117
389,448,104
390,384,127
391,336,227
392,324,199
393,313,221
394,391,300
395,374,313
396,332,333
397,427,279
398,341,122
399,317,150
400,355,337
401,443,216
402,322,257
403,324,261
404,326,266
405,328,273
406,335,286
407,337,257
408,340,256
409,344,254
410,357,246
411,407,216
412,319,138
413,327,115
414,335,117
415,335,256
416,412,247
417,316,114
418,343,298
419,308,144
420,325,171
421,323,304
422,370,276
423,349,206
424,358,289
425,378,204
426,362,219
427,389,226
428,328,320
429,332,178
430,384,286
431,368,300
432,378,260
433,424,232
434,396,262
435,437,242
436,371,237
437,325,159
438,320,194
439,329,198
440,315,185
441,336,104
442,355,97
443,372,96
444,387,97
445,397,103
446,407,127
447,447,160
448,397,144
449,384,147
450,367,147
451,352,144
452,340,139
453,332,135
454,453,162
455,328,202
456,315,161
457,312,194
458,307,201
459,312,196
460,326,206
461,304,201
462,304,205
463,333,125
464,326,128
465,321,130
466,389,120
467,396,114
