,x,y
0,286,240
1,286,192
2,287,208
3,280,151
4,287,178
5,288,162
6,291,124
7,209,129
8,293,94
9,295,76
10,299,25
11,286,248
12,287,252
13,286,253
14,285,252
15,283,257
16,283,263
17,283,271
18,283,286
19,287,200
20,276,200
21,176,88
22,243,137
23,231,139
24,219,139
25,204,133
26,253,134
27,228,107
28,241,107
29,216,109
30,207,113
31,197,140
32,237,309
33,205,126
34,170,139
35,185,133
36,229,186
37,270,238
38,272,250
39,253,240
40,243,243
41,260,250
42,250,250
43,227,262
44,276,192
45,275,179
46,191,99
47,256,155
48,249,189
49,248,183
50,196,185
51,277,164
52,217,82
53,201,87
54,187,66
55,268,91
56,252,112
57,218,249
58,176,254
59,257,197
60,268,202
61,229,249
62,235,249
63,196,80
64,248,195
65,239,82
66,237,72
67,233,33
68,191,72
69,236,52
70,185,94
71,180,93
72,271,245
73,257,246
74,246,247
75,261,200
76,232,249
77,237,250
78,236,248
79,264,192
80,252,249
81,262,250
82,274,252
83,266,285
84,267,269
85,268,261
86,269,255
87,271,251
88,249,249
89,247,250
90,244,254
91,242,258
92,233,230
93,170,196
94,287,203
95,244,249
96,241,249
97,271,207
98,253,204
99,270,204
100,243,162
101,224,170
102,246,189
103,204,46
104,208,58
105,214,73
106,237,271
107,265,74
108,264,50
109,263,27
110,210,137
111,186,149
112,259,130
113,196,117
114,264,146
115,256,185
116,174,158
117,191,157
118,205,160
119,226,158
120,244,152
121,256,147
122,280,128
123,173,183
124,188,115
125,280,199
126,255,167
127,170,142
128,265,139
129,246,191
130,202,126
131,257,177
132,171,225
133,259,126
134,267,168
135,192,279
136,197,295
137,166,191
138,181,264
139,175,114
140,235,323
141,282,203
142,244,176
143,177,137
144,221,131
145,231,132
146,234,253
147,173,208
148,257,342
149,224,324
150,211,312
151,297,51
152,282,345
153,242,130
154,251,128
155,256,127
156,180,114
157,249,119
158,239,118
159,229,118
160,218,119
161,212,122
162,171,112
163,214,130
164,287,219
165,245,222
166,257,194
167,270,219
168,293,110
169,207,296
170,220,310
171,255,332
172,185,278
173,256,123
174,271,147
175,281,335
176,238,334
177,168,217
178,259,250
179,256,253
180,254,258
181,253,265
182,250,279
183,241,249
184,237,248
185,234,246
186,223,238
187,185,212
188,272,136
189,268,115
190,262,119
191,244,248
192,183,244
193,278,113
194,244,294
195,290,149
196,279,140
197,290,137
198,262,167
199,282,321
200,282,303
201,262,301
202,218,268
203,236,202
204,229,284
205,209,201
206,224,214
207,198,221
208,257,319
209,254,175
210,208,281
211,224,295
212,207,253
213,175,230
214,195,256
215,172,241
216,212,231
217,264,157
218,260,190
219,253,194
220,264,181
221,260,104
222,241,98
223,224,96
224,210,100
225,201,106
226,195,130
227,167,165
228,202,145
229,214,148
230,229,148
231,244,144
232,255,140
233,263,135
234,170,169
235,253,198
236,270,158
237,268,190
238,275,197
239,268,192
240,256,202
241,277,198
242,279,202
243,263,126
244,270,128
245,273,129
246,207,124
247,202,119
248,300,151
249,381,129
250,299,200
251,425,90
252,344,138
253,357,139
254,369,139
255,386,134
256,335,134
257,363,107
258,351,108
259,375,110
260,382,114
261,393,143
262,331,311
263,386,126
264,426,142
265,407,135
266,352,187
267,303,239
268,302,252
269,321,242
270,333,246
271,315,251
272,326,252
273,347,264
274,297,191
275,299,179
276,401,101
277,328,156
278,328,191
279,329,185
280,389,186
281,299,164
282,373,84
283,390,89
284,414,66
285,319,91
286,338,112
287,359,251
288,411,258
289,319,197
290,308,203
291,346,251
292,341,249
293,398,83
294,329,197
295,351,84
296,353,73
297,368,33
298,406,74
299,359,52
300,408,96
301,417,94
302,303,247
303,317,248
304,329,249
305,317,200
306,344,249
307,336,252
308,340,249
309,311,193
310,324,251
311,313,251
312,300,253
313,301,286
314,300,270
315,299,262
316,299,256
317,299,252
318,324,251
319,326,252
320,326,256
321,328,260
322,343,231
323,426,200
324,331,250
325,334,251
326,303,209
327,326,205
328,307,205
329,341,163
330,361,172
331,332,191
332,396,47
333,388,59
334,378,74
335,335,273
336,324,75
337,330,51
338,336,27
339,379,138
340,405,151
341,329,130
342,395,119
343,320,147
344,320,185
345,417,162
346,397,158
347,381,161
348,359,159
349,342,153
350,329,148
351,304,128
352,415,185
353,404,117
354,293,199
355,326,167
356,430,144
357,320,139
358,334,192
359,390,127
360,322,178
361,421,229
362,330,126
363,310,169
364,386,284
365,383,300
366,425,194
367,401,267
368,422,117
369,332,325
370,292,203
371,338,176
372,416,139
373,369,131
374,358,132
375,338,255
376,413,211
377,308,343
378,347,328
379,364,316
380,348,131
381,338,129
382,333,128
383,413,115
384,340,120
385,351,118
386,361,118
387,372,120
388,379,122
389,430,114
390,376,130
391,331,224
392,319,195
393,305,221
394,369,300
395,352,313
396,309,333
397,398,283
398,333,123
399,311,148
400,329,337
401,421,221
402,312,251
403,313,254
404,314,258
405,316,266
406,319,281
407,335,250
408,338,249
409,342,248
410,353,240
411,398,216
412,311,137
413,319,115
414,327,120
415,333,249
416,399,248
417,308,112
418,326,295
419,302,140
420,318,167
421,304,302
422,357,271
423,344,203
424,343,285
425,372,203
426,355,216
427,383,223
428,308,319
